 pedigree_id het
0 slim_337520652 1.9e-06
1 slim_337520609 9.3e-06
2 slim_337520606 2.3e-05
3 slim_337520836 2.2e-06
4 slim_337520470 2.43e-05
5 slim_337520817 1.21e-05
6 slim_337520821 2.45e-05
7 slim_337520800 9.7e-06
8 slim_337520767 2.61e-05
9 slim_337520696 6e-06
10 slim_337520083 2.59e-05
11 slim_337520830 2.49e-05
12 slim_337520806 1.7e-06
13 slim_337520588 1.59e-05
14 slim_337520741 2.37e-05
15 slim_337520740 2.38e-05
16 slim_337520561 2.48e-05
17 slim_337520799 1.28e-05
18 slim_337520764 1.48e-05
19 slim_337520758 2.39e-05
20 slim_337520856 1.06e-05
21 slim_337520701 2.63e-05
22 slim_337520849 7.8e-06
23 slim_337520605 2.56e-05
24 slim_337520826 9.4e-06
25 slim_337520860 2.23e-05
26 slim_337520864 2.56e-05
27 slim_337520753 1.31e-05
28 slim_337520804 2e-07
29 slim_337520823 2.28e-05
30 slim_337520775 2.77e-05
31 slim_337520851 2.74e-05
32 slim_337520833 1.12e-05
33 slim_337520619 1.45e-05
34 slim_337520824 1.52e-05
35 slim_337520839 2.64e-05
36 slim_337520865 2.55e-05
37 slim_337520724 2.61e-05
38 slim_337520657 8.2e-06
39 slim_337520852 2.38e-05
40 slim_337520639 1.33e-05
41 slim_337520698 1.2e-05
42 slim_337520869 8.2e-06
43 slim_337520682 2.17e-05
44 slim_337520563 2.49e-05
45 slim_337520822 2.57e-05
46 slim_337520714 1.85e-05
47 slim_337520727 2.49e-05
48 slim_337520828 2.14e-05
49 slim_337520809 2.62e-05
50 slim_337520841 2.51e-05
51 slim_337520857 2.47e-05
52 slim_337520715 7.3e-06
53 slim_337520796 2.59e-05
54 slim_337520838 2.46e-05
55 slim_337520756 1.23e-05
56 slim_337520530 4e-07
57 slim_337520846 2.87e-05
58 slim_337520603 8.2e-06
59 slim_337520854 2.61e-05
60 slim_337520678 2.4e-05
61 slim_337520820 3.1e-06
62 slim_337520866 2.58e-05
63 slim_337520835 2.11e-05
64 slim_337520845 8.1e-06
65 slim_337520863 1e-06
66 slim_337520713 2.39e-05
67 slim_337520762 9.1e-06
68 slim_337520671 2.61e-05
69 slim_337520834 2.31e-05
70 slim_337520759 6.6e-06
71 slim_337520628 0.0
72 slim_337520646 2.5e-05
73 slim_337520782 8.9e-06
74 slim_337520859 2.68e-05
75 slim_337520843 1.32e-05
76 slim_337520779 7.1e-06
77 slim_337520853 1.89e-05
78 slim_337520749 6.3e-06
79 slim_337520847 2.38e-05
80 slim_337520837 1.31e-05
81 slim_337520814 2.59e-05
82 slim_337520810 1.08e-05
83 slim_337520832 1.33e-05
84 slim_337520811 2.68e-05
85 slim_337520733 2.53e-05
86 slim_337520219 9.7e-06
87 slim_337520812 1.2e-05
88 slim_337520827 1.24e-05
89 slim_337520262 2.45e-05
90 slim_337520478 1.63e-05
91 slim_337520807 2.52e-05
92 slim_337520858 9.1e-06
93 slim_337520754 1.26e-05
94 slim_337520723 1.11e-05
95 slim_337520492 3.3e-06
96 slim_337520700 1.51e-05
97 slim_337520842 1.08e-05
98 slim_337520813 2.57e-05
99 slim_337520738 2.12e-05
