 pedigree_id het
0 slim_337515175 0.0001441
1 slim_337515046 0.0002016
2 slim_337515165 0.0003418
3 slim_337515225 2.9e-06
4 slim_337515103 0.0001882
5 slim_337514874 5.57e-05
6 slim_337515181 0.0001029
7 slim_337515228 0.00012
8 slim_337515234 6.89e-05
9 slim_337515221 0.0001025
10 slim_337515226 0.0003395
11 slim_337515233 0.0002509
12 slim_337515079 0.0001029
13 slim_337515164 0.000184
14 slim_337515147 0.0003384
15 slim_337515210 3e-06
16 slim_337515182 0.0003542
17 slim_337515232 6.12e-05
18 slim_337515193 0.0002092
19 slim_337515242 0.0001527
20 slim_337515220 0.0003535
21 slim_337514841 0.0003963
22 slim_337515040 0.0002499
23 slim_337514918 0.0003875
24 slim_337515231 0.000357
25 slim_337515195 0.0002799
26 slim_337515097 0.000207
27 slim_337515152 0.0002574
28 slim_337515064 0.0003371
29 slim_337515126 5.59e-05
30 slim_337515141 0.0003154
31 slim_337514814 0.0001841
32 slim_337515208 0.0002515
33 slim_337515207 0.0003527
34 slim_337514990 0.0002015
35 slim_337515174 0.0003875
36 slim_337515101 0.000226
37 slim_337515206 0.0002085
38 slim_337515238 0.0001357
39 slim_337515230 0.0001146
40 slim_337514824 9.77e-05
41 slim_337515032 0.0002818
42 slim_337515144 0.00011
43 slim_337515125 0.0001848
44 slim_337515132 0.0002123
45 slim_337515171 0.0002397
46 slim_337515117 0.0001028
47 slim_337515237 0.0001787
48 slim_337515219 0.0003525
49 slim_337515022 0.0003427
50 slim_337515121 6.13e-05
51 slim_337515173 0.0001024
52 slim_337515200 0.0003577
53 slim_337515241 0.0003429
54 slim_337515229 0.0002628
55 slim_337515113 4.83e-05
56 slim_337515215 0.0001844
57 slim_337515214 0.0002919
58 slim_337515213 0.0003872
59 slim_337515017 0.0002758
60 slim_337515006 0.00017
61 slim_337515169 0.0003177
62 slim_337515106 0.0002393
63 slim_337515243 0.0002415
64 slim_337514951 0.0003961
65 slim_337515222 0.0003982
66 slim_337515180 0.0001842
67 slim_337515172 4.76e-05
68 slim_337515093 0.0003877
69 slim_337515159 4.84e-05
70 slim_337515060 0.0001697
71 slim_337515224 0.0002402
72 slim_337515129 0.0002619
73 slim_337515145 0.0001789
74 slim_337515163 0.000153
75 slim_337514810 0.0003932
76 slim_337515212 0.0002404
77 slim_337515198 0.000185
78 slim_337514937 8.62e-05
79 slim_337515189 3.2e-06
80 slim_337515069 0.0002065
81 slim_337515078 0.0001019
82 slim_337514967 0.0002401
83 slim_337515188 0.0002
84 slim_337515240 6.87e-05
85 slim_337515177 0.0001035
86 slim_337515218 0.0003426
87 slim_337515209 0.0002395
88 slim_337515185 6.08e-05
89 slim_337514852 0.0004269
90 slim_337515245 4.78e-05
91 slim_337515162 0.0001635
92 slim_337515085 0.0003175
93 slim_337515114 0.000106
94 slim_337515096 0.0002585
95 slim_337515227 0.0002443
96 slim_337515235 0.0001534
97 slim_337514961 0.0003741
98 slim_337515168 0.0002092
