 pedigree_id het
0 slim_337654119 1.09e-05
1 slim_337654060 9.7e-06
2 slim_337653959 1.49e-05
3 slim_337653470 1.44e-05
4 slim_337654055 1.37e-05
5 slim_337654042 1.23e-05
6 slim_337654082 1.15e-05
7 slim_337654028 1.72e-05
8 slim_337654129 8.2e-06
9 slim_337654103 1.38e-05
10 slim_337654113 1.22e-05
11 slim_337654122 1.37e-05
12 slim_337654064 6.8e-06
13 slim_337653849 1.09e-05
14 slim_337653811 7.8e-06
15 slim_337654125 1.49e-05
16 slim_337654127 5.6e-06
17 slim_337653980 1.65e-05
18 slim_337654105 9e-06
19 slim_337654093 1.27e-05
20 slim_337654107 1.2e-05
21 slim_337653923 3e-07
22 slim_337654006 7.8e-06
23 slim_337653993 8.8e-06
24 slim_337654095 1.66e-05
25 slim_337654015 1.36e-05
26 slim_337654102 1.29e-05
27 slim_337654025 1.28e-05
28 slim_337654017 1.6e-05
29 slim_337654123 9.9e-06
30 slim_337653969 9.9e-06
31 slim_337654126 1.02e-05
32 slim_337653673 1.25e-05
33 slim_337654114 4.1e-06
34 slim_337654085 5e-07
35 slim_337654109 1.25e-05
36 slim_337654058 4.4e-06
37 slim_337653950 1.11e-05
38 slim_337654128 9.9e-06
39 slim_337654046 7.7e-06
40 slim_337654124 1.63e-05
41 slim_337653717 1.14e-05
42 slim_337653876 1.39e-05
43 slim_337654019 1.23e-05
44 slim_337654098 8.5e-06
45 slim_337654035 1.15e-05
46 slim_337654059 1.44e-05
47 slim_337654047 1.29e-05
48 slim_337653952 2.3e-06
49 slim_337653931 1.16e-05
50 slim_337654030 3.8e-06
51 slim_337654079 1.56e-05
52 slim_337654110 1.59e-05
53 slim_337654089 7.8e-06
54 slim_337653946 1.46e-05
55 slim_337654120 1.03e-05
56 slim_337653898 1.27e-05
57 slim_337653984 1.11e-05
58 slim_337653886 1.24e-05
59 slim_337654067 1.62e-05
60 slim_337653998 1.08e-05
61 slim_337654043 1.02e-05
62 slim_337653889 1.57e-05
63 slim_337653884 1.42e-05
64 slim_337653991 1.62e-05
65 slim_337654111 5.6e-06
66 slim_337653928 8.2e-06
67 slim_337654094 1.36e-05
68 slim_337654012 1.5e-05
69 slim_337654061 1.26e-05
70 slim_337654116 1.19e-05
71 slim_337654087 9.4e-06
72 slim_337653857 1.24e-05
73 slim_337654073 1.01e-05
74 slim_337654106 1.16e-05
75 slim_337653885 1.35e-05
76 slim_337654048 8.9e-06
77 slim_337654080 5.6e-06
78 slim_337653996 1.12e-05
79 slim_337654121 1.12e-05
80 slim_337654041 1.39e-05
81 slim_337653732 1.13e-05
82 slim_337653820 1.1e-06
83 slim_337654097 2.7e-06
84 slim_337654026 1.01e-05
85 slim_337653693 1.42e-05
86 slim_337653881 1.58e-05
87 slim_337653908 1.49e-05
88 slim_337654020 1.05e-05
89 slim_337654090 1.32e-05
90 slim_337654023 1.69e-05
91 slim_337654099 5.1e-06
92 slim_337654029 1.4e-05
93 slim_337654045 8.7e-06
94 slim_337653211 5.5e-06
95 slim_337654049 9.6e-06
96 slim_337653925 1.4e-05
97 slim_337654074 2.5e-06
98 slim_337654086 3e-07
99 slim_337653987 1.48e-05
