 pedigree_id het
0 slim_337679192 1.11e-05
1 slim_337679215 1.08e-05
2 slim_337679255 1.41e-05
3 slim_337679236 1.16e-05
4 slim_337679101 8.3e-06
5 slim_337679176 9.2e-06
6 slim_337679244 1.48e-05
7 slim_337679229 1.3e-05
8 slim_337679222 9.4e-06
9 slim_337679231 1.33e-05
10 slim_337678998 1.38e-05
11 slim_337679253 1.25e-05
12 slim_337679260 9.7e-06
13 slim_337679248 1.69e-05
14 slim_337679252 1.19e-05
15 slim_337679091 1.14e-05
16 slim_337679197 1.25e-05
17 slim_337678969 1.11e-05
18 slim_337679153 1.16e-05
19 slim_337679191 1.7e-05
20 slim_337679107 7.6e-06
21 slim_337679233 2.09e-05
22 slim_337679217 1.31e-05
23 slim_337679194 9.8e-06
24 slim_337679136 1.13e-05
25 slim_337679258 1.24e-05
26 slim_337679108 1.74e-05
27 slim_337679175 1.24e-05
28 slim_337679054 9e-06
29 slim_337679121 1.59e-05
30 slim_337679046 1.15e-05
31 slim_337678839 6.7e-06
32 slim_337679103 1.98e-05
33 slim_337679132 1.56e-05
34 slim_337679241 7.6e-06
35 slim_337679178 9.3e-06
36 slim_337679250 1.48e-05
37 slim_337679193 1.24e-05
38 slim_337679174 1.16e-05
39 slim_337679012 3e-07
40 slim_337679187 1.25e-05
41 slim_337679024 1.8e-05
42 slim_337679183 8e-07
43 slim_337679131 1.38e-05
44 slim_337678702 1e-05
45 slim_337679251 5e-07
46 slim_337679180 1.49e-05
47 slim_337679099 4e-06
48 slim_337679198 1.39e-05
49 slim_337679051 1.37e-05
50 slim_337679014 1.3e-05
51 slim_337678937 7e-06
52 slim_337679166 1.28e-05
53 slim_337679226 1.5e-05
54 slim_337679141 1.11e-05
55 slim_337679243 2.1e-06
56 slim_337679239 1.89e-05
57 slim_337679228 1.33e-05
58 slim_337679154 1.05e-05
59 slim_337679021 1.29e-05
60 slim_337678884 1.29e-05
61 slim_337679005 1.14e-05
62 slim_337679076 1.18e-05
63 slim_337679249 9.9e-06
64 slim_337679259 1.32e-05
65 slim_337679185 9.2e-06
66 slim_337679163 1.15e-05
67 slim_337679256 1.2e-05
68 slim_337679200 2.08e-05
69 slim_337679120 1.7e-06
70 slim_337678826 1.14e-05
71 slim_337679234 1.33e-05
72 slim_337679102 1.17e-05
73 slim_337679137 1.41e-05
74 slim_337679211 1.23e-05
75 slim_337679093 1.03e-05
76 slim_337678716 1.97e-05
77 slim_337679201 1.56e-05
78 slim_337679160 9e-06
79 slim_337679170 9.3e-06
80 slim_337679257 1.64e-05
81 slim_337679140 1.09e-05
82 slim_337679208 1.04e-05
83 slim_337679115 1.81e-05
84 slim_337679151 2.3e-06
85 slim_337679220 7.1e-06
86 slim_337679037 1.59e-05
87 slim_337679207 1.9e-06
88 slim_337679059 1.9e-06
89 slim_337679199 1.16e-05
90 slim_337679225 1.17e-05
91 slim_337679235 1.78e-05
92 slim_337679237 1.32e-05
93 slim_337679216 1.43e-05
94 slim_337679203 4e-07
95 slim_337679123 7.7e-06
96 slim_337679245 1.62e-05
97 slim_337679261 1.33e-05
98 slim_337679224 1.29e-05
