 pedigree_id het
0 slim_762347696 6e-06
1 slim_762347661 8e-06
2 slim_762347732 6.8e-06
3 slim_762347707 6.6e-06
4 slim_762347664 3.9e-06
5 slim_762347713 3.5e-06
6 slim_762347767 9.3e-06
7 slim_762347703 5.9e-06
8 slim_762347663 4.1e-06
9 slim_762347650 5.5e-06
10 slim_762347725 6.8e-06
11 slim_762347675 7e-06
12 slim_762347711 3.5e-06
13 slim_762347772 5.7e-06
14 slim_762347745 6e-06
15 slim_762347721 5.3e-06
16 slim_762347750 5.2e-06
17 slim_762347771 5e-07
18 slim_762347645 6.8e-06
19 slim_762347674 4.9e-06
20 slim_762347731 9.1e-06
21 slim_762347755 5.2e-06
22 slim_762347677 5.7e-06
23 slim_762347647 2.2e-06
24 slim_762347760 6.7e-06
25 slim_762347665 7e-07
26 slim_762347641 2.8e-06
27 slim_762347649 5.9e-06
28 slim_762347720 6.7e-06
29 slim_762347709 6.8e-06
30 slim_762347698 4e-06
31 slim_762347748 5.8e-06
32 slim_762347728 6.3e-06
33 slim_762347763 2.9e-06
34 slim_762347660 5e-06
35 slim_762347653 5.4e-06
36 slim_762347747 4.3e-06
37 slim_762347673 5.5e-06
38 slim_762347668 5.4e-06
39 slim_762347749 4e-06
40 slim_762347718 6.3e-06
41 slim_762347716 8.7e-06
42 slim_762347699 8.5e-06
43 slim_762347717 3.6e-06
44 slim_762347644 6.3e-06
45 slim_762347712 6e-06
46 slim_762347700 3.5e-06
47 slim_762347765 5.3e-06
48 slim_762347693 8.5e-06
49 slim_762347690 5.9e-06
50 slim_762347736 6.1e-06
51 slim_762347694 4e-06
52 slim_762347702 6e-06
53 slim_762347761 7.1e-06
54 slim_762347679 6.7e-06
55 slim_762347685 4.6e-06
56 slim_762347642 7.5e-06
57 slim_762347656 5e-06
58 slim_762347667 2.9e-06
59 slim_762347758 9.3e-06
60 slim_762347723 2.2e-06
61 slim_762347657 3.3e-06
62 slim_762347742 8.3e-06
63 slim_762347727 4.6e-06
64 slim_762347730 5.3e-06
65 slim_762347741 7.7e-06
66 slim_762347683 6.5e-06
67 slim_762347687 4.6e-06
68 slim_762347752 7.5e-06
69 slim_762347759 7.1e-06
70 slim_762347754 4.7e-06
71 slim_762347770 9.5e-06
72 slim_762347646 8.3e-06
73 slim_762347705 2e-07
74 slim_762347692 5.5e-06
75 slim_762347639 5.6e-06
76 slim_762347719 4.4e-06
77 slim_762347681 8.5e-06
78 slim_762347733 6.6e-06
79 slim_762347768 4.7e-06
80 slim_762347638 8.6e-06
81 slim_762347735 7.1e-06
82 slim_762347753 4.7e-06
83 slim_762347704 3e-06
84 slim_762347684 1.9e-06
85 slim_762347648 5.6e-06
86 slim_762347714 7.8e-06
87 slim_762347662 7.9e-06
88 slim_762347697 7.6e-06
89 slim_762347670 7.2e-06
90 slim_762347769 8.9e-06
91 slim_762347659 7.2e-06
92 slim_762347743 4.8e-06
93 slim_762347671 2.8e-06
94 slim_762347676 6e-06
95 slim_762347762 5.6e-06
96 slim_762347737 3e-06
97 slim_762347695 6e-06
98 slim_762347640 7.2e-06
99 slim_762347686 5.5e-06
