 pedigree_id het
0 slim_762018845 1.04e-05
1 slim_762018901 1.01e-05
2 slim_762018918 2e-07
3 slim_762018832 1.2e-05
4 slim_762018894 1.16e-05
5 slim_762018920 2.7e-06
6 slim_762018829 4.6e-06
7 slim_762018838 1.18e-05
8 slim_762018842 2.26e-05
9 slim_762018812 3.11e-05
10 slim_762018906 1.55e-05
11 slim_762018921 1.08e-05
12 slim_762018880 1.73e-05
13 slim_762018859 6e-07
14 slim_762018857 5.5e-06
15 slim_762018827 1.87e-05
16 slim_762018929 2.01e-05
17 slim_762018881 2.69e-05
18 slim_762018866 2.16e-05
19 slim_762018924 1.08e-05
20 slim_762018875 2.26e-05
21 slim_762018867 1.44e-05
22 slim_762018819 2.24e-05
23 slim_762018862 2e-07
24 slim_762018806 3.12e-05
25 slim_762018925 1.48e-05
26 slim_762018841 2.05e-05
27 slim_762018916 2.1e-05
28 slim_762018878 1.25e-05
29 slim_762018860 5.4e-06
30 slim_762018850 5.6e-06
31 slim_762018927 5.5e-06
32 slim_762018853 1.28e-05
33 slim_762018931 1.5e-06
34 slim_762018816 1.33e-05
35 slim_762018913 1.46e-05
36 slim_762018926 1.15e-05
37 slim_762018835 6e-06
38 slim_762018904 1.12e-05
39 slim_762018919 1.25e-05
40 slim_762018808 1.09e-05
41 slim_762018879 9.8e-06
42 slim_762018807 1.41e-05
43 slim_762018915 1.47e-05
44 slim_762018852 5.6e-06
45 slim_762018873 3.17e-05
46 slim_762018855 1.8e-05
47 slim_762018830 2.11e-05
48 slim_762018810 2.31e-05
49 slim_762018805 2.27e-05
50 slim_762018905 1.26e-05
51 slim_762018911 2.22e-05
52 slim_762018885 2.9e-06
53 slim_762018899 1.82e-05
54 slim_762018917 1.19e-05
55 slim_762018893 2.19e-05
56 slim_762018908 1.84e-05
57 slim_762018896 1.9e-06
58 slim_762018815 1.13e-05
59 slim_762018874 1.56e-05
60 slim_762018892 2.19e-05
61 slim_762018909 2.25e-05
62 slim_762018900 2.1e-06
63 slim_762018836 2.17e-05
64 slim_762018877 1.35e-05
65 slim_762018910 2.27e-05
66 slim_762018823 2.3e-05
67 slim_762018891 2.15e-05
68 slim_762018884 2.23e-05
69 slim_762018887 1.41e-05
70 slim_762018813 2.75e-05
71 slim_762018886 1.35e-05
72 slim_762018868 2.96e-05
73 slim_762018814 2.2e-06
74 slim_762018888 1.36e-05
75 slim_762018809 1.35e-05
76 slim_762018889 1.7e-06
77 slim_762018840 1.96e-05
78 slim_762018928 6.4e-06
79 slim_762018876 1.32e-05
80 slim_762018856 1.18e-05
81 slim_762018847 1.54e-05
82 slim_762018890 2.3e-06
83 slim_762018846 1.54e-05
84 slim_762018834 1.22e-05
85 slim_762018870 5.4e-06
86 slim_762018932 1.7e-05
87 slim_762018849 5.5e-06
88 slim_762018833 9.4e-06
89 slim_762018822 4.8e-06
90 slim_762018844 2.16e-05
91 slim_762018820 1e-05
92 slim_762018861 1.5e-05
93 slim_762018897 4.2e-06
94 slim_762018898 2.45e-05
95 slim_762018817 1.3e-05
96 slim_762018912 3e-07
97 slim_762018843 1.72e-05
98 slim_762018895 1.33e-05
99 slim_762018828 1.95e-05
