 pedigree_id het
0 slim_337505861 1.15e-05
1 slim_337505833 7.3e-05
2 slim_337505864 8.3e-06
3 slim_337505875 4.4e-06
4 slim_337505684 5.7e-06
5 slim_337505770 1.37e-05
6 slim_337505745 7.12e-05
7 slim_337505865 7.19e-05
8 slim_337505880 6.3e-05
9 slim_337505652 1e-05
10 slim_337505873 6.97e-05
11 slim_337505640 1.01e-05
12 slim_337505645 7.65e-05
13 slim_337505816 7.5e-06
14 slim_337505824 2.9e-06
15 slim_337505564 7.21e-05
16 slim_337505836 6.99e-05
17 slim_337505794 1.31e-05
18 slim_337505772 1.34e-05
19 slim_337505813 3.8e-06
20 slim_337505830 1.59e-05
21 slim_337505878 6e-07
22 slim_337505879 1.4e-05
23 slim_337505751 2.7e-06
24 slim_337505837 1.17e-05
25 slim_337505819 5.5e-06
26 slim_337505806 7.71e-05
27 slim_337505384 1.16e-05
28 slim_337505846 8e-06
29 slim_337505791 7.11e-05
30 slim_337505571 7.14e-05
31 slim_337505860 2.17e-05
32 slim_337505845 7.12e-05
33 slim_337505743 7.7e-06
34 slim_337505581 7.5e-05
35 slim_337505752 7.15e-05
36 slim_337505622 7.06e-05
37 slim_337505820 1.45e-05
38 slim_337505886 9.3e-06
39 slim_337505843 7.9e-06
40 slim_337505863 8.12e-05
41 slim_337505801 6.27e-05
42 slim_337505809 7e-06
43 slim_337505763 7.9e-06
44 slim_337505775 4.6e-06
45 slim_337505789 8e-06
46 slim_337505868 7.5e-05
47 slim_337505850 7.15e-05
48 slim_337505696 1.33e-05
49 slim_337505877 7.58e-05
50 slim_337505854 7.07e-05
51 slim_337505654 7.26e-05
52 slim_337505778 1.47e-05
53 slim_337505781 1.6e-05
54 slim_337505838 7.62e-05
55 slim_337505851 1.48e-05
56 slim_337505829 7.02e-05
57 slim_337505874 7.16e-05
58 slim_337505855 7.21e-05
59 slim_337505876 9.1e-06
60 slim_337505883 5.65e-05
61 slim_337505787 6.8e-06
62 slim_337505885 1.17e-05
63 slim_337505841 1.23e-05
64 slim_337505866 1.45e-05
65 slim_337505726 7.22e-05
66 slim_337505675 4.5e-06
67 slim_337505831 2.39e-05
68 slim_337505840 7e-05
69 slim_337505857 1.18e-05
70 slim_337505603 7.1e-06
71 slim_337505553 7.09e-05
72 slim_337505758 8.4e-06
73 slim_337505869 1.01e-05
74 slim_337505725 1.16e-05
75 slim_337505623 6.1e-06
76 slim_337505576 7.33e-05
77 slim_337505785 7.5e-06
78 slim_337505828 6.8e-06
79 slim_337505834 1.45e-05
80 slim_337505773 7.6e-06
81 slim_337505797 4e-07
82 slim_337505889 1.82e-05
83 slim_337505808 7.31e-05
84 slim_337505822 5e-07
85 slim_337505562 8.5e-06
86 slim_337505732 7.15e-05
87 slim_337505870 6.2e-06
88 slim_337505649 8.14e-05
89 slim_337505573 8.7e-06
90 slim_337505862 2.13e-05
91 slim_337505761 9e-06
92 slim_337505884 6.3e-06
93 slim_337505871 6.92e-05
94 slim_337505842 7.07e-05
95 slim_337505835 7.27e-05
96 slim_337505887 7.6e-06
97 slim_337505796 7e-05
98 slim_337505858 6.6e-06
99 slim_337505867 1.16e-05
