 pedigree_id het
0 slim_762724703 4.2e-06
1 slim_762724780 2e-06
2 slim_762724811 5.8e-06
3 slim_762724759 6e-06
4 slim_762724782 3e-06
5 slim_762724756 6.7e-06
6 slim_762724763 2.7e-06
7 slim_762724785 5.6e-06
8 slim_762724689 6e-06
9 slim_762724796 4.3e-06
10 slim_762724692 3.4e-06
11 slim_762724726 3.7e-06
12 slim_762724757 4.4e-06
13 slim_762724777 3.9e-06
14 slim_762724778 6.3e-06
15 slim_762724766 2.9e-06
16 slim_762724705 6.5e-06
17 slim_762724735 6.6e-06
18 slim_762724688 2.8e-06
19 slim_762724803 5.3e-06
20 slim_762724752 5.9e-06
21 slim_762724746 3.1e-06
22 slim_762724743 4.6e-06
23 slim_762724680 5.8e-06
24 slim_762724786 5.1e-06
25 slim_762724725 6.3e-06
26 slim_762724810 4e-07
27 slim_762724723 3.7e-06
28 slim_762724704 5.5e-06
29 slim_762724807 3.4e-06
30 slim_762724724 4.7e-06
31 slim_762724755 4e-06
32 slim_762724781 5.7e-06
33 slim_762724718 2.2e-06
34 slim_762724800 4.3e-06
35 slim_762724714 5.9e-06
36 slim_762724713 6.4e-06
37 slim_762724758 4.9e-06
38 slim_762724682 5e-06
39 slim_762724729 2e-06
40 slim_762724799 5.5e-06
41 slim_762724813 2.4e-06
42 slim_762724776 3.1e-06
43 slim_762724809 7e-06
44 slim_762724699 3.7e-06
45 slim_762724717 3e-06
46 slim_762724739 3.2e-06
47 slim_762724761 4.1e-06
48 slim_762724697 5.8e-06
49 slim_762724815 4e-06
50 slim_762724769 5e-06
51 slim_762724771 4.8e-06
52 slim_762724814 5.2e-06
53 slim_762724762 4.7e-06
54 slim_762724716 3.6e-06
55 slim_762724795 7e-06
56 slim_762724788 3.9e-06
57 slim_762724681 5.9e-06
58 slim_762724773 4.5e-06
59 slim_762724700 7.6e-06
60 slim_762724783 4.6e-06
61 slim_762724767 7.3e-06
62 slim_762724772 3.2e-06
63 slim_762724687 3.9e-06
64 slim_762724683 4.8e-06
65 slim_762724804 3.3e-06
66 slim_762724693 4e-07
67 slim_762724789 7.5e-06
68 slim_762724798 5.6e-06
69 slim_762724791 2.9e-06
70 slim_762724722 4.6e-06
71 slim_762724707 2.8e-06
72 slim_762724784 5.1e-06
73 slim_762724698 4.6e-06
74 slim_762724685 5.8e-06
75 slim_762724774 4e-06
76 slim_762724720 4.7e-06
77 slim_762724712 2.5e-06
78 slim_762724686 4.4e-06
79 slim_762724765 6.6e-06
80 slim_762724794 5.3e-06
81 slim_762724787 2e-07
82 slim_762724748 6.4e-06
83 slim_762724691 2.6e-06
84 slim_762724805 5.3e-06
85 slim_762724719 6.2e-06
86 slim_762724806 4.6e-06
87 slim_762724736 4.8e-06
88 slim_762724696 5.6e-06
89 slim_762724708 7.1e-06
90 slim_762724812 3.4e-06
91 slim_762724711 4e-06
92 slim_762724710 1.5e-06
93 slim_762724742 4.8e-06
94 slim_762724741 2e-06
95 slim_762724750 6.5e-06
96 slim_762724751 4.7e-06
97 slim_762724753 4.2e-06
98 slim_762724816 5.3e-06
99 slim_762724684 3.3e-06
