 pedigree_id het
0 slim_762801206 1.2e-06
1 slim_762801190 1.9e-06
2 slim_762801211 2e-06
3 slim_762801189 3.4e-06
4 slim_762801237 6.2e-06
5 slim_762801199 6e-06
6 slim_762801225 6.4e-06
7 slim_762801269 7.8e-06
8 slim_762801281 2.7e-06
9 slim_762801187 5.6e-06
10 slim_762801204 5.9e-06
11 slim_762801227 6.6e-06
12 slim_762801220 3.4e-06
13 slim_762801267 6.6e-06
14 slim_762801276 7e-06
15 slim_762801268 6.4e-06
16 slim_762801257 3.4e-06
17 slim_762801255 5.9e-06
18 slim_762801213 2.9e-06
19 slim_762801259 6.8e-06
20 slim_762801178 6e-06
21 slim_762801200 6.8e-06
22 slim_762801180 4.6e-06
23 slim_762801217 3.6e-06
24 slim_762801205 2.6e-06
25 slim_762801244 7.5e-06
26 slim_762801218 2.6e-06
27 slim_762801239 5.5e-06
28 slim_762801263 2.2e-06
29 slim_762801270 3.2e-06
30 slim_762801191 6.5e-06
31 slim_762801292 6.4e-06
32 slim_762801186 3e-06
33 slim_762801260 4.6e-06
34 slim_762801226 8e-07
35 slim_762801193 5.7e-06
36 slim_762801208 2.9e-06
37 slim_762801230 5.7e-06
38 slim_762801256 3.9e-06
39 slim_762801216 7.5e-06
40 slim_762801184 3.1e-06
41 slim_762801266 5e-06
42 slim_762801181 6.1e-06
43 slim_762801196 7e-06
44 slim_762801212 6.3e-06
45 slim_762801283 7e-06
46 slim_762801214 5.7e-06
47 slim_762801219 5.4e-06
48 slim_762801248 6.4e-06
49 slim_762801262 3.4e-06
50 slim_762801228 5.4e-06
51 slim_762801254 6.3e-06
52 slim_762801271 1.9e-06
53 slim_762801182 6.6e-06
54 slim_762801202 4.2e-06
55 slim_762801245 4.4e-06
56 slim_762801188 1.2e-06
57 slim_762801197 4.4e-06
58 slim_762801265 4.2e-06
59 slim_762801223 3.4e-06
60 slim_762801185 8e-07
61 slim_762801203 4.6e-06
62 slim_762801249 1.7e-06
63 slim_762801286 3e-07
64 slim_762801258 2.2e-06
65 slim_762801273 6.1e-06
66 slim_762801183 7.5e-06
67 slim_762801234 7.5e-06
68 slim_762801177 2.9e-06
69 slim_762801284 6e-06
70 slim_762801176 6.3e-06
71 slim_762801274 6.2e-06
72 slim_762801194 2.1e-06
73 slim_762801201 2.5e-06
74 slim_762801242 2.2e-06
75 slim_762801215 2.3e-06
76 slim_762801209 3.3e-06
77 slim_762801195 1.9e-06
78 slim_762801247 6e-06
79 slim_762801282 1.1e-06
80 slim_762801261 3.8e-06
81 slim_762801221 5.6e-06
82 slim_762801279 7.1e-06
83 slim_762801229 6.3e-06
84 slim_762801251 3.9e-06
85 slim_762801179 7.3e-06
86 slim_762801278 2.5e-06
87 slim_762801236 2.4e-06
88 slim_762801272 3.3e-06
89 slim_762801288 6.2e-06
90 slim_762801222 3.8e-06
91 slim_762801241 2.4e-06
92 slim_762801235 6.8e-06
93 slim_762801207 4.9e-06
94 slim_762801291 2.6e-06
95 slim_762801264 2.2e-06
96 slim_762801253 5.3e-06
97 slim_762801252 4e-06
98 slim_762801287 7e-06
99 slim_762801175 6.5e-06
