 pedigree_id het
0 slim_337698743 1.23e-05
1 slim_337698745 8.2e-06
2 slim_337698998 1.14e-05
3 slim_337698764 4.8e-06
4 slim_337698795 1.7e-06
5 slim_337699047 1.1e-06
6 slim_337698713 8.9e-06
7 slim_337698986 1.56e-05
8 slim_337699027 9.2e-06
9 slim_337699029 2.8e-06
10 slim_337698851 1.63e-05
11 slim_337699055 1.57e-05
12 slim_337699052 2.29e-05
13 slim_337698983 1.11e-05
14 slim_337699048 1.25e-05
15 slim_337699026 1.42e-05
16 slim_337699039 1.46e-05
17 slim_337699005 1.3e-05
18 slim_337699003 2.29e-05
19 slim_337698562 1.56e-05
20 slim_337699032 1.72e-05
21 slim_337698979 2.33e-05
22 slim_337698959 1.17e-05
23 slim_337698868 2.29e-05
24 slim_337699041 2.35e-05
25 slim_337698812 1.03e-05
26 slim_337699051 1.18e-05
27 slim_337699038 2.12e-05
28 slim_337699046 1.45e-05
29 slim_337698936 6.2e-06
30 slim_337699057 8.2e-06
31 slim_337699054 1.08e-05
32 slim_337698927 1.55e-05
33 slim_337698847 9e-06
34 slim_337699059 8.5e-06
35 slim_337698967 1.57e-05
36 slim_337699020 1e-05
37 slim_337698984 1.66e-05
38 slim_337698857 6.9e-06
39 slim_337698762 1.7e-05
40 slim_337699012 1.2e-05
41 slim_337699001 1.59e-05
42 slim_337698933 1.71e-05
43 slim_337698996 1.62e-05
44 slim_337699024 9.8e-06
45 slim_337698987 2.23e-05
46 slim_337698910 1.21e-05
47 slim_337699009 1.36e-05
48 slim_337699002 9.4e-06
49 slim_337698992 1.28e-05
50 slim_337699025 3.3e-06
51 slim_337698836 1.17e-05
52 slim_337698837 1.22e-05
53 slim_337699044 1.66e-05
54 slim_337698974 1.53e-05
55 slim_337698602 9e-06
56 slim_337698948 2.13e-05
57 slim_337698985 1.18e-05
58 slim_337698922 2.28e-05
59 slim_337699006 1.7e-06
60 slim_337699061 1.65e-05
61 slim_337698989 1.64e-05
62 slim_337698968 9e-06
63 slim_337699023 1.08e-05
64 slim_337698798 1.94e-05
65 slim_337698530 8e-06
66 slim_337699031 1.02e-05
67 slim_337699040 1.48e-05
68 slim_337698969 2.26e-05
69 slim_337698882 1.69e-05
70 slim_337699019 1.21e-05
71 slim_337699030 2.05e-05
72 slim_337698964 1.6e-05
73 slim_337699050 1.11e-05
74 slim_337698806 0.0
75 slim_337699060 1.52e-05
76 slim_337699033 5e-07
77 slim_337698976 8.1e-06
78 slim_337698977 6.9e-06
79 slim_337698949 6.2e-06
80 slim_337698848 1.46e-05
81 slim_337698817 1.31e-05
82 slim_337699035 7.6e-06
83 slim_337698873 1.76e-05
84 slim_337699007 1.6e-05
85 slim_337699062 8.8e-06
86 slim_337698931 1.64e-05
87 slim_337698870 1.35e-05
88 slim_337699034 2.12e-05
89 slim_337698862 1.68e-05
90 slim_337698951 2.09e-05
91 slim_337699016 2.8e-06
92 slim_337698769 7.8e-06
93 slim_337699010 1.2e-05
94 slim_337699028 2.07e-05
95 slim_337698997 3.4e-06
96 slim_337699000 1.54e-05
97 slim_337699056 1.5e-05
98 slim_337698871 8.6e-06
99 slim_337699014 7.7e-06
