 pedigree_id het
0 slim_762320073 4.1e-06
1 slim_762320106 5.4e-06
2 slim_762320142 4.7e-06
3 slim_762320124 6.7e-06
4 slim_762320059 6e-06
5 slim_762320164 5.2e-06
6 slim_762320153 6e-06
7 slim_762320135 1e-06
8 slim_762320093 5.5e-06
9 slim_762320132 3.5e-06
10 slim_762320112 2.8e-06
11 slim_762320084 2.6e-06
12 slim_762320074 1.3e-06
13 slim_762320108 5.5e-06
14 slim_762320085 4.4e-06
15 slim_762320110 3.8e-06
16 slim_762320122 3.9e-06
17 slim_762320079 6.7e-06
18 slim_762320111 3.8e-06
19 slim_762320101 6.8e-06
20 slim_762320090 2.1e-06
21 slim_762320160 5.9e-06
22 slim_762320104 4.4e-06
23 slim_762320070 7.4e-06
24 slim_762320062 5.9e-06
25 slim_762320136 7.1e-06
26 slim_762320150 7.1e-06
27 slim_762320129 5.6e-06
28 slim_762320107 4.4e-06
29 slim_762320133 5.8e-06
30 slim_762320121 2.8e-06
31 slim_762320092 2.1e-06
32 slim_762320146 4.1e-06
33 slim_762320165 2.7e-06
34 slim_762320095 3.2e-06
35 slim_762320114 3.9e-06
36 slim_762320075 5.7e-06
37 slim_762320091 3.6e-06
38 slim_762320134 5.2e-06
39 slim_762320126 2.7e-06
40 slim_762320117 1.6e-06
41 slim_762320087 5.5e-06
42 slim_762320082 3.6e-06
43 slim_762320105 5.4e-06
44 slim_762320163 7.4e-06
45 slim_762320068 3.3e-06
46 slim_762320109 5.2e-06
47 slim_762320151 4e-06
48 slim_762320103 5.9e-06
49 slim_762320065 5.7e-06
50 slim_762320072 4.9e-06
51 slim_762320098 5.9e-06
52 slim_762320067 4.2e-06
53 slim_762320118 6.8e-06
54 slim_762320060 4.8e-06
55 slim_762320138 4.6e-06
56 slim_762320143 5.2e-06
57 slim_762320102 3.6e-06
58 slim_762320120 5.3e-06
59 slim_762320157 4.3e-06
60 slim_762320097 3e-06
61 slim_762320125 4.3e-06
62 slim_762320140 1.1e-06
63 slim_762320155 2.2e-06
64 slim_762320116 3.6e-06
65 slim_762320071 4.2e-06
66 slim_762320086 5.6e-06
67 slim_762320139 3.8e-06
68 slim_762320147 5.4e-06
69 slim_762320119 5.7e-06
70 slim_762320131 4.5e-06
71 slim_762320115 7.1e-06
72 slim_762320123 3e-06
73 slim_762320089 3.4e-06
74 slim_762320078 4.1e-06
75 slim_762320144 6.2e-06
76 slim_762320077 2.4e-06
77 slim_762320064 3.6e-06
78 slim_762320127 5.2e-06
79 slim_762320159 5.1e-06
80 slim_762320061 6.2e-06
81 slim_762320149 4.8e-06
82 slim_762320156 4.3e-06
83 slim_762320161 4.2e-06
84 slim_762320137 3.3e-06
85 slim_762320128 4.8e-06
86 slim_762320154 2.5e-06
87 slim_762320063 3e-06
88 slim_762320130 5.9e-06
89 slim_762320158 3.3e-06
90 slim_762320148 4.4e-06
91 slim_762320096 3e-06
92 slim_762320152 3.7e-06
93 slim_762320145 4.1e-06
94 slim_762320113 3.6e-06
95 slim_762320099 2.3e-06
96 slim_762320088 3.1e-06
97 slim_762320081 7e-06
98 slim_762320094 5.5e-06
99 slim_762320066 5.3e-06
