 pedigree_id het
0 slim_762761056 8.3e-06
1 slim_762761076 8.5e-06
2 slim_762761043 1.7e-06
3 slim_762761058 6.4e-06
4 slim_762761083 6e-06
5 slim_762761046 5.6e-06
6 slim_762761102 4.9e-06
7 slim_762761062 4.7e-06
8 slim_762761113 8.6e-06
9 slim_762761039 8e-06
10 slim_762761105 1e-07
11 slim_762761078 4.9e-06
12 slim_762761093 3.2e-06
13 slim_762761059 6.6e-06
14 slim_762761097 3.9e-06
15 slim_762761025 7.3e-06
16 slim_762761101 4e-06
17 slim_762761032 3.2e-06
18 slim_762761082 3.2e-06
19 slim_762761051 5.7e-06
20 slim_762761081 5.5e-06
21 slim_762761066 5.6e-06
22 slim_762761088 6.9e-06
23 slim_762761116 5.8e-06
24 slim_762761111 6.5e-06
25 slim_762761092 3.7e-06
26 slim_762761120 6.6e-06
27 slim_762761031 5.2e-06
28 slim_762761030 5.1e-06
29 slim_762761119 3.3e-06
30 slim_762761042 7.9e-06
31 slim_762761034 6.5e-06
32 slim_762761047 7e-06
33 slim_762761099 8.9e-06
34 slim_762761074 5.7e-06
35 slim_762761077 4.1e-06
36 slim_762761087 3.5e-06
37 slim_762761044 4.5e-06
38 slim_762761085 7.4e-06
39 slim_762761036 4.5e-06
40 slim_762761073 5.4e-06
41 slim_762761104 3e-06
42 slim_762761067 5.3e-06
43 slim_762761106 7.4e-06
44 slim_762761096 5.2e-06
45 slim_762761098 4.8e-06
46 slim_762761086 6.2e-06
47 slim_762761054 3e-06
48 slim_762761053 5.7e-06
49 slim_762761114 8.6e-06
50 slim_762761084 4.9e-06
51 slim_762761075 5.7e-06
52 slim_762761048 7.2e-06
53 slim_762761028 2.3e-06
54 slim_762761107 5.3e-06
55 slim_762761029 4.8e-06
56 slim_762761109 4.6e-06
57 slim_762761040 1.1e-06
58 slim_762761100 4.4e-06
59 slim_762761115 4.4e-06
60 slim_762761026 4.3e-06
61 slim_762761060 5.1e-06
62 slim_762761061 1.3e-06
63 slim_762761112 3.3e-06
64 slim_762761079 6.2e-06
65 slim_762761117 5.1e-06
66 slim_762761063 7.7e-06
67 slim_762761118 8.1e-06
68 slim_762761064 7.4e-06
69 slim_762761057 5.6e-06
70 slim_762761038 3.1e-06
71 slim_762761072 4.2e-06
72 slim_762761094 4.4e-06
73 slim_762761045 6.4e-06
74 slim_762761069 6.8e-06
75 slim_762761068 7.8e-06
76 slim_762761103 4.9e-06
77 slim_762761108 5.8e-06
78 slim_762761050 4.4e-06
79 slim_762761090 7.7e-06
80 slim_762761041 8e-06
81 slim_762761091 1.3e-06
82 slim_762761070 4e-06
83 slim_762761110 5.3e-06
84 slim_762761065 5e-06
85 slim_762761080 6e-06
86 slim_762761071 4.5e-06
87 slim_762761052 3.4e-06
88 slim_762761095 6.1e-06
89 slim_762761035 5.3e-06
90 slim_762761089 4.8e-06
91 slim_762761049 4e-06
92 slim_762761055 5.1e-06
93 slim_762761037 5.8e-06
94 slim_762761033 6.5e-06
95 slim_762761027 6.2e-06
