 pedigree_id het
0 slim_761995271 2.6e-05
1 slim_761995223 2.82e-05
2 slim_761995258 1.34e-05
3 slim_761995281 3.4e-06
4 slim_761995304 2.65e-05
5 slim_761995323 2.42e-05
6 slim_761995267 1.75e-05
7 slim_761995252 5.7e-06
8 slim_761995259 2.78e-05
9 slim_761995238 2.17e-05
10 slim_761995246 3.2e-06
11 slim_761995213 2.6e-05
12 slim_761995263 1.06e-05
13 slim_761995298 9.7e-06
14 slim_761995273 1.31e-05
15 slim_761995217 2.73e-05
16 slim_761995306 1.61e-05
17 slim_761995283 2.65e-05
18 slim_761995276 2.18e-05
19 slim_761995305 1.42e-05
20 slim_761995222 1.91e-05
21 slim_761995231 3.36e-05
22 slim_761995234 1.92e-05
23 slim_761995218 1.2e-06
24 slim_761995302 1.69e-05
25 slim_761995233 2.88e-05
26 slim_761995226 2.75e-05
27 slim_761995285 1.25e-05
28 slim_761995274 1.74e-05
29 slim_761995307 3.43e-05
30 slim_761995266 9.6e-06
31 slim_761995221 2.21e-05
32 slim_761995292 3.7e-06
33 slim_761995250 1.83e-05
34 slim_761995293 2.83e-05
35 slim_761995232 1.7e-05
36 slim_761995288 2.76e-05
37 slim_761995319 3.35e-05
38 slim_761995229 9e-06
39 slim_761995240 1.1e-05
40 slim_761995275 1.76e-05
41 slim_761995282 0.0
42 slim_761995256 1.17e-05
43 slim_761995251 0.0
44 slim_761995260 2.78e-05
45 slim_761995220 1.1e-05
46 slim_761995312 2.97e-05
47 slim_761995295 1.79e-05
48 slim_761995300 8.4e-06
49 slim_761995278 1.81e-05
50 slim_761995320 1.37e-05
51 slim_761995290 3.4e-06
52 slim_761995279 1.07e-05
53 slim_761995286 8.6e-06
54 slim_761995262 1.61e-05
55 slim_761995237 2.78e-05
56 slim_761995254 3.9e-06
57 slim_761995225 3.6e-06
58 slim_761995297 5.9e-06
59 slim_761995311 1.02e-05
60 slim_761995308 1.27e-05
61 slim_761995236 1.19e-05
62 slim_761995321 2.63e-05
63 slim_761995294 2.29e-05
64 slim_761995301 1.79e-05
65 slim_761995268 2.53e-05
66 slim_761995309 6.6e-06
67 slim_761995322 6e-07
68 slim_761995239 2.57e-05
69 slim_761995299 1.26e-05
70 slim_761995247 8.4e-06
71 slim_761995224 1.4e-06
72 slim_761995219 2.11e-05
73 slim_761995316 2.4e-05
74 slim_761995245 1.12e-05
75 slim_761995303 2.65e-05
76 slim_761995241 1.18e-05
77 slim_761995280 1.73e-05
78 slim_761995264 1.72e-05
79 slim_761995272 6.6e-06
80 slim_761995310 1.01e-05
81 slim_761995253 1.21e-05
82 slim_761995214 2.85e-05
83 slim_761995269 2.64e-05
84 slim_761995235 1.94e-05
85 slim_761995230 6e-06
86 slim_761995257 1.77e-05
87 slim_761995249 5.8e-06
88 slim_761995289 1.43e-05
89 slim_761995242 1.76e-05
90 slim_761995270 2.65e-05
91 slim_761995314 2.26e-05
92 slim_761995243 1.1e-05
93 slim_761995277 1.64e-05
94 slim_761995318 3.3e-06
95 slim_761995287 9.7e-06
96 slim_761995296 4e-07
97 slim_761995212 1.82e-05
98 slim_761995265 7.5e-06
99 slim_761995216 2.74e-05
