 pedigree_id het
0 slim_762303991 6.9e-06
1 slim_762303978 7.5e-06
2 slim_762303972 5.6e-06
3 slim_762304071 5.4e-06
4 slim_762304032 6.5e-06
5 slim_762304061 3.5e-06
6 slim_762303981 2.8e-06
7 slim_762304046 1.3e-06
8 slim_762304002 3.2e-06
9 slim_762304016 4.3e-06
10 slim_762304036 5.9e-06
11 slim_762303987 6.7e-06
12 slim_762304041 0.0
13 slim_762303979 4.9e-06
14 slim_762304037 2.4e-06
15 slim_762304030 4.1e-06
16 slim_762303968 5.5e-06
17 slim_762304047 6.5e-06
18 slim_762304058 3.2e-06
19 slim_762303992 4.1e-06
20 slim_762304029 5.5e-06
21 slim_762304026 1.3e-06
22 slim_762304055 7.6e-06
23 slim_762303980 4.8e-06
24 slim_762304010 3.7e-06
25 slim_762304011 6.3e-06
26 slim_762303975 6.5e-06
27 slim_762303982 5.3e-06
28 slim_762303976 0.0
29 slim_762304000 6.6e-06
30 slim_762304077 4.7e-06
31 slim_762304018 7.1e-06
32 slim_762304015 7.4e-06
33 slim_762304005 6.9e-06
34 slim_762304008 6.4e-06
35 slim_762304025 5.4e-06
36 slim_762304064 5.7e-06
37 slim_762304006 6.1e-06
38 slim_762304033 3.8e-06
39 slim_762304051 5.7e-06
40 slim_762303999 3.3e-06
41 slim_762304067 6.9e-06
42 slim_762304001 5.5e-06
43 slim_762304048 4.3e-06
44 slim_762303966 8.6e-06
45 slim_762303995 5.9e-06
46 slim_762304075 4.7e-06
47 slim_762303996 1.4e-06
48 slim_762303998 4.4e-06
49 slim_762304078 3.2e-06
50 slim_762304049 6.1e-06
51 slim_762303984 3.8e-06
52 slim_762304057 7.1e-06
53 slim_762304042 5e-06
54 slim_762304028 5.9e-06
55 slim_762304017 3.1e-06
56 slim_762304022 5.5e-06
57 slim_762304073 3.8e-06
58 slim_762304052 5.5e-06
59 slim_762304059 2.2e-06
60 slim_762303970 6.2e-06
61 slim_762303985 2.7e-06
62 slim_762304023 4.3e-06
63 slim_762304045 5.9e-06
64 slim_762303990 0.0
65 slim_762304076 5.6e-06
66 slim_762304021 7.1e-06
67 slim_762304034 3.6e-06
68 slim_762304013 2.8e-06
69 slim_762303969 4.1e-06
70 slim_762303983 6.1e-06
71 slim_762303967 6.4e-06
72 slim_762304039 2.4e-06
73 slim_762304014 3.2e-06
74 slim_762304004 4.4e-06
75 slim_762303997 3.8e-06
76 slim_762304019 4.8e-06
77 slim_762304027 5.4e-06
78 slim_762304074 4.7e-06
79 slim_762304069 3.9e-06
80 slim_762303993 3.6e-06
81 slim_762304054 3e-06
82 slim_762303988 4.6e-06
83 slim_762304044 4.7e-06
84 slim_762303973 5.9e-06
85 slim_762304050 7.3e-06
86 slim_762304024 5.5e-06
87 slim_762304062 2.4e-06
88 slim_762304056 7.2e-06
89 slim_762304020 4.5e-06
90 slim_762303977 4.5e-06
91 slim_762304068 5.8e-06
92 slim_762304070 5.9e-06
93 slim_762304040 5.1e-06
94 slim_762304066 7.5e-06
95 slim_762303989 6.1e-06
96 slim_762303986 5.5e-06
97 slim_762304003 3.7e-06
98 slim_762304031 5.9e-06
99 slim_762304007 2e-06
