 pedigree_id het
0 slim_337577915 1.78e-05
1 slim_337577714 1.43e-05
2 slim_337577826 2.11e-05
3 slim_337577845 2.52e-05
4 slim_337577867 2.55e-05
5 slim_337577876 1.11e-05
6 slim_337577904 6.6e-06
7 slim_337577882 1.11e-05
8 slim_337577849 1.05e-05
9 slim_337577639 1.85e-05
10 slim_337577878 1.17e-05
11 slim_337577868 8e-06
12 slim_337577833 1.64e-05
13 slim_337577761 1.6e-05
14 slim_337577839 1.25e-05
15 slim_337577859 1.32e-05
16 slim_337577616 1.81e-05
17 slim_337577443 7e-07
18 slim_337577901 2.11e-05
19 slim_337577613 1.8e-05
20 slim_337577896 1.5e-05
21 slim_337577731 1.98e-05
22 slim_337577575 1.54e-05
23 slim_337577903 1e-06
24 slim_337577879 1.88e-05
25 slim_337577887 1.44e-05
26 slim_337577922 1.99e-05
27 slim_337577819 1.86e-05
28 slim_337577654 2.4e-05
29 slim_337577924 5.7e-06
30 slim_337577737 2.12e-05
31 slim_337577923 1.57e-05
32 slim_337577794 2.53e-05
33 slim_337577925 1.03e-05
34 slim_337577472 1.24e-05
35 slim_337577906 2.26e-05
36 slim_337577534 2.1e-06
37 slim_337577763 2.16e-05
38 slim_337577910 2e-07
39 slim_337577770 1.2e-05
40 slim_337577886 2.16e-05
41 slim_337577866 1.35e-05
42 slim_337577895 1.74e-05
43 slim_337577853 1.07e-05
44 slim_337577869 1.86e-05
45 slim_337577840 1.57e-05
46 slim_337577880 5e-06
47 slim_337577865 3.2e-06
48 slim_337577636 1.23e-05
49 slim_337577862 1.17e-05
50 slim_337577685 7.3e-06
51 slim_337577796 1.2e-05
52 slim_337577684 1.23e-05
53 slim_337577884 1.83e-05
54 slim_337577743 2.9e-06
55 slim_337577759 1.15e-05
56 slim_337577789 6.4e-06
57 slim_337577815 2.33e-05
58 slim_337577821 2.56e-05
59 slim_337577919 4e-07
60 slim_337577811 1.28e-05
61 slim_337577905 1.05e-05
62 slim_337577894 2.52e-05
63 slim_337577888 1.96e-05
64 slim_337577822 1.88e-05
65 slim_337577837 7.5e-06
66 slim_337577913 7.7e-06
67 slim_337577907 9.2e-06
68 slim_337577820 9.7e-06
69 slim_337577781 1.9e-06
70 slim_337577861 1.75e-05
71 slim_337577909 7.6e-06
72 slim_337577831 2.18e-05
73 slim_337577309 6.8e-06
74 slim_337577823 4.3e-06
75 slim_337577848 1.86e-05
76 slim_337577908 2.12e-05
77 slim_337577526 9.6e-06
78 slim_337577846 2.04e-05
79 slim_337577793 4.7e-06
80 slim_337577847 1.34e-05
81 slim_337577724 1.55e-05
82 slim_337577899 1.14e-05
83 slim_337577475 1.23e-05
84 slim_337577268 1.93e-05
85 slim_337577902 2.61e-05
86 slim_337577778 9.2e-06
87 slim_337577842 1.28e-05
88 slim_337577898 1.42e-05
89 slim_337577916 1.5e-05
90 slim_337577920 2.22e-05
91 slim_337577912 2.47e-05
92 slim_337577875 2.15e-05
93 slim_337577854 7.3e-06
94 slim_337577897 2.04e-05
95 slim_337577893 1.47e-05
96 slim_337577749 8.4e-06
97 slim_337577830 1.3e-05
98 slim_337577892 1.87e-05
99 slim_337577918 1.83e-05
