 pedigree_id het
0 slim_762326586 8.4e-06
1 slim_762326650 6.7e-06
2 slim_762326563 6.5e-06
3 slim_762326576 3e-06
4 slim_762326644 7.5e-06
5 slim_762326555 7.1e-06
6 slim_762326558 4.1e-06
7 slim_762326574 8.1e-06
8 slim_762326596 5.9e-06
9 slim_762326608 3.7e-06
10 slim_762326591 5.5e-06
11 slim_762326573 8.5e-06
12 slim_762326550 0.0
13 slim_762326566 6.6e-06
14 slim_762326556 6.8e-06
15 slim_762326593 7.7e-06
16 slim_762326634 2e-06
17 slim_762326636 5.8e-06
18 slim_762326649 8.4e-06
19 slim_762326559 6.6e-06
20 slim_762326607 4.4e-06
21 slim_762326626 6.8e-06
22 slim_762326579 5e-06
23 slim_762326562 4.8e-06
24 slim_762326571 3.5e-06
25 slim_762326581 4.5e-06
26 slim_762326590 3e-06
27 slim_762326605 7.7e-06
28 slim_762326587 4.7e-06
29 slim_762326622 7.3e-06
30 slim_762326621 4.9e-06
31 slim_762326577 6.8e-06
32 slim_762326612 1.5e-06
33 slim_762326595 1.8e-06
34 slim_762326635 5.8e-06
35 slim_762326572 2.1e-06
36 slim_762326584 4.1e-06
37 slim_762326570 3.1e-06
38 slim_762326643 7.2e-06
39 slim_762326549 7.8e-06
40 slim_762326623 7.1e-06
41 slim_762326603 7.5e-06
42 slim_762326637 6.1e-06
43 slim_762326554 8.3e-06
44 slim_762326625 4.8e-06
45 slim_762326642 4.2e-06
46 slim_762326583 2.2e-06
47 slim_762326611 6.6e-06
48 slim_762326610 7.6e-06
49 slim_762326557 7.7e-06
50 slim_762326565 5.4e-06
51 slim_762326588 6.7e-06
52 slim_762326648 4.6e-06
53 slim_762326575 3e-06
54 slim_762326645 6.7e-06
55 slim_762326553 6.7e-06
56 slim_762326624 7.8e-06
57 slim_762326615 8.7e-06
58 slim_762326630 4.4e-06
59 slim_762326582 7.6e-06
60 slim_762326651 6.2e-06
61 slim_762326619 4.1e-06
62 slim_762326616 6.6e-06
63 slim_762326564 8e-06
64 slim_762326641 3.7e-06
65 slim_762326638 6.9e-06
66 slim_762326600 6e-06
67 slim_762326606 5.2e-06
68 slim_762326639 3.8e-06
69 slim_762326599 4.9e-06
70 slim_762326585 7.1e-06
71 slim_762326613 7.2e-06
72 slim_762326569 2e-06
73 slim_762326633 7.8e-06
74 slim_762326629 5.8e-06
75 slim_762326580 1.1e-06
76 slim_762326552 7.6e-06
77 slim_762326628 6e-06
78 slim_762326561 4.7e-06
79 slim_762326547 4.7e-06
80 slim_762326568 5.2e-06
81 slim_762326589 7.2e-06
82 slim_762326602 4e-06
83 slim_762326632 2.4e-06
84 slim_762326598 7.9e-06
85 slim_762326548 4.1e-06
86 slim_762326618 8.6e-06
87 slim_762326609 4.9e-06
88 slim_762326594 6.9e-06
89 slim_762326601 5.1e-06
90 slim_762326560 6.4e-06
91 slim_762326640 7.3e-06
92 slim_762326597 3.9e-06
93 slim_762326614 2.2e-06
94 slim_762326631 6.2e-06
95 slim_762326646 6.1e-06
96 slim_762326620 7.7e-06
97 slim_762326647 7.3e-06
98 slim_762326592 7.8e-06
99 slim_762326652 6.4e-06
