 pedigree_id het
0 slim_762277766 5.7e-06
1 slim_762277706 5.3e-06
2 slim_762277765 4.2e-06
3 slim_762277757 3.5e-06
4 slim_762277702 4.4e-06
5 slim_762277756 4.3e-06
6 slim_762277699 4.6e-06
7 slim_762277720 5.5e-06
8 slim_762277722 3.6e-06
9 slim_762277718 3.3e-06
10 slim_762277778 6e-06
11 slim_762277749 3.9e-06
12 slim_762277731 3.8e-06
13 slim_762277716 5.2e-06
14 slim_762277688 3.8e-06
15 slim_762277711 6.1e-06
16 slim_762277721 4e-06
17 slim_762277768 4.1e-06
18 slim_762277742 3.1e-06
19 slim_762277762 4.4e-06
20 slim_762277709 4.1e-06
21 slim_762277715 4.3e-06
22 slim_762277747 6.3e-06
23 slim_762277771 4.9e-06
24 slim_762277743 4.2e-06
25 slim_762277746 4.1e-06
26 slim_762277680 3.6e-06
27 slim_762277733 4.4e-06
28 slim_762277776 3.6e-06
29 slim_762277752 5.6e-06
30 slim_762277682 3.3e-06
31 slim_762277726 4.4e-06
32 slim_762277755 3.7e-06
33 slim_762277701 5.9e-06
34 slim_762277681 1.7e-06
35 slim_762277736 2.7e-06
36 slim_762277678 2.4e-06
37 slim_762277770 5e-06
38 slim_762277738 4.5e-06
39 slim_762277723 3.5e-06
40 slim_762277693 6.2e-06
41 slim_762277750 4.3e-06
42 slim_762277687 9e-07
43 slim_762277717 5.5e-06
44 slim_762277705 6.6e-06
45 slim_762277758 3.2e-06
46 slim_762277676 5.9e-06
47 slim_762277685 8e-07
48 slim_762277700 3.7e-06
49 slim_762277748 4.1e-06
50 slim_762277740 9e-07
51 slim_762277763 4.7e-06
52 slim_762277707 4.9e-06
53 slim_762277734 4.9e-06
54 slim_762277761 4.9e-06
55 slim_762277698 4.7e-06
56 slim_762277767 3.5e-06
57 slim_762277684 6.9e-06
58 slim_762277683 5.7e-06
59 slim_762277773 6.4e-06
60 slim_762277727 3.2e-06
61 slim_762277737 6.8e-06
62 slim_762277735 5e-06
63 slim_762277708 5.5e-06
64 slim_762277774 3.6e-06
65 slim_762277696 4.8e-06
66 slim_762277686 5.7e-06
67 slim_762277691 4.9e-06
68 slim_762277695 4.4e-06
69 slim_762277675 4.2e-06
70 slim_762277713 4.3e-06
71 slim_762277764 3.7e-06
72 slim_762277725 7.2e-06
73 slim_762277677 3.7e-06
74 slim_762277703 6e-07
75 slim_762277754 6.2e-06
76 slim_762277712 6.6e-06
77 slim_762277714 5.9e-06
78 slim_762277689 4.6e-06
79 slim_762277729 4.3e-06
80 slim_762277724 3.5e-06
81 slim_762277704 4.9e-06
82 slim_762277769 4.8e-06
83 slim_762277741 5.3e-06
84 slim_762277751 6.6e-06
85 slim_762277679 4.1e-06
86 slim_762277697 4e-06
87 slim_762277710 2.7e-06
88 slim_762277777 4.4e-06
89 slim_762277760 6.3e-06
90 slim_762277739 3.3e-06
91 slim_762277775 3.7e-06
92 slim_762277772 3.3e-06
93 slim_762277730 4.5e-06
94 slim_762277719 1.3e-06
95 slim_762277692 3.2e-06
96 slim_762277759 4.4e-06
97 slim_762277745 5.3e-06
98 slim_762277690 3e-06
99 slim_762277728 2.6e-06
