 pedigree_id het
0 slim_337516404 6.8e-05
1 slim_337516276 6.8e-06
2 slim_337516383 5.22e-05
3 slim_337516440 2.97e-05
4 slim_337516419 8.37e-05
5 slim_337516336 9.11e-05
6 slim_337516372 2.91e-05
7 slim_337516335 5e-07
8 slim_337516393 4.39e-05
9 slim_337516408 6.7e-06
10 slim_337516375 9.66e-05
11 slim_337516328 6.98e-05
12 slim_337516417 9.5e-05
13 slim_337516429 6.82e-05
14 slim_337516314 2.86e-05
15 slim_337516303 6.85e-05
16 slim_337516398 7.38e-05
17 slim_337516325 2.37e-05
18 slim_337516390 4.02e-05
19 slim_337516416 9.58e-05
20 slim_337516067 7.13e-05
21 slim_337516369 5.34e-05
22 slim_337516208 7.7e-05
23 slim_337516378 6e-06
24 slim_337516260 8.9e-06
25 slim_337516127 6.6e-06
26 slim_337515718 8.88e-05
27 slim_337516415 0.0001163
28 slim_337516388 3.96e-05
29 slim_337516422 5.4e-06
30 slim_337516354 2.84e-05
31 slim_337516389 1e-05
32 slim_337516252 7.15e-05
33 slim_337516382 9.55e-05
34 slim_337516320 2.61e-05
35 slim_337516095 9.26e-05
36 slim_337516401 8.28e-05
37 slim_337516302 4.5e-06
38 slim_337516379 7.4e-05
39 slim_337516400 4.7e-06
40 slim_337516434 8.68e-05
41 slim_337516426 3e-07
42 slim_337516232 2.43e-05
43 slim_337516414 9.17e-05
44 slim_337516438 7.2e-05
45 slim_337516204 7.19e-05
46 slim_337516344 5.29e-05
47 slim_337516348 7.7e-06
48 slim_337516373 4.08e-05
49 slim_337516358 7.27e-05
50 slim_337516409 2.58e-05
51 slim_337516370 6.85e-05
52 slim_337516349 4.2e-06
53 slim_337516407 9.34e-05
54 slim_337516427 8.19e-05
55 slim_337516377 0.0001591
56 slim_337516396 1.29e-05
57 slim_337516317 2.24e-05
58 slim_337516073 4.17e-05
59 slim_337516061 8.64e-05
60 slim_337516293 9.58e-05
61 slim_337516436 2.13e-05
62 slim_337516381 4.04e-05
63 slim_337516413 7.15e-05
64 slim_337516387 7.28e-05
65 slim_337516364 7.45e-05
66 slim_337516405 7.45e-05
67 slim_337516029 8.26e-05
68 slim_337516425 2.73e-05
69 slim_337516367 2.49e-05
70 slim_337516337 8.4e-05
71 slim_337516167 2.46e-05
72 slim_337516316 7.28e-05
73 slim_337516342 8.63e-05
74 slim_337516202 1.4e-06
75 slim_337516421 4.84e-05
76 slim_337516248 3.1e-06
77 slim_337516352 7.53e-05
78 slim_337516406 6.89e-05
79 slim_337516437 2.69e-05
80 slim_337516433 2.18e-05
81 slim_337516403 6e-06
82 slim_337516360 0.0001172
83 slim_337516420 2.4e-05
84 slim_337516295 6.97e-05
85 slim_337516116 9.17e-05
86 slim_337516397 6.1e-06
87 slim_337516196 7.53e-05
88 slim_337516327 5.15e-05
89 slim_337516394 8.74e-05
90 slim_337516016 4.56e-05
91 slim_337516353 8.97e-05
92 slim_337516430 4.2e-06
93 slim_337516321 6.2e-06
