 pedigree_id het
0 slim_762935214 2.9e-06
1 slim_762935183 1.8e-06
2 slim_762935189 2.8e-06
3 slim_762935136 2.3e-06
4 slim_762935134 3.4e-06
5 slim_762935179 2.9e-06
6 slim_762935185 3.3e-06
7 slim_762935128 3.5e-06
8 slim_762935219 3.8e-06
9 slim_762935202 4.3e-06
10 slim_762935156 3e-06
11 slim_762935236 4.9e-06
12 slim_762935155 2.7e-06
13 slim_762935195 3.6e-06
14 slim_762935204 5e-07
15 slim_762935231 3.7e-06
16 slim_762935208 4.5e-06
17 slim_762935170 4.7e-06
18 slim_762935159 3.3e-06
19 slim_762935240 3.5e-06
20 slim_762935153 3.2e-06
21 slim_762935121 3.8e-06
22 slim_762935235 4.2e-06
23 slim_762935147 4e-07
24 slim_762935176 3.2e-06
25 slim_762935150 3.4e-06
26 slim_762935145 2e-07
27 slim_762935178 1.8e-06
28 slim_762935186 5e-06
29 slim_762935224 3.2e-06
30 slim_762935184 4.4e-06
31 slim_762935193 1e-07
32 slim_762935123 3e-06
33 slim_762935141 3.5e-06
34 slim_762935234 3.5e-06
35 slim_762935243 3e-06
36 slim_762935152 3.6e-06
37 slim_762935127 5.1e-06
38 slim_762935225 2.5e-06
39 slim_762935181 3.2e-06
40 slim_762935212 3.6e-06
41 slim_762935213 3.3e-06
42 slim_762935162 3e-06
43 slim_762935228 1.3e-06
44 slim_762935244 3.3e-06
45 slim_762935247 4.1e-06
46 slim_762935174 4e-06
47 slim_762935126 3.2e-06
48 slim_762935180 2.9e-06
49 slim_762935200 1e-06
50 slim_762935175 3.5e-06
51 slim_762935196 2.1e-06
52 slim_762935190 4.5e-06
53 slim_762935245 5.5e-06
54 slim_762935125 3.5e-06
55 slim_762935142 3.7e-06
56 slim_762935217 3.7e-06
57 slim_762935238 2e-07
58 slim_762935223 0.0
59 slim_762935237 2e-06
60 slim_762935227 2.3e-06
61 slim_762935131 4.1e-06
62 slim_762935230 4.1e-06
63 slim_762935218 3.3e-06
64 slim_762935132 2.9e-06
65 slim_762935226 3.8e-06
66 slim_762935157 3.5e-06
67 slim_762935130 5.6e-06
68 slim_762935163 4.5e-06
69 slim_762935242 4.2e-06
70 slim_762935146 3e-06
71 slim_762935111 7e-07
72 slim_762935198 4.6e-06
73 slim_762935239 4.3e-06
74 slim_762935118 2.4e-06
75 slim_762935164 2.7e-06
76 slim_762935197 4.1e-06
77 slim_762935232 4.3e-06
78 slim_762935165 2.8e-06
79 slim_762935133 4.6e-06
80 slim_762935172 4.6e-06
81 slim_762935116 2.8e-06
82 slim_762935188 6.1e-06
83 slim_762935192 2.8e-06
84 slim_762935115 4.7e-06
85 slim_762935246 3e-06
86 slim_762935177 3.3e-06
87 slim_762935169 4.6e-06
88 slim_762935139 3.3e-06
89 slim_762935205 3.6e-06
90 slim_762935209 1.6e-06
91 slim_762935191 3.9e-06
92 slim_762935166 3e-06
93 slim_762935207 3.8e-06
94 slim_762935151 4.9e-06
95 slim_762935229 3.7e-06
96 slim_762935167 2.8e-06
97 slim_762935124 2e-06
98 slim_762935120 5e-06
99 slim_762935112 3.8e-06
