 pedigree_id het
0 slim_337605225 1.26e-05
1 slim_337605208 1.85e-05
2 slim_337604985 1.19e-05
3 slim_337605172 1.58e-05
4 slim_337605215 1.17e-05
5 slim_337605114 1.59e-05
6 slim_337605245 1.68e-05
7 slim_337605195 1.8e-05
8 slim_337605241 2.45e-05
9 slim_337605264 1.85e-05
10 slim_337605218 1.77e-05
11 slim_337605230 1.63e-05
12 slim_337605258 1.93e-05
13 slim_337605069 7.7e-06
14 slim_337605113 1.33e-05
15 slim_337604980 1.61e-05
16 slim_337605140 1.36e-05
17 slim_337605255 1.3e-05
18 slim_337605233 2.05e-05
19 slim_337605235 1.18e-05
20 slim_337605190 1.37e-05
21 slim_337605250 2.13e-05
22 slim_337605198 2.39e-05
23 slim_337605259 1.05e-05
24 slim_337605200 1.14e-05
25 slim_337605128 1.24e-05
26 slim_337604965 2.04e-05
27 slim_337605148 1.25e-05
28 slim_337605263 1.3e-06
29 slim_337605237 1.03e-05
30 slim_337605246 1.38e-05
31 slim_337605226 1.81e-05
32 slim_337605269 1.57e-05
33 slim_337605059 2.1e-05
34 slim_337605129 1.4e-05
35 slim_337605214 1.3e-05
36 slim_337605087 2.39e-05
37 slim_337605244 6.2e-06
38 slim_337605213 1.22e-05
39 slim_337605120 2.53e-05
40 slim_337605204 7.4e-06
41 slim_337605089 1.43e-05
42 slim_337605054 1.05e-05
43 slim_337605006 1.53e-05
44 slim_337605221 1.16e-05
45 slim_337605193 7e-07
46 slim_337605189 1.33e-05
47 slim_337605135 1.03e-05
48 slim_337605247 1.22e-05
49 slim_337605262 6.1e-06
50 slim_337605220 9.2e-06
51 slim_337605048 8.5e-06
52 slim_337604976 1.5e-05
53 slim_337605095 1.46e-05
54 slim_337605253 9e-06
55 slim_337605267 2e-06
56 slim_337605240 1.4e-05
57 slim_337605176 1.65e-05
58 slim_337604963 1.7e-05
59 slim_337605175 9.6e-06
60 slim_337605099 2.08e-05
61 slim_337605145 1.46e-05
62 slim_337605257 7.7e-06
63 slim_337605261 1.67e-05
64 slim_337605205 4e-06
65 slim_337605207 1.24e-05
66 slim_337604989 1.46e-05
67 slim_337605142 1.82e-05
68 slim_337605134 1.47e-05
69 slim_337605231 5.7e-06
70 slim_337605160 1.83e-05
71 slim_337605265 1.77e-05
72 slim_337605201 2.09e-05
73 slim_337605248 5.6e-06
74 slim_337605228 1.34e-05
75 slim_337605271 1.25e-05
76 slim_337605210 2.11e-05
77 slim_337605197 2e-07
78 slim_337605266 1.35e-05
79 slim_337605249 2.11e-05
80 slim_337605023 1.4e-05
81 slim_337605091 1.67e-05
82 slim_337605136 2.31e-05
83 slim_337605243 1.07e-05
84 slim_337605272 8.7e-06
85 slim_337605203 1e-05
86 slim_337605171 5e-07
87 slim_337604954 2.29e-05
88 slim_337605222 1.98e-05
89 slim_337605268 1.25e-05
90 slim_337605039 1.65e-05
91 slim_337605217 1.69e-05
92 slim_337605270 1.52e-05
93 slim_337605251 1.38e-05
94 slim_337605234 1.74e-05
95 slim_337605009 9.3e-06
96 slim_337605216 1.92e-05
97 slim_337605223 1.05e-05
98 slim_337605003 1.22e-05
99 slim_337605096 1.86e-05
