 pedigree_id het
0 slim_337550848 1.17e-05
1 slim_337550713 1.61e-05
2 slim_337550759 9.1e-06
3 slim_337550817 1.62e-05
4 slim_337550829 8.8e-06
5 slim_337550644 1.61e-05
6 slim_337550792 1.61e-05
7 slim_337550853 1.99e-05
8 slim_337550649 1.59e-05
9 slim_337550869 9.9e-06
10 slim_337550621 1.58e-05
11 slim_337550839 1.36e-05
12 slim_337550717 1.33e-05
13 slim_337550827 1.46e-05
14 slim_337550862 1.55e-05
15 slim_337550393 1.11e-05
16 slim_337550690 6.1e-06
17 slim_337550733 8.4e-06
18 slim_337550808 2.08e-05
19 slim_337550858 1.66e-05
20 slim_337550802 1e-06
21 slim_337550698 1.43e-05
22 slim_337550883 1.55e-05
23 slim_337550697 7e-06
24 slim_337550849 2.8e-06
25 slim_337550834 1.61e-05
26 slim_337550771 1.2e-05
27 slim_337550663 1.46e-05
28 slim_337550833 1.41e-05
29 slim_337550763 1.3e-05
30 slim_337550705 1.99e-05
31 slim_337550866 2.1e-06
32 slim_337550872 1.5e-05
33 slim_337550890 1.3e-05
34 slim_337550758 4.7e-06
35 slim_337550803 8.5e-06
36 slim_337550813 2.08e-05
37 slim_337550824 2.04e-05
38 slim_337550766 1.5e-06
39 slim_337550775 1.54e-05
40 slim_337550855 6.9e-06
41 slim_337550831 6.7e-06
42 slim_337550886 2.06e-05
43 slim_337550851 9.4e-06
44 slim_337550881 1.63e-05
45 slim_337550864 7.8e-06
46 slim_337550756 1.02e-05
47 slim_337550852 1.19e-05
48 slim_337550464 7.1e-06
49 slim_337550764 8.5e-06
50 slim_337550620 2.04e-05
51 slim_337550868 1.9e-06
52 slim_337550822 1.61e-05
53 slim_337550774 1.27e-05
54 slim_337550711 2.6e-06
55 slim_337550678 1.24e-05
56 slim_337550857 2.7e-06
57 slim_337550870 1.52e-05
58 slim_337550875 7.7e-06
59 slim_337550791 9.1e-06
60 slim_337550825 1.62e-05
61 slim_337550778 1.16e-05
62 slim_337550592 1.62e-05
63 slim_337550844 1.53e-05
64 slim_337550887 1.8e-06
65 slim_337550846 1.5e-06
66 slim_337550712 2e-05
67 slim_337550837 9.3e-06
68 slim_337550819 1.51e-05
69 slim_337550850 6.8e-06
70 slim_337550884 4.3e-06
71 slim_337550877 1.29e-05
72 slim_337550873 4.5e-06
73 slim_337550845 8.8e-06
74 slim_337550860 3.9e-06
75 slim_337550794 2e-06
76 slim_337550842 1.35e-05
77 slim_337550865 1.03e-05
78 slim_337550739 1.63e-05
79 slim_337550888 3.1e-06
80 slim_337550856 9.3e-06
81 slim_337550826 4.4e-06
82 slim_337550546 6.4e-06
83 slim_337550867 1.52e-05
84 slim_337550750 1.24e-05
85 slim_337550838 1.64e-05
86 slim_337550859 6.4e-06
87 slim_337550820 1.59e-05
88 slim_337550530 8e-06
89 slim_337550885 8.5e-06
90 slim_337550804 8.2e-06
91 slim_337550880 2.07e-05
