 slim_762461691 slim_762461663 slim_762461671 slim_762461709 slim_762461666 slim_762461667 slim_762461694 slim_762461678 slim_762461680 slim_762461675 slim_762461668 slim_762461674 slim_762461698 slim_762461673 slim_762461672 slim_762461708 slim_762461681 slim_762461702 slim_762461696 slim_762461704 slim_762461706 slim_762461689 slim_762461699 slim_762461693 slim_762461664 slim_762461683 slim_762461684 slim_762461692 slim_762461695 slim_762461701 slim_762461686 slim_762461690 slim_762461665 slim_762461677 slim_762461697 slim_762461703 slim_762461707 slim_762461679 slim_762461700 slim_762461669 slim_762461688 slim_762461676 slim_762461685 slim_762461670 slim_762461687 slim_762461682 slim_762461705
0 1.1e-06 1.95e-06 2.3e-06 1.15e-06 6.5e-07 2.3e-06 2.25e-06 1.9e-06 1.4e-06 2.4e-06 2.55e-06 1.95e-06 2.45e-06 2.05e-06 1.8e-06 2.3e-06 1.2e-06 1.3e-06 2.75e-06 6e-07 2.75e-06 1.65e-06 1.55e-06 1.9e-06 1.7e-06 1.9e-06 1.1e-06 1.6e-06 1.05e-06 2.3e-06 1.2e-06 7e-07 1.6e-06 2.45e-06 1.95e-06 1.6e-06 1.65e-06 2.7e-06 1.7e-06 1.1e-06 2.7e-06 1.65e-06 1.05e-06 1.75e-06 1.7e-06 2.15e-06 1.7e-06
1 1.95e-06 2.4e-06 2.7e-06 1.8e-06 1.8e-06 2.7e-06 2.25e-06 1.2e-06 1.25e-06 2.25e-06 2.7e-06 2.05e-06 2.4e-06 1.95e-06 1.85e-06 1.35e-06 1.95e-06 1.6e-06 2.6e-06 2e-06 3e-06 2.3e-06 2.25e-06 2.6e-06 2e-06 2.15e-06 1.5e-06 1.85e-06 1.95e-06 1.95e-06 1.5e-06 1.7e-06 1.6e-06 2.25e-06 2.2e-06 1.9e-06 2.35e-06 2.2e-06 2.4e-06 1.5e-06 2.2e-06 2.3e-06 1.4e-06 2.05e-06 2.3e-06 2.15e-06 2.4e-06
2 2.3e-06 2.7e-06 3.3e-06 2.15e-06 2.35e-06 1.75e-06 2.75e-06 2.65e-06 2.3e-06 2.3e-06 2e-06 2e-06 2.5e-06 2.1e-06 2.05e-06 2.55e-06 2.6e-06 2.5e-06 2.3e-06 2.35e-06 1.95e-06 2e-06 2.1e-06 2.4e-06 2.5e-06 2.65e-06 2.35e-06 2.65e-06 2.3e-06 2.4e-06 2.3e-06 2.2e-06 2.75e-06 2.35e-06 2.7e-06 2.6e-06 2.1e-06 2.95e-06 2.25e-06 2.35e-06 2.95e-06 2.1e-06 2.25e-06 2.55e-06 2.05e-06 2.25e-06 2.15e-06
3 1.15e-06 1.8e-06 2.15e-06 1.2e-06 8e-07 2.15e-06 2.35e-06 1.75e-06 1.1e-06 2.05e-06 2.15e-06 1.7e-06 2.3e-06 1.8e-06 1.55e-06 2.05e-06 1.5e-06 1.15e-06 2.75e-06 1.2e-06 2.6e-06 1.6e-06 1.35e-06 2.1e-06 1.85e-06 2e-06 1e-06 1.35e-06 8.5e-07 2.2e-06 1e-06 7e-07 1.65e-06 2.3e-06 2.05e-06 1.6e-06 1.65e-06 2.75e-06 1.6e-06 1e-06 2.75e-06 1.5e-06 9e-07 1.9e-06 1.6e-06 1.8e-06 1.7e-06
4 6.5e-07 1.8e-06 2.35e-06 8e-07 2e-07 2.35e-06 2.1e-06 1.75e-06 1.25e-06 2.45e-06 2.35e-06 2.1e-06 2.5e-06 2.2e-06 1.55e-06 2.15e-06 1.3e-06 1.05e-06 3.1e-06 7e-07 3.2e-06 1.7e-06 1.55e-06 2.2e-06 1.6e-06 1.85e-06 7.5e-07 1.25e-06 7e-07 2.4e-06 9.5e-07 3.5e-07 1.35e-06 2.55e-06 1.9e-06 1.25e-06 1.65e-06 2.7e-06 1.7e-06 8e-07 2.7e-06 1.7e-06 8e-07 1.6e-06 1.75e-06 1.8e-06 1.7e-06
5 2.3e-06 2.7e-06 1.75e-06 2.15e-06 2.35e-06 3.3e-06 2.7e-06 2.65e-06 2.3e-06 2.4e-06 1.9e-06 2.1e-06 2.5e-06 2.2e-06 2.05e-06 2.55e-06 2.6e-06 2.5e-06 2.25e-06 2.35e-06 1.85e-06 2.1e-06 2.1e-06 2.35e-06 2.5e-06 2.65e-06 2.35e-06 2.65e-06 2.3e-06 2.4e-06 2.3e-06 2.2e-06 2.75e-06 2.3e-06 2.7e-06 2.6e-06 2.05e-06 2.95e-06 2.25e-06 2.35e-06 2.95e-06 2.2e-06 2.25e-06 2.55e-06 2.15e-06 2.25e-06 2.1e-06
6 2.25e-06 2.25e-06 2.75e-06 2.35e-06 2.1e-06 2.7e-06 2.8e-06 2.2e-06 2.4e-06 2.55e-06 2.45e-06 2.65e-06 2.3e-06 2.75e-06 2.5e-06 2e-06 2.25e-06 2.4e-06 2.55e-06 2.3e-06 3.1e-06 2.55e-06 2.45e-06 2.55e-06 2.05e-06 2.15e-06 2.3e-06 2.15e-06 2.3e-06 2.35e-06 2.3e-06 2e-06 2.05e-06 2.1e-06 2.2e-06 1.75e-06 2.55e-06 1.95e-06 2.55e-06 2.3e-06 1.95e-06 2.55e-06 2.2e-06 2.1e-06 2.55e-06 2.3e-06 2.6e-06
7 1.9e-06 1.2e-06 2.65e-06 1.75e-06 1.75e-06 2.65e-06 2.2e-06 2.3e-06 1.2e-06 2.2e-06 2.65e-06 2e-06 2.35e-06 1.95e-06 1.85e-06 1.3e-06 1.9e-06 1.6e-06 2.55e-06 1.95e-06 2.95e-06 2.25e-06 2.2e-06 2.55e-06 1.95e-06 2.1e-06 1.45e-06 1.8e-06 1.9e-06 1.9e-06 1.45e-06 1.65e-06 1.55e-06 2.2e-06 2.15e-06 1.85e-06 2.3e-06 2.15e-06 2.35e-06 1.45e-06 2.15e-06 2.25e-06 1.35e-06 2e-06 2.25e-06 2.1e-06 2.35e-06
8 1.4e-06 1.25e-06 2.3e-06 1.1e-06 1.25e-06 2.3e-06 2.4e-06 1.2e-06 7e-07 2.2e-06 2.3e-06 1.35e-06 2.4e-06 1.35e-06 1.3e-06 1.55e-06 1.75e-06 9.5e-07 2.55e-06 1.45e-06 2.55e-06 1.8e-06 1.75e-06 2.1e-06 1.9e-06 2.05e-06 8e-07 1.75e-06 1.35e-06 2.15e-06 8e-07 1.15e-06 1.75e-06 2.25e-06 2.1e-06 1.85e-06 1.85e-06 2.6e-06 1.9e-06 8e-07 2.6e-06 1.8e-06 7e-07 1.95e-06 1.8e-06 2.15e-06 1.9e-06
9 2.4e-06 2.25e-06 2.3e-06 2.05e-06 2.45e-06 2.4e-06 2.55e-06 2.2e-06 2.2e-06 3.1e-06 2.65e-06 1.85e-06 2.1e-06 1.95e-06 2.55e-06 1.85e-06 2.2e-06 2.5e-06 2.1e-06 2.45e-06 2.15e-06 2.05e-06 2e-06 2.55e-06 2.25e-06 2.4e-06 2.35e-06 2.1e-06 2.4e-06 1.95e-06 2.3e-06 2.3e-06 2.4e-06 2e-06 2.45e-06 2.4e-06 2.25e-06 2.3e-06 2.25e-06 2.35e-06 2.3e-06 1.95e-06 2.25e-06 2.3e-06 2e-06 2.2e-06 2.3e-06
