 slim_762306111 slim_762306098 slim_762306115 slim_762306124 slim_762306120 slim_762306128 slim_762306104 slim_762306075 slim_762306123 slim_762306126 slim_762306088 slim_762306093 slim_762306084 slim_762306097 slim_762306086 slim_762306085 slim_762306119 slim_762306105 slim_762306116 slim_762306121 slim_762306100 slim_762306112 slim_762306127 slim_762306109 slim_762306089 slim_762306081 slim_762306099 slim_762306125 slim_762306087 slim_762306106 slim_762306118 slim_762306092 slim_762306080 slim_762306107 slim_762306114 slim_762306083 slim_762306095 slim_762306108 slim_762306101 slim_762306110 slim_762306096 slim_762306090 slim_762306078 slim_762306113 slim_762306076 slim_762306103 slim_762306091 slim_762306122 slim_762306082 slim_762306117 slim_762306102 slim_762306077 slim_762306094 slim_762306079
0 1.5e-06 1.3e-06 1.5e-06 1.5e-06 9.5e-07 1.8e-06 1.4e-06 1.2e-06 1.85e-06 2.05e-06 1.65e-06 1.35e-06 1.15e-06 1.45e-06 1.65e-06 1.4e-06 1.6e-06 1.75e-06 1.25e-06 8e-07 1.7e-06 1.05e-06 1.3e-06 1.25e-06 1.5e-06 1.85e-06 1.6e-06 1.4e-06 1.8e-06 8.5e-07 1.15e-06 8.5e-07 1.4e-06 1.5e-06 1.7e-06 1.75e-06 1.4e-06 1.4e-06 1.6e-06 1.6e-06 1.55e-06 1.2e-06 1.05e-06 1.75e-06 1.35e-06 1.25e-06 1.75e-06 1.3e-06 1.6e-06 1.35e-06 1.2e-06 1.4e-06 1.9e-06 1.5e-06
1 1.3e-06 1.4e-06 1.75e-06 1.4e-06 1e-06 1.75e-06 1.65e-06 1.05e-06 2.05e-06 1.75e-06 1.6e-06 1.4e-06 1.2e-06 1.55e-06 1.6e-06 1.65e-06 1.7e-06 1.7e-06 1.4e-06 7e-07 1.8e-06 8e-07 1.4e-06 1.4e-06 1.2e-06 1.8e-06 1.4e-06 1.55e-06 1.55e-06 1.35e-06 1.25e-06 8.5e-07 1.25e-06 1.5e-06 1.95e-06 1.7e-06 1.15e-06 1.75e-06 1.85e-06 1.05e-06 1.7e-06 1e-06 1.25e-06 1.6e-06 1.5e-06 1.05e-06 1.7e-06 1.35e-06 1.45e-06 1.35e-06 1.1e-06 1.15e-06 1.35e-06 1.7e-06
2 1.5e-06 1.75e-06 9e-07 1.35e-06 1.6e-06 1.05e-06 5e-07 1.4e-06 1e-06 1.9e-06 1e-06 9.5e-07 1.65e-06 1.05e-06 1e-06 6.5e-07 1.05e-06 1e-06 7.5e-07 1.6e-06 1.2e-06 1.6e-06 1.2e-06 1.05e-06 1.6e-06 1.65e-06 1.35e-06 1.25e-06 1.45e-06 1.2e-06 1e-06 1.55e-06 1.55e-06 1.6e-06 6.5e-07 1.2e-06 1.75e-06 8e-07 7.5e-07 1.45e-06 9e-07 1.35e-06 1.25e-06 1.25e-06 1.15e-06 1.4e-06 1e-06 9e-07 1.1e-06 1.35e-06 1.65e-06 1.65e-06 1.75e-06 1.3e-06
3 1.5e-06 1.4e-06 1.35e-06 1.4e-06 1.3e-06 1.1e-06 1.15e-06 1.1e-06 1.55e-06 1.85e-06 9.5e-07 9.5e-07 1.3e-06 1.45e-06 9.5e-07 1.25e-06 1.7e-06 1.15e-06 1.1e-06 1.25e-06 1.7e-06 1.4e-06 1.4e-06 1.1e-06 1.6e-06 1.9e-06 1.25e-06 1.65e-06 9.5e-07 1.55e-06 1.35e-06 1.25e-06 1.65e-06 1.6e-06 1.55e-06 1.6e-06 1.45e-06 1.35e-06 1.35e-06 1.1e-06 1.25e-06 9.5e-07 1.35e-06 1.6e-06 1.2e-06 1e-06 1.15e-06 9e-07 1e-06 1.5e-06 1.5e-06 1.25e-06 1.7e-06 1.7e-06
4 9.5e-07 1e-06 1.6e-06 1.3e-06 3e-07 1.8e-06 1.5e-06 7.5e-07 1.95e-06 2.1e-06 1.65e-06 1.35e-06 4e-07 1.25e-06 1.65e-06 1.5e-06 1.4e-06 1.75e-06 1.25e-06 4e-07 1.5e-06 7.5e-07 1.15e-06 9e-07 1.4e-06 1.65e-06 1.3e-06 1.35e-06 1.8e-06 1.1e-06 1e-06 2.5e-07 9.5e-07 1.15e-06 1.8e-06 1.55e-06 1e-06 1.6e-06 1.7e-06 1.4e-06 1.55e-06 9.5e-07 1e-06 1.8e-06 1e-06 1e-06 1.75e-06 1.3e-06 1.5e-06 9.5e-07 6e-07 7e-07 1.85e-06 1.4e-06
5 1.8e-06 1.75e-06 1.05e-06 1.1e-06 1.8e-06 1.5e-06 8.5e-07 1.4e-06 1.1e-06 1.85e-06 9e-07 1.05e-06 1.8e-06 1.4e-06 9e-07 1.1e-06 1.65e-06 8.5e-07 1.05e-06 1.8e-06 1.35e-06 1.8e-06 1.3e-06 1.3e-06 1.7e-06 1.85e-06 1.35e-06 1.6e-06 1.05e-06 1.6e-06 1.55e-06 1.75e-06 1.8e-06 1.75e-06 1.1e-06 1.25e-06 1.75e-06 1.2e-06 9e-07 1.2e-06 1.15e-06 1.25e-06 1.55e-06 1.6e-06 1.25e-06 1.3e-06 8e-07 1e-06 1.1e-06 1.7e-06 1.85e-06 1.6e-06 1.7e-06 1.65e-06
6 1.4e-06 1.65e-06 5e-07 1.15e-06 1.5e-06 8.5e-07 5e-07 1.3e-06 8e-07 1.8e-06 7.5e-07 8.5e-07 1.5e-06 8.5e-07 7.5e-07 4.5e-07 1.15e-06 8e-07 6e-07 1.5e-06 1.05e-06 1.5e-06 1.05e-06 8e-07 1.5e-06 1.55e-06 1.2e-06 1.15e-06 1.3e-06 1.1e-06 1.1e-06 1.45e-06 1.45e-06 1.5e-06 7e-07 1.05e-06 1.65e-06 6e-07 5.5e-07 1.3e-06 7e-07 1.2e-06 1.15e-06 1.35e-06 9.5e-07 1.25e-06 8e-07 8e-07 9.5e-07 1.3e-06 1.55e-06 1.5e-06 1.65e-06 1.2e-06
7 1.2e-06 1.05e-06 1.4e-06 1.1e-06 7.5e-07 1.4e-06 1.3e-06 1.3e-06 1.7e-06 1.6e-06 1.25e-06 1e-06 1e-06 1.25e-06 1.25e-06 1.3e-06 1.4e-06 1.3e-06 1.05e-06 9e-07 1.5e-06 1.05e-06 1.3e-06 1.15e-06 1.25e-06 1.5e-06 1.05e-06 1.35e-06 1.15e-06 1.2e-06 1.15e-06 7.5e-07 1.15e-06 1.15e-06 1.6e-06 1.4e-06 1e-06 1.4e-06 1.5e-06 9.5e-07 1.35e-06 9e-07 1.15e-06 1.45e-06 1.25e-06 9.5e-07 1.35e-06 9.5e-07 1.05e-06 1.15e-06 9.5e-07 9e-07 1.4e-06 1.4e-06
8 1.85e-06 2.05e-06 1e-06 1.55e-06 1.95e-06 1.1e-06 8e-07 1.7e-06 1.4e-06 2.15e-06 1.25e-06 1.25e-06 1.95e-06 1.2e-06 1.25e-06 1.05e-06 1.45e-06 1.05e-06 1.1e-06 1.95e-06 1.15e-06 1.95e-06 1.35e-06 1.35e-06 1.9e-06 1.75e-06 1.4e-06 1.4e-06 1.65e-06 1.55e-06 1.6e-06 1.9e-06 1.7e-06 1.9e-06 1.05e-06 1.35e-06 2.05e-06 1.15e-06 8.5e-07 1.65e-06 1.25e-06 1.6e-06 1.6e-06 1.8e-06 1.3e-06 1.65e-06 1.05e-06 1.2e-06 1.4e-06 1.75e-06 2e-06 1.9e-06 2e-06 1.45e-06
9 2.05e-06 1.75e-06 1.9e-06 1.85e-06 2.1e-06 1.85e-06 1.8e-06 1.6e-06 2.15e-06 2.1e-06 1.7e-06 1.6e-06 2.3e-06 1.9e-06 1.7e-06 1.8e-06 2.05e-06 1.8e-06 1.5e-06 2.1e-06 2.15e-06 2e-06 2.15e-06 2.05e-06 1.45e-06 1.6e-06 1.7e-06 2e-06 1.5e-06 1.85e-06 2e-06 2.05e-06 2.05e-06 1.6e-06 2.1e-06 1.95e-06 1.55e-06 1.9e-06 2e-06 1.4e-06 1.95e-06 1.7e-06 2e-06 1.5e-06 2.15e-06 1.75e-06 1.8e-06 1.55e-06 1.65e-06 2e-06 2.15e-06 1.95e-06 1.25e-06 2.05e-06
10 1.65e-06 1.6e-06 1e-06 9.5e-07 1.65e-06 9e-07 7.5e-07 1.25e-06 1.25e-06 1.7e-06 1.2e-06 9e-07 1.65e-06 1.15e-06 6e-07 8e-07 1.45e-06 1e-06 8.5e-07 1.65e-06 1.5e-06 1.65e-06 1.45e-06 1.05e-06 1.55e-06 1.7e-06 1.2e-06 1.45e-06 8.5e-07 1.45e-06 1.35e-06 1.6e-06 1.65e-06 1.6e-06 1.2e-06 1.35e-06 1.6e-06 9.5e-07 1.05e-06 1.05e-06 9.5e-07 1.1e-06 1.4e-06 1.4e-06 1.2e-06 1.15e-06 9.5e-07 8.5e-07 9e-07 1.55e-06 1.7e-06 1.45e-06 1.55e-06 1.5e-06
11 1.35e-06 1.4e-06 9.5e-07 9.5e-07 1.35e-06 1.05e-06 8.5e-07 1e-06 1.25e-06 1.6e-06 9e-07 1.2e-06 1.4e-06 1.2e-06 9e-07 9e-07 1.35e-06 9.5e-07 8.5e-07 1.35e-06 1.45e-06 1.4e-06 1.3e-06 1.05e-06 1.45e-06 1.6e-06 1.1e-06 1.35e-06 9.5e-07 1.25e-06 1.15e-06 1.3e-06 1.55e-06 1.4e-06 1.15e-06 1.35e-06 1.4e-06 1e-06 1.05e-06 1e-06 1.05e-06 1e-06 1.2e-06 1.3e-06 1.15e-06 1.05e-06 1e-06 6e-07 8.5e-07 1.3e-06 1.5e-06 1.3e-06 1.45e-06 1.4e-06
