 slim_762292627 slim_762292620 slim_762292633 slim_762292621 slim_762292618 slim_762292605 slim_762292602 slim_762292597 slim_762292619 slim_762292615 slim_762292636 slim_762292607 slim_762292611 slim_762292599 slim_762292598 slim_762292623 slim_762292610 slim_762292617 slim_762292606 slim_762292626 slim_762292604 slim_762292600 slim_762292625 slim_762292634 slim_762292622 slim_762292624 slim_762292632 slim_762292612 slim_762292613 slim_762292635 slim_762292614 slim_762292630 slim_762292608 slim_762292609 slim_762292631 slim_762292601 slim_762292603 slim_762292629 slim_762292616 slim_762292628
0 2.2e-06 1.35e-06 1.6e-06 2.4e-06 1.9e-06 1.6e-06 1.6e-06 1.6e-06 1.7e-06 1.75e-06 1.55e-06 1.35e-06 1.3e-06 1.8e-06 1.6e-06 2e-06 1.6e-06 1.7e-06 1.65e-06 1.8e-06 1.45e-06 2.2e-06 1.4e-06 1.35e-06 2.1e-06 1.35e-06 2.15e-06 1.65e-06 1.65e-06 1.15e-06 2e-06 1.65e-06 2.05e-06 1.35e-06 1.8e-06 1.65e-06 1.8e-06 1.85e-06 2.3e-06 1.9e-06
1 1.35e-06 2e-07 1.2e-06 1.75e-06 8.5e-07 7e-07 4.5e-07 5.5e-07 6.5e-07 9e-07 5e-07 8.5e-07 8.5e-07 9.5e-07 6e-07 1.3e-06 1.15e-06 1.2e-06 7.5e-07 8.5e-07 4.5e-07 1.55e-06 4e-07 1.1e-06 1.5e-06 9.5e-07 1.65e-06 6.5e-07 6.5e-07 1.4e-06 1.3e-06 1.35e-06 1.3e-06 7.5e-07 8.5e-07 7e-07 9e-07 9e-07 1.7e-06 1.2e-06
2 1.6e-06 1.2e-06 1.8e-06 2.25e-06 1.7e-06 1.05e-06 1.25e-06 1.4e-06 1.3e-06 1.65e-06 1.3e-06 1.05e-06 1.15e-06 1.55e-06 1.3e-06 1.95e-06 1.1e-06 1.35e-06 1.25e-06 1.4e-06 1.15e-06 2e-06 1.1e-06 1.6e-06 1.8e-06 1.2e-06 1.7e-06 1.4e-06 1.05e-06 1.9e-06 1.95e-06 2.05e-06 2e-06 1.05e-06 1.25e-06 1.3e-06 1.3e-06 1.55e-06 2.15e-06 1.75e-06
3 2.4e-06 1.75e-06 2.25e-06 3.1e-06 1.6e-06 2.1e-06 1.8e-06 1.6e-06 1.75e-06 1.85e-06 1.85e-06 2.1e-06 1.9e-06 1.85e-06 1.85e-06 1.7e-06 2.45e-06 2.15e-06 1.9e-06 1.95e-06 1.9e-06 1.75e-06 1.85e-06 1.9e-06 1.85e-06 2.25e-06 1.75e-06 1.85e-06 2.1e-06 2.15e-06 1.7e-06 2.3e-06 1.65e-06 2.15e-06 1.75e-06 1.8e-06 2.15e-06 1.8e-06 1.65e-06 2.2e-06
4 1.9e-06 8.5e-07 1.7e-06 1.6e-06 3e-07 1.25e-06 9e-07 4.5e-07 6e-07 7.5e-07 1.15e-06 1.35e-06 1.3e-06 9.5e-07 1.15e-06 1.8e-06 1.7e-06 1.1e-06 1.3e-06 1.25e-06 1.05e-06 1.85e-06 1e-06 1.35e-06 1.95e-06 1.55e-06 2.05e-06 1e-06 1.2e-06 1.75e-06 1.8e-06 1.7e-06 1.75e-06 1.4e-06 8e-07 7e-07 1.45e-06 8.5e-07 1.5e-06 1.65e-06
5 1.6e-06 7e-07 1.05e-06 2.1e-06 1.25e-06 4e-07 8.5e-07 9.5e-07 7e-07 1.3e-06 8.5e-07 9.5e-07 1.25e-06 1.15e-06 8.5e-07 1.75e-06 1e-06 1.3e-06 9.5e-07 1.1e-06 5e-07 1.9e-06 5e-07 1.45e-06 1.5e-06 1.1e-06 1.75e-06 9e-07 4.5e-07 1.7e-06 1.75e-06 1.75e-06 1.65e-06 8e-07 1e-06 7e-07 9e-07 1.15e-06 2.05e-06 1.45e-06
6 1.6e-06 4.5e-07 1.25e-06 1.8e-06 9e-07 8.5e-07 5e-07 7e-07 7.5e-07 1e-06 6.5e-07 1.05e-06 1.05e-06 9e-07 6.5e-07 1.55e-06 1.3e-06 1.3e-06 7e-07 5.5e-07 7.5e-07 1.35e-06 7e-07 1.2e-06 1.6e-06 1.25e-06 1.65e-06 5.5e-07 8e-07 1.55e-06 1.55e-06 1.5e-06 1.5e-06 1e-06 8.5e-07 8e-07 9e-07 8.5e-07 1.75e-06 1.2e-06
7 1.6e-06 5.5e-07 1.4e-06 1.6e-06 4.5e-07 9.5e-07 7e-07 7e-07 6e-07 7e-07 8.5e-07 1.05e-06 1.05e-06 9e-07 8e-07 1.5e-06 1.4e-06 1.1e-06 1e-06 1.05e-06 7.5e-07 1.65e-06 7e-07 1.1e-06 1.65e-06 1.25e-06 1.75e-06 8e-07 9e-07 1.45e-06 1.5e-06 1.4e-06 1.4e-06 1.1e-06 7.5e-07 6.5e-07 1.15e-06 8.5e-07 1.5e-06 1.35e-06
8 1.7e-06 6.5e-07 1.3e-06 1.75e-06 6e-07 7e-07 7.5e-07 6e-07 1e-06 9.5e-07 9.5e-07 1.05e-06 1.2e-06 1.05e-06 9.5e-07 1.7e-06 1.25e-06 1.15e-06 1.1e-06 1.15e-06 7e-07 1.8e-06 6.5e-07 1.35e-06 1.65e-06 1.25e-06 1.85e-06 9e-07 7e-07 1.7e-06 1.7e-06 1.65e-06 1.6e-06 1e-06 8e-07 6e-07 1.15e-06 9.5e-07 1.75e-06 1.55e-06
9 1.75e-06 9e-07 1.65e-06 1.85e-06 7.5e-07 1.3e-06 1e-06 7e-07 9.5e-07 1.2e-06 1.15e-06 1.4e-06 1.3e-06 1.15e-06 1.15e-06 1.75e-06 1.75e-06 1.4e-06 1.2e-06 1.25e-06 1.1e-06 1.85e-06 1.05e-06 1.15e-06 1.9e-06 1.55e-06 1.9e-06 1.1e-06 1.25e-06 1.45e-06 1.7e-06 1.3e-06 1.8e-06 1.45e-06 1e-06 1e-06 1.4e-06 1.1e-06 1.7e-06 1.35e-06
