 slim_762087170 slim_762087122 slim_762087145 slim_762087140 slim_762087176 slim_762087156 slim_762087173 slim_762087166 slim_762087135 slim_762087175 slim_762087131 slim_762087161 slim_762087171 slim_762087129 slim_762087164 slim_762087147 slim_762087169 slim_762087125 slim_762087162 slim_762087150 slim_762087165 slim_762087139 slim_762087152 slim_762087132 slim_762087141 slim_762087133 slim_762087153 slim_762087168 slim_762087174 slim_762087137 slim_762087158 slim_762087126 slim_762087142 slim_762087151 slim_762087123 slim_762087124 slim_762087167 slim_762087146 slim_762087138 slim_762087159 slim_762087144 slim_762087148 slim_762087155 slim_762087134 slim_762087172 slim_762087157 slim_762087163 slim_762087143 slim_762087128 slim_762087160 slim_762087149 slim_762087127 slim_762087154 slim_762087130 slim_762087136
0 3e-06 2.65e-06 2.3e-06 2.65e-06 2.55e-06 2.15e-06 2.55e-06 2.75e-06 2.05e-06 2.5e-06 1.7e-06 1.7e-06 2.35e-06 2.35e-06 2.2e-06 1.9e-06 2.4e-06 2.25e-06 2.2e-06 2.15e-06 2.5e-06 2.45e-06 2.4e-06 2.65e-06 2.6e-06 2.15e-06 2.2e-06 2.75e-06 2.45e-06 2.35e-06 2.35e-06 1.95e-06 2.1e-06 2.6e-06 1.55e-06 2.2e-06 2.7e-06 2.15e-06 2.65e-06 2.7e-06 2.25e-06 2.35e-06 1.8e-06 2.1e-06 2.8e-06 1.65e-06 1.6e-06 2.1e-06 2.55e-06 1.9e-06 2.2e-06 2.1e-06 1.95e-06 2.3e-06 2.3e-06
1 2.65e-06 2.2e-06 2.3e-06 2.2e-06 1.95e-06 2.5e-06 2.65e-06 2e-06 2.2e-06 2.05e-06 2.5e-06 2.8e-06 2.35e-06 2.3e-06 2.4e-06 2e-06 2e-06 2.25e-06 2.45e-06 2.55e-06 2.45e-06 1.95e-06 2.35e-06 2.15e-06 2.1e-06 2.5e-06 2.45e-06 2.2e-06 2.7e-06 2.2e-06 2.1e-06 2.8e-06 2.35e-06 2.15e-06 2.65e-06 2.45e-06 2.05e-06 2.4e-06 1.75e-06 1.8e-06 2.25e-06 2.35e-06 2.75e-06 2.05e-06 1.55e-06 2.75e-06 2.55e-06 2.55e-06 2.35e-06 2.55e-06 2.2e-06 2.5e-06 2.5e-06 2.1e-06 1.7e-06
2 2.3e-06 2.3e-06 2.1e-06 2.35e-06 1.1e-06 1.85e-06 2.3e-06 2.2e-06 2.2e-06 1.7e-06 2.3e-06 1.75e-06 2.3e-06 1.8e-06 1.55e-06 1.8e-06 1.95e-06 1.85e-06 1.55e-06 2.15e-06 2.25e-06 2.2e-06 1.85e-06 1.8e-06 1.9e-06 1.65e-06 1.55e-06 1.85e-06 2.05e-06 1.6e-06 1.7e-06 1.45e-06 1.95e-06 1.9e-06 2.15e-06 1.55e-06 2e-06 2.35e-06 1.85e-06 1.95e-06 1.85e-06 2.3e-06 2.05e-06 1.6e-06 2.05e-06 2.1e-06 2e-06 2.2e-06 2.15e-06 1.8e-06 1.8e-06 2.1e-06 2.15e-06 1.45e-06 2.4e-06
3 2.65e-06 2.2e-06 2.35e-06 1.9e-06 1.8e-06 2.5e-06 1.95e-06 1.75e-06 2.25e-06 1.5e-06 2.3e-06 2.95e-06 1.35e-06 2.2e-06 2.55e-06 2.6e-06 2e-06 2.9e-06 2.6e-06 2.2e-06 1.75e-06 1.9e-06 2.65e-06 1.8e-06 1.75e-06 2.6e-06 2.6e-06 1.7e-06 2.65e-06 1.55e-06 2.65e-06 3e-06 1.7e-06 1.8e-06 3e-06 2.45e-06 1.65e-06 1.4e-06 2.25e-06 2.35e-06 2.9e-06 1.35e-06 2.25e-06 2.6e-06 2.1e-06 3.1e-06 3e-06 2.1e-06 1.7e-06 2.55e-06 2.85e-06 2.15e-06 1.35e-06 1.95e-06 2.6e-06
4 2.55e-06 1.95e-06 1.1e-06 1.8e-06 7e-07 1.55e-06 2.05e-06 1.6e-06 2.25e-06 1e-06 2.5e-06 1.85e-06 1.85e-06 1.4e-06 1.35e-06 1.65e-06 1.55e-06 1.7e-06 1.45e-06 1.95e-06 1.8e-06 1.85e-06 1.65e-06 1.35e-06 1.4e-06 1.55e-06 1.45e-06 1.35e-06 1.85e-06 1.05e-06 1.95e-06 1.9e-06 1.6e-06 1.5e-06 2.4e-06 1.2e-06 1.65e-06 2.1e-06 1.45e-06 1.5e-06 1.7e-06 1.85e-06 2.1e-06 1.65e-06 1.75e-06 2.35e-06 2.25e-06 2e-06 1.5e-06 1.7e-06 1.65e-06 1.9e-06 1.95e-06 9.5e-07 2.6e-06
5 2.15e-06 2.5e-06 1.85e-06 2.5e-06 1.55e-06 2.4e-06 2.4e-06 2.1e-06 2.35e-06 1.85e-06 2.4e-06 1.2e-06 2.45e-06 1.5e-06 1.45e-06 1.55e-06 2.25e-06 1.75e-06 1.65e-06 1.9e-06 2.3e-06 2.3e-06 1.65e-06 2.15e-06 2.1e-06 1.65e-06 1.65e-06 2.35e-06 1.85e-06 1.95e-06 2.25e-06 1.75e-06 1.8e-06 2.3e-06 1.9e-06 1.45e-06 2.4e-06 2.35e-06 2e-06 2.15e-06 1.75e-06 2.45e-06 1.75e-06 1.9e-06 2.5e-06 2e-06 1.85e-06 1.95e-06 2.05e-06 1.25e-06 1.7e-06 1.85e-06 2.25e-06 1.4e-06 2.65e-06
6 2.55e-06 2.65e-06 2.3e-06 1.95e-06 2.05e-06 2.4e-06 2.5e-06 2.55e-06 2.1e-06 1.75e-06 2e-06 2.55e-06 1.65e-06 2.35e-06 2.45e-06 2.5e-06 2.3e-06 2.65e-06 2.4e-06 1.95e-06 1.8e-06 2.55e-06 2.35e-06 2e-06 1.8e-06 2.55e-06 2.4e-06 2.25e-06 1.95e-06 2e-06 2.7e-06 2.65e-06 2e-06 1.75e-06 2.7e-06 2.35e-06 2e-06 1.25e-06 2.55e-06 1.9e-06 2.65e-06 1.65e-06 1.95e-06 2.6e-06 2.6e-06 2.7e-06 2.6e-06 1.95e-06 2.3e-06 2.3e-06 2.6e-06 1.9e-06 1.6e-06 2e-06 2.95e-06
7 2.75e-06 2e-06 2.2e-06 1.75e-06 1.6e-06 2.1e-06 2.55e-06 2.4e-06 2.4e-06 1.7e-06 2.55e-06 2.8e-06 2.05e-06 1.65e-06 2.4e-06 2.3e-06 2.15e-06 2.7e-06 2.5e-06 2.55e-06 2.05e-06 1.75e-06 2.5e-06 2.05e-06 2.1e-06 2.35e-06 2.5e-06 1.95e-06 2.75e-06 1.75e-06 2.25e-06 2.85e-06 1.7e-06 2.2e-06 2.65e-06 2.25e-06 1.95e-06 2.25e-06 1.85e-06 2.35e-06 2.7e-06 2.05e-06 2.6e-06 2.25e-06 1.95e-06 2.8e-06 2.75e-06 2.35e-06 1.85e-06 2.2e-06 2.65e-06 2.5e-06 2.05e-06 1.6e-06 2.25e-06
8 2.05e-06 2.2e-06 2.2e-06 2.25e-06 2.25e-06 2.35e-06 2.1e-06 2.4e-06 3.2e-06 2.15e-06 1.85e-06 2.5e-06 1.9e-06 2.15e-06 2.45e-06 2.1e-06 2.2e-06 2.45e-06 2.4e-06 2.1e-06 2.05e-06 2.2e-06 2.45e-06 2.25e-06 2e-06 2.35e-06 2.4e-06 2.35e-06 2.4e-06 2.2e-06 2.15e-06 2.4e-06 2.05e-06 1.95e-06 2.1e-06 2.45e-06 2.25e-06 1.7e-06 2.25e-06 2.1e-06 2.45e-06 1.9e-06 2.2e-06 2e-06 2.35e-06 2.2e-06 2.15e-06 1.95e-06 2.35e-06 2.25e-06 2.4e-06 2.05e-06 1.95e-06 2.1e-06 2.1e-06
9 2.5e-06 2.05e-06 1.7e-06 1.5e-06 1e-06 1.85e-06 1.75e-06 1.7e-06 2.15e-06 1.7e-06 2.3e-06 2.25e-06 1.55e-06 1.7e-06 1.85e-06 2e-06 1.75e-06 2.15e-06 1.85e-06 1.9e-06 1.8e-06 1.95e-06 1.95e-06 1.2e-06 1.45e-06 1.95e-06 1.85e-06 1.55e-06 2.1e-06 1.3e-06 2.35e-06 2.4e-06 1.6e-06 1.45e-06 2.65e-06 1.65e-06 1.65e-06 1.55e-06 1.85e-06 1.75e-06 2.15e-06 1.55e-06 2e-06 2.1e-06 1.9e-06 2.65e-06 2.55e-06 1.9e-06 1.65e-06 1.95e-06 2.1e-06 1.85e-06 1.6e-06 1.3e-06 2.65e-06
