 slim_762418865 slim_762418897 slim_762418892 slim_762418887 slim_762418883 slim_762418888 slim_762418880 slim_762418871 slim_762418899 slim_762418895 slim_762418868 slim_762418869 slim_762418890 slim_762418876 slim_762418878 slim_762418864 slim_762418867 slim_762418870 slim_762418884 slim_762418885 slim_762418896 slim_762418900 slim_762418893 slim_762418882 slim_762418875 slim_762418894 slim_762418891 slim_762418874 slim_762418873 slim_762418866 slim_762418889 slim_762418872 slim_762418886 slim_762418863 slim_762418881 slim_762418901 slim_762418879 slim_762418898 slim_762418877
0 1.8e-06 1.35e-06 2.05e-06 1.6e-06 1.55e-06 2.05e-06 1.25e-06 1.6e-06 1.4e-06 1.65e-06 2e-06 1.85e-06 1.75e-06 2.1e-06 1.6e-06 2.75e-06 1.55e-06 2.15e-06 1.35e-06 2e-06 1.85e-06 1.85e-06 1.75e-06 1.45e-06 1.7e-06 1.4e-06 1.85e-06 1.55e-06 1.45e-06 1.1e-06 1.6e-06 1.45e-06 2.3e-06 1.8e-06 1.4e-06 1.65e-06 1.5e-06 1.65e-06 1.7e-06
1 1.35e-06 7e-07 1.9e-06 1.95e-06 2e-06 2.2e-06 1.55e-06 1.7e-06 1.55e-06 1.8e-06 2.15e-06 1.5e-06 1.95e-06 2.3e-06 1.8e-06 2.85e-06 2e-06 2.45e-06 1.45e-06 2.25e-06 2.1e-06 2.3e-06 1.85e-06 1.35e-06 1.8e-06 1e-06 1.9e-06 1.6e-06 1e-06 1.45e-06 1.75e-06 1.05e-06 2.55e-06 2.3e-06 1.55e-06 1.75e-06 1.75e-06 1.85e-06 1.85e-06
2 2.05e-06 1.9e-06 3.2e-06 2.2e-06 1.95e-06 2.15e-06 1.75e-06 1.95e-06 1.8e-06 2.2e-06 2.1e-06 1.75e-06 1.95e-06 2.5e-06 1.9e-06 2.15e-06 1.95e-06 1.85e-06 1.8e-06 1.8e-06 2e-06 2.25e-06 1.9e-06 1.9e-06 1.85e-06 1.85e-06 1.9e-06 1.8e-06 1.95e-06 1.9e-06 2e-06 1.9e-06 2.2e-06 2.3e-06 1.8e-06 1.8e-06 1.8e-06 1.95e-06 2e-06
3 1.6e-06 1.95e-06 2.2e-06 1.8e-06 1.35e-06 2e-06 1.2e-06 1.65e-06 1.55e-06 1.35e-06 1.95e-06 1.95e-06 2.15e-06 1.65e-06 2.15e-06 2.55e-06 1.35e-06 2.45e-06 1.65e-06 1.9e-06 2.65e-06 1.65e-06 2.25e-06 1.5e-06 1.55e-06 1.8e-06 1.75e-06 1.65e-06 2e-06 1.35e-06 1.75e-06 1.85e-06 2.05e-06 1.05e-06 1.55e-06 2.15e-06 1.6e-06 2.2e-06 1.7e-06
4 1.55e-06 2e-06 1.95e-06 1.35e-06 1.9e-06 1.7e-06 9.5e-07 1.4e-06 1.2e-06 1.65e-06 1.65e-06 1.85e-06 2e-06 1.95e-06 1.85e-06 2.4e-06 1e-06 2.25e-06 1.3e-06 1.7e-06 2.5e-06 1.6e-06 2e-06 1.35e-06 1.3e-06 1.75e-06 1.5e-06 1.4e-06 1.95e-06 1.2e-06 1.45e-06 1.8e-06 1.75e-06 1.25e-06 1.2e-06 1.9e-06 1.15e-06 1.9e-06 1.55e-06
5 2.05e-06 2.2e-06 2.15e-06 2e-06 1.7e-06 2.5e-06 1.5e-06 1.65e-06 1.55e-06 2.1e-06 1.3e-06 2.1e-06 2.2e-06 2e-06 1.95e-06 2.05e-06 1.7e-06 2.45e-06 1.65e-06 2e-06 2.6e-06 1.45e-06 2.1e-06 1.5e-06 1.7e-06 2e-06 2.1e-06 1.6e-06 2.2e-06 1.75e-06 1.65e-06 2.05e-06 1.4e-06 2.1e-06 1.55e-06 2e-06 1.35e-06 2.1e-06 1.85e-06
6 1.25e-06 1.55e-06 1.75e-06 1.2e-06 9.5e-07 1.5e-06 1e-06 1.35e-06 1e-06 1.75e-06 1.45e-06 1.65e-06 2.05e-06 2.05e-06 1.65e-06 2.45e-06 1e-06 2.3e-06 1.1e-06 1.75e-06 2.55e-06 1.55e-06 1.8e-06 9e-07 1.25e-06 1.55e-06 1.5e-06 1.2e-06 1.75e-06 9e-07 1.25e-06 1.6e-06 1.8e-06 1.55e-06 1e-06 1.7e-06 9.5e-07 1.7e-06 1.6e-06
7 1.6e-06 1.7e-06 1.95e-06 1.65e-06 1.4e-06 1.65e-06 1.35e-06 1.2e-06 1e-06 1.35e-06 1.6e-06 1.7e-06 1.35e-06 1.6e-06 1.65e-06 2.15e-06 1.4e-06 2e-06 1.1e-06 1.4e-06 1.95e-06 1.65e-06 1.8e-06 1.45e-06 9.5e-07 1.3e-06 1.8e-06 1.15e-06 1.5e-06 1.45e-06 1.2e-06 1.3e-06 1.5e-06 1.6e-06 1e-06 1.7e-06 1.1e-06 1.7e-06 9e-07
8 1.4e-06 1.55e-06 1.8e-06 1.55e-06 1.2e-06 1.55e-06 1e-06 1e-06 1.4e-06 1.4e-06 1.5e-06 1.7e-06 1.45e-06 1.75e-06 1.5e-06 2.35e-06 1.25e-06 2.1e-06 9e-07 1.45e-06 2.05e-06 1.65e-06 1.65e-06 1.05e-06 1.05e-06 1.2e-06 1.65e-06 9.5e-07 1.45e-06 1.15e-06 1e-06 1.3e-06 1.55e-06 1.65e-06 7e-07 1.55e-06 8.5e-07 1.55e-06 9e-07
9 1.65e-06 1.8e-06 2.2e-06 1.35e-06 1.65e-06 2.1e-06 1.75e-06 1.35e-06 1.4e-06 1.7e-06 2.05e-06 1.95e-06 1.5e-06 1.4e-06 1.9e-06 2.45e-06 1.65e-06 2.15e-06 1.3e-06 1.7e-06 1.9e-06 1.8e-06 2e-06 1.7e-06 1.45e-06 1.45e-06 1.85e-06 1.5e-06 1.45e-06 1.5e-06 1.6e-06 1.5e-06 1.85e-06 1.2e-06 1.4e-06 1.9e-06 1.55e-06 1.95e-06 1.15e-06
