 slim_337498287 slim_337498355 slim_337498512 slim_337498510 slim_337498556 slim_337498549 slim_337498542 slim_337498491 slim_337498487 slim_337498526 slim_337498481 slim_337498610 slim_337498687 slim_337498657 slim_337498669 slim_337498668 slim_337498688 slim_337498498 slim_337498626 slim_337498592 slim_337498670 slim_337498656 slim_337498667 slim_337498685 slim_337498691 slim_337498661 slim_337498591 slim_337498680 slim_337498614 slim_337498640 slim_337498606 slim_337498596 slim_337498809 slim_337498702 slim_337498768 slim_337498782 slim_337498701 slim_337498792 slim_337498790 slim_337498789 slim_337498708 slim_337498779 slim_337498793 slim_337498731 slim_337498718 slim_337498775 slim_337498795 slim_337498778 slim_337498724 slim_337498777 slim_337498804 slim_337498730 slim_337498813 slim_337498803 slim_337498798 slim_337498774 slim_337498760 slim_337498752 slim_337498710 slim_337498801 slim_337498800 slim_337498791 slim_337498703 slim_337498741 slim_337498720 slim_337498699 slim_337498802 slim_337498713 slim_337498805 slim_337498700 slim_337498726 slim_337498780 slim_337498815 slim_337498719 slim_337498781 slim_337498785 slim_337498784 slim_337498786 slim_337498765 slim_337498746 slim_337498750 slim_337498736 slim_337498814 slim_337498783 slim_337498717 slim_337498732 slim_337498749 slim_337498771 slim_337498799 slim_337498709 slim_337498763 slim_337498796
0 9e-07 0.0009147 0.00083805 0.0007992 0.0008692 0.000879 0.00087335 0.00086695 0.0008664 0.00080945 0.00075755 0.0009027 0.0004135 0.000852 0.00088625 0.0008859 0.00091465 0.00085395 0.0009272 0.00089755 0.0004135 0.0004624 0.00092265 0.00085195 0.0004021 0.00084015 0.000646 0.00088625 0.00083915 0.00084305 0.00093695 0.00082575 0.00086895 0.0008785 0.00088525 0.0008039 0.0008899 0.0004526 0.0008472 0.00049455 0.0008945 0.00082695 0.00079255 0.00088215 0.00040215 0.00085735 0.00086955 0.00042635 0.00092005 0.000851 0.0009618 0.0008688 0.00092885 0.00088035 0.0008508 0.0008655 0.000904 0.00088025 0.0008126 0.0009452 0.00094055 0.00097575 0.00083945 0.00084935 0.00060035 0.00086655 0.000438 0.0008332 0.0003222 0.00092935 0.00092725 0.0009132 0.00088385 0.000862 0.00042655 0.0009274 0.0004868 0.000835 0.00043425 0.0008384 0.0008976 0.00083445 0.00065865 0.000883 0.00080335 0.00081485 0.0008263 0.0009437 0.0008564 0.0003958 0.00089975 0.00079245
1 0.0009147 0.0008401 0.00091435 0.0008351 0.0008234 0.00087725 0.0009 0.0008823 0.0008815 0.0008441 0.000845 0.0008801 0.0009008 0.00090625 0.0008914 0.000878 0.0008905 0.00083245 0.00066725 0.00061455 0.0009008 0.0008907 0.0008793 0.0009062 0.0008301 0.0008789 0.00087365 0.0008561 0.0007771 0.00066 0.0008803 0.0008644 0.00086845 0.00084935 0.0009274 0.00086695 0.00086455 0.0009173 0.00083985 0.0008965 0.0008952 0.00084375 0.0007961 0.0009008 0.0008302 0.0007948 0.00084345 0.0008924 0.00090325 0.0008676 0.0009035 0.00086575 0.00089205 0.0009066 0.0006334 0.0009176 0.00090395 0.00090075 0.0008772 0.00090795 0.0008736 0.00090255 0.0008583 0.0008015 0.0008417 0.00088165 0.00086195 0.0009138 0.0008683 0.00089065 0.0006673 0.00066675 0.00087825 0.00058285 0.00089235 0.00091375 0.00072385 0.0008878 0.0008536 0.00087665 0.0008667 0.0008743 0.0008911 0.00086015 0.0008771 0.00087395 0.0008871 0.0008969 0.0007985 0.00091265 0.000838 0.000796
2 0.00083805 0.00091435 0.0009496 0.000896 0.0008879 0.00089635 0.00068695 0.0008753 0.0008675 0.00088795 0.00086695 0.00092425 0.0006564 0.0006553 0.00086195 0.00091185 0.00069815 0.0009062 0.00093995 0.0009166 0.0006564 0.0008881 0.00092615 0.00065525 0.00087305 0.0006555 0.00092005 0.0009084 0.00089545 0.0009176 0.00090565 0.0006945 0.0009046 0.00090845 0.0006869 0.0006786 0.0008941 0.00087145 0.0006936 0.0008821 0.0008885 0.00069155 0.0008951 0.0008472 0.00087315 0.0009152 0.00090295 0.00083165 0.0009161 0.0008855 0.0009102 0.00069885 0.00090415 0.0008734 0.0009161 0.00069255 0.00088355 0.0007024 0.00067485 0.00090485 0.00091665 0.0009218 0.0009076 0.00086015 0.00089455 0.00086765 0.0008607 0.00070855 0.0008722 0.0009341 0.00094 0.00092795 0.00070835 0.0009291 0.0008316 0.00091445 0.00091855 0.0006352 0.0008751 0.0008739 0.00091405 0.0007014 0.00070625 0.00088485 0.0008926 0.000692 0.0004751 0.00092795 0.00069145 0.0008372 0.0009108 0.000895
3 0.0007992 0.0008351 0.000896 0.0008105 0.0008527 0.00086965 0.0008776 0.00085375 0.00085075 0.00065015 0.00057465 0.00083305 0.00085495 0.0008814 0.00085815 0.00090345 0.0009246 0.00084265 0.0008806 0.00081035 0.00085495 0.0008177 0.00087225 0.00088135 0.0008114 0.0008962 0.0006924 0.00084445 0.00079735 0.0006722 0.00090725 0.00085085 0.000625 0.0008601 0.00086285 0.0006584 0.0008169 0.0008307 0.00086895 0.00083335 0.0008707 0.00085255 0.0006145 0.00086975 0.0008115 0.00082805 0.0008844 0.0008357 0.00077615 0.00062195 0.0008914 0.00087185 0.00084905 0.0008956 0.00062755 0.00085555 0.00084285 0.0009114 0.0009217 0.00088415 0.0008783 0.00087235 0.0005016 0.00083555 0.00077185 0.0008509 0.0007854 0.0007112 0.00080265 0.00087415 0.00088065 0.0008481 0.0008566 0.0008365 0.00083565 0.0008782 0.0008526 0.00090295 0.00081305 0.0008568 0.0008562 0.0007733 0.0008409 0.0008311 0.00049535 0.00091385 0.0009109 0.00085685 0.000809 0.0008334 0.00080395 0.0006146
4 0.0008692 0.0008234 0.0008879 0.0008527 0.0008285 0.0008552 0.00085145 0.0008756 0.000848 0.0008828 0.00085905 0.0008608 0.00088435 0.00080295 0.000839 0.0009259 0.0009051 0.0007799 0.00085925 0.00082085 0.00088435 0.0008846 0.00090785 0.0008029 0.0008186 0.00081465 0.00085265 0.0008594 0.00081775 0.0008111 0.0009023 0.0008755 0.0008253 0.0008475 0.0008398 0.00087915 0.00083015 0.00083075 0.00091325 0.00089615 0.00091825 0.00082225 0.00081325 0.00077505 0.0008187 0.0008195 0.0006795 0.0008721 0.0008697 0.00081585 0.00085695 0.0008855 0.0007914 0.0008699 0.0008162 0.0008489 0.0007982 0.00092215 0.0009036 0.00083345 0.0008674 0.0009036 0.00083635 0.00080325 0.000866 0.00084815 0.0008686 0.00083695 0.0008613 0.0009224 0.0008593 0.0007861 0.0008629 0.000771 0.00087205 0.000874 0.000827 0.0008232 0.00089795 0.00064455 0.00089705 0.00083905 0.0008745 0.00088155 0.00084585 0.0009031 0.0008997 0.0008922 0.00088005 0.00087285 0.00088405 0.00081315
5 0.000879 0.00087725 0.00089635 0.00086965 0.0008552 0.0009003 0.00065195 0.0008775 0.00086755 0.00067005 0.00089495 0.00087315 0.0008663 0.00092345 0.0006778 0.000653 0.0008761 0.00082635 0.0008566 0.000866 0.0008663 0.00089765 0.0008704 0.0009234 0.00085395 0.0008808 0.00084485 0.00086175 0.0008516 0.00086025 0.0008894 0.00088565 0.00064995 0.00062935 0.00069465 0.00087195 0.00084955 0.00085165 0.00087665 0.00091785 0.0007934 0.0008841 0.00085945 0.00068225 0.00085405 0.0008569 0.0008724 0.00089235 0.000899 0.0006972 0.00067435 0.0008695 0.00049235 0.00090435 0.0008737 0.0008845 0.00045845 0.0008548 0.0006919 0.0006642 0.00088165 0.0009331 0.0008702 0.00090605 0.00086745 0.0008677 0.0008769 0.00089065 0.0008428 0.00088615 0.00085665 0.00065315 0.00091105 0.0008432 0.0008923 0.00065305 0.00086985 0.000884 0.0008892 0.0008509 0.00089835 0.0008534 0.0008872 0.00080805 0.0008725 0.000652 0.0008538 0.00091305 0.00090545 0.0009049 0.0008956 0.00085935
6 0.00087335 0.0009 0.00068695 0.0008776 0.00085145 0.00065195 0.00082 0.00086715 0.0007955 0.000894 0.00088685 0.000849 0.0006417 0.00092185 0.00060025 0.0008911 0.00065715 0.0008891 0.00089775 0.0008809 0.0006417 0.00088525 0.00091615 0.0009218 0.0008901 0.00064515 0.000894 0.0008854 0.00088055 0.0008773 0.00090005 0.00066795 0.00063575 0.00087635 0.00068695 0.00065225 0.0008633 0.0008726 0.00065475 0.00088795 0.000849 0.00093545 0.0009005 0.00062365 0.0008902 0.0009254 0.0008748 0.00083205 0.0008936 0.0006952 0.0006571 0.0006772 0.00046825 0.0008607 0.0009007 0.0008823 0.0004101 0.00064925 0.00062855 0.00063825 0.0009053 0.00091165 0.0008783 0.0008576 0.0008943 0.00079565 0.00086405 0.00091175 0.0008838 0.0008928 0.0008978 0.0006646 0.0009537 0.0009071 0.000832 0.0006492 0.0009202 0.00062365 0.00088625 0.00078935 0.0008966 0.00064545 0.0009366 0.00087695 0.0008867 0.00057 0.00041035 0.0009091 0.00090455 0.0008643 0.000876 0.0009004
7 0.00086695 0.0008823 0.0008753 0.00085375 0.0008756 0.0008775 0.00086715 0.000919 0.0009025 0.00085045 0.0008132 0.0008821 0.0008671 0.0008737 0.0008689 0.00088655 0.00085425 0.000866 0.00088505 0.0009109 0.0008671 0.00084835 0.0009001 0.00087365 0.00086875 0.00086575 0.0008986 0.00087305 0.00090345 0.000883 0.00082285 0.0008767 0.000881 0.00087155 0.00087515 0.0008402 0.0008994 0.00086445 0.00087595 0.000851 0.000873 0.00087705 0.0008417 0.00086595 0.00086885 0.00089285 0.0008798 0.00086905 0.0008625 0.00083445 0.00085405 0.00089145 0.00087225 0.0006632 0.000849 0.00090885 0.00085835 0.0008762 0.00087705 0.0006633 0.0006875 0.0008332 0.00087855 0.00090365 0.0008497 0.00090265 0.0009019 0.00089545 0.0008743 0.00085745 0.0008851 0.0008804 0.0009018 0.0008779 0.000869 0.000876 0.00087865 0.00086615 0.00087565 0.0008745 0.0008172 0.0008767 0.00088475 0.0008882 0.00086225 0.0008723 0.00086745 0.0008307 0.0008834 0.000867 0.00088335 0.0008416
8 0.0008664 0.0008815 0.0008675 0.00085075 0.000848 0.00086755 0.0007955 0.0009025 0.0008279 0.00094365 0.00090245 0.00062385 0.00083515 0.00089775 0.0006005 0.0009227 0.00085305 0.0008515 0.00088635 0.00087575 0.00083515 0.00084995 0.00090665 0.0008977 0.0008567 0.00083425 0.00087735 0.00086195 0.00086135 0.0008054 0.0008631 0.0007816 0.00077485 0.00089965 0.00085905 0.0008717 0.00086635 0.00086145 0.0008359 0.00075605 0.0008952 0.00088915 0.0008931 0.00081805 0.0008568 0.0008815 0.0008404 0.00064035 0.00090435 0.0008959 0.00084455 0.0008602 0.00081825 0.00092225 0.00090735 0.0006726 0.0007902 0.00085065 0.00086065 0.0008604 0.000925 0.000783 0.0008362 0.0008762 0.000877 0.0004141 0.0008713 0.0008897 0.00087245 0.00086545 0.0008864 0.00082925 0.00091805 0.0008613 0.0006403 0.00084215 0.00088885 0.00082655 0.000867 0.00063565 0.00082885 0.00068445 0.00090985 0.0009047 0.00090295 0.0008309 0.0008041 0.00087705 0.00085095 0.0008887 0.0008549 0.000893
9 0.00080945 0.0008441 0.00088795 0.00065015 0.0008828 0.00067005 0.000894 0.00085045 0.00094365 0.0009102 0.0006264 0.0009106 0.00085615 0.0008972 0.0009168 0.00067025 0.00090785 0.00081215 0.0008599 0.00081605 0.00085615 0.0008458 0.0008648 0.00089715 0.00079765 0.0009122 0.00078695 0.0008595 0.00079165 0.00086095 0.00088885 0.00091345 0.00086525 0.0006393 0.00087905 0.0006794 0.00081845 0.0008242 0.0008917 0.0008813 0.0008309 0.00082955 0.00062055 0.0009115 0.00079775 0.00081495 0.00089065 0.00087915 0.00079255 0.00066085 0.0008989 0.0008737 0.00088705 0.00089025 0.000645 0.000906 0.0008831 0.00089425 0.00072875 0.0008845 0.0008641 0.00090785 0.00075285 0.00087165 0.0007842 0.0009438 0.0008037 0.0008327 0.0007866 0.0008839 0.00085995 0.0008587 0.00085915 0.00081015 0.0008791 0.0008853 0.00081835 0.00092045 0.00084485 0.00091055 0.0008736 0.00088245 0.0008223 0.0008103 0.0006293 0.00074905 0.00090305 0.0008725 0.0008855 0.00085315 0.0008401 0.00062065
