 slim_762211704 slim_762211700 slim_762211726 slim_762211702 slim_762211721 slim_762211725 slim_762211731 slim_762211705 slim_762211701 slim_762211706 slim_762211694 slim_762211730 slim_762211699 slim_762211693 slim_762211729 slim_762211711 slim_762211698 slim_762211691 slim_762211713 slim_762211727 slim_762211728 slim_762211723 slim_762211688 slim_762211708 slim_762211689 slim_762211714 slim_762211733 slim_762211722 slim_762211697 slim_762211707 slim_762211687 slim_762211709 slim_762211712 slim_762211718 slim_762211696 slim_762211692 slim_762211715 slim_762211703 slim_762211732 slim_762211690 slim_762211719 slim_762211716 slim_762211734 slim_762211695 slim_762211720 slim_762211717 slim_762211724 slim_762211710
0 3.3e-06 2.05e-06 2.1e-06 2.55e-06 2.25e-06 2.95e-06 2.2e-06 2.45e-06 1.8e-06 2.2e-06 2.2e-06 2.15e-06 2.3e-06 2.45e-06 2.2e-06 2.8e-06 2.9e-06 2.95e-06 2.7e-06 2.4e-06 2.8e-06 2.15e-06 3e-06 1.95e-06 2.6e-06 2.8e-06 2.35e-06 2.35e-06 2.3e-06 2.05e-06 1.95e-06 2.8e-06 2.4e-06 3.05e-06 2.1e-06 1.75e-06 2.5e-06 3.05e-06 1.8e-06 2.15e-06 2.5e-06 2.45e-06 3e-06 3e-06 2.1e-06 1.75e-06 2.55e-06 2.2e-06
1 2.05e-06 1.8e-06 2.35e-06 2.15e-06 1.7e-06 2.15e-06 1.6e-06 2.15e-06 1.15e-06 1.8e-06 1.35e-06 1.6e-06 1.35e-06 2e-06 2.1e-06 2.15e-06 2.4e-06 2.2e-06 2.25e-06 2.9e-06 2e-06 1.25e-06 2.6e-06 1.55e-06 1.95e-06 2.3e-06 2e-06 1.85e-06 1.45e-06 1.65e-06 1.55e-06 2.35e-06 1.75e-06 2.75e-06 2.25e-06 1.15e-06 2e-06 2.75e-06 1.1e-06 9e-07 1.75e-06 1.95e-06 2.7e-06 2.4e-06 2.35e-06 2.05e-06 2.05e-06 1.75e-06
2 2.1e-06 2.35e-06 3.1e-06 2.65e-06 2.55e-06 3e-06 2.4e-06 2.3e-06 2.6e-06 2.65e-06 2.3e-06 2.25e-06 2.4e-06 2.65e-06 2.6e-06 2.7e-06 2.15e-06 2.85e-06 2.75e-06 2.1e-06 2.85e-06 2.6e-06 3.05e-06 2.4e-06 2.8e-06 3.05e-06 2.95e-06 2.05e-06 2.5e-06 1.95e-06 2.25e-06 3e-06 2.9e-06 2.85e-06 2.15e-06 2.45e-06 2.85e-06 2.9e-06 2.65e-06 2.05e-06 1.55e-06 2.85e-06 2.85e-06 2.9e-06 1.55e-06 2.05e-06 1.85e-06 2.8e-06
3 2.55e-06 2.15e-06 2.65e-06 2.7e-06 1.95e-06 2.8e-06 2.05e-06 2e-06 1.85e-06 1.9e-06 2.1e-06 2.4e-06 2.25e-06 2.15e-06 1.9e-06 2.75e-06 2.05e-06 2.75e-06 1.95e-06 2.2e-06 2.8e-06 2.3e-06 2.4e-06 2.05e-06 2.45e-06 2.35e-06 1.85e-06 2.05e-06 2.6e-06 2.15e-06 2.1e-06 2.35e-06 1.85e-06 2.1e-06 2.9e-06 1.75e-06 2.05e-06 1.9e-06 2.1e-06 2.35e-06 2.4e-06 2.45e-06 1.85e-06 2.5e-06 2.65e-06 2.5e-06 2.35e-06 2.35e-06
4 2.25e-06 1.7e-06 2.55e-06 1.95e-06 2.9e-06 2.55e-06 2.15e-06 2.15e-06 1.6e-06 2e-06 1.95e-06 2.2e-06 2.05e-06 2.25e-06 1.9e-06 2.25e-06 2.45e-06 2.65e-06 2.05e-06 2.5e-06 2.55e-06 1.9e-06 2.65e-06 1.75e-06 2.3e-06 2.3e-06 2e-06 2.1e-06 2.2e-06 1.75e-06 1.85e-06 2.45e-06 1.85e-06 2.6e-06 2.55e-06 1.6e-06 2.15e-06 2.35e-06 1.65e-06 1.85e-06 2.4e-06 2.35e-06 2.3e-06 2.65e-06 2.55e-06 2.2e-06 2.5e-06 2.2e-06
5 2.95e-06 2.15e-06 3e-06 2.8e-06 2.55e-06 9e-07 2.4e-06 3.1e-06 2.05e-06 2.25e-06 2.2e-06 2.2e-06 1.7e-06 1.95e-06 2.9e-06 1.55e-06 2.85e-06 6e-07 2.3e-06 3.55e-06 1e-06 1.65e-06 1.6e-06 2.8e-06 1.2e-06 1.55e-06 2.1e-06 2.75e-06 1.4e-06 3.05e-06 2.65e-06 1.6e-06 1.8e-06 2.3e-06 2.65e-06 2.15e-06 2.1e-06 2.85e-06 2e-06 2.45e-06 2.2e-06 1.65e-06 2.8e-06 9e-07 3e-06 2.85e-06 2.4e-06 2.2e-06
6 2.2e-06 1.6e-06 2.4e-06 2.05e-06 2.15e-06 2.4e-06 2.4e-06 1.9e-06 1.45e-06 2.05e-06 1.6e-06 1.6e-06 1.7e-06 2.3e-06 2.05e-06 2.4e-06 2.05e-06 2.2e-06 2.6e-06 2.7e-06 2.25e-06 1.75e-06 2.75e-06 1.8e-06 2.3e-06 2.45e-06 2e-06 1.7e-06 1.85e-06 2e-06 1.8e-06 2.65e-06 2.05e-06 2.25e-06 2.55e-06 1.45e-06 2.15e-06 2.65e-06 1.45e-06 1.6e-06 1.65e-06 1.9e-06 2.6e-06 2.35e-06 2.4e-06 2.3e-06 1.8e-06 1.95e-06
7 2.45e-06 2.15e-06 2.3e-06 2e-06 2.15e-06 3.1e-06 1.9e-06 2.7e-06 2.35e-06 2.6e-06 2.1e-06 2.15e-06 2.45e-06 2.75e-06 2.05e-06 2.6e-06 1.75e-06 2.95e-06 2.3e-06 2.05e-06 3e-06 2.65e-06 3.1e-06 1.95e-06 2.9e-06 2.8e-06 2.4e-06 1.55e-06 2.7e-06 1.65e-06 2.1e-06 3.05e-06 2.5e-06 2.1e-06 2.8e-06 2.3e-06 2.55e-06 2.15e-06 2.4e-06 1.75e-06 1.9e-06 2.7e-06 2.1e-06 2.95e-06 2.3e-06 2.55e-06 1.9e-06 2.65e-06
8 1.8e-06 1.15e-06 2.6e-06 1.85e-06 1.6e-06 2.05e-06 1.45e-06 2.35e-06 8e-07 1.15e-06 1.35e-06 1.4e-06 1.2e-06 1.5e-06 1.65e-06 2.4e-06 2.65e-06 2.1e-06 2.3e-06 3.1e-06 1.85e-06 9e-07 2.15e-06 1.35e-06 1.65e-06 2e-06 1.3e-06 2.15e-06 1.25e-06 2e-06 1.35e-06 1.9e-06 1.3e-06 2.55e-06 2.3e-06 5.5e-07 1.55e-06 2.6e-06 5e-07 1.8e-06 2.05e-06 1.4e-06 2.55e-06 2.15e-06 2.6e-06 1.9e-06 2.1e-06 1.15e-06
9 2.2e-06 1.8e-06 2.65e-06 1.9e-06 2e-06 2.25e-06 2.05e-06 2.6e-06 1.15e-06 1.1e-06 2.05e-06 1.9e-06 1.55e-06 6.5e-07 1.85e-06 2.75e-06 2.65e-06 2.15e-06 1.85e-06 3e-06 1.85e-06 1.3e-06 1.35e-06 1.65e-06 1.35e-06 1.8e-06 1.35e-06 2.5e-06 1.1e-06 2.1e-06 1.55e-06 1.25e-06 1.55e-06 2.4e-06 2.25e-06 8.5e-07 1e-06 2.15e-06 1.4e-06 2.15e-06 2.2e-06 1.65e-06 2.1e-06 1.9e-06 2.65e-06 2.2e-06 2.2e-06 1.15e-06
