 slim_762362830 slim_762362823 slim_762362796 slim_762362835 slim_762362815 slim_762362828 slim_762362787 slim_762362806 slim_762362817 slim_762362821 slim_762362819 slim_762362785 slim_762362808 slim_762362794 slim_762362791 slim_762362804 slim_762362799 slim_762362832 slim_762362829 slim_762362809 slim_762362805 slim_762362825 slim_762362812 slim_762362793 slim_762362813 slim_762362788 slim_762362798 slim_762362782 slim_762362824 slim_762362811 slim_762362783 slim_762362786 slim_762362822 slim_762362797 slim_762362800 slim_762362814 slim_762362820 slim_762362833 slim_762362784 slim_762362837 slim_762362789 slim_762362792 slim_762362816 slim_762362801 slim_762362834 slim_762362795 slim_762362826 slim_762362818 slim_762362827 slim_762362802 slim_762362803 slim_762362836 slim_762362831 slim_762362807 slim_762362810 slim_762362790
0 8e-07 1.5e-06 1.5e-06 1.7e-06 7e-07 1.5e-06 1.5e-06 1.15e-06 3e-06 4e-07 1.8e-06 2.8e-06 2.05e-06 4e-07 5.5e-07 1.5e-06 2.8e-06 3e-06 1.4e-06 1.55e-06 1.2e-06 4e-07 4e-07 1.7e-06 4e-07 7e-07 2.9e-06 4e-07 2.45e-06 1.65e-06 3.15e-06 1.45e-06 4e-07 1.4e-06 5e-07 5e-07 1.65e-06 1.05e-06 3.1e-06 1.5e-06 1.1e-06 4e-07 1.45e-06 1.9e-06 2.1e-06 1.15e-06 2.45e-06 2.5e-06 1.15e-06 1.45e-06 4e-07 1.75e-06 4e-07 3.1e-06 8e-07 2.9e-06
1 1.5e-06 2.6e-06 1.65e-06 1.85e-06 1.35e-06 2e-06 1.4e-06 1.65e-06 2.35e-06 1.4e-06 1.95e-06 2.4e-06 1.9e-06 1.4e-06 1.45e-06 1.4e-06 2.4e-06 2.5e-06 1.7e-06 1.6e-06 1.7e-06 1.4e-06 1.4e-06 1.9e-06 1.35e-06 1.4e-06 2.15e-06 1.4e-06 2.2e-06 1.8e-06 2.5e-06 1.3e-06 1.4e-06 1.65e-06 1.45e-06 1.4e-06 1.9e-06 1.6e-06 2.5e-06 1.6e-06 1.7e-06 1.4e-06 1.8e-06 2.05e-06 1.95e-06 1.55e-06 2.05e-06 1.95e-06 1.6e-06 1.3e-06 1.35e-06 1.95e-06 1.35e-06 2.65e-06 1.5e-06 2.15e-06
2 1.5e-06 1.65e-06 2.2e-06 1.55e-06 1.35e-06 1.8e-06 1.6e-06 1.65e-06 2e-06 1.4e-06 1.85e-06 2.1e-06 1.85e-06 1.4e-06 1.25e-06 1.65e-06 2.1e-06 2.5e-06 1.65e-06 1.5e-06 1.7e-06 1.3e-06 1.3e-06 1.55e-06 1.35e-06 1.3e-06 1.95e-06 1.3e-06 1.95e-06 1.5e-06 2.1e-06 1.6e-06 1.3e-06 1.3e-06 1.4e-06 1.2e-06 1.7e-06 1.6e-06 1.8e-06 1.4e-06 1.45e-06 1.4e-06 1.65e-06 1.7e-06 1.85e-06 1.2e-06 1.7e-06 1.7e-06 1.45e-06 1.6e-06 1.35e-06 1.55e-06 1.35e-06 2.2e-06 1.4e-06 1.95e-06
3 1.7e-06 1.85e-06 1.55e-06 2.7e-06 1.7e-06 1.85e-06 1.6e-06 1.5e-06 2e-06 1.6e-06 1.75e-06 2.1e-06 1.7e-06 1.6e-06 1.55e-06 1.85e-06 2.1e-06 2.25e-06 1.85e-06 1.7e-06 1.5e-06 1.35e-06 1.35e-06 1.5e-06 1.55e-06 1.5e-06 1.85e-06 1.35e-06 2.05e-06 1.35e-06 1.95e-06 1.8e-06 1.35e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1.45e-06 1.75e-06 1.45e-06 1.65e-06 1.6e-06 1.7e-06 1.95e-06 1.9e-06 1.4e-06 1.65e-06 1.75e-06 1.6e-06 1.8e-06 1.55e-06 1.55e-06 1.55e-06 2.25e-06 1.6e-06 1.85e-06
4 7e-07 1.35e-06 1.35e-06 1.7e-06 8e-07 1.5e-06 1.5e-06 1.25e-06 2.7e-06 6e-07 1.85e-06 2.4e-06 1.75e-06 6e-07 6e-07 1.35e-06 2.4e-06 2.8e-06 1.15e-06 1.4e-06 1.3e-06 7e-07 7e-07 1.75e-06 5.5e-07 5.5e-07 2.65e-06 7e-07 2.25e-06 1.65e-06 2.95e-06 1.3e-06 7e-07 1.5e-06 7.5e-07 5.5e-07 1.75e-06 1.2e-06 2.9e-06 1.5e-06 1.15e-06 6e-07 1.35e-06 1.65e-06 1.7e-06 1.35e-06 2.05e-06 2.1e-06 1.05e-06 1.3e-06 5.5e-07 1.8e-06 5.5e-07 2.8e-06 6.5e-07 2.65e-06
5 1.5e-06 2e-06 1.8e-06 1.85e-06 1.5e-06 2.7e-06 1.95e-06 1.55e-06 2.5e-06 1.45e-06 2.05e-06 2.2e-06 1.7e-06 1.45e-06 1.45e-06 2e-06 2.2e-06 2.7e-06 1.65e-06 1.9e-06 1.6e-06 1.35e-06 1.35e-06 1.75e-06 1.4e-06 1.45e-06 2.5e-06 1.35e-06 2.05e-06 1.8e-06 2.5e-06 1.95e-06 1.35e-06 1.8e-06 1.4e-06 1.4e-06 1.8e-06 1.45e-06 2.25e-06 1.8e-06 1.4e-06 1.45e-06 1.65e-06 2e-06 2.15e-06 1.75e-06 1.9e-06 2.05e-06 1.4e-06 1.95e-06 1.4e-06 1.8e-06 1.4e-06 2.5e-06 1.55e-06 2.5e-06
6 1.5e-06 1.4e-06 1.6e-06 1.6e-06 1.5e-06 1.95e-06 2.3e-06 1.4e-06 2.25e-06 1.4e-06 1.75e-06 2.4e-06 1.8e-06 1.4e-06 1.35e-06 1.45e-06 2.4e-06 2.35e-06 1.85e-06 1.65e-06 1.4e-06 1.15e-06 1.15e-06 1.7e-06 1.35e-06 1.3e-06 2e-06 1.15e-06 2.2e-06 1.6e-06 2.35e-06 1.35e-06 1.15e-06 1.55e-06 1.2e-06 1.3e-06 1.7e-06 1.35e-06 2.35e-06 1.4e-06 1.6e-06 1.4e-06 1.7e-06 2.05e-06 1.9e-06 1.35e-06 2.05e-06 1.9e-06 1.55e-06 1.35e-06 1.35e-06 1.75e-06 1.35e-06 2.55e-06 1.4e-06 2e-06
7 1.15e-06 1.65e-06 1.65e-06 1.5e-06 1.25e-06 1.55e-06 1.4e-06 1.5e-06 2.45e-06 1.05e-06 1.6e-06 2.25e-06 1.3e-06 1.05e-06 1.05e-06 1.65e-06 2.25e-06 2.2e-06 1.55e-06 1.7e-06 8e-07 7.5e-07 7.5e-07 1.55e-06 1e-06 1e-06 2.25e-06 7.5e-07 2.15e-06 1.45e-06 2.45e-06 1.6e-06 7.5e-07 1.5e-06 8e-07 1e-06 1.5e-06 8e-07 2.45e-06 1.4e-06 1.35e-06 1.05e-06 1.35e-06 1.95e-06 1.85e-06 1.3e-06 2e-06 1.95e-06 1.25e-06 1.6e-06 1e-06 1.6e-06 1e-06 2.55e-06 1.1e-06 2.25e-06
8 3e-06 2.35e-06 2e-06 2e-06 2.7e-06 2.5e-06 2.25e-06 2.45e-06 1.9e-06 2.9e-06 2.15e-06 1.45e-06 1.95e-06 2.9e-06 2.8e-06 2.4e-06 1.45e-06 1.95e-06 2.45e-06 2e-06 2.5e-06 2.75e-06 2.75e-06 2e-06 2.85e-06 2.6e-06 1.25e-06 2.75e-06 1.9e-06 1.95e-06 1.45e-06 2.3e-06 2.75e-06 2.1e-06 2.75e-06 2.75e-06 1.95e-06 2.4e-06 1.35e-06 1.85e-06 2.55e-06 2.9e-06 2.4e-06 1.85e-06 2e-06 2.25e-06 1.6e-06 1.45e-06 2.35e-06 2.3e-06 2.85e-06 2.05e-06 2.85e-06 1.95e-06 2.7e-06 1.25e-06
9 4e-07 1.4e-06 1.4e-06 1.6e-06 6e-07 1.45e-06 1.4e-06 1.05e-06 2.9e-06 6e-07 1.7e-06 2.7e-06 1.95e-06 3e-07 4.5e-07 1.4e-06 2.7e-06 2.9e-06 1.3e-06 1.45e-06 1.1e-06 3e-07 3e-07 1.6e-06 3e-07 6e-07 2.8e-06 3e-07 2.35e-06 1.55e-06 3.05e-06 1.35e-06 3e-07 1.3e-06 4e-07 4e-07 1.55e-06 1e-06 3e-06 1.4e-06 1e-06 3e-07 1.35e-06 1.8e-06 2e-06 1.05e-06 2.35e-06 2.4e-06 1.05e-06 1.35e-06 3e-07 1.65e-06 3e-07 3e-06 7e-07 2.8e-06
