 slim_762115243 slim_762115234 slim_762115264 slim_762115269 slim_762115253 slim_762115263 slim_762115235 slim_762115239 slim_762115246 slim_762115244 slim_762115259 slim_762115268 slim_762115233 slim_762115240 slim_762115245 slim_762115249 slim_762115238 slim_762115254 slim_762115255 slim_762115260 slim_762115231 slim_762115257 slim_762115252 slim_762115247 slim_762115230 slim_762115250 slim_762115266 slim_762115248 slim_762115251 slim_762115265 slim_762115236 slim_762115256 slim_762115241 slim_762115242 slim_762115267 slim_762115232 slim_762115237 slim_762115258 slim_762115261 slim_762115262
0 1.3e-06 1.5e-06 1.1e-06 1.3e-06 1.55e-06 1.05e-06 1.5e-06 7e-07 1.4e-06 1.9e-06 1.65e-06 1.85e-06 1.9e-06 1.7e-06 1.95e-06 1.3e-06 1.35e-06 1.25e-06 8.5e-07 1.65e-06 1.4e-06 1.9e-06 1.4e-06 1.85e-06 1.25e-06 9.5e-07 2.2e-06 1.7e-06 1.35e-06 1.35e-06 9e-07 8.5e-07 8.5e-07 1.15e-06 1.5e-06 1.95e-06 1.75e-06 2.05e-06 1.45e-06 1.5e-06
1 1.5e-06 1.6e-06 1.75e-06 2.3e-06 1.75e-06 1.2e-06 1.5e-06 1.15e-06 1.5e-06 1.7e-06 1.7e-06 2.6e-06 2e-06 1.5e-06 2.3e-06 1.6e-06 1.55e-06 2.1e-06 1.35e-06 2.1e-06 1.85e-06 1.95e-06 1.8e-06 2.15e-06 1.65e-06 1.7e-06 1.45e-06 1.4e-06 1.45e-06 2.05e-06 1.7e-06 1.3e-06 1.9e-06 1.55e-06 1.75e-06 2e-06 2.6e-06 1.55e-06 2e-06 2.1e-06
2 1.1e-06 1.75e-06 1.2e-06 1.5e-06 2e-06 8.5e-07 1.7e-06 1.05e-06 1.5e-06 2.1e-06 1.45e-06 1.9e-06 2.4e-06 1.8e-06 2e-06 1.4e-06 1.7e-06 1.6e-06 1.4e-06 1.65e-06 1.75e-06 1.85e-06 1.85e-06 1.9e-06 1.45e-06 1.1e-06 2.5e-06 1.85e-06 1.35e-06 1.75e-06 1.5e-06 1.2e-06 1.4e-06 1.25e-06 2.05e-06 2.4e-06 1.85e-06 2.35e-06 1.6e-06 2e-06
3 1.3e-06 2.3e-06 1.5e-06 2e-06 1.85e-06 1.7e-06 2.1e-06 1.65e-06 2e-06 1.95e-06 2.25e-06 1.2e-06 2.4e-06 2.5e-06 2.3e-06 1.4e-06 2e-06 1.8e-06 1.65e-06 1.75e-06 1.95e-06 2.7e-06 2.05e-06 2.4e-06 1.9e-06 1.45e-06 2.75e-06 2.25e-06 2.2e-06 1.8e-06 1.4e-06 1.45e-06 1.2e-06 1.85e-06 2e-06 2.3e-06 1.1e-06 2.8e-06 1.65e-06 1.7e-06
4 1.55e-06 1.75e-06 2e-06 1.85e-06 2.6e-06 1.95e-06 1.75e-06 1.85e-06 2e-06 1.9e-06 2.05e-06 2.3e-06 1.9e-06 2e-06 2.2e-06 2e-06 1.9e-06 1.95e-06 1.7e-06 2.35e-06 1.7e-06 2.35e-06 1.8e-06 2.7e-06 1.95e-06 1.75e-06 1.7e-06 1.95e-06 2.25e-06 1.85e-06 1.45e-06 1.65e-06 1.5e-06 2.15e-06 1.75e-06 1.75e-06 2.2e-06 2e-06 2e-06 1.85e-06
5 1.05e-06 1.2e-06 8.5e-07 1.7e-06 1.95e-06 9e-07 1.5e-06 7e-07 1.15e-06 1.85e-06 1.35e-06 1.85e-06 2.2e-06 1.65e-06 1.95e-06 1.05e-06 1.3e-06 1.7e-06 1.05e-06 1.4e-06 1.85e-06 1.9e-06 1.65e-06 1.55e-06 1.25e-06 1.05e-06 2.25e-06 1.55e-06 1.05e-06 1.7e-06 1.45e-06 9e-07 1.45e-06 9.5e-07 1.65e-06 2.05e-06 1.85e-06 2.1e-06 1.45e-06 1.8e-06
6 1.5e-06 1.5e-06 1.7e-06 2.1e-06 1.75e-06 1.5e-06 2.4e-06 1.25e-06 1.55e-06 1.85e-06 1.8e-06 2.3e-06 2.2e-06 1.85e-06 1.7e-06 1.8e-06 1.7e-06 2.25e-06 1.55e-06 2.1e-06 1.95e-06 2.25e-06 1.95e-06 2.25e-06 1.4e-06 1.65e-06 1.8e-06 1.55e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 1.75e-06 1.55e-06 2e-06 2.2e-06 2.3e-06 2e-06 1.9e-06 2.25e-06
7 7e-07 1.15e-06 1.05e-06 1.65e-06 1.85e-06 7e-07 1.25e-06 1e-07 1.2e-06 1.8e-06 1.55e-06 1.85e-06 2.05e-06 1.5e-06 2.05e-06 1.05e-06 9e-07 1.55e-06 6.5e-07 1.4e-06 1.75e-06 1.8e-06 1.3e-06 1.6e-06 1e-06 1.15e-06 2.15e-06 1.5e-06 1e-06 1.55e-06 1.3e-06 8.5e-07 1.35e-06 7.5e-07 1.5e-06 1.95e-06 1.85e-06 2e-06 1.4e-06 1.7e-06
8 1.4e-06 1.5e-06 1.5e-06 2e-06 2e-06 1.15e-06 1.55e-06 1.2e-06 2.1e-06 2.05e-06 1.75e-06 2.25e-06 2.25e-06 1.9e-06 1.15e-06 1.55e-06 1.4e-06 2.05e-06 1.4e-06 1.95e-06 1.95e-06 2.15e-06 1.65e-06 2e-06 1.1e-06 1.4e-06 2.2e-06 1.7e-06 1.6e-06 1.4e-06 1.65e-06 1.3e-06 1.6e-06 1.4e-06 1.6e-06 1.65e-06 2.25e-06 2.1e-06 1.75e-06 2.05e-06
9 1.9e-06 1.7e-06 2.1e-06 1.95e-06 1.9e-06 1.85e-06 1.85e-06 1.8e-06 2.05e-06 3.1e-06 2.2e-06 1.75e-06 2.4e-06 2.2e-06 2.45e-06 1.65e-06 2e-06 2.55e-06 1.95e-06 2.05e-06 2.25e-06 2.65e-06 2.25e-06 2.6e-06 2.05e-06 2.1e-06 1.95e-06 1.85e-06 2.3e-06 2.25e-06 2.05e-06 1.85e-06 2.05e-06 2.05e-06 2.15e-06 2.25e-06 1.75e-06 2.25e-06 2.05e-06 2.2e-06
