 slim_762168830 slim_762168834 slim_762168818 slim_762168853 slim_762168814 slim_762168838 slim_762168815 slim_762168825 slim_762168851 slim_762168850 slim_762168832 slim_762168833 slim_762168839 slim_762168829 slim_762168843 slim_762168842 slim_762168813 slim_762168836 slim_762168849 slim_762168844 slim_762168837 slim_762168824 slim_762168822 slim_762168827 slim_762168821 slim_762168831 slim_762168816 slim_762168826 slim_762168840 slim_762168848 slim_762168846 slim_762168841 slim_762168828 slim_762168817 slim_762168820 slim_762168812 slim_762168852 slim_762168845 slim_762168823 slim_762168835 slim_762168854 slim_762168819 slim_762168847
0 9e-07 1.3e-06 8.5e-07 7e-07 9.5e-07 7.5e-07 1.4e-06 1e-06 7e-07 8.5e-07 7e-07 9e-07 1.35e-06 1.3e-06 8.5e-07 1.25e-06 1.2e-06 1.15e-06 1.15e-06 1.05e-06 7e-07 9e-07 9.5e-07 9e-07 1.3e-06 7e-07 1.15e-06 1.4e-06 8e-07 1e-06 1.05e-06 1.05e-06 1.15e-06 8.5e-07 9.5e-07 1.3e-06 9e-07 1.15e-06 9e-07 8e-07 7e-07 8e-07 9e-07
1 1.3e-06 9e-07 1.3e-06 1.2e-06 1.4e-06 1.55e-06 8.5e-07 1.25e-06 1.05e-06 1.05e-06 1.6e-06 1.35e-06 4.5e-07 5e-07 1.55e-06 1.15e-06 1.1e-06 1.3e-06 1.45e-06 1.25e-06 1.25e-06 1.5e-06 1.2e-06 1.25e-06 4.5e-07 1.65e-06 1.05e-06 1e-06 9.5e-07 1.3e-06 9.5e-07 1.25e-06 8e-07 1.4e-06 1.2e-06 1e-06 1.6e-06 1.1e-06 9e-07 1.35e-06 1.3e-06 1.15e-06 1.3e-06
2 8.5e-07 1.3e-06 5e-07 1.25e-06 9e-07 6.5e-07 1.4e-06 9.5e-07 7e-07 6e-07 7e-07 1e-06 1.35e-06 1.3e-06 7e-07 1.15e-06 1.15e-06 1.05e-06 8e-07 8e-07 9e-07 6e-07 9e-07 9.5e-07 1.3e-06 8.5e-07 9e-07 1.35e-06 1.25e-06 9e-07 8e-07 8e-07 1.35e-06 4.5e-07 1e-06 1.4e-06 7e-07 1.05e-06 6.5e-07 1.05e-06 9e-07 8.5e-07 8.5e-07
3 7e-07 1.2e-06 1.25e-06 7e-07 1.3e-06 1.25e-06 1.3e-06 1.1e-06 8e-07 1.05e-06 1.3e-06 1.15e-06 1.25e-06 1.2e-06 1.3e-06 1.25e-06 1.3e-06 1.3e-06 1.4e-06 1.2e-06 1e-06 1.25e-06 1.05e-06 1.25e-06 1.2e-06 9e-07 1.3e-06 1.45e-06 6.5e-07 1.05e-06 1.2e-06 1.2e-06 1e-06 1.35e-06 1e-06 1.35e-06 1.5e-06 1.4e-06 1.05e-06 8.5e-07 8e-07 9.5e-07 9e-07
4 9.5e-07 1.4e-06 9e-07 1.3e-06 9e-07 8e-07 1.5e-06 1.25e-06 1e-06 1e-06 6.5e-07 1.1e-06 1.45e-06 1.4e-06 9e-07 1.3e-06 1.45e-06 1e-06 1.2e-06 1.15e-06 7.5e-07 1.1e-06 1.2e-06 6e-07 1.4e-06 1.05e-06 1.25e-06 1.3e-06 1.35e-06 1.3e-06 1.15e-06 1.15e-06 1.45e-06 7.5e-07 1.1e-06 1.05e-06 5e-07 1e-06 1e-06 1.25e-06 1.2e-06 9e-07 1.2e-06
5 7.5e-07 1.55e-06 6.5e-07 1.25e-06 8e-07 8e-07 1.65e-06 1.1e-06 8.5e-07 9e-07 5e-07 1e-06 1.6e-06 1.55e-06 5.5e-07 1.4e-06 1.2e-06 1.15e-06 1.1e-06 1.1e-06 7.5e-07 6.5e-07 1.05e-06 8e-07 1.55e-06 7e-07 1.2e-06 1.5e-06 1.3e-06 1.1e-06 1.1e-06 1.1e-06 1.5e-06 6e-07 1.05e-06 1.45e-06 5.5e-07 1.1e-06 9.5e-07 1.1e-06 8.5e-07 8.5e-07 1.05e-06
6 1.4e-06 8.5e-07 1.4e-06 1.3e-06 1.5e-06 1.65e-06 1.3e-06 1.05e-06 1.15e-06 1.2e-06 1.7e-06 1.15e-06 6.5e-07 9.5e-07 1.65e-06 1.25e-06 1.25e-06 1.1e-06 1.55e-06 1.05e-06 1.4e-06 1.6e-06 1.05e-06 1.4e-06 8.5e-07 1.75e-06 1.4e-06 1.4e-06 1.1e-06 1.4e-06 1.3e-06 1.05e-06 1.05e-06 1.5e-06 1.35e-06 1.15e-06 1.7e-06 1.45e-06 1.05e-06 1.45e-06 1.35e-06 1.3e-06 1.4e-06
7 1e-06 1.25e-06 9.5e-07 1.1e-06 1.25e-06 1.1e-06 1.05e-06 1.4e-06 8.5e-07 1.1e-06 1.15e-06 8.5e-07 1.3e-06 1.25e-06 1.05e-06 1.2e-06 1.2e-06 9.5e-07 1.25e-06 8.5e-07 1.1e-06 1e-06 7e-07 1.25e-06 1.25e-06 1.1e-06 1.25e-06 1.4e-06 1.05e-06 1e-06 1.15e-06 8.5e-07 1.15e-06 1.05e-06 1.05e-06 1.45e-06 1.25e-06 1.3e-06 1e-06 1.05e-06 9e-07 9.5e-07 1e-06
8 7e-07 1.05e-06 7e-07 8e-07 1e-06 8.5e-07 1.15e-06 8.5e-07 1.1e-06 7e-07 9e-07 9.5e-07 1.05e-06 1.1e-06 8.5e-07 1.05e-06 1e-06 1.05e-06 1e-06 9e-07 8.5e-07 8e-07 8e-07 1e-06 1.05e-06 8.5e-07 1e-06 1.25e-06 7.5e-07 8e-07 9e-07 9e-07 1e-06 8e-07 8.5e-07 1.2e-06 1e-06 1.1e-06 7e-07 8e-07 7e-07 7.5e-07 7.5e-07
9 8.5e-07 1.05e-06 6e-07 1.05e-06 1e-06 9e-07 1.2e-06 1.1e-06 7e-07 8e-07 9.5e-07 1.1e-06 1e-06 1.15e-06 1e-06 1.2e-06 1.15e-06 1.15e-06 9.5e-07 8.5e-07 9.5e-07 9e-07 1.05e-06 9.5e-07 1.05e-06 1.05e-06 9e-07 1.35e-06 9.5e-07 1e-06 8e-07 8.5e-07 1.25e-06 7e-07 1.1e-06 1.2e-06 9.5e-07 1.1e-06 5.5e-07 1.05e-06 9.5e-07 9.5e-07 9e-07
