 slim_762451632 slim_762451626 slim_762451635 slim_762451617 slim_762451645 slim_762451625 slim_762451624 slim_762451621 slim_762451629 slim_762451615 slim_762451649 slim_762451652 slim_762451653 slim_762451650 slim_762451634 slim_762451628 slim_762451614 slim_762451643 slim_762451639 slim_762451647 slim_762451654 slim_762451644 slim_762451620 slim_762451619 slim_762451638 slim_762451651 slim_762451655 slim_762451618 slim_762451642 slim_762451656 slim_762451616 slim_762451631 slim_762451641 slim_762451636 slim_762451637 slim_762451630 slim_762451613 slim_762451646 slim_762451648 slim_762451633 slim_762451627 slim_762451623 slim_762451640 slim_762451622 slim_762451612
0 1.6e-06 1.4e-06 8e-07 1.15e-06 1.4e-06 8.5e-07 9e-07 1.2e-06 1.95e-06 9e-07 1e-06 1.1e-06 1.4e-06 1.4e-06 1.25e-06 1.15e-06 1.2e-06 1.2e-06 9e-07 1.4e-06 1e-06 8.5e-07 9.5e-07 1.4e-06 1.5e-06 1.15e-06 1.05e-06 1.45e-06 1.15e-06 1.4e-06 8.5e-07 8.5e-07 9e-07 8.5e-07 9.5e-07 1.65e-06 1.35e-06 1.6e-06 9e-07 8e-07 1e-06 1.4e-06 1.35e-06 8e-07 9e-07
1 1.4e-06 1.8e-06 1.55e-06 1.5e-06 9e-07 1.6e-06 1.7e-06 1.9e-06 1e-06 1.7e-06 1.25e-06 1.3e-06 1.05e-06 1.05e-06 1.6e-06 1.85e-06 1.45e-06 1.65e-06 1.25e-06 1.15e-06 1.45e-06 1.65e-06 1.45e-06 1.15e-06 1.6e-06 1.75e-06 1.45e-06 2.15e-06 1.65e-06 1.8e-06 1.2e-06 1.4e-06 1.7e-06 1.4e-06 1.65e-06 1.95e-06 1.25e-06 1.25e-06 1.4e-06 1.15e-06 1.55e-06 2e-06 1.45e-06 1.6e-06 1e-06
2 8e-07 1.55e-06 7e-07 1.35e-06 1.55e-06 4e-07 4.5e-07 9.5e-07 1.9e-06 5e-07 1.3e-06 1.3e-06 1.5e-06 1.55e-06 1.15e-06 1e-06 1.45e-06 1.1e-06 8.5e-07 1.45e-06 9e-07 4.5e-07 8.5e-07 1.5e-06 1.25e-06 1e-06 1.3e-06 1.3e-06 1.05e-06 1.55e-06 8.5e-07 4.5e-07 5e-07 4e-07 8.5e-07 1.75e-06 1.1e-06 1.7e-06 1.15e-06 1.15e-06 9e-07 1.25e-06 1.1e-06 7.5e-07 1.2e-06
3 1.15e-06 1.5e-06 1.35e-06 1.5e-06 1.5e-06 1.35e-06 1.4e-06 1.5e-06 2.1e-06 1.5e-06 1e-06 9e-07 1.45e-06 1.45e-06 1.4e-06 1.2e-06 1e-06 1.45e-06 1.2e-06 1.3e-06 1.25e-06 1.45e-06 1.2e-06 1.45e-06 1.8e-06 1.25e-06 1e-06 1.4e-06 1.25e-06 1.5e-06 1.2e-06 1.45e-06 1.5e-06 1.4e-06 1.2e-06 1.7e-06 1.7e-06 1.65e-06 8.5e-07 8.5e-07 1.1e-06 1.4e-06 1.7e-06 1.1e-06 8e-07
4 1.4e-06 9e-07 1.55e-06 1.5e-06 1.8e-06 1.6e-06 1.7e-06 1.9e-06 1e-06 1.7e-06 1.25e-06 1.3e-06 1.05e-06 1.05e-06 1.6e-06 1.85e-06 1.45e-06 1.65e-06 1.25e-06 1.15e-06 1.45e-06 1.65e-06 1.45e-06 1.15e-06 1.6e-06 1.75e-06 1.45e-06 2.15e-06 1.65e-06 1.8e-06 1.2e-06 1.4e-06 1.7e-06 1.4e-06 1.65e-06 1.95e-06 1.25e-06 1.25e-06 1.4e-06 1.15e-06 1.55e-06 2e-06 1.45e-06 1.6e-06 1e-06
5 8.5e-07 1.6e-06 4e-07 1.35e-06 1.6e-06 8e-07 4.5e-07 1e-06 1.95e-06 5.5e-07 1.35e-06 1.35e-06 1.55e-06 1.6e-06 1.2e-06 1.05e-06 1.5e-06 1.15e-06 9e-07 1.5e-06 9.5e-07 5e-07 9e-07 1.55e-06 1.3e-06 1.05e-06 1.35e-06 1.3e-06 1.1e-06 1.6e-06 9e-07 5e-07 5.5e-07 4.5e-07 9e-07 1.8e-06 1.15e-06 1.75e-06 1.2e-06 1.2e-06 9e-07 1.3e-06 1.15e-06 8e-07 1.25e-06
6 9e-07 1.7e-06 4.5e-07 1.4e-06 1.7e-06 4.5e-07 8e-07 1e-06 2.05e-06 6e-07 1.4e-06 1.4e-06 1.6e-06 1.7e-06 1.15e-06 1.05e-06 1.55e-06 1.2e-06 9e-07 1.6e-06 1e-06 5.5e-07 8.5e-07 1.6e-06 1.35e-06 1e-06 1.35e-06 1.3e-06 1.15e-06 1.6e-06 1e-06 6e-07 6e-07 4.5e-07 9e-07 1.8e-06 1.15e-06 1.8e-06 1.2e-06 1.25e-06 9.5e-07 1.3e-06 1.2e-06 8e-07 1.35e-06
7 1.2e-06 1.9e-06 9.5e-07 1.5e-06 1.9e-06 1e-06 1e-06 1.4e-06 2.15e-06 1.1e-06 1.45e-06 1.45e-06 1.6e-06 1.9e-06 9.5e-07 1.05e-06 1.4e-06 1.5e-06 1.45e-06 1.85e-06 1.25e-06 1.05e-06 1.15e-06 1.5e-06 1.55e-06 1.3e-06 1.15e-06 1.15e-06 1.35e-06 1.4e-06 1.5e-06 1.3e-06 1.1e-06 1.2e-06 9.5e-07 1.55e-06 1.6e-06 1.75e-06 1.05e-06 1.35e-06 1.3e-06 1.05e-06 1.4e-06 9e-07 1.65e-06
8 1.95e-06 1e-06 1.9e-06 2.1e-06 1e-06 1.95e-06 2.05e-06 2.15e-06 5e-07 2.05e-06 1.95e-06 1.85e-06 1e-06 1.15e-06 1.95e-06 2.2e-06 2.1e-06 2.15e-06 1.9e-06 1.5e-06 1.95e-06 2e-06 1.95e-06 1.2e-06 1.4e-06 2.2e-06 2e-06 2.5e-06 2.1e-06 2.15e-06 1.85e-06 1.85e-06 2.05e-06 1.85e-06 2.05e-06 2.25e-06 1.15e-06 1.2e-06 1.95e-06 1.9e-06 2.05e-06 2.35e-06 1.2e-06 2.05e-06 1.8e-06
9 9e-07 1.7e-06 5e-07 1.5e-06 1.7e-06 5.5e-07 6e-07 1.1e-06 2.05e-06 1e-06 1.45e-06 1.45e-06 1.65e-06 1.7e-06 1.3e-06 1.1e-06 1.6e-06 1.25e-06 1e-06 1.6e-06 1.05e-06 5.5e-07 1e-06 1.65e-06 1.4e-06 1.1e-06 1.45e-06 1.45e-06 1.15e-06 1.7e-06 9.5e-07 5.5e-07 5.5e-07 5.5e-07 1e-06 1.9e-06 1.25e-06 1.85e-06 1.25e-06 1.3e-06 1.05e-06 1.4e-06 1.2e-06 9e-07 1.35e-06
10 1e-06 1.25e-06 1.3e-06 1e-06 1.25e-06 1.35e-06 1.4e-06 1.45e-06 1.95e-06 1.45e-06 1e-06 8.5e-07 1.25e-06 1.25e-06 1.25e-06 1.3e-06 8.5e-07 1.25e-06 9.5e-07 1.3e-06 9.5e-07 1.4e-06 9.5e-07 1.15e-06 1.8e-06 1.35e-06 6e-07 1.6e-06 1.25e-06 1.35e-06 9.5e-07 1.3e-06 1.45e-06 1.25e-06 1.05e-06 1.4e-06 1.55e-06 1.3e-06 6.5e-07 6e-07 1.15e-06 1.4e-06 1.65e-06 1.05e-06 6e-07
11 1.1e-06 1.3e-06 1.3e-06 9e-07 1.3e-06 1.35e-06 1.4e-06 1.45e-06 1.85e-06 1.45e-06 8.5e-07 1.2e-06 1.25e-06 1.25e-06 1.25e-06 1.2e-06 9.5e-07 1.3e-06 1.05e-06 9.5e-07 1.1e-06 1.4e-06 1.05e-06 1.25e-06 1.7e-06 1.1e-06 8.5e-07 1.45e-06 1.15e-06 1.45e-06 1.05e-06 1.3e-06 1.45e-06 1.25e-06 1.15e-06 1.55e-06 1.5e-06 1.45e-06 8e-07 8e-07 1.2e-06 1.3e-06 1.6e-06 1.15e-06 7.5e-07
12 1.4e-06 1.05e-06 1.5e-06 1.45e-06 1.05e-06 1.55e-06 1.6e-06 1.6e-06 1e-06 1.65e-06 1.25e-06 1.25e-06 1.8e-06 1.2e-06 1.5e-06 1.55e-06 1.4e-06 1.6e-06 1.45e-06 1.35e-06 1.4e-06 1.6e-06 1.35e-06 1e-06 1.45e-06 1.65e-06 1.15e-06 1.85e-06 1.6e-06 1.55e-06 1.45e-06 1.6e-06 1.65e-06 1.55e-06 1.35e-06 1.65e-06 1.3e-06 1.1e-06 1.1e-06 1.2e-06 1.5e-06 1.7e-06 1.3e-06 1.35e-06 1.25e-06
13 1.4e-06 1.05e-06 1.55e-06 1.45e-06 1.05e-06 1.6e-06 1.7e-06 1.9e-06 1.15e-06 1.7e-06 1.25e-06 1.25e-06 1.2e-06 1.8e-06 1.6e-06 1.8e-06 1.45e-06 1.65e-06 1.25e-06 1.25e-06 1.45e-06 1.65e-06 1.45e-06 1.3e-06 1.45e-06 1.7e-06 1.45e-06 2.1e-06 1.6e-06 1.8e-06 1.2e-06 1.4e-06 1.7e-06 1.4e-06 1.65e-06 1.95e-06 1.25e-06 1.4e-06 1.4e-06 1.15e-06 1.55e-06 1.95e-06 1.45e-06 1.6e-06 1e-06
