 slim_761933636 slim_761933647 slim_761933632 slim_761933617 slim_761933618 slim_761933641 slim_761933628 slim_761933633 slim_761933645 slim_761933640 slim_761933651 slim_761933625 slim_761933611 slim_761933631 slim_761933648 slim_761933620 slim_761933613 slim_761933614 slim_761933629 slim_761933610 slim_761933642 slim_761933615 slim_761933650 slim_761933624 slim_761933622 slim_761933646 slim_761933638 slim_761933616 slim_761933623 slim_761933621 slim_761933644 slim_761933637 slim_761933612 slim_761933626 slim_761933619 slim_761933643 slim_761933634 slim_761933630 slim_761933635 slim_761933639 slim_761933627 slim_761933649
0 0.0001204 0.00013315 0.0001242 0.0001355 0.0001369 0.0001059 0.00013265 0.0001139 0.000106 0.0001043 0.000129 0.000108 0.00014135 0.00012885 0.00012935 0.00013595 9.175e-05 0.0001113 0.00013175 0.0001358 0.0001357 9.87e-05 0.0001304 0.00013385 0.00015115 0.00012825 0.0001141 0.0001112 0.00010505 0.0001386 0.00013405 6.625e-05 0.0001331 0.00011455 0.000134 0.00011025 0.00014735 0.00012875 0.000147 0.00013835 0.00014065 0.0001338
1 0.00013315 0.000147 8.77e-05 0.00013375 8.42e-05 0.0001082 0.0001377 0.00012415 9.665e-05 0.00010735 0.00010335 0.0001114 0.0001155 0.000121 0.0001342 0.00012985 0.0001348 0.0001057 0.00010755 0.0001286 0.0001168 9.05e-05 8.42e-05 7.56e-05 0.00013465 0.0001251 0.00010425 0.000107 8.625e-05 0.0001365 8.4e-05 0.00010625 0.00012565 0.00013185 0.0001281 0.00011005 0.00011135 9.715e-05 0.0001154 8.735e-05 9.3e-05 0.00012785
2 0.0001242 8.77e-05 7.28e-05 0.0001211 5.77e-05 9.06e-05 0.00015605 0.0001267 7.21e-05 8.16e-05 0.00010585 0.0001135 7.75e-05 9.52e-05 0.00013295 0.00012055 0.0001171 0.00012465 7.3e-05 0.00011625 0.00011315 8.74e-05 6.635e-05 8.825e-05 0.00010975 0.00011225 9.435e-05 0.00010265 8.045e-05 0.00010435 7.93e-05 8.22e-05 0.00011885 0.0001539 0.0001375 0.00011015 0.0001048 0.00011895 0.00010545 8.85e-05 7.685e-05 0.0001183
3 0.0001355 0.00013375 0.0001211 0.0001536 0.00014745 0.0001502 0.0001468 0.00012685 0.000147 0.0001108 0.0001175 0.00013715 0.000111 0.000144 0.00010785 8.355e-05 0.0001237 0.00011885 9.105e-05 0.0001114 8.66e-05 0.00011725 0.0001102 0.0001328 7.695e-05 0.0001466 0.00012535 0.0001207 0.0001524 9.89e-05 0.0001283 0.00013495 0.00012385 0.0001439 0.0001281 0.00013805 0.00012095 0.00011335 0.00011435 0.00010395 0.00013155 8.35e-05
4 0.0001369 8.42e-05 5.77e-05 0.00014745 6.02e-05 8.695e-05 0.00013705 0.00013955 6.51e-05 0.00011075 9.455e-05 0.00010695 8.76e-05 9.255e-05 0.0001336 0.00014705 0.00013105 0.00014525 0.0001107 0.00013305 0.00014105 0.00012135 0.00010355 8.475e-05 0.00013625 9.69e-05 0.00010995 0.00011575 6.5e-05 0.00013365 8.425e-05 0.0001043 0.00012435 0.00013385 0.0001342 0.00011425 9.385e-05 0.000149 9.435e-05 0.0001254 6.87e-05 0.0001464
5 0.0001059 0.0001082 9.06e-05 0.0001502 8.695e-05 0.0001469 0.00013905 0.0001019 8.465e-05 0.0001063 0.00013135 0.00011795 0.0001067 0.0001017 0.000143 0.00014615 0.00012735 0.0001143 0.000123 0.00012735 0.0001391 0.0001081 0.0001049 0.00011015 0.0001384 0.00011145 9.23e-05 0.00011725 9.26e-05 0.0001311 0.0001002 9.555e-05 0.0001089 0.00012185 0.00013085 0.0001109 0.000123 0.0001268 0.00012715 0.00011105 0.0001061 0.00014535
6 0.00013265 0.0001377 0.00015605 0.0001468 0.00013705 0.00013905 0.0001441 0.00014305 0.00013895 0.0001546 0.0001361 0.00010945 0.0001536 0.0001146 0.0001184 0.00015515 0.00013595 0.00013705 0.0001517 0.0001474 0.0001544 0.00014925 0.0001584 0.00013675 0.0001436 0.0001054 0.0001524 0.00013285 0.0001305 0.0001384 0.0001461 0.0001411 0.00014315 9.705e-05 0.0001055 0.0001327 0.00013535 0.0001388 0.0001271 0.0001597 0.00014195 0.00015385
7 0.0001139 0.00012415 0.0001267 0.00012685 0.00013955 0.0001019 0.00014305 0.0001494 0.00012555 0.0001098 0.00015225 0.00013245 0.00010425 0.0001298 0.00014735 0.00011445 0.00013565 0.0001047 0.000112 0.0001233 0.0001237 0.0001087 0.0001072 0.0001275 9.965e-05 0.00013675 9.905e-05 0.00011335 0.0001307 0.0001243 0.00011895 0.0001167 0.0001039 0.00012605 0.0001316 0.00011205 0.0001182 0.0001103 0.0001306 9.77e-05 0.000123 0.0001159
8 0.000106 9.665e-05 7.21e-05 0.000147 6.51e-05 8.465e-05 0.00013895 0.00012555 0.0001122 0.0001004 0.0001108 0.0001066 0.00010585 9.6e-05 0.00013745 0.00014675 0.00011975 0.00012425 0.00011325 0.0001387 0.0001407 0.00010015 0.00010195 9.72e-05 0.00014265 9.83e-05 9.96e-05 0.00010395 6.3e-05 0.0001399 8.97e-05 6.875e-05 0.00012 0.00013 0.0001363 9.61e-05 0.00011725 0.00013615 0.0001176 0.00012125 9.445e-05 0.0001445
9 0.0001043 0.00010735 8.16e-05 0.0001108 0.00011075 0.0001063 0.0001546 0.0001098 0.0001004 0.0001293 0.00012315 0.00010995 9.685e-05 0.00012185 0.0001314 0.0001094 0.0001069 0.00010885 8.65e-05 0.00010685 0.00010285 7.77e-05 7.815e-05 0.0001093 0.0001035 0.0001327 8.61e-05 0.00010295 0.0001086 9.775e-05 9.91e-05 7.7e-05 0.0001168 0.00014255 0.00013355 0.0001154 0.0001176 0.00010455 0.0001191 7.565e-05 0.00010515 0.00010715
