 slim_337495252 slim_337495136 slim_337495158 slim_337495345 slim_337495143 slim_337495326 slim_337495292 slim_337495342 slim_337495316 slim_337495293 slim_337495372 slim_337495184 slim_337495362 slim_337495224 slim_337495332 slim_337495260 slim_337495366 slim_337495357 slim_337495349 slim_337495312 slim_337495344 slim_337495165 slim_337495279 slim_337494962 slim_337495308 slim_337495228 slim_337495187 slim_337495333 slim_337495242 slim_337495376 slim_337495383 slim_337495218 slim_337495065 slim_337495255 slim_337494930 slim_337495380 slim_337495278 slim_337495138 slim_337495343 slim_337495340 slim_337495335 slim_337495289 slim_337495086 slim_337495150 slim_337495381 slim_337495361 slim_337495325 slim_337495098 slim_337495375 slim_337495339 slim_337495238 slim_337495352 slim_337495257 slim_337495369 slim_337495299 slim_337495322 slim_337495364 slim_337495341 slim_337495378 slim_337495121 slim_337495318 slim_337495300 slim_337495373 slim_337495241 slim_337495363 slim_337495248 slim_337495356 slim_337495374 slim_337495301 slim_337495266 slim_337495336 slim_337495233 slim_337495314 slim_337495172 slim_337495346 slim_337495213 slim_337495382 slim_337495190 slim_337495371 slim_337495198 slim_337495337 slim_337495276 slim_337495142 slim_337495194 slim_337495315 slim_337494966 slim_337495262 slim_337495355 slim_337495282 slim_337495235 slim_337495285 slim_337495365 slim_337495302 slim_337495367 slim_337495358 slim_337495330
0 0.0001272 0.00058125 0.00064755 0.00059105 0.00036635 0.00058385 0.00041575 0.0003684 0.00026245 0.0003024 0.00048415 0.00035205 0.0005497 0.00061505 0.0006092 0.00047115 0.00055235 0.00058095 0.0005185 0.0006164 0.00054045 0.00036295 0.0006474 0.00045905 0.00048225 0.00023225 0.000523 0.0005778 0.0006521 0.00055225 0.00034755 0.00058455 0.00049765 0.00068655 0.00056335 0.00045905 0.0004708 0.00044885 0.0005522 0.0005632 0.0003009 0.0006163 0.0005778 0.0003007 0.00054045 0.00049745 0.00031425 0.00048105 0.00060215 6.38e-05 0.00064685 0.00062035 0.0006202 0.00040245 0.0006864 0.00043915 0.00065545 0.0004023 0.00054065 0.00047105 0.0006025 0.00063955 0.00062165 0.00051435 0.00032375 0.0002576 0.00040905 0.0003698 0.00030885 0.0005021 0.0003518 0.00047415 0.0004594 6.37e-05 0.00042485 0.0003684 0.0003474 0.0002616 0.00046665 0.00034285 0.00042015 0.00049785 0.00042015 0.00045945 0.00050195 0.0006606 0.0006265 0.0004204 0.0006024 0.00039515 0.0005019 0.0003866 0.00057785 0.00035195 0.00019755 0.00062245
1 0.00058125 0.0003098 0.0002139 0.00025305 0.00038 0.0001802 0.0004105 0.00040965 0.00056545 0.00035105 0.00032475 0.00043915 0.00039305 0.0002461 0.00025475 0.0003826 0.00018695 0.0002128 0.0003305 0.0001554 0.0002745 0.0004169 0.00021365 0.00043975 0.00035385 0.0005634 0.00023455 0.0002449 0.00029315 0.0001866 0.00041675 0.0003237 0.00041835 0.000248 0.00023465 0.00043975 0.0004174 0.0003994 0.00018675 0.0002344 0.0004779 0.0001553 0.0002125 0.0004777 0.0002745 0.0002123 0.00058775 0.0004618 0.00026735 0.00054715 0.00021385 0.00022165 0.0002215 0.00039135 0.0002802 0.00026385 0.0002221 0.0003912 0.00027465 0.0003825 0.00021965 0.00028235 0.0002595 0.0003522 0.00043815 0.00041545 0.00038485 0.0004944 0.0004839 0.0004407 0.0005038 0.0002641 0.0003936 0.00058105 0.0004528 0.00040965 0.0004306 0.0004703 0.0003602 0.00035125 0.0003732 0.00038615 0.0003732 0.00039365 0.0002915 0.00022175 0.00023505 0.00037355 0.00030125 0.0005015 0.00029145 0.00040045 0.00024495 0.00043905 0.00061245 0.00024695
2 0.00064755 0.0002139 0.0001183 0.0002553 0.00039765 9.865e-05 0.0004132 0.00035025 0.00057705 0.0005045 0.0003749 0.0004696 0.00039325 9.22e-05 0.0002079 0.00033905 0.00017035 0.0002643 0.0003263 8.25e-05 0.0002941 0.0005063 5.955e-05 0.00039225 0.00048585 0.00061945 0.00040555 0.00017025 8.09e-05 0.00017055 0.00048565 0.00036185 0.00033205 0.00014475 0.0002513 0.00039225 0.00037365 0.00040115 0.00017005 0.00025115 0.0005814 8.24e-05 0.00017015 0.0005812 0.0002941 0.00021275 0.00054075 0.00033745 0.00015035 0.0006409 0.00015735 0.00029895 0.0002988 0.0004431 0.00014455 0.0003956 0.0001675 0.00044295 0.0002939 0.00033895 0.00020925 0.0001653 9.8e-05 0.00033215 0.0005385 0.00050015 0.0003188 0.00052575 0.00047285 0.00031595 0.00045585 0.00026405 0.00052875 0.00064735 0.00032865 0.00035025 0.00037145 0.00058475 0.0003551 0.00035035 0.0003074 0.0003323 0.0003074 0.0005288 0.0002343 0.0001446 8.065e-05 0.00030765 0.0003363 0.00055075 0.0002342 0.0004179 0.0001703 0.0004695 0.00061355 0.0001837
3 0.00059105 0.00025305 0.0002553 0.0003871 0.0003867 0.00022095 0.00047845 0.00042405 0.0006134 0.0004219 0.0002868 0.00049835 0.00037425 0.00026465 0.00024475 0.0004413 0.00020675 0.00026485 0.00027175 0.00021875 0.00025995 0.00040255 0.00025515 0.0004202 0.0003344 0.0006554 0.0003275 0.00024245 0.0003121 0.0002066 0.0005081 0.0002589 0.00048745 0.0002302 0.0002935 0.0004202 0.00039505 0.0004913 0.00020655 0.00029335 0.000464 0.00021865 0.00022985 0.0004638 0.00025995 0.00027595 0.0006321 0.00049855 0.00027955 0.0005568 0.0002896 0.0002404 0.0002404 0.00043885 0.0002424 0.00031835 0.0002062 0.0004387 0.0002601 0.0004412 0.0002846 0.0002911 0.00031605 0.000333 0.00049755 0.00047975 0.00042185 0.000457 0.00048185 0.00047765 0.00053635 0.0002839 0.00030085 0.00059085 0.00049 0.00042405 0.0004448 0.00042875 0.00045105 0.000388 0.00043305 0.00047505 0.00043305 0.0003009 0.0003327 0.00020645 0.00027625 0.0004333 0.0002808 0.000482 0.00033265 0.00038685 0.0002425 0.00049825 0.0006448 0.0002076
4 0.00036635 0.00038 0.00039765 0.0003867 0.0006625 0.000346 0.0004232 0.00038415 0.0004733 0.00036685 0.0003722 0.0004574 0.0004693 0.00039725 0.00036475 0.00044465 0.00037365 0.00043165 0.0003906 0.0003457 0.0003728 0.00040735 0.0003975 0.000429 0.0004196 0.00043565 0.0004268 0.0004128 0.00043685 0.0003735 0.00042405 0.0003803 0.0004631 0.0003951 0.00040475 0.000429 0.0003934 0.00047385 0.00037345 0.0004046 0.0003849 0.0003456 0.0003968 0.0003847 0.0003728 0.0003586 0.00052365 0.00049625 0.000368 0.0003315 0.00042995 0.0003935 0.00039335 0.00043905 0.0004109 0.00039925 0.00035915 0.0004389 0.00037295 0.00044455 0.000415 0.00038825 0.0004047 0.00039555 0.00041685 0.00037045 0.0004158 0.0004463 0.0004511 0.0004964 0.0004761 0.0003648 0.00038765 0.0003664 0.00045505 0.00038415 0.0003841 0.0003596 0.0004113 0.0003449 0.0004157 0.0004473 0.0004157 0.0003877 0.00039775 0.00037135 0.00039755 0.00041595 0.0004182 0.0004713 0.0003977 0.00035205 0.00041285 0.0004573 0.00047875 0.00035865
5 0.00058385 0.0001802 9.865e-05 0.00022095 0.000346 7.89e-05 0.0003624 0.00036705 0.00058405 0.000449 0.0002954 0.0005082 0.00041065 0.00011955 0.0001396 0.00036365 0.0001576 0.00027705 0.00029195 4.885e-05 0.00025355 0.0004655 9.815e-05 0.00039135 0.0004064 0.00061495 0.0003334 0.0002155 0.00017785 0.00015705 0.00047385 0.00031115 0.0003786 0.00013005 0.0001927 0.00039135 0.00034045 0.00044735 0.00015735 0.0001927 0.0005482 4.88e-05 0.00018305 0.000548 0.00025355 0.0001939 0.00063695 0.00043395 0.00014935 0.0005772 0.00019255 0.00024435 0.0002442 0.00043745 0.00016225 0.00036855 0.000113 0.0004373 0.00025365 0.00036355 0.0002343 0.00017555 0.00014425 0.0003312 0.00048775 0.00048835 0.0003279 0.000543 0.0005176 0.0004129 0.00047235 0.0002371 0.00046685 0.00058365 0.00040705 0.00036705 0.00038795 0.00052195 0.0003293 0.0003084 0.0003274 0.00034635 0.0003274 0.0004669 0.00027305 0.00010355 0.0001198 0.0003276 0.00025685 0.000568 0.000273 0.0003663 0.00021555 0.0005081 0.00062985 0.0001043
6 0.00041575 0.0004105 0.0004132 0.00047845 0.0004232 0.0003624 0.0005483 0.00042495 0.0003868 0.00042235 0.00039375 0.00047845 0.0005251 0.00041285 0.00037385 0.0004558 0.00043055 0.00048075 0.0004886 0.00038425 0.00045135 0.00049235 0.00041305 0.00048595 0.00045075 0.00034395 0.0004099 0.00045375 0.00043655 0.0004304 0.00034925 0.00049345 0.0003554 0.00044525 0.00038885 0.00048595 0.00038055 0.00048815 0.00043035 0.0003889 0.0004635 0.00038415 0.00043755 0.0004633 0.00045135 0.00040705 0.0005173 0.0004845 0.00041265 0.0004132 0.00045255 0.00045885 0.0004587 0.0003727 0.0004613 0.0004614 0.00043255 0.0003727 0.0004515 0.0004557 0.0004402 0.0004388 0.0004045 0.00045855 0.000401 0.00041895 0.00043785 0.00051575 0.0005047 0.00048455 0.0004775 0.000435 0.00051325 0.00041555 0.0004613 0.00042495 0.00042475 0.00046315 0.0003266 0.0004014 0.0004378 0.0003394 0.0004378 0.0005133 0.00043035 0.0004377 0.0004132 0.00043805 0.00043715 0.0005229 0.0004303 0.0004434 0.0004538 0.00047835 0.0004755 0.0004104
7 0.0003684 0.00040965 0.00035025 0.00042405 0.00038415 0.00036705 0.00042495 0.0006666 0.00043145 0.00039325 0.00044005 0.00041055 0.0004689 0.0003503 0.000433 0.00041895 0.0003636 0.0003981 0.00042795 0.0003752 0.0004278 0.00046265 0.0003501 0.00044755 0.0004873 0.0004052 0.000469 0.00034695 0.00033375 0.0003636 0.0004129 0.00048245 0.0003962 0.00042715 0.00042585 0.00044755 0.0004297 0.0004215 0.00036355 0.0004257 0.00042055 0.0003751 0.0003633 0.00042035 0.0004278 0.00036695 0.00042205 0.0003941 0.0003808 0.00033355 0.00038495 0.0004704 0.00047025 0.00040965 0.00041075 0.00041045 0.0004359 0.0004095 0.0004281 0.00041885 0.0003887 0.00040695 0.00035265 0.00041385 0.00041845 0.0003593 0.0003871 0.00044665 0.000386 0.0003938 0.00042585 0.00037585 0.0004894 0.00036845 0.00037085 0.0003333 0.0003339 0.0004115 0.0004213 0.0003502 0.000387 0.00041275 0.000387 0.00048945 0.0003506 0.00042715 0.00035045 0.00038725 0.00048655 0.00047165 0.00035055 0.00040435 0.0003468 0.00041045 0.00042885 0.00042755
8 0.00026245 0.00056545 0.00057705 0.0006134 0.0004733 0.00058405 0.0003868 0.00043145 0.0004566 0.0004199 0.00054775 0.00034675 0.0005357 0.00055565 0.0006188 0.00043075 0.00055415 0.0005727 0.0005607 0.00059225 0.00056785 0.000427 0.0005769 0.0004783 0.00055535 0.00026175 0.0005529 0.0005451 0.0005471 0.00055405 0.0003296 0.00062135 0.00039825 0.0006527 0.00057305 0.0004783 0.0004705 0.00043755 0.000554 0.0005729 0.0004227 0.00059215 0.0005612 0.0004225 0.00056785 0.0005084 0.00026255 0.0003943 0.00058485 0.0002946 0.00058645 0.0006251 0.00062495 0.00037535 0.00063645 0.000481 0.00065185 0.00037535 0.00056805 0.00043065 0.00056285 0.0006112 0.0005655 0.00054 0.00042785 0.00036295 0.00041885 0.0003987 0.000332 0.00041535 0.0003756 0.00050765 0.0005502 0.0002622 0.00038905 0.00043145 0.0004102 0.0004223 0.0004136 0.00044015 0.00041885 0.00041455 0.0004189 0.00055025 0.0004784 0.00064515 0.000556 0.0004191 0.00063265 0.0004063 0.00047835 0.00049355 0.00054515 0.00034665 0.0002465 0.0006432
9 0.0003024 0.00035105 0.0005045 0.0004219 0.00036685 0.000449 0.00042235 0.00039325 0.0004199 0.0004793 0.00039 0.0003802 0.0004688 0.0005043 0.00047995 0.0004626 0.00038005 0.0003467 0.00043225 0.0004484 0.0004083 0.0003734 0.00050435 0.0004951 0.0003554 0.00034925 0.00029805 0.0004217 0.0005463 0.00037995 0.0003441 0.0004444 0.00048245 0.0005305 0.0004094 0.0004951 0.00047355 0.0004198 0.0003799 0.00040925 0.00031715 0.0004483 0.00040555 0.00031695 0.0004083 0.00036615 0.00046915 0.0005185 0.0004979 0.00024 0.00044155 0.0003933 0.00039315 0.000358 0.0005465 0.0002788 0.0004906 0.00035785 0.0004085 0.0004625 0.0003991 0.0005241 0.00051425 0.000434 0.0003182 0.0002747 0.0004532 0.00041535 0.0003971 0.0005185 0.00047385 0.000376 0.00035435 0.0003021 0.000495 0.00039325 0.000393 0.00029705 0.0004265 0.0003512 0.00045305 0.0004665 0.00045305 0.0003544 0.0004079 0.0005045 0.0005045 0.0004533 0.0004516 0.0004225 0.00040785 0.00038725 0.00042175 0.0003801 0.0004278 0.0004909
