 slim_762109042 slim_762109082 slim_762109048 slim_762109040 slim_762109076 slim_762109067 slim_762109072 slim_762109064 slim_762109074 slim_762109060 slim_762109079 slim_762109066 slim_762109038 slim_762109081 slim_762109054 slim_762109073 slim_762109062 slim_762109075 slim_762109046 slim_762109061 slim_762109050 slim_762109078 slim_762109065 slim_762109044 slim_762109047 slim_762109057 slim_762109055 slim_762109085 slim_762109069 slim_762109077 slim_762109086 slim_762109043 slim_762109052 slim_762109039 slim_762109056 slim_762109083 slim_762109058 slim_762109071 slim_762109084 slim_762109053 slim_762109068 slim_762109051 slim_762109059 slim_762109045 slim_762109070 slim_762109041 slim_762109049 slim_762109080 slim_762109063
0 3.1e-06 1.85e-06 1.7e-06 1.65e-06 1.85e-06 1.75e-06 1.65e-06 1.8e-06 1.9e-06 1.75e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 1.95e-06 1.8e-06 2e-06 2.1e-06 1.8e-06 1.9e-06 1.7e-06 1.9e-06 2.25e-06 2.15e-06 1.9e-06 1.85e-06 1.75e-06 1.95e-06 1.75e-06 2e-06 1.9e-06 1.8e-06 1.85e-06 1.7e-06 1.75e-06 1.8e-06 1.8e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 1.75e-06 2.15e-06 1.85e-06 1.9e-06 2e-06
1 1.85e-06 2.1e-06 1.7e-06 2.05e-06 1.9e-06 1.3e-06 2.05e-06 1.6e-06 2.15e-06 2e-06 1.6e-06 2.35e-06 2.4e-06 1.85e-06 2.5e-06 2.35e-06 1.75e-06 2e-06 2.15e-06 1.5e-06 1.85e-06 2.1e-06 2.45e-06 1.8e-06 1.6e-06 1.6e-06 1.85e-06 1.25e-06 2.65e-06 2e-06 1.85e-06 2e-06 1.75e-06 2.25e-06 1.7e-06 1.4e-06 1.75e-06 2e-06 1.9e-06 1.7e-06 2.2e-06 1.3e-06 2.4e-06 2.25e-06 2.4e-06 1.75e-06 1.95e-06 1.85e-06 2.6e-06
2 1.7e-06 1.7e-06 1.8e-06 2.15e-06 2.4e-06 1.4e-06 2.15e-06 2.4e-06 2.15e-06 2.4e-06 1.45e-06 2.55e-06 1.85e-06 2e-06 2.4e-06 1.85e-06 2.6e-06 2.4e-06 2.1e-06 2.35e-06 1.95e-06 2.6e-06 2.8e-06 2.7e-06 2.5e-06 1.35e-06 2.4e-06 2.3e-06 1.75e-06 2.3e-06 1.9e-06 1.9e-06 2.2e-06 2.15e-06 2e-06 1.7e-06 2.5e-06 2.5e-06 2.6e-06 1.85e-06 2.15e-06 2.1e-06 1.85e-06 2.55e-06 2e-06 2.7e-06 1.75e-06 1.8e-06 2.25e-06
3 1.65e-06 2.05e-06 2.15e-06 2.5e-06 1.7e-06 1.85e-06 1.25e-06 1.55e-06 1.65e-06 1.6e-06 2e-06 1.65e-06 2e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 2.3e-06 1.5e-06 1.8e-06 1.5e-06 1.65e-06 2.1e-06 2e-06 1.7e-06 1.9e-06 1.6e-06 1.9e-06 1.45e-06 1.95e-06 2e-06 1.95e-06 1.8e-06 1.4e-06 1.95e-06 1.95e-06 1.55e-06 1.55e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 2.05e-06 1.7e-06 1.5e-06 2e-06 2e-06 2.05e-06 1.8e-06
4 1.85e-06 1.9e-06 2.4e-06 1.7e-06 2.3e-06 2.1e-06 1.7e-06 1.4e-06 1.95e-06 1.5e-06 1.95e-06 1.35e-06 2.2e-06 1.85e-06 1.55e-06 1.95e-06 1.6e-06 1.8e-06 1.85e-06 1.45e-06 1.75e-06 1.5e-06 1.6e-06 1.55e-06 1.3e-06 2.25e-06 1.5e-06 1.4e-06 2.25e-06 1.7e-06 2.05e-06 2.1e-06 1.45e-06 1.8e-06 1.5e-06 1.9e-06 1.45e-06 1.55e-06 1.55e-06 1.7e-06 1.95e-06 1.7e-06 2.2e-06 1.7e-06 1.8e-06 1.55e-06 2.1e-06 2e-06 1.8e-06
5 1.75e-06 1.3e-06 1.4e-06 1.85e-06 2.1e-06 1.1e-06 1.85e-06 1.55e-06 2.1e-06 2.6e-06 1.65e-06 2.7e-06 2.4e-06 2.15e-06 2.75e-06 2.35e-06 1.75e-06 2.5e-06 2.05e-06 1.95e-06 1.95e-06 2.3e-06 2.75e-06 2.2e-06 1.8e-06 1.15e-06 2.45e-06 1.7e-06 2.35e-06 2.45e-06 1.65e-06 2.05e-06 2.05e-06 2.2e-06 1.95e-06 1.35e-06 1.9e-06 2.15e-06 2.1e-06 1.5e-06 2.1e-06 1.4e-06 2.4e-06 2.35e-06 2.35e-06 2.1e-06 1.95e-06 1.85e-06 2.7e-06
6 1.65e-06 2.05e-06 2.15e-06 1.25e-06 1.7e-06 1.85e-06 2.5e-06 1.55e-06 1.65e-06 1.6e-06 2e-06 1.65e-06 2e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 2.3e-06 1.5e-06 1.8e-06 1.5e-06 1.65e-06 2.1e-06 2e-06 1.7e-06 1.9e-06 1.6e-06 1.9e-06 1.45e-06 1.95e-06 2e-06 1.95e-06 1.8e-06 1.4e-06 1.95e-06 1.95e-06 1.55e-06 1.55e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 2.05e-06 1.7e-06 1.5e-06 2e-06 2e-06 2.05e-06 1.8e-06
7 1.8e-06 1.6e-06 2.4e-06 1.55e-06 1.4e-06 1.55e-06 1.55e-06 1.1e-06 1.6e-06 1.7e-06 2e-06 1.75e-06 2.45e-06 1.85e-06 2.05e-06 2.35e-06 1e-06 2e-06 1.6e-06 1.2e-06 1.6e-06 1.15e-06 1.75e-06 1.35e-06 1.05e-06 1.75e-06 1.55e-06 1.15e-06 2.45e-06 2e-06 1.9e-06 1.95e-06 1.65e-06 1.7e-06 1.6e-06 1.2e-06 8e-07 1.05e-06 1.1e-06 1.7e-06 1.55e-06 1.3e-06 2.45e-06 1.5e-06 1.95e-06 1.15e-06 1.8e-06 1.75e-06 2.35e-06
8 1.9e-06 2.15e-06 2.15e-06 1.65e-06 1.95e-06 2.1e-06 1.65e-06 1.6e-06 2.6e-06 1.65e-06 1.95e-06 1.8e-06 1.85e-06 1.55e-06 1.7e-06 1.6e-06 1.8e-06 2.2e-06 1.45e-06 1.65e-06 1.4e-06 1.6e-06 1.95e-06 1.9e-06 1.9e-06 1.9e-06 1.65e-06 1.95e-06 1.35e-06 1.85e-06 2.1e-06 1.9e-06 1.9e-06 1.5e-06 2.15e-06 1.75e-06 1.55e-06 1.55e-06 1.7e-06 1.8e-06 1.4e-06 1.85e-06 1.9e-06 1.6e-06 1.35e-06 1.85e-06 1.75e-06 1.85e-06 1.75e-06
9 1.75e-06 2e-06 2.4e-06 1.6e-06 1.5e-06 2.6e-06 1.6e-06 1.7e-06 1.65e-06 1.7e-06 1.9e-06 1.3e-06 1.7e-06 1.4e-06 1.3e-06 1.5e-06 1.8e-06 1.7e-06 1.65e-06 1.35e-06 1.4e-06 1.4e-06 1.55e-06 1.65e-06 1.65e-06 2.5e-06 1e-06 1.55e-06 1.65e-06 1.45e-06 2.1e-06 1.8e-06 1.45e-06 1.5e-06 1.65e-06 2.05e-06 1.5e-06 1.5e-06 1.55e-06 1.8e-06 1.7e-06 1.8e-06 1.75e-06 1.4e-06 1.35e-06 1.7e-06 1.9e-06 1.95e-06 1.55e-06
