 slim_762307052 slim_762307056 slim_762307048 slim_762307043 slim_762307044 slim_762307038 slim_762307047 slim_762307050 slim_762307045 slim_762307023 slim_762307042 slim_762307032 slim_762307026 slim_762307054 slim_762307041 slim_762307030 slim_762307022 slim_762307061 slim_762307027 slim_762307040 slim_762307059 slim_762307033 slim_762307036 slim_762307055 slim_762307060 slim_762307058 slim_762307049 slim_762307037 slim_762307046 slim_762307039 slim_762307057 slim_762307035 slim_762307024 slim_762307031 slim_762307025 slim_762307034 slim_762307053 slim_762307028 slim_762307029 slim_762307051
0 3e-07 1.2e-06 1.25e-06 1.45e-06 1.75e-06 1.35e-06 1.65e-06 1.75e-06 1.8e-06 1.5e-06 7e-07 1.8e-06 1.05e-06 1.3e-06 1.25e-06 1e-06 1.65e-06 1.45e-06 1.45e-06 1.4e-06 1.95e-06 1.55e-06 1.7e-06 1.05e-06 1.7e-06 1.15e-06 1.3e-06 9.5e-07 1.65e-06 1.65e-06 1.35e-06 1.4e-06 1.2e-06 1.55e-06 1.05e-06 1.25e-06 1.2e-06 1.55e-06 1.25e-06 1.35e-06
1 1.2e-06 1.5e-06 9.5e-07 1.05e-06 9.5e-07 9.5e-07 1.15e-06 1.8e-06 1.7e-06 1.25e-06 1.3e-06 1.05e-06 1.2e-06 7.5e-07 1.45e-06 1.1e-06 1e-06 1.1e-06 1.45e-06 1.6e-06 2.1e-06 8e-07 1.45e-06 1.3e-06 1.4e-06 1.45e-06 1.25e-06 1.05e-06 1e-06 9e-07 1.45e-06 1.2e-06 1.4e-06 1.3e-06 1.2e-06 1.5e-06 8.5e-07 1.1e-06 1.4e-06 1.1e-06
2 1.25e-06 9.5e-07 1.4e-06 8.5e-07 1e-06 1e-06 1.2e-06 1.85e-06 1.75e-06 1.25e-06 1.1e-06 9e-07 1.15e-06 7.5e-07 1.5e-06 1.2e-06 1.05e-06 1e-06 1.5e-06 1.65e-06 2e-06 8e-07 1.45e-06 1.3e-06 1.4e-06 1.5e-06 1.3e-06 1.05e-06 1.05e-06 7.5e-07 1.5e-06 1.2e-06 1.45e-06 1.2e-06 1.15e-06 1.55e-06 1e-06 1.1e-06 1.45e-06 1.1e-06
3 1.45e-06 1.05e-06 8.5e-07 1.6e-06 1.05e-06 1.15e-06 1.25e-06 2e-06 1.9e-06 1.4e-06 1.15e-06 1e-06 1.35e-06 8.5e-07 1.65e-06 1.35e-06 1.1e-06 1.15e-06 1.6e-06 1.8e-06 2.1e-06 8.5e-07 1.6e-06 1.5e-06 1.5e-06 1.7e-06 1.45e-06 1.2e-06 1.1e-06 8.5e-07 1.65e-06 1.35e-06 1.6e-06 1.35e-06 1.35e-06 1.75e-06 1.15e-06 1.2e-06 1.6e-06 1.25e-06
4 1.75e-06 9.5e-07 1e-06 1.05e-06 6e-07 1.15e-06 1e-06 2.1e-06 1.8e-06 1.25e-06 1.8e-06 5.5e-07 1.75e-06 6e-07 1.8e-06 1.5e-06 6.5e-07 1.2e-06 1.65e-06 1.95e-06 2.55e-06 4.5e-07 1.4e-06 1.8e-06 1.4e-06 1.9e-06 1.35e-06 1.1e-06 6.5e-07 5e-07 1.75e-06 1.15e-06 1.8e-06 1.3e-06 1.75e-06 1.95e-06 1.1e-06 9.5e-07 1.75e-06 1.15e-06
5 1.35e-06 9.5e-07 1e-06 1.15e-06 1.15e-06 1.8e-06 1.35e-06 1.95e-06 1.85e-06 1.4e-06 1.35e-06 1e-06 1.25e-06 9.5e-07 1.6e-06 1.25e-06 1.2e-06 1.15e-06 1.6e-06 1.75e-06 2.15e-06 1e-06 1.6e-06 1.45e-06 1.55e-06 1.6e-06 1.4e-06 1.2e-06 1.2e-06 9e-07 1.6e-06 1.35e-06 1.55e-06 1.25e-06 1.25e-06 1.65e-06 1e-06 1.25e-06 1.55e-06 1.25e-06
6 1.65e-06 1.15e-06 1.2e-06 1.25e-06 1e-06 1.35e-06 1.6e-06 1.6e-06 1.8e-06 1.4e-06 1.7e-06 1.15e-06 1.55e-06 1e-06 1.55e-06 1.35e-06 1.05e-06 1.4e-06 1.1e-06 1.75e-06 2.1e-06 9.5e-07 1.6e-06 1.6e-06 1.3e-06 1.7e-06 1.4e-06 1.3e-06 1.05e-06 1e-06 1.25e-06 1.4e-06 1.45e-06 1.45e-06 1.55e-06 1.7e-06 1.3e-06 8.5e-07 1.45e-06 1.25e-06
7 1.75e-06 1.8e-06 1.85e-06 2e-06 2.1e-06 1.95e-06 1.6e-06 2e-06 1.45e-06 1.8e-06 1.9e-06 2.2e-06 1.5e-06 1.9e-06 1.4e-06 1.4e-06 1.95e-06 2.05e-06 1.25e-06 1.5e-06 1.5e-06 2e-06 1.55e-06 1.4e-06 1.8e-06 1.4e-06 1.55e-06 1.9e-06 1.95e-06 2.05e-06 1.25e-06 1.75e-06 1.3e-06 1.85e-06 1.5e-06 1.4e-06 1.85e-06 1.5e-06 1.3e-06 1.6e-06
8 1.8e-06 1.7e-06 1.75e-06 1.9e-06 1.8e-06 1.85e-06 1.8e-06 1.45e-06 2.3e-06 1.65e-06 1.95e-06 1.9e-06 1.55e-06 1.7e-06 1.4e-06 1.45e-06 1.45e-06 1.95e-06 1.6e-06 1.45e-06 1.8e-06 1.7e-06 1.45e-06 1.45e-06 1.9e-06 1.35e-06 1.2e-06 1.8e-06 1.5e-06 1.75e-06 1.55e-06 1.55e-06 1.45e-06 1.7e-06 1.55e-06 1.4e-06 1.7e-06 1.7e-06 1.35e-06 1.45e-06
9 1.5e-06 1.25e-06 1.25e-06 1.4e-06 1.25e-06 1.4e-06 1.4e-06 1.8e-06 1.65e-06 2.1e-06 1.6e-06 1.35e-06 1.3e-06 1.1e-06 1.25e-06 1.1e-06 1.2e-06 1.3e-06 1.45e-06 1.3e-06 2.1e-06 1.15e-06 1.55e-06 1.15e-06 1.6e-06 1.15e-06 1.1e-06 1.35e-06 1.2e-06 1.2e-06 1.35e-06 1.2e-06 1.3e-06 1.25e-06 1.3e-06 1.25e-06 1.3e-06 1.3e-06 1.25e-06 1.15e-06
10 7e-07 1.3e-06 1.1e-06 1.15e-06 1.8e-06 1.35e-06 1.7e-06 1.9e-06 1.95e-06 1.6e-06 1.3e-06 1.7e-06 1.1e-06 1.35e-06 1.4e-06 1.15e-06 1.7e-06 1.4e-06 1.55e-06 1.55e-06 1.9e-06 1.55e-06 1.8e-06 1.2e-06 1.75e-06 1.35e-06 1.45e-06 1.2e-06 1.7e-06 1.55e-06 1.5e-06 1.5e-06 1.35e-06 1.55e-06 1.1e-06 1.45e-06 1.3e-06 1.6e-06 1.4e-06 1.45e-06
11 1.8e-06 1.05e-06 9e-07 1e-06 5.5e-07 1e-06 1.15e-06 2.2e-06 1.9e-06 1.35e-06 1.7e-06 7e-07 1.65e-06 6.5e-07 1.95e-06 1.65e-06 8e-07 1.1e-06 1.8e-06 2.1e-06 2.45e-06 5e-07 1.4e-06 1.85e-06 1.4e-06 2.05e-06 1.5e-06 1.15e-06 8e-07 3.5e-07 1.9e-06 1.2e-06 1.9e-06 1.2e-06 1.65e-06 2.05e-06 1.1e-06 1.05e-06 1.85e-06 1.15e-06
12 1.05e-06 1.2e-06 1.15e-06 1.35e-06 1.75e-06 1.25e-06 1.55e-06 1.5e-06 1.55e-06 1.3e-06 1.1e-06 1.65e-06 1.2e-06 1.3e-06 9.5e-07 8.5e-07 1.55e-06 1.25e-06 1.25e-06 1e-06 1.55e-06 1.5e-06 1.5e-06 7.5e-07 1.6e-06 8e-07 1.05e-06 1.35e-06 1.55e-06 1.5e-06 1.1e-06 1.2e-06 9.5e-07 1.25e-06 6e-07 8.5e-07 1.2e-06 1.45e-06 8.5e-07 1.1e-06
13 1.3e-06 7.5e-07 7.5e-07 8.5e-07 6e-07 9.5e-07 1e-06 1.9e-06 1.7e-06 1.1e-06 1.35e-06 6.5e-07 1.3e-06 7e-07 1.55e-06 1.25e-06 7.5e-07 9.5e-07 1.55e-06 1.7e-06 2.15e-06 4e-07 1.3e-06 1.35e-06 1.25e-06 1.55e-06 1.25e-06 9e-07 7.5e-07 5e-07 1.55e-06 1.05e-06 1.5e-06 1.15e-06 1.3e-06 1.6e-06 8.5e-07 9.5e-07 1.5e-06 9.5e-07
14 1.25e-06 1.45e-06 1.5e-06 1.65e-06 1.8e-06 1.6e-06 1.55e-06 1.4e-06 1.4e-06 1.25e-06 1.4e-06 1.95e-06 9.5e-07 1.55e-06 8e-07 8e-07 1.5e-06 1.7e-06 8e-07 5.5e-07 1.55e-06 1.65e-06 1.6e-06 7e-07 1.5e-06 5e-07 7.5e-07 1.55e-06 1.5e-06 1.8e-06 8.5e-07 1.15e-06 6e-07 1.3e-06 9.5e-07 6e-07 1.45e-06 1.45e-06 5e-07 1.15e-06
15 1e-06 1.1e-06 1.2e-06 1.35e-06 1.5e-06 1.25e-06 1.35e-06 1.4e-06 1.45e-06 1.1e-06 1.15e-06 1.65e-06 8.5e-07 1.25e-06 8e-07 1.1e-06 1.35e-06 1.35e-06 1.05e-06 8.5e-07 1.75e-06 1.45e-06 1.5e-06 7e-07 1.55e-06 6.5e-07 8.5e-07 1.25e-06 1.35e-06 1.5e-06 9e-07 1.1e-06 8.5e-07 1.15e-06 8.5e-07 8e-07 1.15e-06 1.25e-06 8.5e-07 1.1e-06
16 1.65e-06 1e-06 1.05e-06 1.1e-06 6.5e-07 1.2e-06 1.05e-06 1.95e-06 1.45e-06 1.2e-06 1.7e-06 8e-07 1.55e-06 7.5e-07 1.5e-06 1.35e-06 1e-06 1.25e-06 1.45e-06 1.65e-06 2.35e-06 6e-07 1.45e-06 1.6e-06 1.35e-06 1.6e-06 1e-06 1.15e-06 5.5e-07 6.5e-07 1.55e-06 1.15e-06 1.55e-06 1.25e-06 1.55e-06 1.65e-06 1.1e-06 1e-06 1.45e-06 1.05e-06
17 1.45e-06 1.1e-06 1e-06 1.15e-06 1.2e-06 1.15e-06 1.4e-06 2.05e-06 1.95e-06 1.3e-06 1.4e-06 1.1e-06 1.25e-06 9.5e-07 1.7e-06 1.35e-06 1.25e-06 1.8e-06 1.7e-06 1.85e-06 2.2e-06 1e-06 1.65e-06 1.5e-06 1.6e-06 1.7e-06 1.5e-06 1.25e-06 1.25e-06 9.5e-07 1.7e-06 1.4e-06 1.65e-06 1.4e-06 1.25e-06 1.75e-06 1.15e-06 1.3e-06 1.65e-06 1.3e-06
18 1.45e-06 1.45e-06 1.5e-06 1.6e-06 1.65e-06 1.6e-06 1.1e-06 1.25e-06 1.6e-06 1.45e-06 1.55e-06 1.8e-06 1.25e-06 1.55e-06 8e-07 1.05e-06 1.45e-06 1.7e-06 1e-06 1.05e-06 1.6e-06 1.55e-06 1.7e-06 1.2e-06 1.25e-06 1.1e-06 1.1e-06 1.55e-06 1.45e-06 1.65e-06 8e-07 1.4e-06 8e-07 1.5e-06 1.25e-06 1.15e-06 1.5e-06 1.05e-06 7.5e-07 1.3e-06
19 1.4e-06 1.6e-06 1.65e-06 1.8e-06 1.95e-06 1.75e-06 1.75e-06 1.5e-06 1.45e-06 1.3e-06 1.55e-06 2.1e-06 1e-06 1.7e-06 5.5e-07 8.5e-07 1.65e-06 1.85e-06 1.05e-06 7e-07 1.65e-06 1.8e-06 1.65e-06 6.5e-07 1.65e-06 4.5e-07 8e-07 1.7e-06 1.65e-06 1.95e-06 9.5e-07 1.15e-06 7e-07 1.35e-06 1e-06 6e-07 1.6e-06 1.65e-06 6e-07 1.2e-06
20 1.95e-06 2.1e-06 2e-06 2.1e-06 2.55e-06 2.15e-06 2.1e-06 1.5e-06 1.8e-06 2.1e-06 1.9e-06 2.45e-06 1.55e-06 2.15e-06 1.55e-06 1.75e-06 2.35e-06 2.2e-06 1.6e-06 1.65e-06 2.4e-06 2.25e-06 1.8e-06 1.55e-06 2.05e-06 1.6e-06 1.85e-06 2.2e-06 2.35e-06 2.3e-06 1.65e-06 2e-06 1.45e-06 2.05e-06 1.55e-06 1.6e-06 2.1e-06 2e-06 1.45e-06 1.85e-06
21 1.55e-06 8e-07 8e-07 8.5e-07 4.5e-07 1e-06 9.5e-07 2e-06 1.7e-06 1.15e-06 1.55e-06 5e-07 1.5e-06 4e-07 1.65e-06 1.45e-06 6e-07 1e-06 1.55e-06 1.8e-06 2.25e-06 4e-07 1.3e-06 1.6e-06 1.15e-06 1.8e-06 1.3e-06 9.5e-07 6e-07 3.5e-07 1.7e-06 1.1e-06 1.6e-06 1.2e-06 1.5e-06 1.8e-06 9e-07 9e-07 1.55e-06 9.5e-07
22 1.7e-06 1.45e-06 1.45e-06 1.6e-06 1.4e-06 1.6e-06 1.6e-06 1.55e-06 1.45e-06 1.55e-06 1.8e-06 1.4e-06 1.5e-06 1.3e-06 1.6e-06 1.5e-06 1.45e-06 1.65e-06 1.7e-06 1.65e-06 1.8e-06 1.3e-06 2.3e-06 1.45e-06 1.7e-06 1.55e-06 1.45e-06 1.55e-06 1.45e-06 1.35e-06 1.65e-06 1.35e-06 1.55e-06 1.6e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 1.5e-06 1.3e-06
