 slim_337468469 slim_337488436 slim_337489429 slim_337489451 slim_337489485 slim_337489416 slim_337489392 slim_337489445 slim_337489431 slim_337489501 slim_337489594 slim_337489602 slim_337489503 slim_337489595 slim_337489534 slim_337489604 slim_337489498 slim_337489529 slim_337489615 slim_337489574 slim_337489571 slim_337489556 slim_337489544 slim_337489521 slim_337489614 slim_337489620 slim_337489560 slim_337489581 slim_337489603 slim_337489545 slim_337489663 slim_337489703 slim_337489742 slim_337489729 slim_337489761 slim_337489745 slim_337489687 slim_337489706 slim_337489640 slim_337489649 slim_337489721 slim_337489623 slim_337489664 slim_337489750 slim_337489631 slim_337489764 slim_337489723 slim_337489749 slim_337489730 slim_337489697 slim_337489626 slim_337489752 slim_337489757 slim_337489748 slim_337489681 slim_337489747 slim_337489691 slim_337489760 slim_337489696 slim_337489699 slim_337489763 slim_337489645 slim_337489714 slim_337489735 slim_337489754 slim_337489759 slim_337489632 slim_337489739 slim_337489765 slim_337489709 slim_337489646 slim_337489702 slim_337489711 slim_337489625 slim_337489695 slim_337489720 slim_337489692 slim_337489762 slim_337489713 slim_337489685 slim_337489657 slim_337489746 slim_337489736 slim_337489660 slim_337489686 slim_337489628 slim_337489637 slim_337489755 slim_337489653 slim_337489700 slim_337489743 slim_337489732 slim_337489737 slim_337489659 slim_337489744 slim_337489655 slim_337489675 slim_337489719 slim_337489633 slim_337489738 slim_337489758
0 0.0008126 0.0009412 0.0008522 0.0008912 0.0008384 0.0008834 0.00087105 0.0008893 0.00086515 0.0009099 0.0009345 0.00082965 0.0008765 0.00085805 0.0008229 0.0009189 0.000828 0.00093605 0.0008389 0.00078515 0.00096275 0.00091765 0.0009134 0.0008883 0.00091405 0.00090705 0.000669 0.00092245 0.0009027 0.00094095 0.0009377 0.00083475 0.00090865 0.0009254 0.00094165 0.00084255 0.00088285 0.00066995 0.000865 0.0008825 0.00088145 0.00087095 0.0008634 0.0009345 0.0009265 0.00093405 0.0009068 0.0009787 0.00091615 0.0008509 0.0008986 0.0009312 0.00086995 0.0008234 0.0009055 0.0008908 0.0008349 0.0008853 0.0008822 0.0008567 0.000906 0.0007857 0.00083315 0.00082705 0.00093625 0.0008398 0.00091625 0.0008691 0.000825 0.00083485 0.0006698 0.00090005 0.00091105 0.0008608 0.0008692 0.0007937 0.0009384 0.0008629 0.00081355 0.0009424 0.0008265 0.0009079 0.0008686 0.00090645 0.0009004 0.00092055 0.0009028 0.0009233 0.0009351 0.00085695 0.0009444 0.00092645 0.0009326 0.0008466 0.0009104 0.00087735 0.00086395 0.0006513 0.0009357 0.0009128 0.0009146
1 0.0009412 0.0008526 0.0008992 0.0008739 0.00081785 0.00085005 0.0008422 0.0008552 0.0008578 0.0008783 0.0008832 0.0008668 0.0006278 0.0008854 0.00077255 0.000865 0.00070245 0.00066565 0.0009062 0.0009127 0.00087905 0.0007244 0.0008792 0.0008668 0.00087265 0.0008872 0.0009302 0.00064985 0.0008827 0.0009072 0.00088565 0.0008798 0.00065945 0.00072725 0.00042675 0.0008895 0.0008684 0.00065675 0.00089935 0.0008812 0.0008954 0.00084665 0.00089515 0.0008832 0.00065925 0.0008642 0.0008859 0.00089 0.0006266 0.0008905 0.00088045 0.00090025 0.00072035 0.00087475 0.0008654 0.0008776 0.0008973 0.0008953 0.0008798 0.0008573 0.00089295 0.00088395 0.00089985 0.0008587 0.00066585 0.00088995 0.0007394 0.00088125 0.00087975 0.0008904 0.0007115 0.00090295 0.000787 0.0009027 0.00088135 0.0008843 0.000845 0.0008706 0.00089875 0.00048255 0.0008623 0.000864 0.0008931 0.00088555 0.00091615 0.00087295 0.0009075 0.0006539 0.00065935 0.00088795 0.00091305 0.0006592 0.00064565 0.00065365 0.0006939 0.00087995 0.0009099 0.0009385 0.00088205 0.0009147 0.0006537
2 0.0008522 0.0008992 0.000911 0.0005788 0.00084535 0.0008739 0.00088245 0.0008136 0.00086775 0.00084245 0.0008857 0.00087945 0.00088235 0.00050705 0.0008452 0.00092975 0.0008626 0.00091335 0.00079865 0.00079615 0.0007335 0.00090205 0.0009492 0.00090165 0.00072975 0.0008909 0.0006861 0.00089315 0.00071285 0.000904 0.00089835 0.000827 0.00091455 0.0008987 0.00089965 0.0007874 0.00089005 0.0008865 0.00089495 0.0007032 0.0006605 0.0008925 0.00090665 0.0008857 0.00066865 0.000563 0.00087695 0.0008958 0.00089965 0.0008912 0.0008899 0.0008973 0.00081075 0.00084835 0.00085385 0.00088375 0.00087035 0.0007974 0.00072695 0.00086885 0.0008957 0.0007556 0.0008846 0.0008197 0.00091355 0.00066205 0.00089365 0.00066985 0.00058245 0.0006611 0.00084745 0.00090665 0.00089395 0.0008478 0.00066995 0.00085905 0.00071865 0.00088545 0.0007969 0.0008934 0.00088935 0.0009071 0.0008917 0.0008766 0.00066895 0.0007987 0.0009038 0.00090925 0.00068695 0.00090495 0.00091585 0.0006686 0.00072065 0.00087995 0.00091655 0.0008725 0.0006298 0.0008569 0.0009174 0.00091075 0.00089085
3 0.0008912 0.0008739 0.0005788 0.0005769 0.0008202 0.00082735 0.00083835 0.0006851 0.00083385 0.0007538 0.0008411 0.0008418 0.00083975 0.00063435 0.00087225 0.00091625 0.00086945 0.0008777 0.00078625 0.0007826 0.0006556 0.00089615 0.00090475 0.00087225 0.0006577 0.00086035 0.00065125 0.0008738 0.0005428 0.0008907 0.0009004 0.0007273 0.0008978 0.00090575 0.00087435 0.0007407 0.00087345 0.00086765 0.0009087 0.0006214 0.000556 0.00087375 0.000934 0.0008411 0.00057185 0.00040295 0.00086715 0.00088515 0.000876 0.0009034 0.00090175 0.000887 0.00079765 0.00082035 0.00084875 0.0008562 0.00088505 0.0007845 0.0006722 0.00083615 0.00091505 0.0008835 0.0008392 0.00072185 0.0008779 0.00086145 0.0008742 0.00060335 0.00057855 0.0008329 0.00087875 0.00090605 0.0008786 0.00085295 0.00060345 0.0008861 0.0006268 0.00087035 0.00081415 0.0008792 0.0008847 0.00088225 0.000857 0.0008668 0.00056675 0.0005867 0.0008752 0.0009046 0.00059125 0.0008799 0.00090045 0.0005718 0.00062845 0.0008624 0.0009095 0.0008368 0.0005772 0.00090885 0.0009137 0.00087915 0.00088495
4 0.0008384 0.00081785 0.00084535 0.0008202 0.0006156 0.00081695 0.0008506 0.0008506 0.0008867 0.00088705 0.00080885 0.000875 0.00085335 0.00087585 0.00083125 0.00088175 0.00078545 0.00082465 0.0008705 0.00084345 0.00085775 0.00088195 0.00090415 0.0008823 0.0008639 0.00081765 0.00089735 0.00084635 0.0008063 0.0008188 0.00087415 0.00085315 0.0008451 0.00087305 0.0008183 0.00077275 0.0008468 0.0008087 0.00080165 0.000853 0.00055345 0.0008166 0.00086545 0.00080885 0.00083685 0.00086065 0.00085685 0.0008804 0.0007611 0.00089805 0.0008717 0.00090695 0.0008249 0.00085875 0.00085665 0.0008709 0.000902 0.00084395 0.0008497 0.0008223 0.0008601 0.0008747 0.00080825 0.0008752 0.00082485 0.00091135 0.00087595 0.00083095 0.00086825 0.0008829 0.00090465 0.00081265 0.0009098 0.00089255 0.00083105 0.00083205 0.0008448 0.00085405 0.0008235 0.00085255 0.00083585 0.0008728 0.00080435 0.0008565 0.0008603 0.0008608 0.0009104 0.0008148 0.0007806 0.000809 0.00082795 0.0008368 0.0008676 0.0008987 0.00085065 0.00052825 0.0008704 0.000901 0.00090275 0.0008225 0.00087095
5 0.0008834 0.00085005 0.0008739 0.00082735 0.00081695 0.0008115 0.00078305 0.00062225 0.0008375 0.00075195 0.00064095 0.00064305 0.0008412 0.0008718 0.00080135 0.0008416 0.000822 0.00085235 0.0008793 0.00088525 0.0008572 0.0008815 0.0008255 0.00088765 0.000829 0.00063035 0.00088925 0.0008647 0.0006312 0.00085785 0.00083945 0.0008778 0.00087655 0.00075105 0.0008505 0.0006295 0.0006558 0.00083625 0.0008793 0.00086295 0.0008315 0.00067615 0.0008881 0.00064095 0.0008439 0.00085125 0.0008481 0.00087625 0.00063935 0.00088625 0.0008716 0.0008911 0.00082355 0.00081155 0.0008727 0.0006045 0.00080035 0.0008636 0.00089345 0.0008426 0.00090405 0.0008956 0.00066165 0.00085575 0.00085255 0.00087245 0.0008683 0.00086325 0.00084345 0.00064715 0.00087555 0.00082115 0.00077025 0.0008632 0.00086335 0.0007589 0.0008446 0.0006961 0.0008921 0.0008426 0.000893 0.00084195 0.0007124 0.00084775 0.00086965 0.00083555 0.00086885 0.00083765 0.0008664 0.00086255 0.00086175 0.00084385 0.00084125 0.00085055 0.0008173 0.00060455 0.00086255 0.00086255 0.00083425 0.00083585 0.00081505
6 0.00087105 0.0008422 0.00088245 0.00083835 0.0008506 0.00078305 0.0009373 0.00079885 0.0007991 0.0008406 0.0008511 0.00080395 0.00082945 0.0008778 0.00086395 0.0008327 0.00083685 0.00080345 0.0008752 0.000899 0.0008773 0.00086685 0.0007157 0.00091645 0.0008205 0.0008627 0.0008784 0.00088625 0.00081305 0.0008978 0.0008558 0.0008772 0.0008844 0.0008718 0.00084265 0.0008355 0.00083785 0.0008393 0.000868 0.0008469 0.00086185 0.00083825 0.00091255 0.0008511 0.000851 0.0008345 0.0008833 0.00091475 0.0008225 0.0008716 0.0008954 0.00089115 0.0008831 0.0006829 0.0008539 0.00077755 0.0008541 0.00089885 0.0008702 0.00082585 0.00090575 0.0008694 0.0008512 0.0008594 0.00080365 0.0009238 0.00089355 0.00086465 0.0008709 0.0008349 0.00088065 0.00083895 0.00089235 0.0008713 0.00086475 0.00089115 0.0006563 0.0007921 0.00088965 0.0008574 0.00085345 0.00080865 0.00083695 0.00088295 0.0008872 0.00086895 0.00081885 0.00081665 0.00084515 0.0008606 0.0008993 0.00085095 0.0008454 0.0008637 0.00088855 0.00083775 0.00088125 0.0008546 0.00087675 0.00082575 0.0008225
7 0.0008893 0.0008552 0.0008136 0.0006851 0.0008506 0.00062225 0.00079885 0.0008204 0.0008348 0.00063765 0.00070285 0.0006537 0.0008375 0.0008123 0.0008649 0.0008798 0.0008719 0.00087235 0.0008779 0.00088335 0.0007989 0.0008904 0.000875 0.00089435 0.0007612 0.0006942 0.0008262 0.00087235 0.0006088 0.0008773 0.00085805 0.000655 0.00089045 0.00089075 0.00085565 0.000691 0.00086165 0.0008223 0.0008719 0.0007642 0.0007562 0.00088035 0.00090285 0.00070285 0.0007602 0.00068995 0.00084315 0.0008907 0.0008623 0.0008773 0.0008781 0.0008901 0.0008403 0.00083025 0.00085535 0.0006179 0.00089505 0.00087835 0.00080435 0.0008211 0.00090135 0.0009097 0.0007076 0.00064835 0.00087255 0.0008909 0.00088285 0.00078255 0.00080125 0.00066925 0.00088795 0.00084475 0.00088365 0.00086355 0.00078265 0.0008395 0.0007622 0.00071235 0.000889 0.000856 0.0008831 0.00086605 0.00072435 0.0008428 0.0007871 0.0007805 0.00087175 0.0008579 0.0007953 0.00086955 0.0008767 0.00076015 0.00075915 0.0008535 0.0008751 0.00078415 0.0007895 0.00089005 0.00088375 0.0008592 0.0008227
8 0.00086515 0.0008578 0.00086775 0.00083385 0.0008867 0.0008375 0.0007991 0.0008348 0.0008986 0.0008416 0.0008952 0.0008871 0.00089895 0.0008251 0.000747 0.00084385 0.000861 0.00064045 0.0008845 0.00086465 0.000845 0.0008734 0.00082125 0.0009053 0.0008008 0.00089895 0.0008143 0.00086065 0.00085865 0.0009039 0.0008858 0.00083315 0.00089355 0.00085285 0.00085825 0.00086805 0.00085595 0.0008775 0.00086815 0.0008269 0.00088035 0.00088445 0.00089505 0.0008952 0.000869 0.00077325 0.00089045 0.0009377 0.0008287 0.0008889 0.0009148 0.000912 0.0009022 0.0008514 0.0009058 0.0008417 0.00085075 0.00091005 0.00084265 0.00088895 0.0009278 0.00092115 0.00084955 0.00086635 0.00064065 0.00088615 0.00080655 0.00087245 0.00085025 0.00086605 0.0008728 0.0008521 0.00085525 0.0007915 0.00087255 0.00088465 0.00079465 0.0008611 0.00090015 0.0008727 0.0009154 0.00080335 0.00087345 0.0008901 0.0008029 0.00087605 0.00066775 0.00083265 0.0008425 0.00090625 0.00090775 0.00086895 0.00082735 0.00089855 0.00089255 0.0008865 0.00084855 0.00084705 0.0008759 0.0006599 0.00085905
9 0.0009099 0.0008783 0.00084245 0.0007538 0.00088705 0.00075195 0.0008406 0.00063765 0.0008416 0.0008779 0.00087635 0.0008657 0.00083215 0.0008394 0.00085475 0.00089645 0.0008921 0.0008858 0.00092185 0.0009396 0.0008374 0.00091435 0.0008601 0.0009139 0.00083155 0.0008709 0.00084835 0.00088985 0.00079975 0.00090895 0.0009154 0.00068645 0.0009342 0.0007856 0.00087875 0.0008891 0.00078325 0.00085675 0.00090255 0.00083125 0.0008052 0.00080565 0.0008874 0.00087635 0.00079795 0.0007465 0.0008976 0.00092005 0.000794 0.00090655 0.00091735 0.00090945 0.00089455 0.0008666 0.00088335 0.00087355 0.0008212 0.00093315 0.00083685 0.0008789 0.00092085 0.0008912 0.0008834 0.0006612 0.000886 0.00089305 0.0009084 0.00083655 0.00083995 0.00088145 0.00089075 0.0009044 0.0007744 0.00091705 0.00083665 0.00086025 0.0007929 0.00088295 0.0009331 0.0008836 0.00087425 0.0008727 0.00087555 0.00089725 0.0008228 0.00083445 0.0008751 0.00091535 0.0008395 0.0009024 0.0009087 0.0007979 0.00079505 0.0008602 0.00092415 0.0007671 0.00085355 0.0009272 0.00088895 0.00087485 0.0008737
