 slim_337514923 slim_337514954 slim_337514888 slim_337514962 slim_337514932 slim_337514862 slim_337514942 slim_337514735 slim_337514898 slim_337514959 slim_337514470 slim_337514934 slim_337514933 slim_337514963 slim_337514860 slim_337514949 slim_337514951 slim_337514868 slim_337514839 slim_337514628 slim_337514964 slim_337514864 slim_337514896 slim_337514743 slim_337514927 slim_337514842 slim_337514900 slim_337514836 slim_337514965 slim_337514936 slim_337514829 slim_337514910 slim_337514955 slim_337514926 slim_337514856 slim_337514966 slim_337514901 slim_337514752 slim_337514944 slim_337514869 slim_337514746 slim_337514940 slim_337514948 slim_337514897 slim_337514721 slim_337514739 slim_337514755 slim_337514550 slim_337514911 slim_337514909 slim_337514905 slim_337514693 slim_337514960 slim_337514686 slim_337514895 slim_337514631 slim_337514570 slim_337514841 slim_337514867 slim_337514726 slim_337514956 slim_337514375 slim_337514943 slim_337514730 slim_337514883 slim_337514876 slim_337514890 slim_337514799 slim_337514918 slim_337514679 slim_337514930 slim_337514878 slim_337514786 slim_337514941 slim_337514902 slim_337514953 slim_337514917 slim_337514946 slim_337514947 slim_337514886 slim_337514921 slim_337514924 slim_337514872 slim_337514967 slim_337514939 slim_337514848 slim_337514945 slim_337514880 slim_337514802 slim_337514753 slim_337514915 slim_337514914 slim_337514824 slim_337514687
0 0.0001133 0.0002201 0.00017985 0.0001489 0.0002366 9.955e-05 9.47e-05 0.00014385 0.00024495 0.00017065 0.0001514 0.00016205 0.00017245 7.405e-05 0.0001656 0.00014465 0.00021185 0.00023605 0.0001542 0.00023645 5.81e-05 0.0002361 0.0001926 0.0001279 0.0001151 0.0001737 0.0001917 0.00012675 0.0001263 0.00014825 9.415e-05 0.00018015 7.955e-05 0.00021585 0.0001796 0.00014255 0.0001486 0.0002087 0.0001272 0.0002204 0.00021575 0.00021995 0.0001267 0.0001487 0.00014675 0.0001637 0.0001515 0.0002208 9.985e-05 9.695e-05 0.0002443 9.53e-05 0.0001293 0.00014285 0.0001883 0.0001858 0.0001635 0.0001733 0.00016575 5.77e-05 0.00017255 0.00011275 0.0002367 8.01e-05 0.0001172 0.00016215 0.00013235 9.76e-05 0.00012285 0.0001479 0.00014855 0.0002119 0.00010005 0.00014865 0.0001079 0.00021175 0.00023625 0.0001543 9.695e-05 0.0001158 0.00015135 7.845e-05 0.00015115 0.0001513 0.000143 0.00014255 5.795e-05 0.00016375 7.74e-05 0.0001626 0.00011745 9.515e-05 0.0001005 0.0002172
1 0.0002201 0.000231 0.00018505 0.00020665 0.0001207 0.000209 0.0002221 0.0002048 0.00011665 0.00016005 0.00016015 0.00016635 0.00018705 0.0002257 0.00018165 0.0002 0.00012 0.00012005 0.0002005 0.00012055 0.00020435 0.00012035 0.0001201 0.00016265 0.0002229 0.00018875 0.00013105 0.0001597 0.0001621 0.0001598 0.00023585 0.00018275 0.00024675 0.00013675 0.00018215 0.000164 0.00018495 0.00012245 0.00016015 0.000116 0.0001365 0.0001158 0.00015965 0.00018475 0.0001602 0.000178 0.0001604 0.00011955 0.0002572 0.0002043 0.0001156 0.0002229 0.00020825 0.0001643 0.0001783 0.00015955 0.0001583 0.00018525 0.0001798 0.00020395 0.00018685 0.0002161 0.0001208 0.0002448 0.0002475 0.00016425 0.000176 0.00020475 0.00017515 0.00016075 0.00018425 0.0001201 0.00022755 0.00018465 0.0002294 0.00011995 0.00012035 0.00020355 0.00020415 0.0002487 0.0001602 0.00020325 0.0001602 0.00016045 0.00016445 0.00016405 0.0002043 0.00019075 0.0002041 0.0001645 0.0002481 0.0002379 0.00023125 0.00013875
2 0.00017985 0.00018505 0.0002197 0.0001184 0.00014475 0.00011355 0.00013505 0.00017435 0.0001769 0.0001592 0.000168 0.0001259 0.00017325 0.0001592 0.0001115 0.0001739 0.0001528 0.00014455 0.00019255 0.0001446 0.00015945 0.0001444 0.00013365 0.00013615 0.00011205 0.00016005 0.0001852 0.00017615 0.00018995 0.00015265 0.00014195 0.00011155 0.00017385 0.0001773 0.00011145 0.0001355 0.00018185 0.0001459 0.0001765 0.000185 0.00017695 0.00018495 0.0001761 0.0001819 0.00016755 0.000152 0.0001681 0.00017135 0.00016935 0.00014155 0.00017675 0.0001344 0.00014285 0.0001358 0.0001438 0.00017075 0.00015365 0.0001737 0.0001118 0.00015905 0.00017325 0.0001719 0.00014485 0.00017415 0.0001401 0.00012675 0.00018695 0.0001558 0.0001683 0.0001277 0.00018175 0.00015285 0.00014015 0.00018185 0.00014985 0.0001527 0.0001444 0.0001922 0.0001414 0.00014015 0.0001681 0.00013485 0.0001679 0.00016815 0.0001359 0.00013555 0.0001594 0.00014075 0.00015035 0.0001271 0.00014035 0.0001443 0.0001418 0.00016345
3 0.0001489 0.00020665 0.0001184 0.0001097 0.00020165 0.0001018 8.02e-05 0.00018175 0.00022635 0.00017795 0.0001655 0.00015605 0.00017285 0.00010695 0.00010265 0.0001797 0.00018185 0.0002013 0.00019005 0.0002015 0.00010485 0.00020125 0.00016285 0.0001275 7.86e-05 0.0001599 0.00021535 0.0001458 0.000181 0.00012105 8.935e-05 0.0001159 0.00012385 0.00023725 0.000116 0.0001404 0.0001514 0.00020265 0.0001462 0.00020675 0.00023715 0.00020655 0.00014575 0.00015145 0.0001586 0.0001214 0.0001656 0.00019555 0.00011925 0.00012975 0.00022605 7.96e-05 7.91e-05 0.0001406 0.00014105 0.0001598 0.00015125 0.0001711 8.13e-05 0.00010445 0.000173 0.00011095 0.00020175 0.0001218 8.5e-05 0.00015305 0.00018465 0.00012245 0.0001742 0.0001189 0.0001512 0.0001819 8.525e-05 0.0001514 0.0001165 0.00018185 0.0002013 0.00019225 0.0001296 8.755e-05 0.0001656 8e-05 0.00016525 0.0001655 0.0001407 0.00014045 0.0001048 0.0001479 0.00011715 0.0001533 8.535e-05 9.18e-05 8.725e-05 0.00022285
4 0.0002366 0.0001207 0.00014475 0.00020165 9.1e-05 0.0001626 0.00023975 0.00020815 4.6e-05 0.00010245 0.00014485 0.00010485 0.00017195 0.00026535 0.00015655 0.00020185 0.0001203 4.6e-05 0.0002048 4.55e-05 0.0002439 4.6e-05 0.00010065 0.0001591 0.0001974 0.00017315 0.00015285 0.0002193 0.00019935 0.00019635 0.0002526 0.0001416 0.0002857 8.47e-05 0.0001405 0.00014455 0.0002439 6.915e-05 0.00021955 0.0001204 8.41e-05 0.0001206 0.00021925 0.00024395 0.0001767 0.0002153 0.0001449 0.00012415 0.0002971 0.00015855 4.62e-05 0.00024105 0.00022445 0.00014475 0.0001405 0.0001409 0.00013025 0.0001692 0.000177 0.0002435 0.00017175 0.0002541 4.57e-05 0.0002833 0.00026545 0.0001021 0.0001805 0.00022115 0.00017735 0.00013675 0.0002436 0.0001204 0.0002451 0.0002439 0.0002339 0.00012035 4.565e-05 0.00020855 0.0001584 0.00026645 0.00014505 0.000221 0.000145 0.00014525 0.00014475 0.0001446 0.00024385 0.0001714 0.00020105 0.0001021 0.0002659 0.0002547 0.0002501 8.44e-05
5 9.955e-05 0.000209 0.00011355 0.0001018 0.0001626 1.05e-05 9.18e-05 0.0001754 0.00018715 0.00011115 0.00014255 8.84e-05 0.00016695 0.0001174 9.655e-05 0.0001727 0.00018445 0.00016215 0.00018525 0.00016245 9.82e-05 0.0001621 0.0001652 0.00010235 4.54e-05 0.00015425 0.00021665 0.0001645 0.00015595 0.00014215 0.00010205 0.00011185 0.00013535 0.0001978 0.0001115 0.0001175 0.0001871 0.0001636 0.00016495 0.0002092 0.0001977 0.00020885 0.00016445 0.0001872 0.0001336 0.0001584 0.00014265 0.00019825 0.00014665 3.555e-05 0.00018665 9.195e-05 0.00012535 0.0001178 0.0001364 0.00017245 0.0001284 0.0001652 0.00011895 9.78e-05 0.00016705 0.0001554 0.0001627 0.0001333 0.0001145 8.64e-05 0.0001628 7.16e-05 0.00015015 9.37e-05 0.00018695 0.0001845 9.68e-05 0.00018715 8.26e-05 0.00018435 0.00016225 0.0001873 3.55e-05 0.0001162 0.00014205 7.465e-05 0.0001423 0.000142 0.00011795 0.00011755 9.76e-05 0.00014205 6.67e-05 8.675e-05 0.00011485 0.00010455 9.815e-05 0.000185
6 9.47e-05 0.0002221 0.00013505 8.02e-05 0.00023975 9.18e-05 8.89e-05 0.00015085 0.00026045 0.0001887 0.00015255 0.0001699 0.00016155 4.82e-05 0.0001183 0.000148 0.0002015 0.0002393 0.0001566 0.0002396 4.49e-05 0.00023935 0.00018165 0.0001164 6.73e-05 0.0001497 0.0002107 0.0001144 0.00015075 0.0001157 5.845e-05 0.00013275 6.805e-05 0.00025235 0.00013155 0.00013145 0.00012135 0.00021735 0.00011475 0.0002223 0.00025215 0.00022195 0.00011435 0.00012145 0.00015095 0.00011445 0.00015265 0.00021245 6.245e-05 0.00011735 0.00025995 4.625e-05 8.02e-05 0.00013175 0.00015255 0.00018385 0.0001529 0.00015955 9.68e-05 4.45e-05 0.0001616 8.78e-05 0.00023985 6.585e-05 5.285e-05 0.0001678 0.00015005 8.725e-05 0.0001411 0.00013145 0.0001209 0.00020155 5.085e-05 0.0001214 8.235e-05 0.0002014 0.0002394 0.0001604 0.00011715 5.36e-05 0.00015285 4.47e-05 0.0001524 0.0001528 0.0001318 0.00013145 4.5e-05 0.0001405 8.1e-05 0.0001682 5.35e-05 5.885e-05 5.425e-05 0.0002401
7 0.00014385 0.0002048 0.00017435 0.00018175 0.00020815 0.0001754 0.00015085 0.0002444 0.0002384 0.00022085 0.00018415 0.0001902 0.0001811 0.0001273 0.00017415 0.0001272 0.0001745 0.00020775 0.0001434 0.000208 0.0001301 0.00020765 0.00015565 0.00015295 0.00017425 0.0001672 0.00015165 0.0001506 0.0001658 0.0001745 0.0001497 0.00017455 0.0001241 0.00018165 0.0001745 0.0001534 0.00014695 0.0001641 0.000151 0.00020495 0.00018155 0.0002047 0.00015055 0.000147 0.0001874 0.0001716 0.00018425 0.00019165 0.0001237 0.0002035 0.00023805 0.0001509 0.00015935 0.0001537 0.0002051 0.0001769 0.00019785 0.0001805 0.00017375 0.0001297 0.00018125 0.00013515 0.00020825 0.00012315 0.00014815 0.0001903 0.00014625 0.00017215 0.00013095 0.00018915 0.00014775 0.00017455 0.0001507 0.0001469 0.00015705 0.0001744 0.0002078 0.00014375 0.00020335 0.0001478 0.0001844 0.0001531 0.0001839 0.0001843 0.0001538 0.00015345 0.0001302 0.0001505 0.00016665 0.00019065 0.0001473 0.00014785 0.0001473 0.0001697
8 0.00024495 0.00011665 0.0001769 0.00022635 4.6e-05 0.00018715 0.00026045 0.0002384 2.4e-06 7.805e-05 0.0001328 0.0001238 0.0001596 0.00028565 0.0001869 0.00023255 0.0001608 4.64e-05 0.00020735 4.59e-05 0.0002641 4.575e-05 0.000141 0.00018875 0.00022015 0.00017575 0.00019125 0.0002474 0.00021505 0.0002263 0.00027385 0.00017475 0.0003066 8.265e-05 0.0001736 0.000177 0.0002722 9.14e-05 0.00024765 0.00011625 8.265e-05 0.00011655 0.00024735 0.00027225 0.00019205 0.0002439 0.00013285 0.00013445 0.0003177 0.0001539 2e-06 0.00026195 0.0002483 0.0001773 0.00012895 0.00014705 0.000118 0.00015735 0.0002058 0.0002637 0.0001599 0.00027745 4.61e-05 0.0003042 0.00028655 0.0001222 0.00018285 0.0002432 0.00020785 0.0001521 0.0002719 0.00016085 0.00026565 0.0002722 0.00025605 0.0001607 4.595e-05 0.0002112 0.00015375 0.00028735 0.000133 0.00024165 0.00013245 0.0001327 0.0001773 0.00017705 0.00026405 0.00020405 0.00020875 0.00012225 0.000287 0.0002759 0.0002709 9.92e-05
9 0.00017065 0.00016005 0.0001592 0.00017795 0.00010245 0.00011115 0.0001887 0.00022085 7.805e-05 0.0001536 0.0001348 0.0001036 0.0001622 0.00021385 0.0001556 0.00021525 0.00018485 0.00010175 0.00020945 0.0001023 0.0001923 0.0001021 0.00016495 0.0001573 0.0001463 0.0001776 0.00021565 0.00021745 0.00018255 0.0001965 0.00020235 0.0001569 0.00023515 0.00013925 0.00015585 0.000159 0.0002424 0.0001393 0.00021795 0.0001605 0.000139 0.00015985 0.0002174 0.00024255 0.00016035 0.0002142 0.00013505 0.0001781 0.0002461 7.685e-05 7.68e-05 0.0001901 0.00020005 0.0001593 0.00013165 0.0001724 0.0001208 0.00016 0.0001759 0.0001919 0.00016195 0.00022925 0.00010255 0.0002328 0.0002149 0.00010155 0.00018475 0.00016935 0.0001903 0.0001203 0.00024215 0.0001849 0.0001942 0.0002425 0.00018245 0.00018475 0.0001021 0.00021315 7.69e-05 0.0002158 0.00013455 0.00016985 0.00013485 0.00013485 0.0001595 0.00015905 0.000192 0.00018625 0.00013435 0.0001019 0.0002154 0.0002045 0.0001993 0.00015495
