 slim_761965621 slim_761965641 slim_761965643 slim_761965636 slim_761965630 slim_761965635 slim_761965647 slim_761965627 slim_761965657 slim_761965619 slim_761965633 slim_761965651 slim_761965618 slim_761965649 slim_761965656 slim_761965624 slim_761965646 slim_761965625 slim_761965639 slim_761965628 slim_761965620 slim_761965629 slim_761965648 slim_761965640 slim_761965634 slim_761965632 slim_761965638 slim_761965642 slim_761965623 slim_761965652 slim_761965622 slim_761965626 slim_761965631 slim_761965644 slim_761965650 slim_761965654 slim_761965655 slim_761965658 slim_761965645 slim_761965653 slim_761965637
0 3.74e-05 3.505e-05 4.015e-05 3.8e-05 3.235e-05 4.01e-05 4.005e-05 3.755e-05 3.4e-05 3.035e-05 3.86e-05 3.82e-05 4.365e-05 3.825e-05 4.37e-05 3.975e-05 3.26e-05 4.545e-05 4.355e-05 4.03e-05 4.56e-05 3.62e-05 3.61e-05 2.845e-05 3.675e-05 2.44e-05 4.945e-05 3.45e-05 3.035e-05 3.26e-05 2.09e-05 3.805e-05 1.89e-05 3.8e-05 4.395e-05 3.98e-05 3.645e-05 4.565e-05 2.435e-05 3.79e-05 2.845e-05
1 3.505e-05 3.58e-05 3.065e-05 3.08e-05 2.105e-05 3.54e-05 3.73e-05 3.09e-05 2.055e-05 1.84e-05 2.195e-05 4.34e-05 2.04e-05 2.64e-05 4.21e-05 3.295e-05 4.38e-05 2.265e-05 4.605e-05 5.195e-05 2.025e-05 4.345e-05 4.355e-05 4.72e-05 3.475e-05 4.035e-05 2.415e-05 3.485e-05 3.445e-05 4.385e-05 2.575e-05 4.65e-05 1.92e-05 3.08e-05 2.455e-05 3.3e-05 2.915e-05 4.29e-05 5.63e-05 3.36e-05 3.115e-05
2 4.015e-05 3.065e-05 5.63e-05 2.895e-05 3.31e-05 3.285e-05 3.475e-05 2.835e-05 3.26e-05 3.05e-05 3.46e-05 2.815e-05 3.12e-05 3.03e-05 3.955e-05 3.045e-05 4.395e-05 3.275e-05 4.39e-05 3.675e-05 3.1e-05 2.825e-05 2.84e-05 3.77e-05 3.465e-05 3.99e-05 3.45e-05 3.49e-05 3.77e-05 4.395e-05 3.075e-05 4.41e-05 3.315e-05 2.84e-05 3.47e-05 3.05e-05 4.12e-05 2.83e-05 4.705e-05 3.13e-05 3.05e-05
3 3.8e-05 3.08e-05 2.895e-05 5.31e-05 3.115e-05 3.13e-05 3.32e-05 2.915e-05 3.27e-05 2.875e-05 3.475e-05 3.065e-05 2.9e-05 3.29e-05 4.22e-05 2.9e-05 4.38e-05 3.145e-05 4.45e-05 3.72e-05 3.08e-05 2.865e-05 2.885e-05 3.81e-05 3.65e-05 3.78e-05 3.535e-05 3.47e-05 3.64e-05 4.375e-05 2.86e-05 4.26e-05 3.055e-05 2.71e-05 3.35e-05 2.905e-05 3.91e-05 2.86e-05 4.545e-05 3e-05 3.045e-05
4 3.235e-05 2.105e-05 3.31e-05 3.115e-05 3.23e-05 3.35e-05 3.545e-05 3.095e-05 1.845e-05 1.84e-05 2.48e-05 4.545e-05 1.855e-05 2.66e-05 4.22e-05 2.875e-05 4.41e-05 1.62e-05 4.42e-05 5.185e-05 2.08e-05 4.345e-05 4.335e-05 4.69e-05 3.725e-05 3.775e-05 2.48e-05 3.505e-05 3.45e-05 4.41e-05 2.32e-05 4.445e-05 1.625e-05 3.085e-05 2.505e-05 2.88e-05 2.71e-05 4.525e-05 5.38e-05 3.38e-05 3.08e-05
5 4.01e-05 3.54e-05 3.285e-05 3.13e-05 3.35e-05 6.08e-05 3.235e-05 3.3e-05 3.515e-05 3.32e-05 3.88e-05 3.46e-05 3.16e-05 3.46e-05 4.15e-05 3.075e-05 4.545e-05 3.095e-05 4.36e-05 3.85e-05 3.34e-05 3.255e-05 3.26e-05 3.96e-05 4.065e-05 3.98e-05 3.685e-05 3.87e-05 3.78e-05 4.535e-05 3.3e-05 3.925e-05 3.57e-05 3.07e-05 3.26e-05 3.08e-05 3.905e-05 3.275e-05 4.445e-05 3.37e-05 3.5e-05
6 4.005e-05 3.73e-05 3.475e-05 3.32e-05 3.545e-05 3.235e-05 6.46e-05 3.49e-05 3.705e-05 3.51e-05 4.07e-05 3.65e-05 3.355e-05 3.65e-05 4.145e-05 3.27e-05 4.54e-05 3.295e-05 4.355e-05 3.845e-05 3.53e-05 3.445e-05 3.45e-05 3.955e-05 4.255e-05 3.975e-05 3.875e-05 4.06e-05 3.775e-05 4.53e-05 3.495e-05 3.725e-05 3.76e-05 3.265e-05 3.255e-05 3.275e-05 3.9e-05 3.465e-05 4.245e-05 3.56e-05 3.69e-05
7 3.755e-05 3.09e-05 2.835e-05 2.915e-05 3.095e-05 3.3e-05 3.49e-05 5.16e-05 3.055e-05 3.045e-05 3.48e-05 2.58e-05 3.18e-05 2.845e-05 3.77e-05 2.85e-05 4.16e-05 3.12e-05 4.2e-05 3.44e-05 3.17e-05 2.59e-05 2.605e-05 3.53e-05 3.235e-05 3.73e-05 3.515e-05 3.26e-05 3.78e-05 4.16e-05 2.82e-05 4.42e-05 3.04e-05 2.855e-05 3.735e-05 2.855e-05 4.115e-05 2.85e-05 4.46e-05 3.145e-05 2.795e-05
8 3.4e-05 2.055e-05 3.26e-05 3.27e-05 1.845e-05 3.515e-05 3.705e-05 3.055e-05 3.56e-05 1.99e-05 2.43e-05 4.31e-05 2.045e-05 2.42e-05 3.955e-05 3.075e-05 4.37e-05 1.855e-05 4.37e-05 5.15e-05 2.025e-05 4.31e-05 4.305e-05 4.655e-05 3.49e-05 3.94e-05 2.42e-05 3.475e-05 3.6e-05 4.375e-05 2.49e-05 4.605e-05 1.81e-05 3.245e-05 2.65e-05 3.08e-05 2.865e-05 4.48e-05 5.54e-05 3.53e-05 3.045e-05
9 3.035e-05 1.84e-05 3.05e-05 2.875e-05 1.84e-05 3.32e-05 3.51e-05 3.045e-05 1.99e-05 2.76e-05 2.215e-05 4.71e-05 1.855e-05 3.02e-05 4.58e-05 3.27e-05 4.4e-05 2.245e-05 4.58e-05 5.35e-05 2.04e-05 4.5e-05 4.52e-05 4.69e-05 3.885e-05 3.575e-05 2.39e-05 3.685e-05 3.025e-05 4.405e-05 2.305e-05 4.255e-05 1.41e-05 2.855e-05 2.06e-05 3.275e-05 2.47e-05 4.295e-05 5.21e-05 3.135e-05 3.045e-05
