 slim_762414712 slim_762414687 slim_762414725 slim_762414682 slim_762414692 slim_762414693 slim_762414709 slim_762414707 slim_762414722 slim_762414680 slim_762414695 slim_762414679 slim_762414729 slim_762414706 slim_762414726 slim_762414732 slim_762414711 slim_762414721 slim_762414719 slim_762414735 slim_762414678 slim_762414727 slim_762414705 slim_762414723 slim_762414710 slim_762414683 slim_762414728 slim_762414716 slim_762414691 slim_762414676 slim_762414734 slim_762414724 slim_762414700 slim_762414697 slim_762414733 slim_762414718 slim_762414701 slim_762414730 slim_762414684 slim_762414696 slim_762414703 slim_762414689 slim_762414702 slim_762414717 slim_762414713 slim_762414704 slim_762414694 slim_762414714 slim_762414677 slim_762414699 slim_762414685 slim_762414708 slim_762414715 slim_762414720 slim_762414690 slim_762414681 slim_762414688 slim_762414686 slim_762414731 slim_762414698
0 1.4e-06 1.7e-06 1.15e-06 1.45e-06 1.6e-06 1.65e-06 1.4e-06 1.05e-06 1.3e-06 1.25e-06 1.3e-06 1.7e-06 1.4e-06 1.5e-06 1.3e-06 1.05e-06 1.85e-06 1.7e-06 1.05e-06 1.6e-06 1.15e-06 1.7e-06 1.25e-06 1.15e-06 1.85e-06 1.1e-06 1.2e-06 1.8e-06 1.65e-06 1.55e-06 1.4e-06 1.1e-06 1.35e-06 1.55e-06 1.25e-06 1.8e-06 8.5e-07 1.15e-06 1.55e-06 1.5e-06 1.35e-06 1.15e-06 1.25e-06 1.2e-06 1.7e-06 1.75e-06 1.35e-06 1.65e-06 1.45e-06 1.5e-06 1.35e-06 1.5e-06 1.35e-06 1.1e-06 9.5e-07 1.55e-06 1.4e-06 1.55e-06 1.2e-06 1.5e-06
1 1.7e-06 1.7e-06 1.45e-06 1.7e-06 1.6e-06 1.95e-06 1.6e-06 1.35e-06 1.3e-06 1.5e-06 1.15e-06 1.35e-06 1.3e-06 2.05e-06 1.65e-06 1.45e-06 1.2e-06 1.15e-06 1.65e-06 1.2e-06 1.5e-06 1.45e-06 1.85e-06 1.85e-06 9.5e-07 1.6e-06 1.45e-06 1.05e-06 1e-06 1.5e-06 1.5e-06 1.5e-06 1.6e-06 1.55e-06 1.3e-06 1.35e-06 1.5e-06 1.4e-06 1.1e-06 1.55e-06 1.5e-06 1.35e-06 1.4e-06 1.45e-06 8.5e-07 1.5e-06 1.4e-06 1.6e-06 1.4e-06 1.5e-06 1.05e-06 1.75e-06 1.45e-06 1.25e-06 1.4e-06 1.45e-06 1.4e-06 1.2e-06 1.6e-06 1.5e-06
2 1.15e-06 1.45e-06 1.4e-06 1.25e-06 1.1e-06 1.55e-06 1.5e-06 8e-07 7.5e-07 1.05e-06 1.3e-06 1.35e-06 1.1e-06 1.7e-06 1.25e-06 7.5e-07 1.7e-06 1.3e-06 1.05e-06 1.6e-06 1.1e-06 1.35e-06 1.2e-06 1.35e-06 1.6e-06 1.1e-06 1.1e-06 1.6e-06 1.6e-06 1.45e-06 1.4e-06 9e-07 1.15e-06 1.15e-06 1.2e-06 1.8e-06 8e-07 1e-06 1.25e-06 1.35e-06 1.5e-06 9.5e-07 8.5e-07 1.3e-06 1.45e-06 1.8e-06 9.5e-07 1.45e-06 1.1e-06 1e-06 8.5e-07 1.55e-06 1.25e-06 1e-06 1e-06 1.25e-06 1e-06 1.05e-06 9.5e-07 1e-06
3 1.45e-06 1.7e-06 1.25e-06 1.6e-06 1.25e-06 1.2e-06 1.3e-06 1.15e-06 1.05e-06 1.6e-06 1.8e-06 1.55e-06 1.3e-06 1e-06 9.5e-07 1.3e-06 2.05e-06 1.75e-06 1.55e-06 1.6e-06 1.65e-06 1.6e-06 1.35e-06 1.15e-06 1.95e-06 1.45e-06 9.5e-07 1.85e-06 2.05e-06 1.7e-06 1.4e-06 1.2e-06 8.5e-07 1.3e-06 1.7e-06 1.7e-06 1.55e-06 1.75e-06 1.55e-06 1.2e-06 1.6e-06 1.15e-06 1.15e-06 1.8e-06 1.7e-06 1.65e-06 1.1e-06 1.05e-06 1.45e-06 1.15e-06 9.5e-07 1.35e-06 1.6e-06 1.3e-06 1.4e-06 1.1e-06 1.2e-06 1.25e-06 1.55e-06 1.15e-06
4 1.6e-06 1.6e-06 1.1e-06 1.25e-06 1.2e-06 1.2e-06 1.75e-06 1e-06 1.05e-06 1.4e-06 1.7e-06 1.2e-06 1e-06 1.9e-06 1.35e-06 1.2e-06 1.65e-06 1.65e-06 1.45e-06 1.8e-06 1.6e-06 1e-06 1.75e-06 1.65e-06 1.65e-06 1.15e-06 1.2e-06 1.6e-06 1.9e-06 1.15e-06 1.35e-06 1.1e-06 1.2e-06 8.5e-07 1.6e-06 1.95e-06 1.45e-06 1.65e-06 1.45e-06 1.45e-06 1.85e-06 1.05e-06 9.5e-07 1.75e-06 1.6e-06 2e-06 7e-07 1.45e-06 1.35e-06 6e-07 8.5e-07 1.55e-06 1.75e-06 1.3e-06 1.3e-06 1.25e-06 9e-07 9.5e-07 1.2e-06 6e-07
5 1.65e-06 1.95e-06 1.55e-06 1.2e-06 1.2e-06 2e-06 1.45e-06 1.45e-06 1.5e-06 1.7e-06 1.9e-06 1.65e-06 1.4e-06 1.3e-06 1.3e-06 1.55e-06 1.9e-06 1.95e-06 1.65e-06 1.85e-06 1.75e-06 1.4e-06 1.55e-06 1.3e-06 2e-06 1.3e-06 1.4e-06 1.9e-06 2.1e-06 1.3e-06 1.4e-06 1.5e-06 1.25e-06 1.3e-06 1.8e-06 1.8e-06 1.7e-06 1.85e-06 1.85e-06 1.6e-06 1.8e-06 1.4e-06 1.45e-06 1.9e-06 1.95e-06 1.8e-06 1.15e-06 1.4e-06 1.75e-06 1.15e-06 1.45e-06 1.35e-06 1.8e-06 1.6e-06 1.55e-06 1.6e-06 1.4e-06 1.55e-06 1.4e-06 1.15e-06
6 1.4e-06 1.6e-06 1.5e-06 1.3e-06 1.75e-06 1.45e-06 2e-06 1.4e-06 1.5e-06 1.65e-06 1e-06 1.8e-06 1.6e-06 1.2e-06 1.3e-06 1.45e-06 1.75e-06 1.6e-06 1.55e-06 1.45e-06 1.35e-06 1.65e-06 1.35e-06 1.2e-06 1.55e-06 1.45e-06 1.4e-06 1.5e-06 1.3e-06 1.7e-06 1.55e-06 1.5e-06 1.3e-06 1.7e-06 1.3e-06 1.45e-06 1.4e-06 1.25e-06 1.7e-06 1.45e-06 1.35e-06 1.4e-06 1.55e-06 1.45e-06 1.6e-06 1.4e-06 1.5e-06 1.4e-06 1.65e-06 1.65e-06 1.55e-06 1.45e-06 1.5e-06 1.5e-06 1.35e-06 1.6e-06 1.6e-06 1.55e-06 1.5e-06 1.65e-06
7 1.05e-06 1.35e-06 8e-07 1.15e-06 1e-06 1.45e-06 1.4e-06 1.2e-06 8.5e-07 1.1e-06 1.2e-06 1.25e-06 1e-06 1.6e-06 1.1e-06 8e-07 1.6e-06 1.4e-06 1.05e-06 1.5e-06 1.1e-06 1.25e-06 1.3e-06 1.3e-06 1.5e-06 1.05e-06 9.5e-07 1.5e-06 1.5e-06 1.35e-06 1.3e-06 8.5e-07 1.05e-06 1.05e-06 1.15e-06 1.7e-06 8.5e-07 1.1e-06 1.2e-06 1.25e-06 1.35e-06 8e-07 8e-07 1.25e-06 1.35e-06 1.7e-06 8.5e-07 1.35e-06 1.1e-06 9e-07 7.5e-07 1.45e-06 1.35e-06 9.5e-07 8.5e-07 1.15e-06 9e-07 9.5e-07 1.05e-06 9e-07
8 1.3e-06 1.3e-06 7.5e-07 1.05e-06 1.05e-06 1.5e-06 1.5e-06 8.5e-07 6e-07 1.05e-06 1.5e-06 1.25e-06 8.5e-07 1.5e-06 1.05e-06 8e-07 1.7e-06 1.15e-06 1.15e-06 1.5e-06 1.3e-06 1.5e-06 1.25e-06 1.35e-06 1.7e-06 1.15e-06 8.5e-07 1.65e-06 1.75e-06 1.45e-06 1.3e-06 9e-07 9.5e-07 1.2e-06 1.35e-06 1.75e-06 1.05e-06 1.25e-06 1.05e-06 1.2e-06 1.55e-06 8.5e-07 7.5e-07 1.5e-06 1.3e-06 1.75e-06 8e-07 1.25e-06 1.1e-06 9.5e-07 5.5e-07 1.45e-06 1.3e-06 9e-07 1.1e-06 9.5e-07 8.5e-07 1e-06 1.05e-06 9.5e-07
9 1.25e-06 1.5e-06 1.05e-06 1.6e-06 1.4e-06 1.7e-06 1.65e-06 1.1e-06 1.05e-06 1.6e-06 1.4e-06 1.4e-06 1.1e-06 1.9e-06 1.5e-06 1e-06 1.45e-06 1.35e-06 1.3e-06 1.6e-06 1.25e-06 1.55e-06 1.4e-06 1.55e-06 1.7e-06 1.2e-06 1.35e-06 1.75e-06 1.55e-06 1.05e-06 1.2e-06 1.25e-06 1.5e-06 1.25e-06 1.25e-06 1.7e-06 8.5e-07 1.15e-06 1.55e-06 1.55e-06 1.65e-06 1.15e-06 1.25e-06 1.45e-06 1.5e-06 1.8e-06 1.2e-06 1.8e-06 1.45e-06 1.3e-06 1.25e-06 1.45e-06 1.35e-06 1.25e-06 1e-06 1.65e-06 1.25e-06 1.5e-06 1.05e-06 1.3e-06
