 slim_337483777 slim_337486352 slim_337488844 slim_337482121 slim_337487784 slim_337488649 slim_337482834 slim_337489195 slim_337489177 slim_337481900 slim_337489175 slim_337483714 slim_337489196 slim_337489180 slim_337489197 slim_337489192 slim_337479122 slim_337489276 slim_337489278 slim_337489229 slim_337489293 slim_337489208 slim_337489230 slim_337489320 slim_337489282 slim_337489210 slim_337489318 slim_337489258 slim_337489265 slim_337489283 slim_337489234 slim_337489303 slim_337489309 slim_337489322 slim_337489324 slim_337489404 slim_337489351 slim_337489437 slim_337489331 slim_337489424 slim_337489446 slim_337489439 slim_337489329 slim_337489342 slim_337489205 slim_337489358 slim_337489433 slim_337489409 slim_337489353 slim_337489403 slim_337489399 slim_337489398 slim_337489370 slim_337489418 slim_337489365 slim_337489401 slim_337489436 slim_337489415 slim_337489339 slim_337489419 slim_337489432 slim_337489447 slim_337489431 slim_337489391 slim_337489372 slim_337489402 slim_337489443 slim_337489346 slim_337489392 slim_337489327 slim_337489440 slim_337489430 slim_337489376 slim_337489427 slim_337489336 slim_337489383 slim_337489374 slim_337489386 slim_337489371 slim_337489396 slim_337489350 slim_337489441 slim_337489400 slim_337489349 slim_337489435 slim_337489333 slim_337489332 slim_337489388 slim_337489367 slim_337489366 slim_337489373 slim_337489451 slim_337489428 slim_337489434 slim_337489413 slim_337489412 slim_337489407 slim_337489423 slim_337489452 slim_337489417 slim_337489343
0 0.0009603 0.0009158 0.0009148 0.00086745 0.0008679 0.0008696 0.0008916 0.00080185 0.00088955 0.00090945 0.00084615 0.00089185 0.00092875 0.0008896 0.0008487 0.0008749 0.0009071 0.00082335 0.0008891 0.0008571 0.0008665 0.0008473 0.0009115 0.0009018 0.00089025 0.0007986 0.00090505 0.0008508 0.00091005 0.00090485 0.000896 0.00089045 0.00084925 0.0009266 0.00086 0.0008925 0.0008 0.0008678 0.00081185 0.00087455 0.00087005 0.00087095 0.00091195 0.0008496 0.00087305 0.0006911 0.00072855 0.00089755 0.00089925 0.0008994 0.000814 0.0008352 0.0009193 0.00092325 0.00088615 0.00092235 0.00086805 0.00089 0.00088275 0.0008762 0.0008679 0.0007169 0.0008999 0.00090785 0.0008667 0.00090035 0.00082525 0.00080225 0.0006206 0.00084515 0.00068585 0.0007947 0.0008833 0.00090785 0.0008778 0.00091695 0.0006522 0.00080845 0.00084525 0.0008513 0.0008582 0.0009291 0.00080135 0.00087985 0.00086895 0.00090285 0.0008515 0.0008326 0.0007052 0.00084815 0.0008776 0.00085595 0.0008672 0.0008894 0.00090085 0.0008605 0.00082655 0.00087145 0.0008822 0.0009172 0.0008238
1 0.0009158 0.0009883 0.0008968 0.0008361 0.00088655 0.0008634 0.00083915 0.00088395 0.00090195 0.00078655 0.0009052 0.00088215 0.0008276 0.0008694 0.0008759 0.0009013 0.0008707 0.0008298 0.00084255 0.00085265 0.00087505 0.0008911 0.0008432 0.00084185 0.00085705 0.00089875 0.00084295 0.0008702 0.0008545 0.00087715 0.0008529 0.0008502 0.0009096 0.00082285 0.00084655 0.00085855 0.00088145 0.0008806 0.0007889 0.000896 0.000905 0.000684 0.00089975 0.00087555 0.00085665 0.00089655 0.0009069 0.0008907 0.0006953 0.0008503 0.00087895 0.000876 0.0006365 0.0007915 0.00078445 0.0008553 0.00084455 0.0008968 0.00063785 0.00088145 0.00090395 0.00086295 0.00082745 0.00082215 0.0009073 0.0008958 0.00085745 0.000791 0.0008293 0.000858 0.00089295 0.000822 0.00084465 0.00089495 0.0008463 0.000876 0.0008703 0.00085915 0.0008018 0.00085555 0.00089485 0.00083545 0.000847 0.00083585 0.0007869 0.0009151 0.00087785 0.00083375 0.00089455 0.00086275 0.00091195 0.0008496 0.00082475 0.00087595 0.000891 0.0007952 0.0008015 0.0008769 0.0008365 0.0008532 0.00082405
2 0.0009148 0.0008968 0.0008466 0.00091055 0.0008642 0.00078565 0.0008715 0.00082445 0.0008496 0.0009033 0.00086185 0.00089205 0.0009203 0.00062195 0.0009087 0.000912 0.0009315 0.00088635 0.00082795 0.0008959 0.0008179 0.0008583 0.00084875 0.0008986 0.0008454 0.00088355 0.0009548 0.0009101 0.00082645 0.0008806 0.00085365 0.0008266 0.0008517 0.00088375 0.00085065 0.0008934 0.0008798 0.00091875 0.0008505 0.000868 0.00087245 0.00088535 0.00062195 0.0008776 0.00084295 0.00087005 0.0009045 0.0008947 0.00095435 0.00083725 0.00088245 0.00085145 0.0009047 0.00090855 0.00088085 0.00088135 0.00090875 0.0009138 0.0009168 0.0009499 0.0008445 0.0009197 0.00090545 0.00092055 0.00087735 0.00090345 0.00086615 0.00086095 0.0009113 0.000621 0.0009153 0.00089125 0.0008183 0.0008919 0.00087405 0.0008917 0.0009143 0.0008259 0.00090405 0.0009045 0.0008906 0.0008954 0.0008248 0.0008434 0.00067535 0.00092185 0.00088185 0.0008501 0.00091695 0.00086575 0.0009457 0.0008799 0.0008652 0.00061975 0.0008885 0.00092545 0.00066085 0.00088765 0.00090835 0.00089075 0.0008129
3 0.00086745 0.0008361 0.00091055 0.0008293 0.00080375 0.0008309 0.00086575 0.00087255 0.0008526 0.00084805 0.00072915 0.0008359 0.0008456 0.000885 0.0007831 0.00082435 0.00088045 0.0008615 0.0008181 0.00087525 0.0008467 0.0008512 0.000841 0.00067855 0.00081295 0.0008497 0.00062375 0.00057455 0.0008717 0.0008392 0.00082555 0.00083615 0.0008367 0.0008601 0.00082795 0.00085135 0.0008061 0.0008582 0.0008323 0.00085905 0.0008263 0.00077675 0.0008748 0.00082465 0.0007723 0.0008504 0.00083205 0.0008266 0.0007966 0.00082245 0.00081615 0.00077925 0.00082385 0.00089435 0.00082035 0.00084835 0.00085405 0.00079285 0.00081125 0.0005943 0.000822 0.0008474 0.00081215 0.0006096 0.0008425 0.0008632 0.0008441 0.00079455 0.0008513 0.0008213 0.0008369 0.0008271 0.0008012 0.00089055 0.00081885 0.00086665 0.00086695 0.00079495 0.0008627 0.00083225 0.0008112 0.00081865 0.00081275 0.00086225 0.00087115 0.0008601 0.000908 0.00081415 0.00088045 0.00086285 0.00060715 0.00086775 0.0008321 0.0008509 0.00086135 0.00082125 0.00087715 0.00077765 0.0006633 0.0008403 0.00081205
4 0.0008679 0.00088655 0.0008642 0.00080375 0.0008513 0.00083925 0.00088465 0.00085555 0.00082205 0.0009044 0.0008649 0.0007286 0.0008998 0.0008434 0.00084325 0.00077835 0.00090355 0.00090225 0.00085965 0.00084985 0.00086375 0.00084165 0.000913 0.00086205 0.0008476 0.00085905 0.0008643 0.0007287 0.0008638 0.0008626 0.0008813 0.0008479 0.0008612 0.0008822 0.00085385 0.00085905 0.000749 0.0008247 0.00089415 0.00084205 0.0008579 0.00084995 0.00085965 0.0006475 0.0008321 0.0008934 0.00073805 0.00082155 0.0008832 0.00084525 0.0006291 0.0007236 0.0009119 0.000893 0.00084375 0.00083415 0.00085905 0.00082825 0.00087745 0.0008367 0.0008247 0.00087765 0.00086785 0.00082135 0.00080815 0.00089575 0.0008027 0.0008146 0.00089745 0.0008021 0.00078075 0.00088425 0.00085265 0.000873 0.000847 0.0008487 0.000851 0.0008249 0.0008688 0.0008798 0.00088555 0.0008706 0.00081525 0.00088705 0.00086505 0.0007475 0.0008565 0.00085045 0.0008683 0.00077975 0.00086665 0.0008665 0.0008756 0.0008451 0.00072205 0.00081055 0.00087295 0.00087605 0.00085145 0.0008502 0.00081805
5 0.0008696 0.0008634 0.00078565 0.0008309 0.00083925 0.0008852 0.00088125 0.00086125 0.00087605 0.00086095 0.00085555 0.0008526 0.00087935 0.00081075 0.0008218 0.0008582 0.00084295 0.00084155 0.0008278 0.00084875 0.00069315 0.0008452 0.0008508 0.0008592 0.0007178 0.000871 0.00089365 0.0008356 0.00083635 0.0008549 0.00084425 0.000842 0.0008652 0.0008396 0.00083865 0.00085535 0.00083715 0.0008472 0.00084635 0.00088065 0.0008734 0.0008472 0.0007826 0.00081925 0.00084745 0.0008711 0.00088015 0.00083545 0.0008755 0.000638 0.0008368 0.0008139 0.00085385 0.000887 0.00081745 0.00083655 0.00082535 0.0008474 0.0008576 0.00086035 0.0008279 0.0008489 0.0008751 0.00082745 0.00073425 0.0008468 0.00080605 0.0008116 0.00088905 0.00079475 0.00086765 0.00088475 0.0008388 0.0008266 0.00083995 0.0008707 0.00084935 0.0008115 0.00085525 0.00084345 0.0008549 0.0008923 0.0007991 0.0008672 0.00082075 0.0008827 0.00083115 0.00084455 0.0008742 0.00083195 0.00087735 0.0007645 0.00082075 0.00077875 0.00090485 0.0008541 0.00084195 0.000826 0.00083755 0.00076775 0.000815
6 0.0008916 0.00083915 0.0008715 0.00086575 0.00088465 0.00088125 0.0009366 0.00086445 0.0008353 0.0008678 0.0008581 0.0009172 0.00086 0.00081615 0.0009029 0.00084775 0.0009046 0.00088555 0.0008664 0.00086335 0.0006747 0.0008873 0.0008866 0.00090765 0.0009168 0.00091275 0.00089455 0.000839 0.0008736 0.00085865 0.0008558 0.0008674 0.00090255 0.0008667 0.00086535 0.0008951 0.00081505 0.00087105 0.00084155 0.000907 0.00089105 0.00081105 0.00087035 0.00088445 0.0008277 0.00077165 0.00087135 0.00091795 0.0008689 0.0008907 0.00087645 0.00083625 0.0008405 0.00077865 0.0008536 0.000874 0.00088995 0.00085695 0.00082135 0.0009466 0.0008364 0.00085895 0.00091865 0.0008659 0.0009147 0.0009338 0.00083365 0.0008664 0.0008522 0.000824 0.00086725 0.00088405 0.0008415 0.00088615 0.00089705 0.00091925 0.0009054 0.00087375 0.0008493 0.00088665 0.0008966 0.00087205 0.00078235 0.0006516 0.000826 0.0009503 0.000887 0.00085165 0.0008529 0.000869 0.00092095 0.00089075 0.00087075 0.0008877 0.0008748 0.00089615 0.00083295 0.00089825 0.0008904 0.00087915 0.0008728
7 0.00080185 0.00088395 0.00082445 0.00087255 0.00085555 0.00086125 0.00086445 0.0008036 0.00088015 0.0008776 0.00071625 0.00088035 0.0008297 0.0008006 0.00081895 0.00085725 0.0008684 0.00084085 0.00084095 0.00081515 0.0008036 0.00081965 0.00090705 0.0008586 0.00083225 0.00083965 0.00090895 0.00085645 0.0008852 0.0008326 0.00083965 0.0008269 0.0008567 0.0008849 0.0008275 0.00088435 0.00080275 0.00089045 0.0008032 0.0008585 0.00080145 0.00075935 0.00087195 0.000845 0.0008768 0.00074935 0.00080635 0.00089895 0.00091325 0.00088115 0.00082285 0.0007147 0.0009065 0.00088505 0.00084365 0.0008792 0.0008796 0.0008762 0.00089425 0.0008827 0.00086285 0.0008092 0.0008367 0.0009083 0.00085235 0.00086395 0.00083055 0.00078475 0.00076605 0.0007752 0.00077905 0.00084605 0.00084145 0.00089655 0.0008214 0.0008208 0.0008232 0.0007897 0.0008416 0.0008191 0.00083465 0.00089475 0.0007756 0.0008667 0.00082945 0.000883 0.0007808 0.00082435 0.00082185 0.00081625 0.0008677 0.00078745 0.000854 0.00085365 0.00090765 0.00086365 0.00076945 0.0007911 0.00085205 0.00087005 0.0008057
8 0.00088955 0.00090195 0.0008496 0.0008526 0.00082205 0.00087605 0.0008353 0.00088015 0.0009538 0.0009422 0.00086115 0.0008523 0.0009257 0.00084535 0.0009082 0.0008788 0.0009067 0.0008786 0.0008745 0.0009248 0.00085555 0.0009083 0.000871 0.00081675 0.0008804 0.0008765 0.0008928 0.0008572 0.00091115 0.00091025 0.0008946 0.00088165 0.0009131 0.00087765 0.0008906 0.0008559 0.00083285 0.00087455 0.0008668 0.00080885 0.0007876 0.0008547 0.00087375 0.00088 0.0007877 0.000861 0.0008343 0.0008844 0.000918 0.00088875 0.0008935 0.00083925 0.0008914 0.00091755 0.000882 0.00087075 0.00087875 0.00068495 0.0008953 0.0009006 0.00082985 0.00087075 0.00093255 0.00087125 0.00085485 0.0009174 0.00086085 0.00088545 0.0008637 0.0008134 0.00088895 0.00089465 0.00083785 0.0008879 0.00088755 0.00080625 0.0008918 0.0008653 0.0008632 0.0008807 0.00089625 0.0008979 0.00085125 0.00085505 0.00086175 0.00085745 0.00089675 0.0008012 0.0008731 0.0009005 0.0008963 0.00087885 0.00087935 0.0008612 0.00075845 0.00089465 0.0008375 0.00092445 0.0009194 0.0008746 0.00077475
9 0.00090945 0.00078655 0.0009033 0.00084805 0.0009044 0.00086095 0.0008678 0.0008776 0.0009422 0.0008899 0.0008733 0.000897 0.00074645 0.0008985 0.0008619 0.0008975 0.0008552 0.00081935 0.000855 0.0008103 0.00089715 0.00087525 0.0009096 0.00084785 0.00079815 0.00088135 0.00087365 0.0008784 0.0008703 0.00081665 0.0006418 0.0008359 0.0009087 0.0008458 0.0008552 0.0009146 0.00088095 0.00083655 0.00082955 0.0009282 0.0009191 0.00079755 0.00092255 0.00089825 0.0008758 0.0008935 0.00090085 0.0008626 0.00081215 0.0008425 0.0008593 0.00085405 0.00081425 0.0007518 0.00080215 0.0008216 0.00089835 0.0009121 0.0007707 0.0008663 0.00090285 0.0008992 0.0008365 0.00085585 0.0008882 0.00085865 0.0008501 0.00082245 0.00085315 0.0008763 0.00089155 0.0008359 0.00089275 0.0008391 0.0008394 0.0009075 0.00086965 0.00088605 0.0007963 0.00087345 0.00089205 0.00084675 0.0008614 0.00085415 0.000869 0.00089395 0.00084395 0.00086535 0.000873 0.00086055 0.000893 0.00076975 0.00088385 0.0008759 0.00093855 0.00081555 0.00082785 0.0008195 0.0007531 0.0007855 0.0008812
