 slim_762443409 slim_762443400 slim_762443422 slim_762443435 slim_762443423 slim_762443426 slim_762443434 slim_762443432 slim_762443429 slim_762443402 slim_762443415 slim_762443405 slim_762443399 slim_762443412 slim_762443416 slim_762443428 slim_762443410 slim_762443427 slim_762443419 slim_762443411 slim_762443398 slim_762443406 slim_762443431 slim_762443424 slim_762443417 slim_762443407 slim_762443436 slim_762443433 slim_762443396 slim_762443413 slim_762443403 slim_762443401 slim_762443408 slim_762443404 slim_762443414 slim_762443425 slim_762443420 slim_762443421 slim_762443397 slim_762443418 slim_762443430
0 1.7e-06 1.9e-06 1.5e-06 1.9e-06 1e-06 1.8e-06 1.15e-06 1.55e-06 2.15e-06 1.6e-06 1.65e-06 1.9e-06 2.2e-06 1.3e-06 1.1e-06 1.15e-06 1.4e-06 1.15e-06 1.65e-06 1.4e-06 1.45e-06 1.5e-06 1.7e-06 1.55e-06 2.15e-06 1.15e-06 1.6e-06 1.25e-06 1.45e-06 1.45e-06 1.3e-06 2e-06 1.3e-06 1.85e-06 2e-06 1.1e-06 1.65e-06 2.35e-06 1.65e-06 2e-06 1.65e-06
1 1.9e-06 2e-06 1.9e-06 1.4e-06 1.65e-06 2e-06 1.6e-06 1.7e-06 2.3e-06 1.95e-06 1.45e-06 1.45e-06 1.55e-06 1.65e-06 1.55e-06 1.7e-06 1.7e-06 1.4e-06 2e-06 1.6e-06 2.15e-06 1.45e-06 1.9e-06 1.55e-06 2.3e-06 1.75e-06 1.25e-06 1.8e-06 1.1e-06 1.4e-06 1.65e-06 2e-06 1.8e-06 1.5e-06 1.95e-06 1.25e-06 1.55e-06 2.1e-06 1.55e-06 1.9e-06 1.85e-06
2 1.5e-06 1.9e-06 1.8e-06 1.75e-06 9.5e-07 1.25e-06 1.1e-06 1.55e-06 1.1e-06 1.1e-06 1.6e-06 1.9e-06 1.6e-06 1.2e-06 1.1e-06 9e-07 1.4e-06 1.4e-06 1.15e-06 1.35e-06 1.5e-06 1.55e-06 1.25e-06 1.5e-06 1.1e-06 1.1e-06 1.7e-06 1.2e-06 1.65e-06 1.45e-06 1.3e-06 1.1e-06 1.25e-06 1.7e-06 1.45e-06 1.25e-06 1.5e-06 1.75e-06 1.3e-06 1.9e-06 1.2e-06
3 1.9e-06 1.4e-06 1.75e-06 2.3e-06 1.5e-06 1.85e-06 1.5e-06 1.75e-06 2.1e-06 1.8e-06 1.55e-06 1.8e-06 1.55e-06 1.5e-06 1.6e-06 1.5e-06 1.55e-06 1.65e-06 1.85e-06 1.75e-06 2.15e-06 1.65e-06 1.85e-06 1.75e-06 2.1e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.55e-06 1.45e-06 1.95e-06 1.4e-06 1.45e-06 2.05e-06 1.5e-06 1.3e-06 2.15e-06 1.8e-06 1.75e-06 1.8e-06
4 1e-06 1.65e-06 9.5e-07 1.5e-06 4e-07 1.35e-06 5e-07 1.05e-06 1.8e-06 1.1e-06 1.15e-06 1.6e-06 1.9e-06 7e-07 5.5e-07 4.5e-07 9e-07 8e-07 1.15e-06 8e-07 1.65e-06 1.05e-06 1.1e-06 1.05e-06 1.75e-06 4.5e-07 1.15e-06 6e-07 1.15e-06 9e-07 8.5e-07 1.55e-06 7e-07 1.4e-06 1.6e-06 6.5e-07 1.25e-06 2.1e-06 1.35e-06 1.65e-06 1.05e-06
5 1.8e-06 2e-06 1.25e-06 1.85e-06 1.35e-06 2.1e-06 1.2e-06 1.75e-06 1.1e-06 1.35e-06 1.9e-06 1.95e-06 1.7e-06 1.2e-06 1.4e-06 1.25e-06 1.65e-06 1.65e-06 1.4e-06 1.75e-06 1.7e-06 1.55e-06 1.5e-06 1.55e-06 1.1e-06 1.5e-06 1.8e-06 1.55e-06 1.85e-06 1.3e-06 1.45e-06 1.25e-06 1.5e-06 1.9e-06 1.6e-06 1.5e-06 1.55e-06 1.8e-06 1.45e-06 2.05e-06 1.45e-06
6 1.15e-06 1.6e-06 1.1e-06 1.5e-06 5e-07 1.2e-06 8e-07 1.1e-06 1.9e-06 1.2e-06 1.25e-06 1.5e-06 1.9e-06 6e-07 6e-07 6.5e-07 1.05e-06 9e-07 1.25e-06 9.5e-07 1.75e-06 9e-07 1.25e-06 9e-07 1.9e-06 6e-07 1.05e-06 7e-07 1.15e-06 6e-07 8.5e-07 1.7e-06 8e-07 1.4e-06 1.7e-06 7.5e-07 1.3e-06 2.15e-06 1.4e-06 1.7e-06 1.2e-06
7 1.55e-06 1.7e-06 1.55e-06 1.75e-06 1.05e-06 1.75e-06 1.1e-06 1.8e-06 2.2e-06 1.65e-06 1.35e-06 1.5e-06 2.2e-06 1.35e-06 1.05e-06 1.2e-06 1.45e-06 1.2e-06 1.7e-06 1e-06 2.05e-06 1.1e-06 1.65e-06 1.1e-06 2.2e-06 1.1e-06 1.15e-06 1.2e-06 1.1e-06 1.2e-06 1.2e-06 2.05e-06 1.2e-06 1.8e-06 1.6e-06 1.05e-06 1.35e-06 2.1e-06 1.6e-06 1.7e-06 1.6e-06
8 2.15e-06 2.3e-06 1.1e-06 2.1e-06 1.8e-06 1.1e-06 1.9e-06 2.2e-06 5e-07 1.25e-06 2.25e-06 2.35e-06 1.4e-06 1.8e-06 1.9e-06 1.5e-06 2e-06 2.15e-06 1.3e-06 2.15e-06 1.45e-06 2.2e-06 1.5e-06 2.15e-06 3e-07 2e-06 2.45e-06 2.05e-06 2.35e-06 2.15e-06 1.9e-06 6.5e-07 1.95e-06 2.2e-06 1.35e-06 2e-06 1.75e-06 1.4e-06 1.35e-06 2.25e-06 1.45e-06
9 1.6e-06 1.95e-06 1.1e-06 1.8e-06 1.1e-06 1.35e-06 1.2e-06 1.65e-06 1.25e-06 1.9e-06 1.7e-06 1.95e-06 1.6e-06 1.25e-06 1.2e-06 1e-06 1.5e-06 1.5e-06 1e-06 1.5e-06 1.5e-06 1.6e-06 1.2e-06 1.6e-06 1.25e-06 1.1e-06 1.75e-06 9.5e-07 1.7e-06 1.5e-06 1.35e-06 1.2e-06 1.15e-06 1.6e-06 1.6e-06 1.35e-06 1.55e-06 1.85e-06 1.3e-06 1.95e-06 1.15e-06
