 slim_762058727 slim_762058773 slim_762058753 slim_762058746 slim_762058729 slim_762058760 slim_762058730 slim_762058735 slim_762058766 slim_762058736 slim_762058734 slim_762058768 slim_762058743 slim_762058758 slim_762058748 slim_762058772 slim_762058765 slim_762058759 slim_762058749 slim_762058756 slim_762058744 slim_762058728 slim_762058763 slim_762058754 slim_762058733 slim_762058731 slim_762058745 slim_762058747 slim_762058737 slim_762058741 slim_762058757 slim_762058742 slim_762058740 slim_762058769 slim_762058750 slim_762058739 slim_762058732 slim_762058767 slim_762058764 slim_762058762 slim_762058771 slim_762058770 slim_762058761 slim_762058755 slim_762058738 slim_762058751 slim_762058752
0 1.2e-06 1.25e-06 2.65e-06 7e-07 9e-07 1.1e-06 1.95e-06 1.95e-06 1.2e-06 7.5e-07 1e-06 1.15e-06 7.5e-07 2.25e-06 8.5e-07 7.5e-07 1e-06 9.5e-07 7.5e-07 1.8e-06 9e-07 8e-07 1.95e-06 9e-07 1.65e-06 7.5e-07 1.75e-06 6e-07 9e-07 9.5e-07 1.85e-06 8.5e-07 7.5e-07 8.5e-07 1.65e-06 7.5e-07 8.5e-07 1.25e-06 1.75e-06 1.75e-06 7.5e-07 8.5e-07 1.1e-06 1e-06 1.7e-06 1.65e-06 6.5e-07
1 1.25e-06 1.9e-06 2.35e-06 1.3e-06 1.45e-06 1.75e-06 2.4e-06 2.45e-06 1.85e-06 1.4e-06 1.85e-06 1.75e-06 1e-06 2.35e-06 1.4e-06 1.4e-06 1.85e-06 1.85e-06 1.45e-06 1.85e-06 1.8e-06 1.4e-06 2.25e-06 1.45e-06 2.15e-06 1.35e-06 2.3e-06 9.5e-07 1.25e-06 1.85e-06 1.95e-06 1.4e-06 1.35e-06 1.7e-06 1.9e-06 1.35e-06 1.75e-06 1.7e-06 1.85e-06 2.3e-06 1.35e-06 1.7e-06 2e-06 1.8e-06 2.2e-06 1.9e-06 1e-06
2 2.65e-06 2.35e-06 2e-06 2.7e-06 2.75e-06 3.1e-06 2.35e-06 2.35e-06 3.2e-06 2.65e-06 3.25e-06 3.1e-06 2.3e-06 2.6e-06 2.85e-06 2.8e-06 3.2e-06 3.2e-06 2.85e-06 2e-06 3.1e-06 2.8e-06 2.5e-06 2.9e-06 2e-06 2.75e-06 2.2e-06 2.4e-06 2.4e-06 3.2e-06 2.15e-06 2.85e-06 2.75e-06 3.05e-06 1.8e-06 2.75e-06 3.1e-06 3.1e-06 2.1e-06 2.15e-06 2.6e-06 3.05e-06 3.35e-06 3.25e-06 2.05e-06 1.8e-06 2.35e-06
3 7e-07 1.3e-06 2.7e-06 1.1e-06 8.5e-07 1.3e-06 1.9e-06 1.9e-06 1.4e-06 8.5e-07 1.05e-06 1.2e-06 8e-07 2.3e-06 7.5e-07 8.5e-07 8.5e-07 1e-06 7e-07 1.8e-06 1e-06 8e-07 1.9e-06 8e-07 1.65e-06 7e-07 1.9e-06 5.5e-07 8.5e-07 1e-06 2e-06 7.5e-07 6.5e-07 7.5e-07 1.7e-06 6.5e-07 9.5e-07 1.4e-06 1.75e-06 1.9e-06 8e-07 7.5e-07 1.15e-06 1e-06 1.65e-06 1.65e-06 6e-07
4 9e-07 1.45e-06 2.75e-06 8.5e-07 1.5e-06 1.4e-06 1.85e-06 2e-06 1.5e-06 1.05e-06 1e-06 1.35e-06 1e-06 2.45e-06 8.5e-07 1.05e-06 9.5e-07 1.05e-06 9.5e-07 1.85e-06 1.05e-06 9.5e-07 1.9e-06 9e-07 1.75e-06 9.5e-07 1.95e-06 8.5e-07 1.15e-06 1.1e-06 2.1e-06 8e-07 8.5e-07 9e-07 1.85e-06 8.5e-07 1.1e-06 1.55e-06 1.95e-06 1.95e-06 8e-07 9e-07 1.2e-06 1.05e-06 1.7e-06 1.8e-06 8e-07
5 1.1e-06 1.75e-06 3.1e-06 1.3e-06 1.4e-06 1.1e-06 2.5e-06 2.5e-06 6.5e-07 1.25e-06 9e-07 8.5e-07 1.7e-06 2.2e-06 1.45e-06 1.1e-06 1.15e-06 8.5e-07 1.3e-06 1.85e-06 7.5e-07 1.3e-06 2.3e-06 1.5e-06 2.15e-06 1.35e-06 2e-06 1.65e-06 1.95e-06 8.5e-07 1.7e-06 1.45e-06 1.35e-06 1e-06 2.6e-06 1.35e-06 7.5e-07 1.05e-06 2.55e-06 2e-06 1.15e-06 1e-06 1e-06 1.1e-06 2.2e-06 2.6e-06 1.65e-06
6 1.95e-06 2.4e-06 2.35e-06 1.9e-06 1.85e-06 2.5e-06 3.7e-06 2.05e-06 2.6e-06 1.95e-06 2.1e-06 2.45e-06 1.9e-06 2.95e-06 1.9e-06 2.1e-06 2.05e-06 2.15e-06 2e-06 2.35e-06 2.15e-06 2e-06 2.4e-06 1.95e-06 1.95e-06 2e-06 2.2e-06 1.85e-06 1.85e-06 2.2e-06 2.6e-06 1.85e-06 1.9e-06 2e-06 1.85e-06 1.9e-06 2.2e-06 2.6e-06 2.4e-06 2.15e-06 1.9e-06 2e-06 2.3e-06 2.1e-06 1.9e-06 1.95e-06 1.85e-06
7 1.95e-06 2.45e-06 2.35e-06 1.9e-06 2e-06 2.5e-06 2.05e-06 3.7e-06 2.6e-06 1.95e-06 2.25e-06 2.45e-06 1.9e-06 2.95e-06 2e-06 2.1e-06 2.05e-06 2.2e-06 2e-06 2.3e-06 2.1e-06 2e-06 2.5e-06 2.05e-06 1.95e-06 2e-06 2.2e-06 1.85e-06 1.85e-06 2.2e-06 2.6e-06 2e-06 1.9e-06 2e-06 1.85e-06 1.9e-06 2.2e-06 2.6e-06 2.4e-06 2.15e-06 1.9e-06 2e-06 2.35e-06 2.2e-06 1.9e-06 1.95e-06 1.85e-06
8 1.2e-06 1.85e-06 3.2e-06 1.4e-06 1.5e-06 6.5e-07 2.6e-06 2.6e-06 1.3e-06 1.35e-06 1e-06 8.5e-07 1.8e-06 2.25e-06 1.55e-06 1.2e-06 1.25e-06 9.5e-07 1.4e-06 1.95e-06 8.5e-07 1.4e-06 2.4e-06 1.6e-06 2.25e-06 1.45e-06 2.1e-06 1.75e-06 2.05e-06 9.5e-07 1.8e-06 1.55e-06 1.45e-06 1.1e-06 2.7e-06 1.45e-06 8.5e-07 1.05e-06 2.65e-06 2.1e-06 1.25e-06 1.1e-06 1.1e-06 1.2e-06 2.3e-06 2.7e-06 1.75e-06
9 7.5e-07 1.4e-06 2.65e-06 8.5e-07 1.05e-06 1.25e-06 1.95e-06 1.95e-06 1.35e-06 1.5e-06 1.15e-06 1.3e-06 9e-07 2.4e-06 1e-06 9e-07 1.15e-06 1.1e-06 9e-07 1.95e-06 1.05e-06 9.5e-07 2.1e-06 1.05e-06 1.65e-06 9e-07 1.8e-06 7.5e-07 7.5e-07 1.1e-06 2e-06 1e-06 9e-07 1e-06 1.65e-06 9e-07 1e-06 1.4e-06 1.9e-06 1.75e-06 9e-07 1e-06 1.25e-06 1.15e-06 1.7e-06 1.65e-06 8e-07
10 1e-06 1.85e-06 3.25e-06 1.05e-06 1e-06 9e-07 2.1e-06 2.25e-06 1e-06 1.15e-06 1.1e-06 1.1e-06 1.6e-06 2.45e-06 1.05e-06 1e-06 7.5e-07 6e-07 1.1e-06 1.9e-06 6e-07 1.1e-06 1.95e-06 1.1e-06 2e-06 1.15e-06 1.95e-06 1.45e-06 1.75e-06 6.5e-07 1.9e-06 1e-06 1.05e-06 7e-07 2.5e-06 1.05e-06 6.5e-07 1.4e-06 2.4e-06 1.95e-06 1e-06 7e-07 7.5e-07 8e-07 1.95e-06 2.45e-06 1.45e-06
11 1.15e-06 1.75e-06 3.1e-06 1.2e-06 1.35e-06 8.5e-07 2.45e-06 2.45e-06 8.5e-07 1.3e-06 1.1e-06 1.3e-06 1.7e-06 2.15e-06 1.35e-06 1.3e-06 1.05e-06 1.05e-06 1.05e-06 1.85e-06 1e-06 1.3e-06 2.25e-06 1.4e-06 2e-06 1.15e-06 2.25e-06 1.55e-06 1.85e-06 1.05e-06 1.95e-06 1.35e-06 1.25e-06 8e-07 2.6e-06 1.25e-06 8.5e-07 1.2e-06 2.5e-06 2.25e-06 1.2e-06 8e-07 1.2e-06 1.25e-06 2.15e-06 2.55e-06 1.55e-06
12 7.5e-07 1e-06 2.3e-06 8e-07 1e-06 1.7e-06 1.9e-06 1.9e-06 1.8e-06 9e-07 1.6e-06 1.7e-06 5e-07 2.45e-06 9.5e-07 9e-07 1.55e-06 1.55e-06 9e-07 2e-06 1.5e-06 9e-07 2.15e-06 1e-06 1.65e-06 8.5e-07 1.8e-06 2.5e-07 5.5e-07 1.55e-06 2.1e-06 9.5e-07 8.5e-07 1.4e-06 1.15e-06 8.5e-07 1.45e-06 1.45e-06 1.5e-06 1.8e-06 8.5e-07 1.4e-06 1.7e-06 1.35e-06 1.7e-06 1.2e-06 3e-07
