 slim_762316691 slim_762316682 slim_762316695 slim_762316685 slim_762316676 slim_762316708 slim_762316697 slim_762316713 slim_762316677 slim_762316702 slim_762316687 slim_762316705 slim_762316686 slim_762316692 slim_762316679 slim_762316670 slim_762316696 slim_762316699 slim_762316669 slim_762316680 slim_762316678 slim_762316671 slim_762316703 slim_762316701 slim_762316690 slim_762316683 slim_762316673 slim_762316707 slim_762316698 slim_762316712 slim_762316704 slim_762316709 slim_762316700 slim_762316674 slim_762316675 slim_762316706 slim_762316711 slim_762316681 slim_762316689 slim_762316688 slim_762316684 slim_762316694 slim_762316693 slim_762316672 slim_762316710
0 1e-07 1.5e-06 2.2e-06 1.9e-06 1.45e-06 1.8e-06 2.25e-06 1.2e-06 3.65e-06 1.85e-06 1.7e-06 1.25e-06 1.85e-06 1.65e-06 3.1e-06 2.9e-06 2.05e-06 8e-07 2.9e-06 2.2e-06 2.05e-06 2.95e-06 3.05e-06 1.85e-06 1.3e-06 2.2e-06 2.3e-06 1.15e-06 2.7e-06 2.4e-06 2.45e-06 1.3e-06 1.8e-06 1.8e-06 1.5e-06 2.35e-06 2.3e-06 3.2e-06 2.45e-06 1.55e-06 1.75e-06 3.55e-06 2.25e-06 1.3e-06 3.65e-06
1 1.5e-06 2.5e-06 1.9e-06 1.95e-06 1.95e-06 1.75e-06 1.95e-06 1.5e-06 2.95e-06 1.95e-06 1.8e-06 1.35e-06 1.95e-06 1.95e-06 2.6e-06 2.55e-06 1.55e-06 1.55e-06 2.55e-06 1.5e-06 1.4e-06 2.65e-06 2.2e-06 1.8e-06 1.5e-06 1.3e-06 2.05e-06 1.4e-06 2.4e-06 2.3e-06 1.9e-06 1.6e-06 1.25e-06 1.95e-06 1.6e-06 2.25e-06 1.95e-06 2.4e-06 2.05e-06 1.6e-06 1.85e-06 2.8e-06 2.15e-06 2e-06 2.95e-06
2 2.2e-06 1.9e-06 9e-07 1.6e-06 2.05e-06 8e-07 5e-07 1.6e-06 2.05e-06 1.55e-06 1.75e-06 1.55e-06 1.55e-06 2.35e-06 1.5e-06 1.7e-06 1.55e-06 1.9e-06 1.45e-06 1.3e-06 1.65e-06 2.1e-06 2.25e-06 1.4e-06 1.4e-06 2.3e-06 2.05e-06 2.25e-06 1.95e-06 1.1e-06 2.05e-06 2e-06 1.75e-06 1.45e-06 1.6e-06 1.2e-06 2e-06 2.5e-06 1.65e-06 1.15e-06 1.45e-06 2.4e-06 1.8e-06 2.2e-06 2.05e-06
3 1.9e-06 1.95e-06 1.6e-06 1.9e-06 1.4e-06 1.25e-06 1.65e-06 1.15e-06 3.05e-06 1e-06 2e-06 1.65e-06 9.5e-07 2.1e-06 2.45e-06 1.95e-06 2e-06 1.45e-06 2.55e-06 1.7e-06 1.55e-06 2.2e-06 2.95e-06 1.4e-06 1.05e-06 2.7e-06 2e-06 2.3e-06 2.05e-06 1.45e-06 2.2e-06 1.95e-06 2.2e-06 1.7e-06 1e-06 1.4e-06 1.6e-06 2.3e-06 1.75e-06 1.05e-06 1.15e-06 2.8e-06 2.15e-06 1.7e-06 3.05e-06
4 1.45e-06 1.95e-06 2.05e-06 1.4e-06 1.8e-06 1.7e-06 2.1e-06 1e-06 3.6e-06 1.35e-06 2.1e-06 1.6e-06 1.35e-06 1.95e-06 3.05e-06 2.6e-06 2.35e-06 1.2e-06 3.05e-06 2.05e-06 1.65e-06 2.7e-06 3.35e-06 1.7e-06 1e-06 2.95e-06 2.4e-06 2.2e-06 2.4e-06 2.05e-06 2.35e-06 1.95e-06 2.25e-06 1.9e-06 9.5e-07 2.1e-06 1.65e-06 2.45e-06 2.05e-06 1.25e-06 1.45e-06 3.15e-06 2.3e-06 1.15e-06 3.6e-06
5 1.8e-06 1.75e-06 8e-07 1.25e-06 1.7e-06 5e-07 8e-07 1.25e-06 2.25e-06 1.2e-06 1.65e-06 1.4e-06 1.2e-06 2.15e-06 1.7e-06 1.55e-06 1.35e-06 1.55e-06 1.75e-06 1.1e-06 1.55e-06 2e-06 2.35e-06 1.25e-06 1.05e-06 2.4e-06 1.85e-06 2.1e-06 1.9e-06 1.05e-06 2.1e-06 1.8e-06 1.85e-06 1.45e-06 1.3e-06 1.1e-06 1.85e-06 2.5e-06 1.4e-06 7.5e-07 1.05e-06 2.5e-06 1.7e-06 1.8e-06 2.25e-06
6 2.25e-06 1.95e-06 5e-07 1.65e-06 2.1e-06 8e-07 1e-06 1.65e-06 2.1e-06 1.6e-06 1.8e-06 1.6e-06 1.6e-06 2.4e-06 1.55e-06 1.7e-06 1.55e-06 1.95e-06 1.45e-06 1.35e-06 1.7e-06 2.15e-06 2.25e-06 1.45e-06 1.45e-06 2.35e-06 2.1e-06 2.3e-06 2e-06 1.1e-06 2.1e-06 2.05e-06 1.8e-06 1.5e-06 1.65e-06 1.25e-06 2.05e-06 2.55e-06 1.7e-06 1.2e-06 1.45e-06 2.45e-06 1.85e-06 2.25e-06 2.1e-06
7 1.2e-06 1.5e-06 1.6e-06 1.15e-06 1e-06 1.25e-06 1.65e-06 9e-07 3.15e-06 1.1e-06 1.65e-06 1.1e-06 1.1e-06 1.95e-06 2.6e-06 2.35e-06 1.9e-06 8.5e-07 2.65e-06 1.6e-06 1.2e-06 2.45e-06 2.9e-06 1.45e-06 6.5e-07 2.5e-06 2.25e-06 1.85e-06 1.95e-06 1.8e-06 2.25e-06 1.6e-06 1.8e-06 1.5e-06 5e-07 1.85e-06 1.55e-06 2.7e-06 1.95e-06 8e-07 9.5e-07 3.05e-06 1.85e-06 1.2e-06 3.15e-06
8 3.65e-06 2.95e-06 2.05e-06 3.05e-06 3.6e-06 2.25e-06 2.1e-06 3.15e-06 0.0 3.1e-06 2.55e-06 3.1e-06 3.1e-06 3.3e-06 8.5e-07 1.65e-06 2.6e-06 3.45e-06 1.45e-06 2.35e-06 2.8e-06 1.8e-06 1.8e-06 2.9e-06 2.95e-06 2.95e-06 3.05e-06 3.3e-06 1.85e-06 2.55e-06 3.1e-06 2.85e-06 2.85e-06 2.95e-06 3.25e-06 2.3e-06 3.05e-06 2.95e-06 2.6e-06 2.7e-06 3e-06 1.6e-06 1.5e-06 3.65e-06 0.0
9 1.85e-06 1.95e-06 1.55e-06 1e-06 1.35e-06 1.2e-06 1.6e-06 1.1e-06 3.1e-06 1.8e-06 2e-06 1.6e-06 9.5e-07 2.1e-06 2.45e-06 1.95e-06 2e-06 1.4e-06 2.55e-06 1.7e-06 1.55e-06 2.15e-06 3e-06 1.3e-06 1e-06 2.75e-06 1.95e-06 2.3e-06 2.05e-06 1.35e-06 2.2e-06 1.95e-06 2.2e-06 1.65e-06 9.5e-07 1.35e-06 1.6e-06 2.35e-06 1.75e-06 1e-06 1.1e-06 2.85e-06 2.15e-06 1.65e-06 3.1e-06
