 slim_762127077 slim_762127047 slim_762127044 slim_762127059 slim_762127076 slim_762127060 slim_762127043 slim_762127078 slim_762127056 slim_762127042 slim_762127054 slim_762127068 slim_762127073 slim_762127072 slim_762127070 slim_762127065 slim_762127062 slim_762127064 slim_762127069 slim_762127040 slim_762127085 slim_762127057 slim_762127061 slim_762127079 slim_762127045 slim_762127071 slim_762127067 slim_762127080 slim_762127075 slim_762127058 slim_762127084 slim_762127063 slim_762127041 slim_762127082 slim_762127055 slim_762127086 slim_762127048 slim_762127050 slim_762127051 slim_762127053 slim_762127081 slim_762127052 slim_762127083 slim_762127066 slim_762127046 slim_762127049 slim_762127074
0 1.7e-06 2.35e-06 1.15e-06 2.05e-06 9e-07 1.6e-06 1.95e-06 1.4e-06 1.45e-06 2e-06 1.95e-06 2.4e-06 1.9e-06 1.4e-06 2.3e-06 1.95e-06 2.05e-06 1.9e-06 1.8e-06 2.25e-06 1.6e-06 1.9e-06 1.65e-06 2e-06 2.1e-06 1.65e-06 1.25e-06 1.1e-06 1.2e-06 1.3e-06 1.65e-06 1.3e-06 1.35e-06 1.25e-06 2.05e-06 1.75e-06 1.55e-06 1.7e-06 1.55e-06 1.1e-06 1.1e-06 1.3e-06 1.15e-06 1.7e-06 1.25e-06 2.05e-06 1.7e-06
1 2.35e-06 2.8e-06 1.9e-06 1.8e-06 2.4e-06 2.75e-06 2.6e-06 2.35e-06 2.25e-06 2.45e-06 2.3e-06 1.65e-06 2.1e-06 2.5e-06 1.7e-06 2.7e-06 2.55e-06 2.05e-06 2.45e-06 2.55e-06 2.35e-06 2.35e-06 2.3e-06 2.75e-06 1.85e-06 1.85e-06 2.15e-06 2.55e-06 2.5e-06 2.35e-06 2.5e-06 2.6e-06 2.15e-06 2e-06 2.5e-06 2.45e-06 2.15e-06 2.65e-06 1.8e-06 2.2e-06 2.2e-06 2.25e-06 2.7e-06 2.45e-06 2.45e-06 2.15e-06 1.65e-06
2 1.15e-06 1.9e-06 6e-07 1.45e-06 1.2e-06 2.4e-06 1.7e-06 2.1e-06 1.45e-06 1.7e-06 2.35e-06 2.1e-06 1.6e-06 2.2e-06 2.45e-06 2.4e-06 2.4e-06 1.1e-06 2.55e-06 2.6e-06 1.85e-06 2.35e-06 2.35e-06 2.45e-06 1.5e-06 1.25e-06 1.3e-06 1.35e-06 1.45e-06 1.4e-06 2.35e-06 1.55e-06 1.45e-06 4.5e-07 2.55e-06 2e-06 1.1e-06 2.5e-06 8e-07 1.2e-06 1.2e-06 1.3e-06 1.8e-06 2.35e-06 1e-06 1.8e-06 6.5e-07
3 2.05e-06 1.8e-06 1.45e-06 2.1e-06 2.1e-06 2.6e-06 2.25e-06 2.3e-06 2.05e-06 2.1e-06 2.35e-06 1.75e-06 1.9e-06 2.45e-06 2e-06 2.65e-06 2.4e-06 1.35e-06 2.4e-06 2.45e-06 2.1e-06 2.4e-06 2.4e-06 2.7e-06 1.15e-06 1.75e-06 1.95e-06 2.2e-06 2.15e-06 1.85e-06 2.4e-06 2.25e-06 1.9e-06 1.55e-06 2.45e-06 2.15e-06 1.75e-06 2.55e-06 1.65e-06 1.85e-06 1.85e-06 2.1e-06 2.35e-06 2.4e-06 1.95e-06 2.05e-06 1.4e-06
4 9e-07 2.4e-06 1.2e-06 2.1e-06 1.8e-06 1.65e-06 2e-06 1.45e-06 1.45e-06 2.05e-06 2e-06 2.45e-06 1.95e-06 1.45e-06 2.35e-06 2e-06 2.1e-06 1.95e-06 1.85e-06 2.3e-06 1.65e-06 1.95e-06 1.7e-06 2.05e-06 2.15e-06 1.7e-06 1.3e-06 1.15e-06 1.2e-06 1.35e-06 1.7e-06 1.35e-06 1.4e-06 1.3e-06 2.1e-06 1.8e-06 1.6e-06 1.75e-06 1.55e-06 1.15e-06 1.15e-06 1.3e-06 1.2e-06 1.75e-06 1.3e-06 2.1e-06 1.75e-06
5 1.6e-06 2.75e-06 2.4e-06 2.6e-06 1.65e-06 1.9e-06 2.35e-06 1.4e-06 2.15e-06 2.35e-06 1.65e-06 2.35e-06 1.85e-06 1.5e-06 2.1e-06 1.7e-06 1.55e-06 2.5e-06 1.65e-06 2e-06 1.75e-06 1.95e-06 1.65e-06 1.75e-06 2.6e-06 2.4e-06 1.85e-06 1.8e-06 1.65e-06 1.85e-06 1.6e-06 1.75e-06 1.95e-06 2.5e-06 1.5e-06 1.85e-06 2.3e-06 1.45e-06 2.8e-06 1.7e-06 1.7e-06 2e-06 1.4e-06 1.6e-06 2.15e-06 2e-06 2.8e-06
6 1.95e-06 2.6e-06 1.7e-06 2.25e-06 2e-06 2.35e-06 3.3e-06 2.25e-06 2.1e-06 1.75e-06 2.5e-06 2.35e-06 2.1e-06 2.35e-06 2.5e-06 2.5e-06 2e-06 1.85e-06 2.45e-06 2.05e-06 2.2e-06 2.45e-06 2.5e-06 2.55e-06 2.25e-06 2.15e-06 2.1e-06 2.1e-06 1.95e-06 2.15e-06 2.45e-06 2.05e-06 2.25e-06 1.85e-06 2.35e-06 2.3e-06 1.95e-06 2.3e-06 2.15e-06 2e-06 2e-06 2.15e-06 2.1e-06 2.45e-06 1.85e-06 2.3e-06 2e-06
7 1.4e-06 2.35e-06 2.1e-06 2.3e-06 1.45e-06 1.4e-06 2.25e-06 1.8e-06 1.7e-06 2.2e-06 1.35e-06 2.1e-06 2.1e-06 1e-06 1.35e-06 1.75e-06 1.75e-06 2.4e-06 1.25e-06 1.75e-06 1.75e-06 1.25e-06 1.15e-06 1.8e-06 2.35e-06 2e-06 1.7e-06 1.6e-06 1.6e-06 1.7e-06 1.1e-06 1.7e-06 1.8e-06 2.2e-06 1.55e-06 1.85e-06 2.2e-06 1.3e-06 2.5e-06 1.55e-06 1.55e-06 1.55e-06 1.4e-06 1.35e-06 2e-06 2.25e-06 2.55e-06
8 1.45e-06 2.25e-06 1.45e-06 2.05e-06 1.45e-06 2.15e-06 2.1e-06 1.7e-06 2.3e-06 2.15e-06 2e-06 2.15e-06 2.15e-06 1.65e-06 1.85e-06 2.2e-06 2.35e-06 2e-06 1.7e-06 1.85e-06 2.05e-06 1.55e-06 1.9e-06 2.25e-06 2.1e-06 1.75e-06 1.85e-06 1.65e-06 1.55e-06 1.85e-06 1.85e-06 1.7e-06 1.95e-06 1.55e-06 1.75e-06 2.15e-06 1.85e-06 1.55e-06 1.8e-06 1.7e-06 1.7e-06 1.6e-06 1.75e-06 1.8e-06 1.55e-06 2.3e-06 2e-06
9 2e-06 2.45e-06 1.7e-06 2.1e-06 2.05e-06 2.35e-06 1.75e-06 2.2e-06 2.15e-06 2.6e-06 2.35e-06 2.25e-06 1.95e-06 2.4e-06 2.35e-06 2.5e-06 1.75e-06 1.65e-06 2.35e-06 1.9e-06 2.2e-06 2.4e-06 2.45e-06 2.55e-06 2.1e-06 2.1e-06 2e-06 2.2e-06 2.05e-06 2.1e-06 2.4e-06 2.15e-06 2.2e-06 1.8e-06 2.35e-06 2.3e-06 1.9e-06 2.4e-06 2.1e-06 1.95e-06 1.95e-06 2.1e-06 2.2e-06 2.4e-06 2e-06 2.2e-06 1.75e-06
10 1.95e-06 2.3e-06 2.35e-06 2.35e-06 2e-06 1.65e-06 2.5e-06 1.35e-06 2e-06 2.35e-06 2.2e-06 2.05e-06 2.05e-06 1.5e-06 1.3e-06 1.8e-06 1.7e-06 2.5e-06 1.6e-06 1.9e-06 2.15e-06 1.45e-06 1.5e-06 1.85e-06 2.4e-06 2.2e-06 2.1e-06 2.15e-06 2.15e-06 2.1e-06 1.5e-06 2.25e-06 2.2e-06 2.45e-06 1.55e-06 2.25e-06 2.6e-06 1.75e-06 2.75e-06 1.95e-06 1.95e-06 1.85e-06 2.1e-06 1.65e-06 2.55e-06 2.2e-06 2.65e-06
11 2.4e-06 1.65e-06 2.1e-06 1.75e-06 2.45e-06 2.35e-06 2.35e-06 2.1e-06 2.15e-06 2.25e-06 2.05e-06 2e-06 1.85e-06 2.25e-06 1.3e-06 2.4e-06 2.2e-06 1.7e-06 2.05e-06 2.05e-06 1.9e-06 2.05e-06 2.1e-06 2.45e-06 1.75e-06 1.95e-06 2.2e-06 2.55e-06 2.25e-06 2.35e-06 2.2e-06 2.35e-06 2.3e-06 2.2e-06 1.95e-06 1.95e-06 1.9e-06 2.1e-06 2.3e-06 2.25e-06 2.25e-06 2.3e-06 2.3e-06 2.2e-06 2.2e-06 1.9e-06 1.85e-06
