 slim_761955879 slim_761955880 slim_761955883 slim_761955856 slim_761955894 slim_761955860 slim_761955870 slim_761955857 slim_761955873 slim_761955869 slim_761955855 slim_761955858 slim_761955892 slim_761955866 slim_761955878 slim_761955881 slim_761955882 slim_761955897 slim_761955871 slim_761955895 slim_761955861 slim_761955896 slim_761955876 slim_761955887 slim_761955859 slim_761955891 slim_761955872 slim_761955886 slim_761955888 slim_761955874 slim_761955862 slim_761955899 slim_761955875 slim_761955863 slim_761955864 slim_761955877 slim_761955900 slim_761955885 slim_761955893 slim_761955884 slim_761955867 slim_761955890 slim_761955868 slim_761955889 slim_761955854 slim_761955865 slim_761955898
0 0.000159 0.0001215 0.00012075 0.00013235 0.00013185 9.26e-05 0.00016375 9.115e-05 0.0001625 0.00016155 0.0001634 0.00015065 0.00015005 0.0001214 0.0001622 0.00012075 0.0001199 9.25e-05 0.0001625 0.00015315 0.00013275 0.00012215 0.0001619 0.00012065 0.0001377 0.00012225 0.0001642 0.0001632 7.955e-05 0.0001622 0.0001603 0.0001358 0.00011935 0.00016025 0.0001649 0.00016185 0.00016335 0.00012075 0.00011985 0.0001631 0.0001259 0.00013605 0.0001642 0.00013 0.00013245 0.00015885 0.0001619
1 0.0001215 0.0001603 0.000105 0.00015725 0.00013355 0.0001122 9.95e-05 0.0001636 0.00015 0.00014245 0.00014385 0.00015265 0.000137 0.0001144 9.225e-05 0.0001139 0.00010765 0.00015335 0.0001262 0.00013995 0.00013945 0.00016445 0.0001199 0.00014265 0.000164 0.00016395 0.00015695 0.00012945 0.0001215 0.0001507 0.0001447 0.00016385 0.0001395 0.0001283 0.0001092 0.00016855 0.0001438 0.0001552 0.00014885 0.00014455 0.00014685 0.0001631 0.0001226 0.0001544 0.0001285 0.000165 0.00010745
2 0.00012075 0.000105 0.000156 0.0001481 0.00011915 0.0001074 0.0001153 0.00014765 0.0001516 0.00010345 0.0001214 0.0001486 0.00011875 0.0001204 0.00012085 0.0001102 0.00011245 0.0001417 0.00014045 0.00013135 0.0001334 0.00014425 0.00012745 0.00011655 0.0001462 0.00015995 0.00015975 0.0001268 0.0001207 0.00013555 0.0001543 0.0001335 0.00013665 0.00013945 0.0001416 0.0001504 0.00012135 0.00014465 0.0001468 0.00010545 0.00013155 0.0001495 0.0001442 0.00013815 0.00013065 0.0001393 9.945e-05
3 0.00013235 0.00015725 0.0001481 0.0001552 0.00015925 0.0001218 0.0001517 0.0001108 0.00015255 0.00014305 0.0001456 0.0001564 0.0001414 0.00016545 0.0001506 0.0001492 0.00015785 8.825e-05 0.00015525 0.0001464 0.0001137 0.00012595 0.00014165 0.00011735 0.00014175 0.00012715 0.00016035 0.00015215 0.00013235 0.0001516 0.0001491 0.0001409 0.0001145 0.00015355 0.0001577 0.00011555 0.00014555 0.0001158 0.00012435 0.00014465 0.00014435 0.0001418 0.00015205 0.0001336 0.00013685 0.000143 0.0001433
4 0.00013185 0.00013355 0.00011915 0.00015925 0.0001669 0.00013025 0.00015685 0.0001452 0.00013805 0.0001368 0.0001286 0.0001256 0.00014565 0.0001332 0.0001609 0.0001289 0.00013 0.0001564 0.0001274 0.000145 0.00015455 0.0001506 0.00015655 0.0001467 0.0001348 0.00013995 0.00014145 0.0001522 0.0001318 0.00014885 0.0001528 0.0001398 0.00015615 0.00012895 0.0001614 0.0001536 0.00012855 0.0001552 0.0001562 0.0001394 0.00013705 0.00012895 0.00014165 0.00014585 0.00014675 0.0001434 0.00014815
5 9.26e-05 0.0001122 0.0001074 0.0001218 0.00013025 0.0001582 0.0001458 0.00011755 0.00015235 0.0001477 0.00014895 0.0001481 0.00013245 0.00012125 0.00014425 0.00010735 0.00011085 9.255e-05 0.0001528 0.0001341 0.0001108 0.00013515 0.0001399 0.0001208 0.00014665 0.00013415 0.00016295 0.0001541 9.255e-05 0.00015315 0.0001557 0.0001488 0.00012335 0.00015005 0.0001556 0.0001642 0.0001489 0.00012085 0.00012425 0.00014975 0.00013325 0.00014795 0.00015375 0.00013815 0.0001368 0.0001539 0.00013995
6 0.00016375 9.95e-05 0.0001153 0.0001517 0.00015685 0.0001458 2.35e-05 0.00015985 0.00013315 0.00010645 0.0001155 0.0001645 0.00011075 0.0001588 1.175e-05 0.00014395 0.0001336 0.0001478 8.545e-05 0.00013115 0.0001176 0.00015855 6.895e-05 0.00011795 0.00015605 0.0001634 0.00015855 8.16e-05 0.00016375 0.0001284 0.0001405 0.00015185 0.0001154 8.875e-05 6.62e-05 0.0001626 0.00011545 0.0001461 0.00013565 0.0001108 0.00014425 0.00015655 9.915e-05 0.0001398 8.29e-05 0.00015615 4.09e-05
7 9.115e-05 0.0001636 0.00014765 0.0001108 0.0001452 0.00011755 0.00015985 4.24e-05 0.00015775 0.0001364 0.00015035 0.0001593 0.00013125 0.0001595 0.0001655 0.000158 0.00015925 4.76e-05 0.00016095 0.00015855 0.00011565 7.92e-05 0.00016005 8.19e-05 9.715e-05 8.975e-05 0.0001582 0.0001509 9.115e-05 0.00014695 0.00015875 8.415e-05 8.91e-05 0.00015885 0.0001655 0.00014215 0.0001503 8.82e-05 8.935e-05 0.00013955 9.7e-05 9.49e-05 0.0001622 8.575e-05 9.325e-05 0.0001445 0.00015385
8 0.0001625 0.00015 0.0001516 0.00015255 0.00013805 0.00015235 0.00013315 0.00015775 0.0001467 0.0001435 0.00010585 0.00010865 0.0001139 0.0001656 0.00013125 0.00014165 0.00011925 0.0001497 0.0001249 0.0001055 0.0001064 0.0001585 0.0001248 0.00014905 0.0001336 0.00011675 0.00011995 0.0001449 0.0001625 0.0001158 0.00015245 0.00015655 0.00014485 0.00012435 0.0001434 0.000162 0.0001058 0.00013915 0.00011665 0.00014825 0.00012385 0.0001141 0.00010425 0.00013835 0.0001436 0.0001534 0.0001348
9 0.00016155 0.00014245 0.00010345 0.00014305 0.0001368 0.0001477 0.00010645 0.0001364 0.0001435 9.04e-05 0.0001004 0.00015795 9.61e-05 0.0001539 0.00011785 0.00014525 0.00014855 0.00014375 0.00013445 0.0001349 0.0001307 0.00011545 0.0001214 0.0001015 0.00012745 0.0001566 0.00014905 9.5e-05 0.00016155 0.00010185 0.00015195 8.845e-05 0.0001334 0.00013275 0.00013785 0.00011435 0.00010035 0.00014145 0.00014465 5.885e-05 0.0001248 0.00013005 0.0001375 0.0001192 0.00011655 0.000109 8.155e-05
10 0.0001634 0.00014385 0.0001214 0.0001456 0.0001286 0.00014895 0.0001155 0.00015035 0.00010585 0.0001004 0.0001573 0.00011335 0.00012015 0.00016015 0.00011925 0.0001404 0.000149 0.0001473 0.0001209 0.0001292 0.00013285 0.0001465 0.0001176 0.00012025 0.00012485 0.0001203 0.00011715 0.00012535 0.0001634 0.00013205 0.00015055 0.00013255 0.0001382 0.0001167 0.0001369 0.00014495 7.87e-05 0.0001389 0.0001474 0.00010505 0.0001383 0.0001063 0.00010075 0.0001307 0.00012925 0.00013845 9.905e-05
11 0.00015065 0.00015265 0.0001486 0.0001564 0.0001256 0.0001481 0.0001645 0.0001593 0.00010865 0.00015795 0.00011335 0.0001387 0.00015825 0.00015525 0.00016205 0.00011685 0.0001443 0.000158 0.0001421 0.00011365 0.0001516 0.00016185 0.0001276 0.0001589 0.00011615 0.0001151 0.0001198 0.00016335 0.00015065 0.0001561 0.0001558 0.00016155 0.00015855 0.00014005 0.0001612 0.00016095 0.0001133 0.0001269 0.00015425 0.0001608 0.00014655 0.00011405 0.0001171 0.0001286 0.0001602 0.0001575 0.0001597
12 0.00015005 0.000137 0.00011875 0.0001414 0.00014565 0.00013245 0.00011075 0.00013125 0.0001139 9.61e-05 0.00012015 0.00015825 0.0001277 0.00015435 0.0001165 0.0001369 0.0001141 0.00012555 0.00013655 0.0001007 8.955e-05 0.00013765 0.00011665 0.00011345 0.0001314 0.00014995 0.00015435 0.00012435 0.00015005 0.0001017 0.0001527 0.00012265 0.00012925 0.00013745 0.0001369 0.0001536 0.0001201 0.00013015 0.00010725 0.00010795 9.885e-05 0.0001348 0.0001369 0.0001192 0.00011795 0.00013995 0.00010005
13 0.0001214 0.0001144 0.0001204 0.00016545 0.0001332 0.00012125 0.0001588 0.0001595 0.0001656 0.0001539 0.00016015 0.00015525 0.00015435 0.0001645 0.00015865 0.00012475 0.0001214 0.00016025 0.0001554 0.0001556 0.00016025 0.0001614 0.00016295 0.00015495 0.00016055 0.00016565 0.00012665 0.00016025 0.00012135 0.00016105 0.0001376 0.0001572 0.0001581 0.00015185 0.0001344 0.0001663 0.0001601 0.0001639 0.00016045 0.0001556 0.0001484 0.0001617 0.00015865 0.00015965 0.00015875 0.0001635 0.0001541
