 slim_761977142 slim_761977195 slim_761977183 slim_761977177 slim_761977170 slim_761977199 slim_761977158 slim_761977148 slim_761977189 slim_761977188 slim_761977167 slim_761977131 slim_761977194 slim_761977141 slim_761977134 slim_761977165 slim_761977154 slim_761977140 slim_761977130 slim_761977162 slim_761977137 slim_761977155 slim_761977164 slim_761977174 slim_761977196 slim_761977187 slim_761977184 slim_761977143 slim_761977136 slim_761977129 slim_761977149 slim_761977159 slim_761977178 slim_761977172 slim_761977153 slim_761977190 slim_761977132 slim_761977135 slim_761977198 slim_761977182 slim_761977176 slim_761977146 slim_761977138 slim_761977161 slim_761977179 slim_761977197 slim_761977171 slim_761977163 slim_761977128 slim_761977160 slim_761977166 slim_761977168 slim_761977147 slim_761977173 slim_761977151 slim_761977186 slim_761977191 slim_761977180 slim_761977181 slim_761977156 slim_761977144 slim_761977193 slim_761977133 slim_761977152 slim_761977139 slim_761977169 slim_761977145 slim_761977157 slim_761977150 slim_761977175 slim_761977192 slim_761977185
0 1.4e-05 7.2e-06 1.285e-05 7.2e-06 7.4e-06 7.25e-06 7.3e-06 1.29e-05 7.2e-06 7.35e-06 1.28e-05 7.45e-06 1.28e-05 7.35e-06 7.2e-06 9.25e-06 1.275e-05 7.3e-06 7.25e-06 7.35e-06 7.1e-06 7.3e-06 7.35e-06 7.15e-06 7.2e-06 7.1e-06 7.25e-06 7.2e-06 7.1e-06 7.1e-06 7.35e-06 7.05e-06 7.55e-06 7.3e-06 7.25e-06 7.45e-06 7.15e-06 7.1e-06 7.25e-06 7.35e-06 7.3e-06 7.1e-06 7.4e-06 7.3e-06 7.45e-06 7.15e-06 7.2e-06 1.3e-05 7.25e-06 7.25e-06 7.3e-06 1.28e-05 7.45e-06 7.15e-06 1.285e-05 7.25e-06 1.28e-05 1.3e-05 7.3e-06 7.1e-06 7.25e-06 7.15e-06 7.5e-06 7.15e-06 7.3e-06 7.3e-06 7.25e-06 7.25e-06 1.31e-05 7.35e-06 7.3e-06 7.3e-06
1 7.2e-06 1.39e-05 1.285e-05 7.25e-06 7.2e-06 7.25e-06 7.25e-06 1.275e-05 7.2e-06 7.35e-06 1.28e-05 7.1e-06 1.27e-05 7.25e-06 7.25e-06 9.25e-06 1.27e-05 7.3e-06 7.05e-06 7.3e-06 7.15e-06 7.25e-06 7.4e-06 7.1e-06 7.1e-06 7.05e-06 7.2e-06 7.3e-06 7.2e-06 7.2e-06 7.3e-06 7.05e-06 7.45e-06 7.25e-06 7.2e-06 7.25e-06 7.15e-06 7.05e-06 7.3e-06 7.3e-06 7.25e-06 7.15e-06 7.35e-06 7.25e-06 7.4e-06 7.1e-06 7.2e-06 1.295e-05 7.1e-06 7.25e-06 7.1e-06 1.285e-05 7.3e-06 7.15e-06 1.29e-05 7.1e-06 1.275e-05 1.295e-05 7.1e-06 7.25e-06 7.35e-06 7.15e-06 7.45e-06 7.1e-06 7.3e-06 7.1e-06 7.3e-06 7.3e-06 1.305e-05 7.3e-06 7.2e-06 7.3e-06
2 1.285e-05 1.285e-05 1.22e-05 6.4e-06 1.305e-05 6.5e-06 6.5e-06 1.285e-05 6.25e-06 6.45e-06 6.25e-06 1.965e-05 6.15e-06 6.5e-06 6.45e-06 8.5e-06 6.1e-06 6.4e-06 1.295e-05 6.45e-06 6.1e-06 6.45e-06 6.6e-06 6.25e-06 6.3e-06 6.25e-06 6.4e-06 6.4e-06 6.35e-06 6.35e-06 6.55e-06 1.27e-05 6.7e-06 6.45e-06 6.4e-06 1.31e-05 1.28e-05 6.15e-06 6.55e-06 6.5e-06 6.35e-06 6.4e-06 6.55e-06 6.4e-06 6.6e-06 6.25e-06 1.29e-05 6.35e-06 1.285e-05 6.3e-06 1.3e-05 6.3e-06 1.315e-05 6.25e-06 6.35e-06 1.285e-05 6.2e-06 6.4e-06 1.295e-05 6.5e-06 6.45e-06 6.25e-06 6.65e-06 6.25e-06 6.4e-06 1.295e-05 6.5e-06 6.55e-06 6.45e-06 6.45e-06 1.31e-05 6.4e-06
3 7.2e-06 7.25e-06 6.4e-06 8e-07 7.5e-06 8e-07 8.5e-07 1.325e-05 7e-07 8e-07 6.4e-06 1.425e-05 6.35e-06 8.5e-07 7e-07 2.8e-06 6.35e-06 8e-07 7.4e-06 9.5e-07 4.5e-07 7.5e-07 8.5e-07 5e-07 7e-07 5.5e-07 7e-07 5e-07 5e-07 5e-07 9e-07 7.15e-06 1.2e-06 8e-07 8e-07 7.7e-06 7.45e-06 4e-07 7.5e-07 9e-07 7.5e-07 5e-07 1.1e-06 1e-06 1.15e-06 7e-07 7.5e-06 6.75e-06 7.3e-06 8.5e-07 7.5e-06 6.35e-06 7.75e-06 6.5e-07 6.4e-06 7.3e-06 6.45e-06 6.75e-06 7.55e-06 4e-07 5.5e-07 5.5e-07 1.2e-06 7e-07 8e-07 7.4e-06 7.5e-07 7.5e-07 6.85e-06 8e-07 7.35e-06 8e-07
4 7.4e-06 7.2e-06 1.305e-05 7.5e-06 1.43e-05 7.45e-06 7.45e-06 1.295e-05 7.35e-06 7.55e-06 1.3e-05 7.3e-06 1.295e-05 7.5e-06 7.4e-06 9.45e-06 1.29e-05 7.5e-06 7.25e-06 7.45e-06 7.35e-06 7.35e-06 7.6e-06 7.35e-06 7.3e-06 7.25e-06 7.4e-06 7.5e-06 7.4e-06 7.4e-06 7.5e-06 7.3e-06 7.6e-06 7.45e-06 7.4e-06 7.45e-06 7.3e-06 7.3e-06 7.5e-06 7.5e-06 7.45e-06 7.35e-06 7.5e-06 7.4e-06 7.55e-06 7.25e-06 7.4e-06 1.315e-05 7.3e-06 7.4e-06 7.3e-06 1.305e-05 7.5e-06 7.35e-06 1.31e-05 7.3e-06 1.295e-05 1.315e-05 7.25e-06 7.45e-06 7.55e-06 7.35e-06 7.65e-06 7.25e-06 7.5e-06 7.2e-06 7.45e-06 7.5e-06 1.325e-05 7.55e-06 7.4e-06 7.5e-06
5 7.25e-06 7.25e-06 6.5e-06 8e-07 7.45e-06 9e-07 7.5e-07 1.305e-05 8e-07 9e-07 6.3e-06 1.4e-05 6.4e-06 6.5e-07 7.5e-07 2.5e-06 6.35e-06 6.5e-07 7.25e-06 8.5e-07 7.5e-07 7.5e-07 8.5e-07 7e-07 7.5e-07 6e-07 6e-07 8e-07 7e-07 7e-07 5.5e-07 7.25e-06 1.05e-06 7.5e-07 5.5e-07 7.5e-06 7.3e-06 7e-07 5.5e-07 6.5e-07 9e-07 6e-07 7e-07 7e-07 7.5e-07 7e-07 7.1e-06 6.55e-06 7.35e-06 8.5e-07 7.3e-06 6.4e-06 7.55e-06 7e-07 6.45e-06 7.35e-06 6.35e-06 6.35e-06 7.35e-06 6.5e-07 8.5e-07 6.5e-07 7.5e-07 7e-07 6.5e-07 7.35e-06 8e-07 5.5e-07 6.65e-06 7e-07 7.35e-06 6.5e-07
6 7.3e-06 7.25e-06 6.5e-06 8.5e-07 7.45e-06 7.5e-07 7e-07 1.305e-05 7.5e-07 6e-07 6.4e-06 1.4e-05 6.4e-06 8.5e-07 7.5e-07 2.75e-06 6.35e-06 8.5e-07 7.15e-06 8.5e-07 7.5e-07 7.5e-07 9.5e-07 6e-07 7e-07 5.5e-07 8e-07 8.5e-07 7.5e-07 7.5e-07 8e-07 7.25e-06 1.05e-06 6.5e-07 7.5e-07 7.5e-06 7.25e-06 7e-07 8e-07 8.5e-07 9e-07 5.5e-07 9e-07 8.5e-07 9.5e-07 6.5e-07 7.3e-06 6.6e-06 7.35e-06 7.5e-07 7.15e-06 6.45e-06 7.55e-06 5.5e-07 6.5e-06 7.35e-06 6.25e-06 6.55e-06 7.35e-06 7.5e-07 9e-07 6e-07 1e-06 6.5e-07 8.5e-07 7.35e-06 8.5e-07 8e-07 6.7e-06 9e-07 7.4e-06 8.5e-07
7 1.29e-05 1.275e-05 1.285e-05 1.325e-05 1.295e-05 1.305e-05 1.305e-05 2.5e-05 1.3e-05 1.32e-05 1.28e-05 1.265e-05 1.275e-05 1.31e-05 1.305e-05 1.505e-05 1.27e-05 1.31e-05 1.275e-05 1.305e-05 1.305e-05 1.315e-05 1.32e-05 1.305e-05 1.295e-05 1.295e-05 1.31e-05 1.325e-05 1.31e-05 1.31e-05 1.31e-05 1.28e-05 1.315e-05 1.31e-05 1.3e-05 1.285e-05 1.27e-05 1.305e-05 1.31e-05 1.31e-05 1.31e-05 1.305e-05 1.3e-05 1.29e-05 1.305e-05 1.29e-05 1.275e-05 1.28e-05 1.285e-05 1.295e-05 1.275e-05 1.285e-05 1.285e-05 1.295e-05 1.29e-05 1.285e-05 1.27e-05 1.28e-05 1.27e-05 1.32e-05 1.33e-05 1.305e-05 1.31e-05 1.29e-05 1.31e-05 1.285e-05 1.31e-05 1.31e-05 1.29e-05 1.315e-05 1.295e-05 1.31e-05
8 7.2e-06 7.2e-06 6.25e-06 7e-07 7.35e-06 8e-07 7.5e-07 1.3e-05 8e-07 7e-07 6.35e-06 1.405e-05 6.25e-06 8e-07 6e-07 2.8e-06 6.2e-06 7e-07 7.3e-06 6.5e-07 4e-07 7.5e-07 9e-07 5.5e-07 4.5e-07 5.5e-07 7e-07 7e-07 6.5e-07 6.5e-07 8.5e-07 7.05e-06 9.5e-07 7.5e-07 7e-07 7.45e-06 7e-06 4.5e-07 8.5e-07 8e-07 5.5e-07 7e-07 7.5e-07 6e-07 8e-07 4e-07 7.25e-06 6.45e-06 7.2e-06 4.5e-07 7.3e-06 6.4e-06 7.5e-06 5e-07 6.45e-06 7.2e-06 6.3e-06 6.5e-06 7.2e-06 8e-07 7.5e-07 5.5e-07 9.5e-07 4e-07 7e-07 7.3e-06 7e-07 8.5e-07 6.55e-06 7.5e-07 7.45e-06 7e-07
9 7.35e-06 7.35e-06 6.45e-06 8e-07 7.55e-06 9e-07 6e-07 1.32e-05 7e-07 1.1e-06 6.5e-06 1.42e-05 6.45e-06 9.5e-07 8.5e-07 2.9e-06 6.4e-06 8.5e-07 7.4e-06 9.5e-07 5.5e-07 8.5e-07 1.05e-06 6.5e-07 7.5e-07 6e-07 8.5e-07 8e-07 7.5e-07 7.5e-07 9.5e-07 7.25e-06 1.2e-06 8.5e-07 8.5e-07 7.65e-06 7.35e-06 6e-07 9.5e-07 9.5e-07 8.5e-07 7.5e-07 1.05e-06 9.5e-07 1.1e-06 7e-07 7.45e-06 6.7e-06 7.35e-06 7.5e-07 7.35e-06 6.55e-06 7.7e-06 5.5e-07 6.6e-06 7.35e-06 6.45e-06 6.7e-06 7.5e-06 8.5e-07 8.5e-07 6.5e-07 1.15e-06 7e-07 8.5e-07 7.45e-06 9.5e-07 9.5e-07 6.8e-06 9e-07 7.55e-06 8.5e-07
