 slim_762271349 slim_762271350 slim_762271320 slim_762271343 slim_762271304 slim_762271328 slim_762271331 slim_762271360 slim_762271344 slim_762271356 slim_762271302 slim_762271301 slim_762271338 slim_762271326 slim_762271325 slim_762271352 slim_762271345 slim_762271298 slim_762271351 slim_762271305 slim_762271337 slim_762271363 slim_762271309 slim_762271347 slim_762271323 slim_762271315 slim_762271355 slim_762271324 slim_762271353 slim_762271303 slim_762271332 slim_762271335 slim_762271358 slim_762271316 slim_762271340 slim_762271310 slim_762271322 slim_762271341 slim_762271362 slim_762271314 slim_762271346 slim_762271300 slim_762271311 slim_762271329 slim_762271333 slim_762271318 slim_762271348 slim_762271354 slim_762271306 slim_762271330 slim_762271359 slim_762271342 slim_762271336 slim_762271312 slim_762271308 slim_762271319 slim_762271321 slim_762271307 slim_762271313 slim_762271334 slim_762271361 slim_762271339 slim_762271299 slim_762271357 slim_762271327 slim_762271364 slim_762271317
0 2.5e-06 1.65e-06 1.85e-06 2e-06 1.9e-06 1.65e-06 2.05e-06 1.5e-06 1.5e-06 1.5e-06 1.9e-06 1.55e-06 1.65e-06 1.7e-06 1.8e-06 1.7e-06 1.55e-06 1.4e-06 1.65e-06 1.85e-06 1.65e-06 2.1e-06 1.8e-06 1.6e-06 1.65e-06 2.15e-06 2.05e-06 1.75e-06 1.9e-06 1.85e-06 1.65e-06 1.55e-06 1.7e-06 1.85e-06 1.65e-06 1.7e-06 1.8e-06 1.5e-06 2.05e-06 2e-06 2.15e-06 1.7e-06 1.85e-06 1.65e-06 1.7e-06 1.9e-06 1.45e-06 2.05e-06 1.95e-06 1.85e-06 2.1e-06 1.5e-06 1.8e-06 2.1e-06 2.25e-06 1.85e-06 1.55e-06 1.85e-06 2.2e-06 1.95e-06 1.9e-06 1.4e-06 1.8e-06 1.4e-06 1.5e-06 1.75e-06 2.05e-06
1 1.65e-06 1.6e-06 1.75e-06 1.9e-06 1.75e-06 1.65e-06 1.75e-06 1.5e-06 1.45e-06 1.2e-06 1.4e-06 1.2e-06 1.4e-06 1.35e-06 1.65e-06 1.3e-06 1.5e-06 1.5e-06 8e-07 1.45e-06 1.3e-06 1.85e-06 1.35e-06 1.35e-06 1.15e-06 1.55e-06 1.95e-06 1.5e-06 1.75e-06 1.75e-06 1.95e-06 1.35e-06 1.65e-06 1.55e-06 1.3e-06 1.15e-06 1.2e-06 1.35e-06 1.45e-06 1.55e-06 1.55e-06 1.35e-06 1.45e-06 1.4e-06 1.6e-06 1.4e-06 1.6e-06 1.95e-06 1.95e-06 1.85e-06 2.15e-06 1.4e-06 1.5e-06 1.6e-06 1.75e-06 1.55e-06 1.25e-06 1.45e-06 1.7e-06 1.6e-06 1.75e-06 1.35e-06 1.3e-06 1.5e-06 1.55e-06 1.4e-06 1.95e-06
2 1.85e-06 1.75e-06 1.7e-06 1.75e-06 1.1e-06 2e-06 1.75e-06 1.3e-06 1.75e-06 9.5e-07 2.15e-06 1.3e-06 1.45e-06 1.4e-06 2.1e-06 1.1e-06 1.8e-06 1.15e-06 1.75e-06 1.9e-06 1.5e-06 1.8e-06 1.3e-06 1.1e-06 1.2e-06 2.65e-06 1.8e-06 2.05e-06 1.05e-06 9.5e-07 1.1e-06 1.35e-06 9.5e-07 1.95e-06 1.35e-06 1.8e-06 1.35e-06 1.35e-06 2.05e-06 1.65e-06 2.15e-06 1.15e-06 1.9e-06 1.15e-06 1.8e-06 1.55e-06 1.35e-06 1.8e-06 1.2e-06 1.1e-06 1e-06 1.75e-06 1.4e-06 1.75e-06 2.35e-06 1.4e-06 1.15e-06 1.9e-06 1.55e-06 2.55e-06 1.1e-06 1.15e-06 1.3e-06 1.15e-06 1.8e-06 1.95e-06 1.25e-06
3 2e-06 1.9e-06 1.75e-06 2.8e-06 1.75e-06 2.15e-06 1.6e-06 2.05e-06 2e-06 1.85e-06 1.75e-06 2e-06 2.15e-06 2.1e-06 2.15e-06 2.05e-06 2.05e-06 1.95e-06 1.9e-06 1.75e-06 2.2e-06 1.6e-06 2.15e-06 1.95e-06 2.05e-06 1.9e-06 1.5e-06 2.3e-06 1.8e-06 1.7e-06 1.75e-06 2.05e-06 1.55e-06 1.8e-06 2.15e-06 1.7e-06 2.2e-06 2.1e-06 2.2e-06 2.4e-06 2.3e-06 2.05e-06 1.75e-06 2e-06 1.5e-06 2.3e-06 2e-06 1.5e-06 1.8e-06 1.75e-06 1.55e-06 2e-06 2.15e-06 2.5e-06 2.4e-06 2.25e-06 1.95e-06 1.75e-06 2.35e-06 1.5e-06 1.75e-06 1.75e-06 2.2e-06 1.95e-06 2e-06 1.7e-06 1.9e-06
4 1.9e-06 1.75e-06 1.1e-06 1.75e-06 1.8e-06 2.05e-06 1.85e-06 1.15e-06 1.65e-06 1.1e-06 2.2e-06 1.35e-06 1.5e-06 1.4e-06 2.15e-06 1.1e-06 1.65e-06 1.3e-06 1.75e-06 1.75e-06 1.5e-06 1.8e-06 1.1e-06 1.25e-06 1.05e-06 2.7e-06 1.8e-06 2.05e-06 1e-06 1.05e-06 1.2e-06 1.4e-06 9.5e-07 2e-06 1.2e-06 1.8e-06 1.2e-06 1.35e-06 1.95e-06 1.65e-06 2.15e-06 1.1e-06 1.75e-06 1.3e-06 1.8e-06 1.55e-06 1.4e-06 1.8e-06 1.25e-06 1.2e-06 1e-06 1.65e-06 1.3e-06 1.75e-06 2.4e-06 1.55e-06 1.3e-06 1.9e-06 1.6e-06 2.6e-06 9.5e-07 1.15e-06 1.4e-06 1.3e-06 1.9e-06 2e-06 1.1e-06
5 1.65e-06 1.65e-06 2e-06 2.15e-06 2.05e-06 2.2e-06 2e-06 1.9e-06 1.5e-06 1.45e-06 1.95e-06 1.55e-06 1.3e-06 1.55e-06 2.2e-06 1.65e-06 1.55e-06 1.8e-06 1.65e-06 1.8e-06 1.6e-06 2.2e-06 1.75e-06 1.55e-06 1.65e-06 2.1e-06 2.2e-06 1.6e-06 2.05e-06 2e-06 2.25e-06 1.6e-06 1.85e-06 1.8e-06 1.7e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 1.9e-06 2.1e-06 1.65e-06 1.8e-06 1.6e-06 1.85e-06 1.5e-06 1.85e-06 2.2e-06 2.1e-06 2e-06 2.35e-06 1.4e-06 1.75e-06 1.6e-06 1.8e-06 1.4e-06 1.4e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 1.65e-06 1.8e-06 1.8e-06 1.4e-06 1.6e-06 2.25e-06
6 2.05e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 2e-06 2.8e-06 2.05e-06 1.9e-06 1.65e-06 1.65e-06 1.8e-06 1.95e-06 1.9e-06 2.25e-06 1.85e-06 1.95e-06 1.95e-06 1.75e-06 1.65e-06 2e-06 1.8e-06 1.95e-06 1.75e-06 1.85e-06 1.9e-06 1.7e-06 2.15e-06 1.8e-06 1.8e-06 1.95e-06 1.85e-06 1.65e-06 1.7e-06 1.95e-06 1.6e-06 2e-06 2.1e-06 2.1e-06 2.2e-06 2.2e-06 1.85e-06 1.65e-06 1.8e-06 1.7e-06 2.1e-06 2e-06 1.7e-06 1.9e-06 1.75e-06 1.75e-06 1.85e-06 1.95e-06 2.3e-06 2.3e-06 2.05e-06 1.7e-06 1.65e-06 2.05e-06 1.5e-06 1.85e-06 1.85e-06 2e-06 1.95e-06 1.85e-06 1.55e-06 2.05e-06
7 1.5e-06 1.5e-06 1.3e-06 2.05e-06 1.15e-06 1.9e-06 2.05e-06 1.4e-06 1.45e-06 9e-07 1.95e-06 1.1e-06 1.2e-06 1.15e-06 1.7e-06 9e-07 1.45e-06 8.5e-07 1.5e-06 1.6e-06 1.15e-06 2.05e-06 9e-07 1.05e-06 8e-07 2.55e-06 2.1e-06 1.85e-06 1.2e-06 1.3e-06 1.15e-06 1.1e-06 1.2e-06 1.85e-06 9e-07 1.6e-06 9.5e-07 8.5e-07 1.75e-06 1.4e-06 1.95e-06 9e-07 1.6e-06 1.1e-06 1.75e-06 1.3e-06 9.5e-07 2.1e-06 1.5e-06 1.4e-06 1.65e-06 1.5e-06 1.1e-06 1.5e-06 2.2e-06 1.35e-06 1.05e-06 1.75e-06 1.6e-06 2.5e-06 1.2e-06 9.5e-07 1.15e-06 8.5e-07 1.75e-06 1.8e-06 1.35e-06
8 1.5e-06 1.45e-06 1.75e-06 2e-06 1.65e-06 1.5e-06 1.9e-06 1.45e-06 2.1e-06 1.25e-06 1.85e-06 1.4e-06 1.55e-06 1.5e-06 2.05e-06 1.25e-06 1.15e-06 1.55e-06 1.45e-06 1.5e-06 1.55e-06 2.15e-06 1.3e-06 1.35e-06 1.2e-06 2.1e-06 2.05e-06 1.55e-06 1.65e-06 1.75e-06 1.95e-06 1.45e-06 1.65e-06 1.7e-06 1.35e-06 1.5e-06 1.35e-06 1.6e-06 1.75e-06 1.75e-06 1.95e-06 1.3e-06 1.5e-06 1.4e-06 1.7e-06 1.65e-06 1.6e-06 2.05e-06 1.9e-06 1.8e-06 2.15e-06 1.1e-06 1.4e-06 1.85e-06 2.15e-06 1.6e-06 1.4e-06 1.6e-06 1.95e-06 1.85e-06 1.65e-06 1.45e-06 1.55e-06 1.55e-06 1.35e-06 1.65e-06 1.8e-06
9 1.5e-06 1.2e-06 9.5e-07 1.85e-06 1.1e-06 1.45e-06 1.65e-06 9e-07 1.25e-06 5e-07 1.65e-06 7e-07 8.5e-07 7.5e-07 1.8e-06 5e-07 1.3e-06 7.5e-07 1.2e-06 1.4e-06 9e-07 1.9e-06 7e-07 5e-07 6e-07 2.25e-06 1.9e-06 1.5e-06 1.1e-06 9e-07 1.35e-06 7.5e-07 9e-07 1.45e-06 7.5e-07 1.3e-06 7.5e-07 9.5e-07 1.55e-06 1.05e-06 1.65e-06 5.5e-07 1.4e-06 5e-07 1.55e-06 9.5e-07 9.5e-07 1.9e-06 1.15e-06 1.15e-06 1.5e-06 1.2e-06 8e-07 1.15e-06 1.85e-06 8e-07 5.5e-07 1.4e-06 1.25e-06 2.15e-06 1.1e-06 8e-07 7e-07 7.5e-07 1.2e-06 1.45e-06 1.3e-06
