 slim_762072180 slim_762072146 slim_762072135 slim_762072163 slim_762072143 slim_762072153 slim_762072177 slim_762072137 slim_762072187 slim_762072159 slim_762072134 slim_762072188 slim_762072142 slim_762072189 slim_762072184 slim_762072167 slim_762072149 slim_762072162 slim_762072138 slim_762072168 slim_762072150 slim_762072176 slim_762072171 slim_762072164 slim_762072141 slim_762072147 slim_762072170 slim_762072136 slim_762072169 slim_762072144 slim_762072174 slim_762072157 slim_762072182 slim_762072158 slim_762072165 slim_762072160 slim_762072145 slim_762072166 slim_762072173 slim_762072185 slim_762072183 slim_762072152 slim_762072175 slim_762072161 slim_762072172 slim_762072156 slim_762072179 slim_762072140 slim_762072139 slim_762072151 slim_762072186 slim_762072148 slim_762072154 slim_762072178 slim_762072181 slim_762072155
0 2.7e-06 2.25e-06 2.15e-06 2.5e-06 2.15e-06 2.45e-06 2.5e-06 2.35e-06 2.35e-06 2.4e-06 2.3e-06 2.05e-06 2.5e-06 2.5e-06 2.75e-06 2.7e-06 2.45e-06 2.65e-06 2.2e-06 2.65e-06 2.45e-06 2.45e-06 2.35e-06 2.3e-06 2.4e-06 2.05e-06 2.3e-06 2.3e-06 2e-06 2.2e-06 2.3e-06 2.8e-06 2.15e-06 2.7e-06 2.2e-06 2.55e-06 2.4e-06 2.65e-06 2.3e-06 2.25e-06 2.65e-06 2.65e-06 2.1e-06 2.6e-06 2.15e-06 2.25e-06 2.45e-06 2.4e-06 2.25e-06 2.35e-06 2.5e-06 1.8e-06 2.45e-06 2.55e-06 2.2e-06 2.4e-06
1 2.25e-06 8e-07 2.1e-06 1.1e-06 1.3e-06 1.25e-06 1.4e-06 2.15e-06 1.6e-06 2.2e-06 2.25e-06 2e-06 1.2e-06 2.05e-06 2.15e-06 1.4e-06 2.1e-06 2.15e-06 1.75e-06 2.05e-06 2.25e-06 1.55e-06 2e-06 1.6e-06 2.35e-06 1.6e-06 1.5e-06 2.25e-06 1.7e-06 1.5e-06 1.85e-06 2.3e-06 1.3e-06 2.5e-06 1.75e-06 2.35e-06 1e-06 1.5e-06 1.9e-06 2.2e-06 1.35e-06 2.1e-06 1.8e-06 1.45e-06 1.75e-06 1.25e-06 2.1e-06 1.95e-06 2.2e-06 2.5e-06 2.3e-06 2.35e-06 2.25e-06 2.1e-06 2e-06 1.8e-06
2 2.15e-06 2.1e-06 4e-07 2.7e-06 2.7e-06 2.45e-06 2.35e-06 1.55e-06 2.95e-06 1.6e-06 5.5e-07 3e-07 2.75e-06 1.85e-06 2.9e-06 2.75e-06 1.6e-06 3.1e-06 1.55e-06 2.95e-06 1.7e-06 1.4e-06 1.8e-06 1.95e-06 6e-07 1.45e-06 2.95e-06 5.5e-07 1.6e-06 1.85e-06 2.25e-06 3.05e-06 9.5e-07 1.95e-06 1.6e-06 1.65e-06 2.6e-06 2.7e-06 2.6e-06 5e-07 2.7e-06 2.85e-06 1.45e-06 2.6e-06 1.55e-06 1.3e-06 1.55e-06 1.75e-06 4e-07 7.5e-07 1.75e-06 5.5e-07 1.65e-06 1.95e-06 1.45e-06 2.1e-06
3 2.5e-06 1.1e-06 2.7e-06 2.2e-06 1.1e-06 1.45e-06 1.45e-06 2.3e-06 1.35e-06 2.35e-06 2.85e-06 2.6e-06 1.4e-06 2.15e-06 1.8e-06 1.6e-06 2.4e-06 1.95e-06 1.85e-06 2e-06 2.4e-06 2e-06 2.25e-06 1.7e-06 2.95e-06 1.8e-06 1.2e-06 2.75e-06 2.25e-06 1.7e-06 1.7e-06 2.15e-06 1.95e-06 2.55e-06 1.85e-06 2.5e-06 1.1e-06 1.6e-06 1.8e-06 2.8e-06 1.55e-06 2.05e-06 1.95e-06 1.65e-06 1.95e-06 1.8e-06 2.4e-06 2.05e-06 2.8e-06 3.05e-06 2.45e-06 2.95e-06 2.4e-06 2.15e-06 2.25e-06 2.05e-06
4 2.15e-06 1.3e-06 2.7e-06 1.1e-06 0.0 1.35e-06 1.65e-06 2.1e-06 4.5e-07 2.15e-06 2.85e-06 2.6e-06 1.35e-06 1.7e-06 1.6e-06 1.65e-06 2e-06 1.3e-06 1.4e-06 1.15e-06 2.2e-06 2.5e-06 1.8e-06 1.25e-06 2.95e-06 1.25e-06 2.5e-07 2.85e-06 2.7e-06 1.15e-06 1.05e-06 1.55e-06 2e-06 2.45e-06 1.4e-06 2.3e-06 1e-06 1.8e-06 1.2e-06 2.8e-06 1.6e-06 1.25e-06 1.6e-06 1.75e-06 1.4e-06 2.2e-06 2e-06 1.6e-06 2.8e-06 3.1e-06 2.25e-06 3e-06 2.2e-06 1.75e-06 1.95e-06 1.6e-06
5 2.45e-06 1.25e-06 2.45e-06 1.45e-06 1.35e-06 2.1e-06 1.55e-06 2.1e-06 1.5e-06 2.15e-06 2.6e-06 2.35e-06 1.45e-06 2.25e-06 1.7e-06 1.55e-06 2.1e-06 1.85e-06 1.95e-06 1.8e-06 2.2e-06 1.75e-06 2.1e-06 1.8e-06 2.7e-06 1.8e-06 1.55e-06 2.6e-06 1.95e-06 1.7e-06 1.65e-06 2e-06 1.9e-06 2.45e-06 1.95e-06 2.3e-06 1.35e-06 1.6e-06 1.65e-06 2.55e-06 1.5e-06 1.85e-06 1.8e-06 1.55e-06 1.95e-06 1.75e-06 2.1e-06 2.15e-06 2.55e-06 2.85e-06 2.25e-06 2.7e-06 2.2e-06 2.3e-06 2e-06 1.9e-06
6 2.5e-06 1.4e-06 2.35e-06 1.45e-06 1.65e-06 1.55e-06 2.5e-06 2e-06 1.75e-06 2.05e-06 2.5e-06 2.25e-06 1.6e-06 2.25e-06 1.55e-06 1.6e-06 2.2e-06 1.95e-06 1.95e-06 2e-06 2.1e-06 1.8e-06 2.2e-06 1.8e-06 2.6e-06 1.9e-06 1.75e-06 2.4e-06 2.05e-06 1.8e-06 1.5e-06 2e-06 1.85e-06 2.25e-06 1.95e-06 2.2e-06 1.45e-06 1.55e-06 1.6e-06 2.45e-06 1.6e-06 1.95e-06 1.9e-06 1.6e-06 2.05e-06 1.7e-06 2.2e-06 2.15e-06 2.45e-06 2.7e-06 2.15e-06 2.6e-06 2.1e-06 2.25e-06 1.95e-06 2e-06
7 2.35e-06 2.15e-06 1.55e-06 2.3e-06 2.1e-06 2.1e-06 2e-06 2.8e-06 2.25e-06 1.5e-06 1.75e-06 1.5e-06 2.35e-06 2.1e-06 1.9e-06 2.4e-06 1.9e-06 1.95e-06 1.8e-06 2.3e-06 1.55e-06 1.85e-06 2e-06 1.9e-06 1.85e-06 1.75e-06 2.2e-06 1.65e-06 2.15e-06 1.9e-06 1.7e-06 2.05e-06 1.65e-06 1.7e-06 1.8e-06 1.6e-06 2.3e-06 1.95e-06 1.7e-06 1.7e-06 2.35e-06 2.25e-06 1.65e-06 2e-06 1.9e-06 1.9e-06 1.9e-06 2e-06 1.65e-06 1.9e-06 1.6e-06 1.8e-06 1.55e-06 2.1e-06 1.6e-06 2.05e-06
8 2.35e-06 1.6e-06 2.95e-06 1.35e-06 4.5e-07 1.5e-06 1.75e-06 2.25e-06 9e-07 2.3e-06 3.1e-06 2.85e-06 1.3e-06 2.05e-06 1.6e-06 1.75e-06 2.2e-06 1.2e-06 1.75e-06 1.25e-06 2.35e-06 2.65e-06 1.8e-06 1.6e-06 3.2e-06 1.6e-06 6e-07 3.1e-06 2.8e-06 1.5e-06 1.3e-06 1.65e-06 2.3e-06 2.6e-06 1.75e-06 2.45e-06 1.25e-06 1.9e-06 1.25e-06 3.05e-06 1.7e-06 1.3e-06 1.8e-06 1.85e-06 1.75e-06 2.4e-06 2.2e-06 1.95e-06 3.05e-06 3.35e-06 2.4e-06 3.2e-06 2.35e-06 2.1e-06 2.1e-06 1.6e-06
9 2.4e-06 2.2e-06 1.6e-06 2.35e-06 2.15e-06 2.15e-06 2.05e-06 1.5e-06 2.3e-06 2.9e-06 1.8e-06 1.55e-06 2.4e-06 2.1e-06 1.95e-06 2.45e-06 2e-06 2e-06 1.8e-06 2.35e-06 1.6e-06 1.9e-06 2.05e-06 1.95e-06 1.85e-06 1.8e-06 2.25e-06 1.7e-06 2.2e-06 1.95e-06 1.65e-06 2.1e-06 1.8e-06 1.75e-06 1.85e-06 1.7e-06 2.35e-06 2e-06 1.75e-06 1.75e-06 2.4e-06 2.3e-06 1.65e-06 2e-06 1.9e-06 1.95e-06 2e-06 2e-06 1.7e-06 2e-06 1.65e-06 1.9e-06 1.5e-06 2.15e-06 1.65e-06 2.1e-06
10 2.3e-06 2.25e-06 5.5e-07 2.85e-06 2.85e-06 2.6e-06 2.5e-06 1.75e-06 3.1e-06 1.8e-06 7e-07 4.5e-07 2.9e-06 1.8e-06 3.05e-06 2.9e-06 1.85e-06 3.25e-06 1.75e-06 3.1e-06 1.85e-06 1.55e-06 1.95e-06 2e-06 5e-07 1.6e-06 3.1e-06 4.5e-07 1.75e-06 1.9e-06 2.5e-06 3.05e-06 1.25e-06 1.95e-06 1.75e-06 1.95e-06 2.75e-06 2.85e-06 2.75e-06 5e-07 2.85e-06 2.9e-06 1.65e-06 2.8e-06 1.7e-06 1.45e-06 1.85e-06 1.8e-06 5e-07 7e-07 1.75e-06 8.5e-07 1.85e-06 1.85e-06 1.6e-06 2.15e-06
11 2.05e-06 2e-06 3e-07 2.6e-06 2.6e-06 2.35e-06 2.25e-06 1.5e-06 2.85e-06 1.55e-06 4.5e-07 2e-07 2.65e-06 1.8e-06 2.8e-06 2.65e-06 1.6e-06 3e-06 1.5e-06 2.85e-06 1.6e-06 1.3e-06 1.6e-06 1.85e-06 5.5e-07 1.35e-06 2.85e-06 4.5e-07 1.5e-06 1.75e-06 2.25e-06 2.95e-06 1e-06 1.85e-06 1.5e-06 1.7e-06 2.5e-06 2.6e-06 2.5e-06 3e-07 2.6e-06 2.75e-06 1.4e-06 2.55e-06 1.5e-06 1.2e-06 1.6e-06 1.7e-06 4e-07 7e-07 1.65e-06 6e-07 1.6e-06 1.85e-06 1.35e-06 2e-06
12 2.5e-06 1.2e-06 2.75e-06 1.4e-06 1.35e-06 1.45e-06 1.6e-06 2.35e-06 1.3e-06 2.4e-06 2.9e-06 2.65e-06 2.3e-06 2.4e-06 1.85e-06 1.65e-06 2.4e-06 1.7e-06 2.1e-06 1.9e-06 2.45e-06 2.1e-06 2e-06 1.95e-06 3e-06 1.95e-06 1.4e-06 2.9e-06 2.2e-06 1.85e-06 1.8e-06 2.15e-06 2.05e-06 2.7e-06 2.1e-06 2.55e-06 1.3e-06 1.65e-06 1.65e-06 2.85e-06 1.6e-06 1.9e-06 2.05e-06 1.6e-06 2.1e-06 1.85e-06 2.4e-06 2.3e-06 2.85e-06 3.15e-06 2.5e-06 2.95e-06 2.45e-06 2.45e-06 2.2e-06 1.8e-06
13 2.5e-06 2.05e-06 1.85e-06 2.15e-06 1.7e-06 2.25e-06 2.25e-06 2.1e-06 2.05e-06 2.1e-06 1.8e-06 1.8e-06 2.4e-06 3.4e-06 2.5e-06 2.55e-06 2.2e-06 2.45e-06 1.7e-06 2.4e-06 2.2e-06 2.2e-06 2.15e-06 1.85e-06 1.8e-06 1.7e-06 1.85e-06 1.7e-06 2.5e-06 1.85e-06 1.9e-06 2.4e-06 1.9e-06 2.2e-06 1.75e-06 2.3e-06 2.15e-06 2.5e-06 2.25e-06 1.85e-06 2.5e-06 2.4e-06 1.75e-06 2.5e-06 1.75e-06 2.1e-06 2.2e-06 1.75e-06 1.8e-06 2e-06 2.1e-06 2.2e-06 2.15e-06 1.8e-06 2.05e-06 2.2e-06
14 2.75e-06 2.15e-06 2.9e-06 1.8e-06 1.6e-06 1.7e-06 1.55e-06 1.9e-06 1.6e-06 1.95e-06 3.05e-06 2.8e-06 1.85e-06 2.5e-06 1.4e-06 1.95e-06 2.4e-06 1.45e-06 2.2e-06 1.85e-06 2e-06 2.35e-06 2.35e-06 2.05e-06 3.15e-06 2.15e-06 1.7e-06 2.95e-06 2.6e-06 2.05e-06 1.3e-06 1.55e-06 2.5e-06 2.15e-06 2.2e-06 2.1e-06 1.8e-06 1.55e-06 9.5e-07 3e-06 1.9e-06 1.85e-06 2.05e-06 1.6e-06 2.3e-06 2.35e-06 2.4e-06 2.4e-06 3e-06 3.25e-06 2.05e-06 3.15e-06 2e-06 2.5e-06 1.85e-06 2.15e-06
15 2.7e-06 1.4e-06 2.75e-06 1.6e-06 1.65e-06 1.55e-06 1.6e-06 2.4e-06 1.75e-06 2.45e-06 2.9e-06 2.65e-06 1.65e-06 2.55e-06 1.95e-06 2.7e-06 2.1e-06 2.15e-06 2.25e-06 1.6e-06 2.5e-06 2.1e-06 2.4e-06 2.1e-06 3e-06 2.1e-06 1.85e-06 2.9e-06 2.3e-06 2e-06 1.8e-06 2e-06 2.1e-06 2.75e-06 2.25e-06 2.6e-06 1.5e-06 1.8e-06 1.9e-06 2.85e-06 1.35e-06 1.75e-06 2.2e-06 1.75e-06 2.25e-06 1.95e-06 2.1e-06 2.45e-06 2.85e-06 3.15e-06 2.55e-06 3e-06 2.5e-06 2.6e-06 2.3e-06 2.2e-06
16 2.45e-06 2.1e-06 1.6e-06 2.4e-06 2e-06 2.1e-06 2.2e-06 1.9e-06 2.2e-06 2e-06 1.85e-06 1.6e-06 2.4e-06 2.2e-06 2.4e-06 2.1e-06 3e-06 2.4e-06 1.9e-06 1.7e-06 2.05e-06 2.05e-06 2.05e-06 2e-06 1.95e-06 1.75e-06 2.25e-06 1.85e-06 2.3e-06 1.9e-06 1.85e-06 2.15e-06 1.65e-06 2.3e-06 1.9e-06 2.05e-06 2.3e-06 2.45e-06 2.1e-06 1.8e-06 2.05e-06 1.8e-06 1.8e-06 2.4e-06 1.9e-06 2e-06 1.55e-06 2.1e-06 1.75e-06 2.05e-06 2.1e-06 1.9e-06 2.05e-06 2.25e-06 1.85e-06 2.1e-06
17 2.65e-06 2.15e-06 3.1e-06 1.95e-06 1.3e-06 1.85e-06 1.95e-06 1.95e-06 1.2e-06 2e-06 3.25e-06 3e-06 1.7e-06 2.45e-06 1.45e-06 2.15e-06 2.4e-06 1.8e-06 2.15e-06 1.6e-06 2.05e-06 2.7e-06 2.05e-06 2e-06 3.35e-06 2.1e-06 1.25e-06 3.15e-06 2.95e-06 2e-06 1.4e-06 1.5e-06 2.6e-06 2.2e-06 2.15e-06 2.15e-06 1.95e-06 1.75e-06 1.15e-06 3.2e-06 2.1e-06 1.6e-06 2e-06 1.8e-06 2.25e-06 2.7e-06 2.4e-06 2.35e-06 3.2e-06 3.45e-06 2.1e-06 3.3e-06 2.05e-06 2.45e-06 2.1e-06 1.85e-06
18 2.2e-06 1.75e-06 1.55e-06 1.85e-06 1.4e-06 1.95e-06 1.95e-06 1.8e-06 1.75e-06 1.8e-06 1.75e-06 1.5e-06 2.1e-06 1.7e-06 2.2e-06 2.25e-06 1.9e-06 2.15e-06 2.8e-06 2.1e-06 1.9e-06 1.9e-06 1.85e-06 1.55e-06 1.8e-06 1.4e-06 1.55e-06 1.65e-06 2.2e-06 1.55e-06 1.6e-06 2.25e-06 1.6e-06 2.05e-06 1.45e-06 2e-06 1.85e-06 2.2e-06 1.95e-06 1.7e-06 2.2e-06 2.1e-06 1.45e-06 2.2e-06 1.5e-06 1.8e-06 1.9e-06 1.6e-06 1.65e-06 1.95e-06 1.95e-06 1.9e-06 1.85e-06 1.75e-06 1.75e-06 1.9e-06
19 2.65e-06 2.05e-06 2.95e-06 2e-06 1.15e-06 1.8e-06 2e-06 2.3e-06 1.25e-06 2.35e-06 3.1e-06 2.85e-06 1.9e-06 2.4e-06 1.85e-06 1.6e-06 1.7e-06 1.6e-06 2.1e-06 9e-07 2.4e-06 2.75e-06 2.15e-06 1.95e-06 3.2e-06 1.95e-06 1.4e-06 3.1e-06 3e-06 1.85e-06 1.3e-06 1.35e-06 2.45e-06 2.65e-06 2.1e-06 2.5e-06 1.9e-06 2.2e-06 1.5e-06 3.05e-06 1.55e-06 8e-07 2.05e-06 2.15e-06 2.1e-06 2.65e-06 1.75e-06 2.3e-06 3.05e-06 3.35e-06 2.45e-06 3.25e-06 2.4e-06 2.45e-06 2.2e-06 1.95e-06
20 2.45e-06 2.25e-06 1.7e-06 2.4e-06 2.2e-06 2.2e-06 2.1e-06 1.55e-06 2.35e-06 1.6e-06 1.85e-06 1.6e-06 2.45e-06 2.2e-06 2e-06 2.5e-06 2.05e-06 2.05e-06 1.9e-06 2.4e-06 3e-06 1.95e-06 2.1e-06 2e-06 1.95e-06 1.85e-06 2.3e-06 1.75e-06 2.25e-06 2e-06 1.8e-06 2.15e-06 1.85e-06 1.8e-06 1.85e-06 1.75e-06 2.4e-06 2.05e-06 1.8e-06 1.8e-06 2.45e-06 2.35e-06 1.75e-06 2.1e-06 2e-06 2e-06 2.05e-06 2.1e-06 1.8e-06 2.05e-06 1.7e-06 1.95e-06 1.65e-06 2.2e-06 1.7e-06 2.15e-06
21 2.45e-06 1.55e-06 1.4e-06 2e-06 2.5e-06 1.75e-06 1.8e-06 1.85e-06 2.65e-06 1.9e-06 1.55e-06 1.3e-06 2.1e-06 2.2e-06 2.35e-06 2.1e-06 2.05e-06 2.7e-06 1.9e-06 2.75e-06 1.95e-06 2.4e-06 2.15e-06 2e-06 1.65e-06 1.85e-06 2.6e-06 1.45e-06 1.5e-06 2e-06 2.25e-06 2.75e-06 1.45e-06 2.1e-06 1.9e-06 2.05e-06 2e-06 1.95e-06 2.4e-06 1.5e-06 2.05e-06 2.7e-06 1.75e-06 2e-06 2e-06 1.3e-06 2.05e-06 2.1e-06 1.5e-06 1.75e-06 2e-06 1.65e-06 1.95e-06 2.2e-06 1.85e-06 2.2e-06
22 2.35e-06 2e-06 1.8e-06 2.25e-06 1.8e-06 2.1e-06 2.2e-06 2e-06 1.8e-06 2.05e-06 1.95e-06 1.6e-06 2e-06 2.15e-06 2.35e-06 2.4e-06 2.05e-06 2.05e-06 1.85e-06 2.15e-06 2.1e-06 2.15e-06 3.2e-06 1.95e-06 2.05e-06 1.7e-06 1.9e-06 1.95e-06 2.3e-06 1.85e-06 1.95e-06 2.4e-06 1.85e-06 2.35e-06 1.85e-06 2.2e-06 2.15e-06 2.4e-06 1.95e-06 1.8e-06 2.35e-06 2.1e-06 1.75e-06 2.35e-06 1.85e-06 2e-06 2.05e-06 2.05e-06 1.9e-06 2.2e-06 2.15e-06 2.05e-06 2.1e-06 2.2e-06 1.85e-06 1.8e-06
23 2.3e-06 1.6e-06 1.95e-06 1.7e-06 1.25e-06 1.8e-06 1.8e-06 1.9e-06 1.6e-06 1.95e-06 2e-06 1.85e-06 1.95e-06 1.85e-06 2.05e-06 2.1e-06 2e-06 2e-06 1.55e-06 1.95e-06 2e-06 2e-06 1.95e-06 2.5e-06 2.2e-06 1.5e-06 1.4e-06 2e-06 2.3e-06 1.25e-06 1.55e-06 2.05e-06 1.7e-06 2.15e-06 1.55e-06 2.1e-06 1.7e-06 2.05e-06 1.8e-06 2.05e-06 2.05e-06 1.85e-06 1.6e-06 2.1e-06 1.65e-06 1.9e-06 2e-06 1.75e-06 2.05e-06 2.3e-06 2.05e-06 2.25e-06 2e-06 1.85e-06 1.85e-06 1.6e-06
24 2.4e-06 2.35e-06 6e-07 2.95e-06 2.95e-06 2.7e-06 2.6e-06 1.85e-06 3.2e-06 1.85e-06 5e-07 5.5e-07 3e-06 1.8e-06 3.15e-06 3e-06 1.95e-06 3.35e-06 1.8e-06 3.2e-06 1.95e-06 1.65e-06 2.05e-06 2.2e-06 3e-07 1.7e-06 3.2e-06 5e-07 1.85e-06 2.1e-06 2.5e-06 3e-06 1.35e-06 1.9e-06 1.85e-06 2.05e-06 2.85e-06 2.95e-06 2.85e-06 4.5e-07 2.95e-06 3.1e-06 1.7e-06 2.85e-06 1.8e-06 1.55e-06 1.95e-06 1.65e-06 3.5e-07 7.5e-07 1.7e-06 9.5e-07 1.9e-06 1.9e-06 1.7e-06 2.35e-06
25 2.05e-06 1.6e-06 1.45e-06 1.8e-06 1.25e-06 1.8e-06 1.9e-06 1.75e-06 1.6e-06 1.8e-06 1.6e-06 1.35e-06 1.95e-06 1.7e-06 2.15e-06 2.1e-06 1.75e-06 2.1e-06 1.4e-06 1.95e-06 1.85e-06 1.85e-06 1.7e-06 1.5e-06 1.7e-06 2.5e-06 1.5e-06 1.6e-06 2.05e-06 1.4e-06 1.6e-06 2.2e-06 1.45e-06 2.1e-06 1.4e-06 1.95e-06 1.7e-06 2.15e-06 1.8e-06 1.55e-06 2.05e-06 1.95e-06 1.45e-06 2.1e-06 1.4e-06 1.65e-06 1.75e-06 1.6e-06 1.55e-06 1.85e-06 1.9e-06 1.75e-06 1.85e-06 1.75e-06 1.6e-06 1.75e-06
26 2.3e-06 1.5e-06 2.95e-06 1.2e-06 2.5e-07 1.55e-06 1.75e-06 2.2e-06 6e-07 2.25e-06 3.1e-06 2.85e-06 1.4e-06 1.85e-06 1.7e-06 1.85e-06 2.25e-06 1.25e-06 1.55e-06 1.4e-06 2.3e-06 2.6e-06 1.9e-06 1.4e-06 3.2e-06 1.5e-06 5e-07 3e-06 2.85e-06 1.4e-06 1.25e-06 1.65e-06 2.25e-06 2.45e-06 1.55e-06 2.4e-06 1.2e-06 1.85e-06 1.35e-06 3.05e-06 1.8e-06 1.5e-06 1.7e-06 1.9e-06 1.65e-06 2.4e-06 2.25e-06 1.75e-06 3.05e-06 3.3e-06 2.35e-06 3.2e-06 2.3e-06 1.85e-06 2.15e-06 1.7e-06
27 2.3e-06 2.25e-06 5.5e-07 2.75e-06 2.85e-06 2.6e-06 2.4e-06 1.65e-06 3.1e-06 1.7e-06 4.5e-07 4.5e-07 2.9e-06 1.7e-06 2.95e-06 2.9e-06 1.85e-06 3.15e-06 1.65e-06 3.1e-06 1.75e-06 1.45e-06 1.95e-06 2e-06 5e-07 1.6e-06 3e-06 7e-07 1.75e-06 2e-06 2.45e-06 2.95e-06 1.25e-06 1.75e-06 1.65e-06 1.85e-06 2.75e-06 2.75e-06 2.75e-06 5e-07 2.85e-06 3e-06 1.55e-06 2.8e-06 1.7e-06 1.45e-06 1.85e-06 1.7e-06 5e-07 6.5e-07 1.65e-06 8.5e-07 1.75e-06 1.7e-06 1.6e-06 2.25e-06
