 slim_337499629 slim_337499800 slim_337499766 slim_337499559 slim_337499769 slim_337499809 slim_337499776 slim_337499805 slim_337499768 slim_337499632 slim_337499792 slim_337499822 slim_337499810 slim_337499815 slim_337499725 slim_337499704 slim_337499757 slim_337499499 slim_337499802 slim_337499706 slim_337499583 slim_337499804 slim_337499619 slim_337499758 slim_337499713 slim_337499751 slim_337499424 slim_337499754 slim_337499762 slim_337499789 slim_337499782 slim_337499335 slim_337499811 slim_337499549 slim_337499752 slim_337499691 slim_337499818 slim_337499808 slim_337499787 slim_337499820 slim_337499736 slim_337499814 slim_337499806 slim_337499798 slim_337499646 slim_337499726 slim_337499609 slim_337499710 slim_337499471 slim_337499755 slim_337499783 slim_337499693 slim_337499760 slim_337499687 slim_337499533 slim_337499786 slim_337499636 slim_337499588 slim_337499799 slim_337499812 slim_337499801 slim_337499729 slim_337499685 slim_337499684 slim_337499794 slim_337499823 slim_337499705 slim_337499676 slim_337499773 slim_337499785 slim_337499813 slim_337499723 slim_337499775 slim_337499672 slim_337499781 slim_337499694 slim_337499580 slim_337499819 slim_337499645 slim_337499668 slim_337499779 slim_337499690 slim_337499697 slim_337499599 slim_337499473 slim_337499615 slim_337499681 slim_337499817 slim_337499612 slim_337499662 slim_337499748 slim_337499816 slim_337499761 slim_337499770 slim_337499771
0 8e-07 0.00024915 0.00040175 0.00012475 0.00015295 0.00033105 0.00031635 0.0002213 0.0004548 0.0002747 0.00035345 0.0004118 0.00038825 0.00013 0.0003327 0.0002496 0.0003163 0.00012465 5.95e-06 0.0002493 0.0003302 0.0002721 0.0003535 0.00015315 0.00024895 0.00046325 0.0002724 0.0004694 0.0002623 0.0003327 0.00031665 0.00046915 0.00026215 0.0003191 0.00041375 0.00024925 0.00045505 0.0002748 0.00036615 0.0003927 0.0001479 0.0004485 0.00033105 0.0004063 0.0004691 0.00040185 0.0002498 0.00026345 0.00029775 0.00033065 0.00039825 0.0002491 0.0003303 0.0002116 0.0002492 0.0003984 0.00026925 0.0003876 0.0003536 0.00032485 0.0003426 0.00035635 0.00046925 0.000469 0.0003309 0.00031635 0.00029535 0.00019265 0.00027245 0.00035345 0.00026315 0.0003303 0.00026355 0.00027245 0.00036785 0.00041215 0.0003564 0.00029235 0.0003536 0.00012525 0.00025375 0.0003303 0.00013035 0.0001804 0.0002492 0.00035355 0.0003476 0.0004109 0.0002717 0.00027165 0.0003399 0.00024975 0.00035635 0.0003304 0.00026355
1 0.00024915 3.9e-06 0.00019675 0.0001263 0.00016725 0.00011035 7.035e-05 0.0002194 0.0002248 2.91e-05 0.0001564 0.00021765 0.0001572 0.0001208 0.0003481 2.05e-06 7.01e-05 0.00012615 0.0002442 2.9e-06 0.0001105 4.96e-05 0.0001568 0.00016745 3.05e-06 0.00025185 4.9e-05 0.00026505 0.00027835 0.0003481 6.955e-05 0.0002648 4.31e-05 0.0001215 0.0001837 2.4e-06 0.00022445 2.92e-05 0.00016955 0.0001657 0.0001725 0.00024415 0.0001102 0.0002051 0.00026475 0.00019675 2.3e-06 0.00028055 7.535e-05 0.0001097 0.0001783 2.25e-06 0.00010995 0.00022845 2.15e-06 0.00017845 0.0001567 0.00015745 0.0001569 9.785e-05 9.65e-05 0.0001365 0.0002649 0.00026465 0.00011025 7.015e-05 0.0001801 0.000194 4.87e-05 0.00015675 4.23e-05 0.0001106 0.00028065 4.905e-05 0.00016665 0.000218 0.00013495 7.15e-05 0.0001569 0.0001257 0.00026355 0.0001106 0.0001204 0.0001713 2.5e-06 0.00015685 0.00014385 0.0002035 4.91e-05 4.94e-05 0.0001174 2.1e-06 0.0001365 0.0001107 0.0002806
2 0.00040175 0.00019675 0.0003047 0.0002997 0.00028045 0.00018165 0.0002036 0.0002705 0.00018085 0.00021945 0.00016835 0.00016695 0.0001747 0.0002944 0.00028355 0.00019625 0.0002031 0.00029945 0.0003968 0.00019685 0.0001821 0.00018365 0.0001683 0.0002807 0.0001975 0.0002652 0.00018305 0.00016 0.00027945 0.00028345 0.00020255 0.00015965 0.00017585 0.0001929 0.0001973 0.0001969 0.00018065 0.0002193 0.00017335 0.00029445 0.00028575 0.00016605 0.00018185 0.0002726 0.0001597 0.00015295 0.00019645 0.00027725 0.00020555 0.00018145 0.00018865 0.0001967 0.00018205 0.0002793 0.0001968 0.0001888 0.00032385 0.00017485 0.0001684 0.0002879 0.0002257 0.00020435 0.00015975 0.0001596 0.0001817 0.00020315 0.00022205 0.0003061 0.0001832 0.00016825 0.00017545 0.000182 0.00027725 0.0001831 0.0002668 0.0001671 0.0002653 0.0001758 0.0001684 0.0002991 0.0003037 0.000182 0.0002939 0.00029455 0.00019675 0.00016835 0.00027375 0.0001614 0.00018335 0.0001832 0.00019015 0.0001964 0.00020435 0.0001821 0.0002772
3 0.00012475 0.0001263 0.0002997 0.0002491 0.0001605 0.00022135 0.00019335 0.000221 0.0003398 0.00015195 0.0002555 0.00031485 0.0002734 0.00012535 0.00034045 0.00012715 0.0001932 0.00012515 0.00012495 0.0001267 0.00022035 0.00016095 0.00025565 0.0001607 0.0001253 0.00035755 0.0001618 0.0003673 0.0002705 0.00034045 0.0001941 0.00036705 0.00015245 0.0002203 0.00029875 0.00012615 0.0003401 0.00015195 0.0002683 0.0002792 0.0001606 0.0003464 0.00022135 0.00030575 0.000367 0.0002998 0.00012725 0.0002719 0.000187 0.00022095 0.00028835 0.00012615 0.0002202 0.00022005 0.00012635 0.0002885 0.00021335 0.0002722 0.00025575 0.000211 0.0002199 0.0002465 0.00036715 0.0003669 0.0002211 0.00019325 0.00023815 0.0001933 0.00016175 0.0002556 0.00015285 0.00022045 0.000272 0.00016185 0.0002673 0.0003152 0.0002456 0.00018265 0.00025575 0.0001261 0.0002586 0.00022045 0.00012605 0.0001759 0.0001262 0.0002557 0.00024615 0.0003078 0.00016085 0.0001609 0.0002291 0.0001273 0.0002465 0.00022055 0.000272
4 0.00015295 0.00016725 0.00028045 0.0001605 0.0002846 0.00022365 0.00023515 0.00021135 0.00035965 0.00019345 0.00021145 0.0002796 0.0002924 0.0001552 0.0003534 0.0001669 0.0002345 0.0001602 0.00014785 0.0001674 0.00022355 0.0001554 0.0002113 0.0001427 0.00016785 0.0003772 0.00015495 0.0003488 0.00026135 0.0003534 0.0002341 0.00034855 0.0001559 0.0002235 0.00031855 0.0001674 0.00035935 0.0001934 0.0002239 0.00032045 0.0001479 0.0003279 0.0002236 0.00030865 0.0003485 0.0002807 0.0001671 0.0002852 0.00018085 0.0002232 0.00029145 0.0001672 0.00022365 0.0002112 0.0001673 0.0002916 0.00024 0.0002925 0.0002114 0.0002527 0.0002607 0.00024955 0.00034865 0.0003484 0.00022345 0.00023455 0.00021035 0.00022805 0.0001552 0.00021125 0.000156 0.00022365 0.0002853 0.00015495 0.00027025 0.00027995 0.00024045 0.00018495 0.00021135 0.00016 0.0002879 0.00022365 0.0001547 0.0002052 0.00016725 0.00021135 0.0002399 0.00028055 0.00015525 0.00015495 0.0002231 0.00016705 0.00024955 0.00022375 0.00028525
5 0.00033105 0.00011035 0.00018165 0.00022135 0.00022365 0.0002173 0.0001106 0.00020595 0.00018215 0.000136 0.00011785 0.0001097 0.00018165 0.0002157 0.0002913 0.00010945 0.0001105 0.00022085 0.0003261 0.00011045 0.00011075 0.000119 0.00011775 0.00022385 0.0001112 0.0002751 0.00011815 0.00018155 0.0002327 0.0002913 0.0001097 0.0001813 0.00011075 0.00012095 0.00020745 0.00011035 0.00018165 0.00013605 0.00011765 0.0002036 0.0002289 0.0001543 0.00010965 0.0002032 0.00018115 0.00018155 0.0001098 0.00029225 0.0001438 0.00010915 0.0001093 0.00011045 0.00011025 0.00021515 0.0001104 0.0001096 0.00024805 0.00018215 0.00011795 0.0002043 0.00013595 0.00013515 0.00018125 0.00018105 0.0001094 0.00011055 0.00015865 0.00022035 0.0001182 0.00011785 0.00011055 0.0001102 0.00029235 0.0001182 0.00020375 0.0001095 0.00020325 0.0001098 0.0001181 0.00022035 0.00029645 0.00010995 0.00021515 0.00023315 0.0001102 0.00011805 0.0002118 0.0001901 0.00011875 0.0001187 0.00011825 0.0001096 0.00013515 0.00011005 0.0002923
6 0.00031635 7.035e-05 0.0002036 0.00019335 0.00023515 0.0001106 0.0001381 0.00021995 0.0001637 9.53e-05 0.00015665 0.00014995 0.00016445 0.00018775 0.00028665 7.145e-05 7.145e-05 0.0001937 0.0003114 7.085e-05 0.0001102 0.0001177 0.000157 0.00023535 7.045e-05 0.0002576 0.000118 0.0002036 0.00024585 0.00028665 7.18e-05 0.00020335 0.0001107 0.00012065 0.0001894 7.075e-05 0.00016455 9.54e-05 0.00015695 0.00016465 0.0002404 0.0001764 0.0001109 0.0002042 0.00020315 0.0002037 7.15e-05 0.0002867 0.0001428 0.00011035 0.00010995 7.035e-05 0.0001095 0.00022805 7.04e-05 0.0001102 0.0002241 0.0001638 0.0001571 0.00016485 9.68e-05 0.0001351 0.00020335 0.00020305 0.0001107 7.15e-05 0.0001807 0.00019335 0.0001178 0.0001569 0.0001103 0.00010985 0.0002868 0.00011805 0.00020455 0.00015 0.0002013 0.0001109 0.0001572 0.000194 0.0002697 0.00010975 0.0001888 0.00020585 7.105e-05 0.00015715 0.00021135 0.0002106 0.0001167 0.00011695 0.00011745 7.16e-05 0.0001351 0.00010975 0.00028675
7 0.0002213 0.0002194 0.0002705 0.000221 0.00021135 0.00020595 0.00021995 0.0003853 0.0002841 0.00024565 0.0002027 0.0001937 0.0002834 0.00021565 0.0002838 0.00021865 0.00021985 0.0002205 0.00021625 0.0002196 0.0002073 0.0002162 0.0002025 0.00021155 0.00022045 0.0003761 0.0002154 0.0002707 0.0002199 0.0002838 0.0002191 0.00027045 0.00020705 0.0002064 0.00030955 0.0002196 0.0002836 0.0002455 0.00020245 0.0003123 0.00021665 0.00024345 0.00020625 0.00029905 0.0002703 0.00027035 0.0002188 0.0002845 0.0002414 0.00020565 0.00020605 0.00021945 0.0002068 0.0002022 0.00021955 0.00020645 0.0003074 0.00028385 0.0002026 0.0003127 0.0002457 0.0002321 0.0002703 0.0002702 0.00020595 0.0002199 0.0002113 0.0002203 0.00021565 0.0002025 0.0002069 0.00020675 0.0002846 0.00021545 0.0002997 0.0001935 0.00030085 0.0002065 0.00020275 0.00022005 0.00029525 0.0002066 0.0002147 0.0002329 0.0002193 0.0002027 0.0003083 0.00028005 0.00021615 0.0002159 0.00021575 0.0002187 0.0002321 0.0002067 0.00028455
8 0.0004548 0.0002248 0.00018085 0.0003398 0.00035965 0.00018215 0.0001637 0.0002841 0.0002016 0.00024595 0.00020705 0.00013915 0.00016335 0.00033435 0.0002175 0.0002251 0.00016415 0.0003399 0.00044985 0.00022445 0.0001811 0.0002501 0.0002073 0.00035985 0.0002249 0.00025295 0.0002501 0.0001206 0.00025935 0.0002174 0.0001642 0.00012025 0.000243 0.00019245 0.0001848 0.0002249 0.0001021 0.00024585 0.0001998 0.0002547 0.0003649 0.00012075 0.00018265 0.0002725 0.0001203 0.000181 0.0002252 0.000278 0.0002715 0.00018225 0.00012175 0.00022475 0.00018205 0.0002922 0.00022485 0.0001219 0.0003665 0.0001629 0.0002074 0.00031525 0.000186 0.0002038 0.00012035 0.0001202 0.0001825 0.0001642 0.00024455 0.00027935 0.00024995 0.00020725 0.00024285 0.00018155 0.000278 0.00025015 0.00030465 0.00013985 0.0003302 0.00021455 0.0002074 0.00034005 0.0002831 0.00018155 0.00033485 0.00030225 0.000225 0.00020735 0.0003399 0.0001879 0.000249 0.00024905 0.0001895 0.00022525 0.0002038 0.0001818 0.00027795
9 0.0002747 2.91e-05 0.00021945 0.00015195 0.00019345 0.000136 9.53e-05 0.00024565 0.00024595 5.4e-05 0.00018235 0.0002426 0.0001802 0.00014645 0.00036985 2.95e-05 9.65e-05 0.00015215 0.00026975 2.875e-05 0.0001351 7.625e-05 0.0001827 0.00019365 2.92e-05 0.00024795 7.615e-05 0.0002868 0.00030365 0.00036985 9.645e-05 0.00028655 6.915e-05 0.0001461 0.0001793 2.91e-05 0.0002469 2.745e-05 0.00019535 0.00016485 0.0001987 0.0002659 0.0001364 0.0002044 0.0002865 0.00021955 2.965e-05 0.0003026 7.51e-05 0.000136 0.0002031 2.92e-05 0.0001357 0.0002537 2.915e-05 0.00020325 0.00015685 0.00017995 0.0001828 9.79e-05 9.545e-05 0.0001347 0.00028665 0.0002864 0.0001364 9.655e-05 0.000206 0.0002191 7.59e-05 0.00018265 6.875e-05 0.0001352 0.0003027 7.62e-05 0.00016585 0.00024295 0.00013375 9.76e-05 0.0001828 0.0001522 0.00028565 0.0001352 0.000147 0.0001967 2.95e-05 0.00018275 0.0001441 0.0002264 7.46e-05 7.495e-05 0.00014315 2.965e-05 0.0001347 0.00013515 0.00030265
