 slim_762333025 slim_762333010 slim_762333012 slim_762333035 slim_762333052 slim_762333042 slim_762333033 slim_762333030 slim_762333039 slim_762333014 slim_762333017 slim_762333028 slim_762333053 slim_762333041 slim_762333031 slim_762333027 slim_762333036 slim_762333008 slim_762333011 slim_762333022 slim_762333050 slim_762333009 slim_762333037 slim_762333047 slim_762333018 slim_762333046 slim_762333016 slim_762333023 slim_762333007 slim_762333040 slim_762333044 slim_762333019 slim_762333024 slim_762333020 slim_762333026 slim_762333021 slim_762333015 slim_762333038 slim_762333029 slim_762333045 slim_762333032 slim_762333051 slim_762333049 slim_762333013 slim_762333048 slim_762333043 slim_762333034
0 8e-07 2e-06 1.65e-06 2.25e-06 2e-06 1.7e-06 1.2e-06 1.4e-06 2.6e-06 2.15e-06 1.85e-06 1.3e-06 1.15e-06 1.35e-06 1.4e-06 1.4e-06 1.6e-06 1.35e-06 1.55e-06 2.1e-06 1.5e-06 1.6e-06 1.65e-06 1.8e-06 1.45e-06 1.45e-06 1.4e-06 1.35e-06 1.55e-06 1.45e-06 1.45e-06 1.45e-06 2e-06 1.25e-06 1.85e-06 2.05e-06 2.4e-06 2.4e-06 2.05e-06 1.8e-06 1.7e-06 1.35e-06 1.05e-06 1.55e-06 1.45e-06 1.2e-06 2.05e-06
1 2e-06 2.9e-06 1.8e-06 1.6e-06 1.85e-06 1.8e-06 2.05e-06 1.9e-06 1.8e-06 2e-06 2.2e-06 1.8e-06 1.8e-06 1.65e-06 1.55e-06 1.6e-06 1.7e-06 1.8e-06 1.8e-06 1.85e-06 1.65e-06 1.8e-06 1.75e-06 2.05e-06 1.85e-06 1.85e-06 1.85e-06 2.05e-06 1.75e-06 1.8e-06 1.9e-06 1.95e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 2.05e-06 2.15e-06 1.8e-06 2.15e-06 1.65e-06 1.75e-06 1.85e-06 1.75e-06 1.9e-06 1.85e-06 1.75e-06
2 1.65e-06 1.8e-06 1.9e-06 1.65e-06 2.1e-06 2.05e-06 1.65e-06 1.75e-06 2.35e-06 1.9e-06 1.95e-06 1.8e-06 1.25e-06 1.4e-06 1.5e-06 1.4e-06 1.25e-06 1.15e-06 1.8e-06 1.7e-06 1e-06 1.1e-06 1.15e-06 2.05e-06 1.8e-06 1.8e-06 1.75e-06 2e-06 1.7e-06 1.85e-06 1.8e-06 1.95e-06 2.1e-06 1.3e-06 2.05e-06 2.25e-06 2.35e-06 2.25e-06 1.55e-06 1.95e-06 1.85e-06 1.7e-06 1.75e-06 1.8e-06 1.8e-06 1.25e-06 2.25e-06
3 2.25e-06 1.6e-06 1.65e-06 2.3e-06 1.8e-06 2.1e-06 1.65e-06 2.1e-06 1.45e-06 1.6e-06 1.8e-06 1.8e-06 1.7e-06 1.85e-06 1.85e-06 1.8e-06 1.65e-06 1.95e-06 1.8e-06 1.4e-06 1.5e-06 1.65e-06 1.7e-06 1.7e-06 1.8e-06 1.8e-06 1.8e-06 2e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 1.8e-06 1.8e-06 1.7e-06 1.7e-06 1.65e-06 1.75e-06 1.35e-06 1.8e-06 1.85e-06 1.7e-06 2.1e-06 2e-06 1.85e-06 1.75e-06 1.7e-06
4 2e-06 1.85e-06 2.1e-06 1.8e-06 2.1e-06 1.3e-06 1.9e-06 1.85e-06 1.45e-06 1.4e-06 2.45e-06 1.55e-06 1.85e-06 1.45e-06 1.45e-06 1.45e-06 1.95e-06 2e-06 1.75e-06 1.45e-06 1.85e-06 1.9e-06 2.1e-06 1.55e-06 1.6e-06 1.6e-06 1.55e-06 1.85e-06 1.7e-06 1.6e-06 1.55e-06 1.8e-06 1.05e-06 1.95e-06 1.55e-06 1.7e-06 1.05e-06 1.95e-06 1.5e-06 2.45e-06 1.15e-06 1.5e-06 1.55e-06 1.45e-06 1.55e-06 2.05e-06 1.7e-06
5 1.7e-06 1.8e-06 2.05e-06 2.1e-06 1.3e-06 7e-07 2.55e-06 1.2e-06 2.3e-06 2.35e-06 2.9e-06 1.35e-06 1.85e-06 8.5e-07 8.5e-07 8.5e-07 1.65e-06 1.4e-06 1.45e-06 2e-06 1.55e-06 1.85e-06 2.05e-06 2.3e-06 1.5e-06 1.5e-06 1.4e-06 1.8e-06 1.45e-06 1.7e-06 1.55e-06 2.05e-06 1.3e-06 1.95e-06 2.4e-06 1.65e-06 2.15e-06 2.65e-06 1.9e-06 2.8e-06 5.5e-07 1.4e-06 1.05e-06 1.4e-06 1.55e-06 2.2e-06 1.65e-06
6 1.2e-06 2.05e-06 1.65e-06 1.65e-06 1.9e-06 2.55e-06 2e-07 2.25e-06 1.6e-06 1.05e-06 9.5e-07 1.45e-06 1.1e-06 2.15e-06 2.2e-06 2.2e-06 1.9e-06 2.2e-06 1.65e-06 1.4e-06 1.8e-06 1.55e-06 1.65e-06 9.5e-07 1.45e-06 1.45e-06 1.35e-06 1.3e-06 1.65e-06 1.25e-06 1.4e-06 1.5e-06 1.9e-06 1.2e-06 8e-07 2.05e-06 1.3e-06 1.45e-06 1.35e-06 1.1e-06 2.35e-06 1.35e-06 1.9e-06 2e-06 1.4e-06 1.05e-06 2.05e-06
7 1.4e-06 1.9e-06 1.75e-06 2.1e-06 1.85e-06 1.2e-06 2.25e-06 1.7e-06 2.75e-06 2.5e-06 2.55e-06 1.55e-06 1.55e-06 1e-06 1.05e-06 1e-06 1.35e-06 9.5e-07 1.75e-06 2.05e-06 1.2e-06 1.55e-06 1.8e-06 2.4e-06 1.65e-06 1.65e-06 1.65e-06 1.65e-06 1.7e-06 1.75e-06 1.7e-06 2.15e-06 1.85e-06 1.65e-06 2.5e-06 1.85e-06 2.65e-06 2.7e-06 1.95e-06 2.45e-06 1.15e-06 1.55e-06 1.2e-06 1.55e-06 1.7e-06 1.9e-06 1.85e-06
8 2.6e-06 1.8e-06 2.35e-06 1.45e-06 1.45e-06 2.3e-06 1.6e-06 2.75e-06 1.3e-06 1.1e-06 1.95e-06 2.05e-06 2.2e-06 2.4e-06 2.45e-06 2.45e-06 2.65e-06 2.95e-06 2.05e-06 1.45e-06 2.55e-06 2.35e-06 2.35e-06 1.35e-06 2.05e-06 2.05e-06 1.95e-06 2.15e-06 2.05e-06 1.7e-06 2e-06 1.85e-06 1.45e-06 2.3e-06 1.2e-06 1.6e-06 6.5e-07 1.4e-06 1.6e-06 2.1e-06 2.1e-06 1.95e-06 2.45e-06 2.05e-06 2e-06 2.1e-06 1.6e-06
9 2.15e-06 2e-06 1.9e-06 1.6e-06 1.4e-06 2.35e-06 1.05e-06 2.5e-06 1.1e-06 1.1e-06 1.75e-06 1.85e-06 1.65e-06 2.1e-06 2.15e-06 2.15e-06 2.05e-06 2.35e-06 2.05e-06 1.1e-06 1.95e-06 1.7e-06 1.9e-06 1e-06 1.8e-06 1.8e-06 1.7e-06 1.95e-06 2e-06 1.6e-06 1.75e-06 1.85e-06 1.4e-06 1.75e-06 9e-07 2.1e-06 5.5e-07 1.4e-06 1.15e-06 1.9e-06 2.1e-06 1.7e-06 2.25e-06 1.7e-06 1.75e-06 1.7e-06 2.1e-06
