 slim_762172074 slim_762172064 slim_762172102 slim_762172097 slim_762172103 slim_762172101 slim_762172096 slim_762172079 slim_762172110 slim_762172095 slim_762172066 slim_762172065 slim_762172112 slim_762172104 slim_762172076 slim_762172107 slim_762172088 slim_762172077 slim_762172094 slim_762172087 slim_762172108 slim_762172111 slim_762172081 slim_762172072 slim_762172092 slim_762172083 slim_762172067 slim_762172071 slim_762172069 slim_762172091 slim_762172078 slim_762172098 slim_762172082 slim_762172084 slim_762172073 slim_762172099 slim_762172086 slim_762172106 slim_762172085 slim_762172090 slim_762172089 slim_762172068 slim_762172100 slim_762172070 slim_762172093 slim_762172109 slim_762172105 slim_762172075 slim_762172080
0 1.8e-06 1e-06 1.9e-06 1.25e-06 1.75e-06 1.95e-06 1.75e-06 1.2e-06 1.7e-06 1.3e-06 1.55e-06 1e-06 2.15e-06 1.15e-06 1.25e-06 2.35e-06 1.4e-06 1.65e-06 1.4e-06 1.5e-06 2.05e-06 1.15e-06 1.5e-06 1.3e-06 1.1e-06 9e-07 1.7e-06 1.6e-06 1.2e-06 1.45e-06 1.35e-06 1.2e-06 1.9e-06 1.15e-06 1.9e-06 1.15e-06 1.05e-06 1.9e-06 1.85e-06 1.4e-06 1.1e-06 1.35e-06 1e-06 1.7e-06 1.15e-06 1.3e-06 9e-07 2.05e-06 1.65e-06
1 1e-06 1.1e-06 1.65e-06 1.2e-06 1.5e-06 1.8e-06 1.5e-06 7e-07 1.25e-06 1.15e-06 1.3e-06 5.5e-07 1.95e-06 1.45e-06 1.05e-06 2.5e-06 1.2e-06 1.5e-06 9.5e-07 1.35e-06 1.85e-06 6.5e-07 1.35e-06 8e-07 7e-07 1.35e-06 1.8e-06 1.4e-06 1.05e-06 1e-06 1.45e-06 1e-06 2.25e-06 9e-07 1.7e-06 6e-07 1.3e-06 2e-06 1.9e-06 9.5e-07 1.35e-06 9e-07 9.5e-07 1.25e-06 7e-07 8e-07 1e-06 1.85e-06 1.5e-06
2 1.9e-06 1.65e-06 2.5e-06 1.95e-06 1.3e-06 1.85e-06 1.3e-06 1.7e-06 2.3e-06 1.85e-06 1.65e-06 1.65e-06 2.5e-06 1.75e-06 1.75e-06 1.65e-06 1.85e-06 1.75e-06 2e-06 2e-06 1.8e-06 1.5e-06 2e-06 1.8e-06 2e-06 1.75e-06 1.85e-06 1.4e-06 1.55e-06 2.2e-06 1.65e-06 1.55e-06 2.1e-06 1.4e-06 1.8e-06 1.4e-06 1.6e-06 1.5e-06 1.45e-06 2.15e-06 1.65e-06 1.85e-06 1.55e-06 1.75e-06 1.7e-06 1.8e-06 1.9e-06 1.8e-06 1.75e-06
3 1.25e-06 1.2e-06 1.95e-06 1.9e-06 1.8e-06 2.05e-06 1.8e-06 1.3e-06 1.75e-06 1.55e-06 1.7e-06 1.2e-06 1.85e-06 1.4e-06 1.4e-06 2.4e-06 1.15e-06 1.85e-06 1.3e-06 1.35e-06 1.8e-06 1.2e-06 1.35e-06 1.1e-06 1.4e-06 1.15e-06 1.95e-06 1.6e-06 1.35e-06 1.15e-06 1.5e-06 1.25e-06 2.1e-06 1.2e-06 1.65e-06 1.15e-06 1.2e-06 2.05e-06 1.95e-06 1.65e-06 1.25e-06 1.4e-06 1.15e-06 1.8e-06 1.3e-06 1.2e-06 1.25e-06 1.8e-06 1.85e-06
4 1.75e-06 1.5e-06 1.3e-06 1.8e-06 2.4e-06 1.85e-06 1.2e-06 1.55e-06 2.15e-06 1.7e-06 1.5e-06 1.5e-06 2.35e-06 1.6e-06 1.6e-06 1.6e-06 1.7e-06 1.65e-06 1.85e-06 1.85e-06 1.7e-06 1.35e-06 1.85e-06 1.65e-06 1.85e-06 1.6e-06 1.7e-06 1.3e-06 1.4e-06 2.05e-06 1.5e-06 1.4e-06 2.1e-06 1.25e-06 1.7e-06 1.25e-06 1.45e-06 1.4e-06 1.35e-06 2e-06 1.5e-06 1.7e-06 1.4e-06 1.65e-06 1.55e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06
5 1.95e-06 1.8e-06 1.85e-06 2.05e-06 1.85e-06 2.9e-06 1.85e-06 1.9e-06 2.3e-06 2e-06 1.85e-06 1.8e-06 2.5e-06 1.75e-06 1.95e-06 2.1e-06 2.05e-06 2.15e-06 2.2e-06 2.15e-06 2.4e-06 1.65e-06 2.15e-06 1.95e-06 2.2e-06 1.65e-06 2.05e-06 1.9e-06 1.65e-06 2.4e-06 1.8e-06 1.8e-06 1.6e-06 1.55e-06 2.25e-06 1.55e-06 1.65e-06 2.05e-06 2.05e-06 2.35e-06 1.7e-06 2.05e-06 1.55e-06 2.25e-06 1.85e-06 1.95e-06 1.95e-06 2.4e-06 2.15e-06
6 1.75e-06 1.5e-06 1.3e-06 1.8e-06 1.2e-06 1.85e-06 2.4e-06 1.55e-06 2.15e-06 1.7e-06 1.5e-06 1.5e-06 2.35e-06 1.6e-06 1.6e-06 1.6e-06 1.7e-06 1.65e-06 1.85e-06 1.85e-06 1.7e-06 1.35e-06 1.85e-06 1.65e-06 1.85e-06 1.6e-06 1.7e-06 1.3e-06 1.4e-06 2.05e-06 1.5e-06 1.4e-06 2.1e-06 1.25e-06 1.7e-06 1.25e-06 1.45e-06 1.4e-06 1.35e-06 2e-06 1.5e-06 1.7e-06 1.4e-06 1.65e-06 1.55e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06
7 1.2e-06 7e-07 1.7e-06 1.3e-06 1.55e-06 1.9e-06 1.55e-06 1.2e-06 1.15e-06 1.15e-06 1.35e-06 7e-07 1.95e-06 1.7e-06 1e-06 2.45e-06 1.3e-06 1.55e-06 9.5e-07 1.5e-06 1.85e-06 7e-07 1.5e-06 9e-07 6.5e-07 1.6e-06 1.9e-06 1.5e-06 1.25e-06 1e-06 1.65e-06 1.05e-06 2.4e-06 1.05e-06 1.7e-06 7e-07 1.5e-06 2.1e-06 1.95e-06 7e-07 1.55e-06 8e-07 1.15e-06 1.15e-06 6.5e-07 9e-07 1.2e-06 1.85e-06 1.55e-06
8 1.7e-06 1.25e-06 2.3e-06 1.75e-06 2.15e-06 2.3e-06 2.15e-06 1.15e-06 1.7e-06 1.65e-06 1.75e-06 1.25e-06 1.65e-06 2.45e-06 1.5e-06 2.8e-06 1.75e-06 1.85e-06 1.3e-06 1.95e-06 2.1e-06 1.45e-06 1.95e-06 1.35e-06 9e-07 2.35e-06 2.25e-06 2.05e-06 2e-06 1.15e-06 2.4e-06 1.75e-06 2.75e-06 1.85e-06 1.95e-06 1.55e-06 2.25e-06 2.65e-06 2.45e-06 9.5e-07 2.3e-06 1.3e-06 1.95e-06 1.45e-06 1.15e-06 1.35e-06 1.7e-06 2.1e-06 1.85e-06
9 1.3e-06 1.15e-06 1.85e-06 1.55e-06 1.7e-06 2e-06 1.7e-06 1.15e-06 1.65e-06 2.2e-06 1.45e-06 1.15e-06 2.1e-06 1.35e-06 1.1e-06 2.2e-06 1.4e-06 1.6e-06 1.45e-06 1.5e-06 2e-06 1.2e-06 1.5e-06 1.4e-06 1.1e-06 1.4e-06 1.5e-06 1.6e-06 1.2e-06 1.5e-06 1.25e-06 1.15e-06 2.15e-06 1.15e-06 1.85e-06 1.25e-06 1.25e-06 1.7e-06 1.7e-06 1.2e-06 1.3e-06 1.3e-06 1.3e-06 1.65e-06 1.1e-06 1.4e-06 1.3e-06 2e-06 1.6e-06
