 slim_337549712 slim_337549738 slim_337549840 slim_337549741 slim_337549808 slim_337549559 slim_337549764 slim_337549425 slim_337549829 slim_337549735 slim_337549683 slim_337549699 slim_337549772 slim_337549780 slim_337549776 slim_337549737 slim_337549709 slim_337549720 slim_337549821 slim_337549674 slim_337549855 slim_337549819 slim_337549827 slim_337549803 slim_337549558 slim_337549768 slim_337549721 slim_337549824 slim_337549845 slim_337549690 slim_337549781 slim_337549569 slim_337549758 slim_337549847 slim_337549811 slim_337549524 slim_337549692 slim_337549841 slim_337549848 slim_337549831 slim_337549577 slim_337549659 slim_337549826 slim_337549809 slim_337549852 slim_337549653 slim_337549818 slim_337549470 slim_337549586 slim_337549849 slim_337549839 slim_337549769 slim_337549710 slim_337549853 slim_337549832 slim_337549789 slim_337549639 slim_337549817 slim_337549783 slim_337549806 slim_337549807 slim_337549680 slim_337549096 slim_337549719 slim_337549777 slim_337549837 slim_337549644 slim_337549482 slim_337549823 slim_337549813 slim_337549854 slim_337549717 slim_337549556 slim_337549842 slim_337549835 slim_337549800 slim_337549796 slim_337549742 slim_337549761 slim_337549656 slim_337549815 slim_337549723 slim_337549734 slim_337549795 slim_337549846 slim_337549754 slim_337549571
0 7.01e-05 9.25e-05 9.595e-05 5.525e-05 9.745e-05 8.555e-05 0.00011285 5.52e-05 0.00012495 7.735e-05 7.5e-05 9.365e-05 9.24e-05 4.605e-05 0.0001304 0.0001235 0.0001291 4.57e-05 9.245e-05 7.385e-05 8.525e-05 9.255e-05 8.25e-05 4.605e-05 9.76e-05 0.00010745 6.525e-05 8.24e-05 3.745e-05 6.105e-05 8.22e-05 4.62e-05 5.59e-05 4.585e-05 8.21e-05 8.21e-05 0.00013105 0.00010755 7.5e-05 8.29e-05 0.0001291 0.00012905 6.985e-05 3.635e-05 9.26e-05 0.00013255 0.00012825 6.06e-05 4.6e-05 8.285e-05 4.6e-05 8.305e-05 0.00012905 9.3e-05 9.565e-05 9.24e-05 8.21e-05 7.505e-05 8.46e-05 4.625e-05 0.00012895 9.76e-05 0.0001237 4.675e-05 9.455e-05 9.235e-05 8.265e-05 0.00013005 8.25e-05 9.62e-05 3.625e-05 0.00012305 0.0001288 5.53e-05 0.00012925 9.235e-05 4.52e-05 0.00012895 9.245e-05 0.00012175 5.58e-05 8.565e-05 9.455e-05 0.00013175 8.32e-05 6.985e-05 4.23e-05
1 9.25e-05 7.98e-05 6.835e-05 0.00010785 6.05e-05 8.765e-05 6.095e-05 8.755e-05 7.755e-05 9.795e-05 8.075e-05 9.09e-05 8.825e-05 8.295e-05 6.84e-05 0.0001257 0.00013685 8.22e-05 4.07e-05 0.0001349 8.745e-05 8.84e-05 6.075e-05 6.015e-05 6.055e-05 6.155e-05 0.00010105 0.0001079 8.07e-05 8.17e-05 5.985e-05 6.045e-05 8.84e-05 8.28e-05 6.045e-05 5.995e-05 6.835e-05 4.41e-05 8.075e-05 6.025e-05 8.865e-05 3.995e-05 0.000102 8.03e-05 4.08e-05 9.55e-05 4.135e-05 8.125e-05 6.04e-05 6.115e-05 8.315e-05 6.05e-05 0.0001367 4.08e-05 9.09e-05 6.28e-05 6.07e-05 8.08e-05 8.21e-05 6.11e-05 4.135e-05 6.055e-05 6.94e-05 6.12e-05 8.895e-05 6.275e-05 6.05e-05 6.865e-05 5.97e-05 0.00010345 8e-05 6.935e-05 4.055e-05 0.0001078 8.86e-05 6.285e-05 8.135e-05 4e-05 6.35e-05 8.95e-05 6.27e-05 8.81e-05 9.12e-05 0.0001157 9.885e-05 0.000102 0.00010035
2 9.595e-05 6.835e-05 0.0001234 9.495e-05 8.07e-05 7.48e-05 8.01e-05 7.48e-05 0.000103 0.0001091 9.435e-05 8.415e-05 8.37e-05 9.445e-05 7.02e-05 0.00011875 0.00010595 9.39e-05 6.865e-05 0.0001036 7.46e-05 8.385e-05 8.03e-05 7.375e-05 8.085e-05 9.58e-05 0.00010655 9.54e-05 8.62e-05 0.0001013 8e-05 7.41e-05 7.515e-05 9.43e-05 7.995e-05 7.99e-05 7.025e-05 6.975e-05 9.435e-05 8.055e-05 9.05e-05 7.49e-05 0.0001219 8.58e-05 6.845e-05 6.45e-05 7.515e-05 0.00010085 7.405e-05 8.065e-05 9.455e-05 8.08e-05 0.0001058 6.91e-05 8.235e-05 8.895e-05 8.015e-05 9.445e-05 9.605e-05 7.445e-05 7.49e-05 8.085e-05 6.48e-05 7.485e-05 7.64e-05 8.89e-05 8.055e-05 7.025e-05 8.005e-05 0.0001056 8.57e-05 6.475e-05 7.47e-05 9.49e-05 9.055e-05 8.89e-05 8.715e-05 7.48e-05 8.905e-05 8.495e-05 8.235e-05 7.355e-05 8.445e-05 8.465e-05 8.615e-05 0.0001219 0.00010585
3 5.525e-05 0.00010785 9.495e-05 0.000107 0.0001132 8.55e-05 0.0001279 5.55e-05 0.0001394 9.485e-05 9.08e-05 9.29e-05 9.125e-05 6.325e-05 0.00012815 0.00012285 0.00011075 6.435e-05 0.0001074 5.35e-05 8.545e-05 9.14e-05 9.9e-05 6.275e-05 0.00011335 0.0001219 8.17e-05 8.31e-05 5.445e-05 7.69e-05 9.92e-05 6.305e-05 5.575e-05 6.385e-05 9.91e-05 9.91e-05 0.00012815 0.0001231 9.08e-05 9.915e-05 0.00012725 0.0001437 8.605e-05 5.445e-05 0.00010795 0.00011455 0.0001431 7.69e-05 6.335e-05 9.89e-05 6.39e-05 9.91e-05 0.0001107 0.000108 9.545e-05 0.00010855 9.805e-05 9.085e-05 0.000102 6.405e-05 0.0001436 0.00011335 0.0001218 6.265e-05 9.43e-05 0.0001085 9.91e-05 0.0001274 9.97e-05 0.0001123 5.455e-05 0.0001218 0.00014345 5.405e-05 0.0001274 0.0001085 6.335e-05 0.0001436 0.0001086 0.0001209 7.265e-05 8.58e-05 9.315e-05 0.0001136 8.285e-05 8.605e-05 6.045e-05
4 9.745e-05 6.05e-05 8.07e-05 0.0001132 9.03e-05 7.985e-05 4.665e-05 9.355e-05 7.26e-05 8.745e-05 8.175e-05 0.00010235 0.0001 9.765e-05 6.525e-05 0.00011145 0.00012455 9.74e-05 6.08e-05 0.00015065 7.965e-05 0.00010015 6.1e-05 7.545e-05 4.54e-05 8.055e-05 8.17e-05 9.98e-05 7.55e-05 9.54e-05 6.035e-05 7.575e-05 9.45e-05 9.765e-05 6.1e-05 6.05e-05 6.465e-05 6.37e-05 8.175e-05 6.065e-05 8.505e-05 4.53e-05 0.0001165 7.585e-05 6.125e-05 8.435e-05 4.595e-05 9.525e-05 7.57e-05 6.11e-05 9.8e-05 6.06e-05 0.00012455 6.08e-05 0.00010265 8.26e-05 6.07e-05 8.18e-05 8.355e-05 7.56e-05 4.66e-05 4.54e-05 6.64e-05 7.57e-05 8.12e-05 8.255e-05 6.075e-05 6.515e-05 6.03e-05 7.005e-05 7.545e-05 6.69e-05 4.58e-05 0.0001133 8.51e-05 8.27e-05 7.69e-05 4.52e-05 8.335e-05 8.675e-05 9.775e-05 8.025e-05 0.0001021 0.0001042 9.03e-05 0.0001165 9.56e-05
5 8.555e-05 8.765e-05 7.48e-05 8.55e-05 7.985e-05 0.0001284 7.93e-05 6.59e-05 0.0001117 9.715e-05 9.415e-05 9.425e-05 9.425e-05 9.37e-05 8.01e-05 0.0001179 0.000107 9.35e-05 8.79e-05 0.0001052 6.485e-05 9.44e-05 7.94e-05 7.355e-05 8e-05 0.0001147 8.605e-05 8.605e-05 6.485e-05 0.00010065 7.96e-05 7.38e-05 6.53e-05 9.38e-05 7.93e-05 7.935e-05 8.01e-05 8.805e-05 9.415e-05 7.9e-05 0.0001003 9.35e-05 0.0001222 6.505e-05 8.76e-05 6.535e-05 9.29e-05 0.00010045 7.395e-05 7.945e-05 9.34e-05 7.985e-05 0.0001069 8.8e-05 9.47e-05 0.00010775 7.93e-05 9.42e-05 9.64e-05 7.375e-05 9.305e-05 8e-05 7.5e-05 7.415e-05 6.705e-05 0.0001077 7.92e-05 8.005e-05 7.945e-05 8.665e-05 6.555e-05 7.5e-05 9.305e-05 8.485e-05 0.0001004 0.0001077 6.775e-05 9.34e-05 0.00010765 9.515e-05 0.00010185 6.64e-05 9.45e-05 8.555e-05 7.575e-05 0.0001222 8.565e-05
6 0.00011285 6.095e-05 8.01e-05 0.0001279 4.665e-05 7.93e-05 5.75e-05 0.00010845 5.855e-05 8.785e-05 8.37e-05 0.00010175 0.00010225 0.0001129 4.97e-05 9.9e-05 0.00011325 0.0001129 6.105e-05 0.00016425 7.965e-05 0.0001024 6.11e-05 9.13e-05 4.68e-05 7.43e-05 8.36e-05 0.00010225 9.035e-05 0.00010475 6.095e-05 9.15e-05 0.0001091 0.00011305 6.105e-05 6.085e-05 4.91e-05 4.855e-05 8.37e-05 6.065e-05 7.185e-05 3.035e-05 0.00011915 9.115e-05 6.125e-05 6.885e-05 3.04e-05 0.00010455 9.17e-05 6.12e-05 0.00011245 6.12e-05 0.00011315 6.125e-05 0.00010145 8.25e-05 6.01e-05 8.375e-05 7.715e-05 9.1e-05 3.065e-05 4.68e-05 5.055e-05 9.19e-05 7.465e-05 8.245e-05 6.035e-05 4.95e-05 6.095e-05 5.55e-05 9.15e-05 5.115e-05 3.03e-05 0.0001276 7.195e-05 8.245e-05 8.645e-05 3.025e-05 8.275e-05 7.325e-05 0.00011305 7.975e-05 0.0001014 9.045e-05 9.21e-05 0.00011915 0.00010565
7 5.52e-05 8.755e-05 7.48e-05 5.55e-05 9.355e-05 6.59e-05 0.00010845 6.72e-05 0.0001386 9.595e-05 9.17e-05 9.34e-05 9.19e-05 6.455e-05 0.0001083 0.0001431 0.00013115 6.295e-05 8.86e-05 7.41e-05 6.57e-05 9.205e-05 7.92e-05 4.465e-05 9.37e-05 0.00012135 8.36e-05 8.23e-05 3.68e-05 7.85e-05 7.875e-05 4.48e-05 3.79e-05 6.44e-05 7.87e-05 7.865e-05 0.00010845 0.00010345 9.17e-05 7.95e-05 0.0001267 0.0001222 0.0001064 3.64e-05 8.765e-05 9.485e-05 0.0001216 7.805e-05 4.455e-05 7.96e-05 6.46e-05 7.975e-05 0.0001311 8.815e-05 9.445e-05 0.0001074 7.99e-05 9.175e-05 0.0001026 4.44e-05 0.00012215 9.37e-05 0.0001033 4.555e-05 7.515e-05 0.00010735 7.945e-05 0.00010905 7.795e-05 0.00011215 3.525e-05 0.00010315 0.000122 5.545e-05 0.00012685 0.00010735 4.525e-05 0.0001221 0.00010745 0.00012155 7.27e-05 6.615e-05 9.38e-05 0.0001131 7.41e-05 0.0001064 6.185e-05
8 0.00012495 7.755e-05 0.000103 0.0001394 7.26e-05 0.0001117 5.855e-05 0.0001386 8.24e-05 8.755e-05 9.56e-05 0.00010465 0.00010435 0.0001247 6.705e-05 6.9e-05 9.53e-05 0.0001239 7.83e-05 0.000146 0.0001116 0.0001045 8.76e-05 0.000123 7.28e-05 6.44e-05 0.00010505 0.0001131 0.0001319 0.00010985 8.67e-05 0.00012325 0.0001409 0.0001246 8.75e-05 8.685e-05 6.64e-05 6.67e-05 9.56e-05 8.7e-05 6.85e-05 4.135e-05 0.00010365 0.0001325 7.845e-05 9.22e-05 4.235e-05 0.0001095 0.0001232 8.79e-05 0.00012465 8.725e-05 9.52e-05 7.8e-05 0.00010445 7.915e-05 8.78e-05 9.565e-05 8.92e-05 0.00012205 4.295e-05 7.28e-05 7.445e-05 0.0001237 0.00010615 7.91e-05 8.69e-05 6.74e-05 8.63e-05 7.755e-05 0.00013195 7.5e-05 4.2e-05 0.0001393 6.845e-05 7.925e-05 0.00012655 4.125e-05 8.005e-05 7.64e-05 0.0001153 0.00011195 0.00010435 9.305e-05 0.0001142 0.00010365 0.00012625
9 7.735e-05 9.795e-05 0.0001091 9.485e-05 8.745e-05 9.715e-05 8.785e-05 9.595e-05 8.755e-05 0.0001447 8.56e-05 0.0001096 0.0001065 8.725e-05 0.0001092 9.475e-05 0.0001172 8.78e-05 9.765e-05 0.00011565 9.765e-05 0.00010665 8.71e-05 8.48e-05 8.76e-05 9.9e-05 7.45e-05 9.605e-05 7.35e-05 8.585e-05 8.715e-05 8.505e-05 9.53e-05 8.745e-05 8.72e-05 8.705e-05 0.00010925 0.0001014 8.56e-05 8.655e-05 0.00010855 9.985e-05 8.775e-05 7.37e-05 9.82e-05 0.0001196 9.925e-05 8.58e-05 8.53e-05 8.705e-05 8.65e-05 8.71e-05 0.00011715 9.815e-05 0.0001113 0.00010035 8.62e-05 8.565e-05 8.835e-05 8.505e-05 0.00010005 8.76e-05 0.0001085 8.525e-05 9.93e-05 0.0001003 8.605e-05 0.0001086 8.75e-05 7.915e-05 7.455e-05 0.00010845 9.975e-05 9.445e-05 0.0001087 0.0001003 7.59e-05 9.975e-05 0.00010055 0.0001078 9.84e-05 9.78e-05 0.0001099 0.00011915 9.54e-05 8.775e-05 7.39e-05
