 slim_762327809 slim_762327802 slim_762327794 slim_762327780 slim_762327767 slim_762327795 slim_762327785 slim_762327773 slim_762327781 slim_762327774 slim_762327789 slim_762327812 slim_762327783 slim_762327771 slim_762327800 slim_762327779 slim_762327806 slim_762327778 slim_762327776 slim_762327793 slim_762327807 slim_762327787 slim_762327796 slim_762327769 slim_762327813 slim_762327770 slim_762327798 slim_762327797 slim_762327782 slim_762327810 slim_762327768 slim_762327808 slim_762327811 slim_762327786 slim_762327801 slim_762327775 slim_762327791 slim_762327804 slim_762327792 slim_762327772 slim_762327788 slim_762327803 slim_762327784 slim_762327799 slim_762327777 slim_762327805 slim_762327790
0 1.2e-06 2.3e-06 2.65e-06 1.7e-06 1.3e-06 2.3e-06 3.25e-06 2.2e-06 2.9e-06 3.2e-06 2.25e-06 3.25e-06 1.95e-06 2.75e-06 3.3e-06 2.95e-06 3.2e-06 1.85e-06 3.1e-06 3.3e-06 3.25e-06 2.45e-06 2.35e-06 3e-06 3.5e-06 2.8e-06 2.25e-06 2.4e-06 2.65e-06 7.5e-07 3.25e-06 1.85e-06 2.3e-06 2.05e-06 2.2e-06 2.35e-06 2.25e-06 2.15e-06 3e-06 3e-06 1.9e-06 2.55e-06 2.7e-06 3e-06 1.7e-06 2.95e-06 3.05e-06
1 2.3e-06 3e-06 2.25e-06 2.4e-06 2.2e-06 2.65e-06 1.7e-06 2.1e-06 1.7e-06 1.7e-06 2.4e-06 2.15e-06 2.2e-06 1.8e-06 1.95e-06 2.45e-06 1.8e-06 2.25e-06 2.2e-06 1.65e-06 1.75e-06 1.85e-06 2.35e-06 1.8e-06 2.8e-06 1.75e-06 2.7e-06 1.95e-06 1.75e-06 2.4e-06 2.15e-06 1.75e-06 1.9e-06 2.25e-06 1.8e-06 2.05e-06 2.55e-06 2.1e-06 2.15e-06 2.4e-06 2.2e-06 3.1e-06 2.4e-06 1.9e-06 2.2e-06 1.75e-06 1.8e-06
2 2.65e-06 2.25e-06 1e-07 2.4e-06 2.05e-06 1.05e-06 1.9e-06 2.05e-06 1.55e-06 1.9e-06 2.1e-06 2.05e-06 2.2e-06 1.75e-06 2.1e-06 2e-06 2e-06 2.4e-06 1.85e-06 1.95e-06 2.05e-06 2.15e-06 1.75e-06 1.75e-06 3.3e-06 2.5e-06 1.85e-06 2.2e-06 1.55e-06 2.65e-06 2.05e-06 1.9e-06 2.35e-06 2.4e-06 2e-06 2.05e-06 1.65e-06 2.2e-06 2.05e-06 1.1e-06 2.45e-06 2.3e-06 1.75e-06 1.15e-06 2.05e-06 1.45e-06 1.45e-06
3 1.7e-06 2.4e-06 2.4e-06 2.9e-06 2.05e-06 2.1e-06 2.2e-06 2.3e-06 2.25e-06 2.4e-06 2.15e-06 2.25e-06 1.8e-06 1.85e-06 2.25e-06 2.15e-06 2.45e-06 2e-06 2.3e-06 2.3e-06 2.45e-06 2.1e-06 2.05e-06 2.35e-06 2.95e-06 2.45e-06 1.8e-06 2.3e-06 1.75e-06 1.7e-06 2.25e-06 1.85e-06 2.35e-06 1.9e-06 1.8e-06 2.2e-06 1.85e-06 2e-06 2.2e-06 2.4e-06 1.95e-06 1.9e-06 2.05e-06 2.4e-06 1.75e-06 2.05e-06 2.3e-06
4 1.3e-06 2.2e-06 2.05e-06 2.05e-06 0.0 2.2e-06 2.85e-06 1.4e-06 2.6e-06 2.95e-06 1.15e-06 2.6e-06 1.95e-06 2.7e-06 2.65e-06 2.55e-06 2.95e-06 2.05e-06 2.5e-06 3e-06 3e-06 1.8e-06 2.5e-06 2.7e-06 3.05e-06 2.55e-06 2.6e-06 1.65e-06 2.6e-06 1.3e-06 2.6e-06 1.95e-06 1.9e-06 2.05e-06 2.15e-06 1.6e-06 1.9e-06 1.75e-06 3e-06 2.15e-06 2.1e-06 2.95e-06 2.7e-06 2.6e-06 2e-06 2.5e-06 2.7e-06
5 2.3e-06 2.65e-06 1.05e-06 2.1e-06 2.2e-06 2e-06 2.35e-06 2.35e-06 2.05e-06 2.4e-06 2.2e-06 2.3e-06 2.05e-06 2.05e-06 2.4e-06 2.2e-06 2.45e-06 2.25e-06 2.15e-06 2.4e-06 2.5e-06 2.5e-06 1.7e-06 2.2e-06 3.55e-06 2.95e-06 1.5e-06 2.5e-06 1.85e-06 2.3e-06 2.3e-06 2.15e-06 2.6e-06 2.25e-06 2.3e-06 2.35e-06 1.3e-06 2.35e-06 2.35e-06 1.7e-06 2.3e-06 1.75e-06 1.75e-06 1.85e-06 2.15e-06 1.95e-06 2e-06
6 3.25e-06 1.7e-06 1.9e-06 2.2e-06 2.85e-06 2.35e-06 5e-07 2.15e-06 1.05e-06 1e-06 2.2e-06 9e-07 1.9e-06 7e-07 7e-07 1.6e-06 1.1e-06 2.2e-06 1.35e-06 5e-07 1e-06 1.45e-06 1.95e-06 1.15e-06 2.15e-06 1.5e-06 2.25e-06 1.85e-06 7.5e-07 3.25e-06 9.5e-07 1.6e-06 1.85e-06 1.9e-06 1.3e-06 1.75e-06 2.05e-06 1.9e-06 1.35e-06 1.7e-06 2.05e-06 2.3e-06 1.5e-06 1.3e-06 2.25e-06 7.5e-07 9.5e-07
7 2.2e-06 2.1e-06 2.05e-06 2.3e-06 1.4e-06 2.35e-06 2.15e-06 2.8e-06 1.6e-06 2.05e-06 1.85e-06 2.25e-06 2.15e-06 2.2e-06 2.15e-06 2.5e-06 1.85e-06 2.35e-06 2e-06 2.25e-06 2.1e-06 2e-06 2.15e-06 1.7e-06 2.9e-06 2.05e-06 2.4e-06 1.95e-06 2.1e-06 2.2e-06 2.25e-06 1.95e-06 2e-06 2.25e-06 2.1e-06 1.9e-06 2.25e-06 2e-06 2.2e-06 2.2e-06 2.3e-06 2.9e-06 2.45e-06 2.2e-06 2.25e-06 2e-06 2e-06
8 2.9e-06 1.7e-06 1.55e-06 2.25e-06 2.6e-06 2.05e-06 1.05e-06 1.6e-06 2e-07 7e-07 2.25e-06 1.5e-06 2.05e-06 1.3e-06 1.25e-06 2.05e-06 8.5e-07 2.35e-06 1.05e-06 1.1e-06 7.5e-07 1.9e-06 1.3e-06 2e-07 2.45e-06 1.2e-06 1.75e-06 1.95e-06 1.2e-06 2.9e-06 1.5e-06 1.65e-06 1.8e-06 2.15e-06 1.75e-06 1.9e-06 2.2e-06 1.95e-06 9.5e-07 1.8e-06 2.2e-06 2.4e-06 1.75e-06 1.35e-06 2.2e-06 1.1e-06 8.5e-07
9 3.2e-06 1.7e-06 1.9e-06 2.4e-06 2.95e-06 2.4e-06 1e-06 2.05e-06 7e-07 1.3e-06 2.45e-06 1.5e-06 2.2e-06 1.25e-06 1.2e-06 2e-06 9.5e-07 2.5e-06 1.35e-06 9e-07 8.5e-07 1.75e-06 1.65e-06 8.5e-07 2.5e-06 1.3e-06 2.1e-06 1.9e-06 1.15e-06 3.25e-06 1.5e-06 1.75e-06 2e-06 2.3e-06 1.7e-06 2.05e-06 2.35e-06 2.05e-06 1.3e-06 1.95e-06 2.35e-06 2.55e-06 1.9e-06 1.3e-06 2.35e-06 1.1e-06 1.05e-06
