 slim_762470384 slim_762470349 slim_762470336 slim_762470361 slim_762470383 slim_762470363 slim_762470343 slim_762470357 slim_762470381 slim_762470318 slim_762470370 slim_762470316 slim_762470364 slim_762470355 slim_762470353 slim_762470382 slim_762470373 slim_762470346 slim_762470322 slim_762470376 slim_762470327 slim_762470315 slim_762470369 slim_762470334 slim_762470358 slim_762470354 slim_762470324 slim_762470319 slim_762470344 slim_762470351 slim_762470385 slim_762470329 slim_762470375 slim_762470371 slim_762470320 slim_762470323 slim_762470379 slim_762470366 slim_762470337 slim_762470317 slim_762470359 slim_762470325 slim_762470328 slim_762470339 slim_762470374 slim_762470345 slim_762470372 slim_762470347 slim_762470321 slim_762470331 slim_762470338 slim_762470367 slim_762470348 slim_762470362 slim_762470352 slim_762470350 slim_762470342 slim_762470356 slim_762470368 slim_762470380 slim_762470335 slim_762470365 slim_762470377 slim_762470326 slim_762470333 slim_762470332 slim_762470378 slim_762470360 slim_762470341 slim_762470330 slim_762470340
0 2.1e-06 2.55e-06 2.45e-06 2.4e-06 1.85e-06 2.3e-06 1.95e-06 2.8e-06 2.2e-06 2.35e-06 1.75e-06 1.95e-06 2.2e-06 2.5e-06 2.3e-06 2.45e-06 2.25e-06 1.7e-06 1.85e-06 2.7e-06 2.4e-06 2.5e-06 2.15e-06 2.5e-06 2.95e-06 1.65e-06 2.7e-06 2.3e-06 1.8e-06 1.5e-06 1.9e-06 2.35e-06 2.1e-06 2.1e-06 2.1e-06 2.4e-06 2.1e-06 2.45e-06 1.8e-06 2.45e-06 2.35e-06 2.3e-06 2.35e-06 2.5e-06 2.1e-06 1.7e-06 1.95e-06 1.75e-06 2.25e-06 1.95e-06 1.8e-06 1.65e-06 2.95e-06 1.55e-06 2.6e-06 1.7e-06 1.5e-06 2.05e-06 2.3e-06 1.85e-06 2.25e-06 1.85e-06 3e-06 2.85e-06 2.55e-06 1.6e-06 2.1e-06 2.2e-06 2.45e-06 2.35e-06 2.7e-06
1 2.55e-06 3.4e-06 2.4e-06 1.95e-06 2.85e-06 1.8e-06 2.85e-06 1.8e-06 2.05e-06 2.15e-06 2.6e-06 1.9e-06 2.25e-06 2.4e-06 2.3e-06 1.7e-06 2.55e-06 2.55e-06 2.6e-06 2.05e-06 2.45e-06 1.75e-06 2.2e-06 2.7e-06 1.75e-06 2.65e-06 2.3e-06 2.65e-06 2.35e-06 2.45e-06 2.25e-06 1.8e-06 2.8e-06 2.4e-06 2.2e-06 2.05e-06 2.15e-06 2.75e-06 2.8e-06 2.4e-06 1.85e-06 1.9e-06 2.2e-06 2.6e-06 3e-06 2.05e-06 2.6e-06 2.65e-06 2.1e-06 2.6e-06 2.8e-06 2.4e-06 1.7e-06 2.2e-06 2.15e-06 2.45e-06 2.45e-06 2.6e-06 2.4e-06 2.65e-06 2.1e-06 2.7e-06 1.8e-06 1.9e-06 2.45e-06 2.8e-06 2.35e-06 2.3e-06 2.4e-06 2.1e-06 2.05e-06
2 2.45e-06 2.4e-06 2.8e-06 1.95e-06 1.85e-06 2.35e-06 2.35e-06 1.55e-06 1.65e-06 2.2e-06 1.85e-06 2.5e-06 2.55e-06 1.5e-06 2.65e-06 2.3e-06 1.65e-06 1.8e-06 2.5e-06 1.65e-06 1.85e-06 2.35e-06 1.8e-06 1.9e-06 1.45e-06 1.65e-06 1.7e-06 2.45e-06 2.75e-06 1.7e-06 2.4e-06 2.5e-06 1.6e-06 2.15e-06 1.65e-06 2.3e-06 2.2e-06 1.85e-06 1.65e-06 1.55e-06 2.4e-06 1.75e-06 2.55e-06 1.8e-06 1.8e-06 2.45e-06 1.85e-06 2.3e-06 2.3e-06 1.65e-06 1.65e-06 3.05e-06 1.5e-06 1.95e-06 1.65e-06 1.85e-06 2.4e-06 2.55e-06 1.75e-06 2.3e-06 2.3e-06 2.6e-06 1.5e-06 1.55e-06 1.55e-06 2.2e-06 2.5e-06 1.8e-06 1.4e-06 1.65e-06 1.85e-06
3 2.4e-06 1.95e-06 1.95e-06 2.6e-06 2.35e-06 1.9e-06 2.6e-06 1.35e-06 1.6e-06 1.85e-06 2.2e-06 1.95e-06 2.4e-06 1.95e-06 2.5e-06 1.85e-06 2.05e-06 2.1e-06 2.4e-06 1.65e-06 2.2e-06 1.9e-06 1.95e-06 2.35e-06 1.35e-06 2.15e-06 1.9e-06 2.4e-06 2e-06 1.95e-06 2.25e-06 2.15e-06 2.35e-06 2.25e-06 1.7e-06 1.75e-06 1.95e-06 2.3e-06 2.3e-06 1.95e-06 1.95e-06 1.5e-06 2.15e-06 2.35e-06 2.55e-06 2.15e-06 2.15e-06 2.4e-06 1.9e-06 2.15e-06 2.3e-06 2.35e-06 1.3e-06 1.6e-06 1.75e-06 1.9e-06 2.2e-06 2.4e-06 2.15e-06 2.4e-06 1.9e-06 2.5e-06 1.4e-06 1.45e-06 1.9e-06 2.55e-06 2.35e-06 1.8e-06 1.95e-06 1.65e-06 1.85e-06
4 1.85e-06 2.85e-06 1.85e-06 2.35e-06 1.5e-06 2.6e-06 1.9e-06 2.6e-06 1.75e-06 2.4e-06 1.55e-06 2.05e-06 2.4e-06 1.9e-06 2.5e-06 2.75e-06 1.85e-06 1.5e-06 2.45e-06 2.4e-06 1.75e-06 2.8e-06 1.7e-06 1.85e-06 2.75e-06 8.5e-07 2.4e-06 2.25e-06 2.3e-06 8e-07 2.35e-06 2.65e-06 1.4e-06 2.25e-06 1.65e-06 2.75e-06 2.45e-06 1.8e-06 9e-07 1.9e-06 2.65e-06 2.35e-06 2.7e-06 1.9e-06 1.75e-06 1.75e-06 1.4e-06 1.75e-06 2.7e-06 1.3e-06 9e-07 2.65e-06 2.75e-06 1.25e-06 2.3e-06 1e-06 1.7e-06 2.4e-06 1.75e-06 1.85e-06 2.7e-06 2.55e-06 2.8e-06 2.65e-06 1.95e-06 1.65e-06 2.45e-06 1.75e-06 1.85e-06 2.05e-06 2.45e-06
5 2.3e-06 1.8e-06 2.35e-06 1.9e-06 2.6e-06 2.9e-06 2.6e-06 1.7e-06 2.05e-06 1.75e-06 2.35e-06 1.6e-06 2e-06 2.4e-06 2.1e-06 1.7e-06 2.25e-06 2.3e-06 2.35e-06 2.05e-06 2.2e-06 1.75e-06 1.95e-06 2.45e-06 1.95e-06 2.4e-06 2.25e-06 2.35e-06 2.05e-06 2.2e-06 2e-06 1.55e-06 2.55e-06 2.15e-06 1.85e-06 2e-06 2.15e-06 2.5e-06 2.55e-06 2.35e-06 1.5e-06 1.85e-06 1.9e-06 2.35e-06 2.75e-06 1.8e-06 2.35e-06 2.4e-06 2.1e-06 2.35e-06 2.55e-06 2.1e-06 1.95e-06 1.9e-06 2.15e-06 2.15e-06 2.2e-06 2.35e-06 2.15e-06 2.4e-06 2.1e-06 2.45e-06 2e-06 1.75e-06 2.45e-06 2.55e-06 2.1e-06 1.95e-06 2.35e-06 1.75e-06 2e-06
6 1.95e-06 2.85e-06 2.35e-06 2.6e-06 1.9e-06 2.6e-06 3.1e-06 3e-06 2.45e-06 2.35e-06 2.05e-06 2.15e-06 2.65e-06 2.4e-06 2.75e-06 2.75e-06 2.25e-06 2.1e-06 2.1e-06 2.95e-06 2.35e-06 2.8e-06 2.3e-06 2.5e-06 3.15e-06 1.7e-06 3.05e-06 2.45e-06 1.7e-06 1.65e-06 2.35e-06 2.65e-06 2.15e-06 2.75e-06 2.25e-06 2.55e-06 2.4e-06 2.45e-06 1.7e-06 2.5e-06 2.65e-06 2.7e-06 2.5e-06 2.4e-06 2.2e-06 2.05e-06 2.3e-06 1.65e-06 2.45e-06 2.1e-06 1.7e-06 1.8e-06 3.15e-06 1.75e-06 2.95e-06 1.8e-06 1.7e-06 2.5e-06 2.35e-06 1.8e-06 2.45e-06 2.25e-06 3.2e-06 3.05e-06 2.45e-06 1.65e-06 2.4e-06 2.4e-06 2.35e-06 2.65e-06 2.65e-06
7 2.8e-06 1.8e-06 1.55e-06 1.35e-06 2.6e-06 1.7e-06 3e-06 7e-07 1.3e-06 1.7e-06 2.35e-06 2.45e-06 2.35e-06 1.55e-06 2.45e-06 1.7e-06 1.8e-06 2e-06 2.45e-06 8e-07 2e-06 1.75e-06 1.75e-06 2.05e-06 4e-07 2.4e-06 1.05e-06 2.4e-06 2.75e-06 2.3e-06 2.2e-06 2.1e-06 2.05e-06 1.95e-06 1.35e-06 1.65e-06 1.8e-06 2e-06 2.55e-06 1.55e-06 1.75e-06 1.1e-06 2.1e-06 2.05e-06 2.35e-06 2.65e-06 1.95e-06 2.8e-06 1.75e-06 1.95e-06 2.55e-06 3e-06 3.5e-07 2.2e-06 9e-07 2.25e-06 2.7e-06 2.35e-06 1.85e-06 2.8e-06 1.75e-06 2.55e-06 4.5e-07 4.5e-07 1.6e-06 2.95e-06 2.3e-06 1.45e-06 1.55e-06 8.5e-07 1.65e-06
8 2.2e-06 2.05e-06 1.65e-06 1.6e-06 1.75e-06 2.05e-06 2.45e-06 1.3e-06 2.4e-06 2.05e-06 2e-06 2.05e-06 2.25e-06 1.65e-06 2.35e-06 1.95e-06 1.9e-06 1.65e-06 2.35e-06 1.4e-06 1.85e-06 2e-06 1.6e-06 2e-06 1.25e-06 1.6e-06 1.55e-06 2.3e-06 2.35e-06 1.35e-06 2.15e-06 2.25e-06 1.8e-06 2.05e-06 1.4e-06 1.95e-06 1.85e-06 1.95e-06 1.75e-06 1.65e-06 2.1e-06 1.55e-06 2.3e-06 2.05e-06 2.15e-06 1.95e-06 1.55e-06 2.25e-06 1.95e-06 1.6e-06 1.75e-06 2.65e-06 1.2e-06 1.55e-06 1.4e-06 1.45e-06 2e-06 2.25e-06 1.85e-06 2.3e-06 1.95e-06 2.45e-06 1.3e-06 1.4e-06 1.7e-06 2.3e-06 2.25e-06 1.5e-06 1.65e-06 1.35e-06 1.95e-06
9 2.35e-06 2.15e-06 2.2e-06 1.85e-06 2.4e-06 1.75e-06 2.35e-06 1.7e-06 2.05e-06 2.8e-06 2.25e-06 1.85e-06 2.35e-06 2.25e-06 2.45e-06 2.05e-06 2.05e-06 2.3e-06 2.3e-06 2.1e-06 2.25e-06 2.1e-06 2.15e-06 2.4e-06 2e-06 2.2e-06 2.3e-06 2.05e-06 1.9e-06 2.15e-06 2.2e-06 2.1e-06 2.4e-06 2.45e-06 1.8e-06 1.9e-06 2.1e-06 2.35e-06 2.35e-06 2.2e-06 1.8e-06 1.9e-06 2e-06 2.4e-06 2.6e-06 2.1e-06 2.35e-06 2.15e-06 2.1e-06 2.2e-06 2.35e-06 1.95e-06 2e-06 1.8e-06 2.2e-06 2.05e-06 2.15e-06 2.35e-06 2.2e-06 2.15e-06 2.1e-06 2.45e-06 2.05e-06 1.75e-06 2.3e-06 2.35e-06 2.25e-06 1.9e-06 2.2e-06 1.75e-06 2.1e-06
10 1.75e-06 2.6e-06 1.85e-06 2.2e-06 1.55e-06 2.35e-06 2.05e-06 2.35e-06 2e-06 2.25e-06 2e-06 2.05e-06 2.4e-06 1.9e-06 2.5e-06 2.5e-06 1.75e-06 1.8e-06 2.4e-06 2.3e-06 1.9e-06 2.55e-06 1.85e-06 1.75e-06 2.5e-06 1.35e-06 2.4e-06 2.35e-06 2.3e-06 1.55e-06 2.3e-06 2.3e-06 1.65e-06 1.75e-06 1.9e-06 2.6e-06 2.5e-06 1.65e-06 1.45e-06 1.9e-06 2.4e-06 1.85e-06 2.45e-06 1.8e-06 1.8e-06 2e-06 1.9e-06 1.9e-06 2.6e-06 1.7e-06 1.45e-06 2.65e-06 2.5e-06 1.6e-06 2.3e-06 1.65e-06 2.1e-06 2.5e-06 1.65e-06 1.75e-06 2.6e-06 2.5e-06 2.55e-06 2.4e-06 1.95e-06 1.9e-06 2.4e-06 2e-06 1.85e-06 2.2e-06 2.15e-06
11 1.95e-06 1.9e-06 2.5e-06 1.95e-06 2.05e-06 1.6e-06 2.15e-06 2.45e-06 2.05e-06 1.85e-06 2.05e-06 1.9e-06 2e-06 2.55e-06 2.1e-06 1.8e-06 2.35e-06 2.2e-06 2.35e-06 2.65e-06 2.1e-06 1.85e-06 1.85e-06 2.5e-06 2.65e-06 1.85e-06 2.85e-06 2.3e-06 1.5e-06 1.5e-06 2e-06 1.55e-06 2.6e-06 2.3e-06 1.9e-06 2.1e-06 2.25e-06 2.55e-06 2e-06 2.5e-06 1.65e-06 2.1e-06 1.9e-06 2.4e-06 2.8e-06 1.2e-06 2.25e-06 1.95e-06 2.2e-06 2.25e-06 2e-06 1.6e-06 2.65e-06 1.25e-06 2.75e-06 1.45e-06 1.6e-06 2.35e-06 2.2e-06 1.95e-06 2.2e-06 2.45e-06 2.7e-06 2.5e-06 2.6e-06 2.1e-06 2.1e-06 1.95e-06 2.5e-06 2.25e-06 2.15e-06
12 2.2e-06 2.25e-06 2.55e-06 2.4e-06 2.4e-06 2e-06 2.65e-06 2.35e-06 2.25e-06 2.35e-06 2.4e-06 2e-06 3.6e-06 2.6e-06 1.9e-06 2.15e-06 2.45e-06 2.2e-06 2.4e-06 2.15e-06 2.3e-06 2.2e-06 2.05e-06 2.2e-06 2.5e-06 2.3e-06 2.15e-06 2.2e-06 2.4e-06 2.15e-06 2.1e-06 1.85e-06 2.2e-06 2.2e-06 2.2e-06 2.5e-06 2.4e-06 2.25e-06 2.45e-06 2.55e-06 2.05e-06 2.3e-06 2.25e-06 2.4e-06 2.6e-06 1.9e-06 1.95e-06 2.45e-06 2.5e-06 2.25e-06 2.45e-06 2.45e-06 2.5e-06 2.1e-06 2.15e-06 2.25e-06 2.3e-06 2.15e-06 2.2e-06 2.5e-06 2.5e-06 2.5e-06 2.55e-06 2.4e-06 2.65e-06 2.5e-06 2.2e-06 2.3e-06 2.55e-06 2.1e-06 2.45e-06
13 2.5e-06 2.4e-06 1.5e-06 1.95e-06 1.9e-06 2.4e-06 2.4e-06 1.55e-06 1.65e-06 2.25e-06 1.9e-06 2.55e-06 2.6e-06 2.9e-06 2.7e-06 2.3e-06 1.75e-06 1.85e-06 2.55e-06 1.65e-06 1.85e-06 2.35e-06 1.85e-06 1.95e-06 1.5e-06 1.7e-06 1.8e-06 2.5e-06 2.8e-06 1.75e-06 2.45e-06 2.55e-06 1.65e-06 2.2e-06 1.7e-06 2.3e-06 2.2e-06 1.9e-06 1.7e-06 1.65e-06 2.45e-06 1.75e-06 2.6e-06 1.85e-06 1.85e-06 2.5e-06 1.9e-06 2.35e-06 2.3e-06 1.7e-06 1.7e-06 3.1e-06 1.45e-06 2e-06 1.65e-06 1.9e-06 2.45e-06 2.6e-06 1.8e-06 2.35e-06 2.3e-06 2.65e-06 1.55e-06 1.65e-06 1.55e-06 2.25e-06 2.55e-06 1.85e-06 1.5e-06 1.7e-06 1.95e-06
