 slim_337508372 slim_337508418 slim_337508461 slim_337508464 slim_337508586 slim_337508582 slim_337508527 slim_337508519 slim_337508591 slim_337508515 slim_337508584 slim_337508569 slim_337508528 slim_337508560 slim_337508580 slim_337508533 slim_337508564 slim_337508487 slim_337508502 slim_337508498 slim_337508509 slim_337508537 slim_337508510 slim_337508592 slim_337508542 slim_337508649 slim_337508654 slim_337508698 slim_337508705 slim_337508716 slim_337508685 slim_337508690 slim_337508693 slim_337508735 slim_337508729 slim_337508609 slim_337508730 slim_337508725 slim_337508679 slim_337508680 slim_337508689 slim_337508684 slim_337508664 slim_337508687 slim_337508623 slim_337508603 slim_337508696 slim_337508726 slim_337508663 slim_337508642 slim_337508638 slim_337508701 slim_337508702 slim_337508639 slim_337508731 slim_337508712 slim_337508604 slim_337508678 slim_337508721 slim_337508670 slim_337508659 slim_337508718 slim_337508666 slim_337508662 slim_337508713 slim_337508723 slim_337508677 slim_337508706 slim_337508652 slim_337508621 slim_337508728 slim_337508611 slim_337508673 slim_337508720 slim_337508614 slim_337508630 slim_337508657 slim_337508737 slim_337508681 slim_337508624 slim_337508626 slim_337508707 slim_337508671 slim_337508733 slim_337508709 slim_337508732 slim_337508719 slim_337508717 slim_337508676 slim_337508710 slim_337508629 slim_337508691 slim_337508700 slim_337508660 slim_337508636 slim_337508734
0 3e-07 0.0008392 0.00084595 0.0008627 0.0007969 0.00036675 0.00079535 0.0008216 0.0008151 0.00087815 0.00070955 0.0008392 0.00090895 0.00083355 0.00077265 0.00087335 0.00088265 0.0007272 0.0007438 0.00081035 0.0003667 0.0007968 0.00070945 0.00080455 0.00083965 0.000833 0.0007727 0.00077925 0.0007846 0.0007816 0.00038055 0.0008161 0.00079135 0.0008746 0.00038055 0.00079725 0.0003289 0.00082855 0.0007574 0.0008298 0.00038065 0.0008242 0.00077885 0.00077635 0.0007732 0.00093435 0.00080485 0.0008259 0.0008159 0.00075195 0.00084235 0.00084055 0.00074655 0.0007788 0.00059845 0.000752 0.000412 0.0008256 0.00080335 0.0007529 0.00089605 0.00087 0.00080775 0.0008096 0.00081765 0.0007669 0.0008242 0.00082635 0.0007792 0.00088205 0.0007536 0.00074895 0.000703 0.0008622 0.00084605 0.0008383 0.0008784 0.00078585 0.00082835 0.00087135 0.00073975 0.0008486 0.0007794 0.00069865 0.000752 0.0008037 0.0008424 0.00078915 0.0008222 0.00079145 0.00077565 0.00079615 0.0008074 0.00087835 0.0008109 0.000799
1 0.0008392 0.0007793 0.00090815 0.00084165 0.0009056 0.00086625 0.0008094 0.0008774 0.0008917 0.00085415 0.00082405 0.0008862 0.0008556 0.0008216 0.0008556 0.0008765 0.000858 0.0008773 0.00083485 0.0008448 0.00086625 0.0009055 0.00082395 0.00065555 0.0008326 0.0008153 0.00085565 0.00085235 0.0007165 0.00085695 0.0008188 0.0008494 0.00089045 0.0008564 0.0008427 0.00059785 0.00084415 0.0006168 0.0008681 0.00084545 0.0008189 0.0008994 0.00087585 0.00087995 0.00084165 0.00085625 0.0007567 0.0008585 0.00063265 0.0006197 0.0008576 0.00084615 0.0008745 0.0008758 0.0008648 0.000878 0.00082245 0.0008349 0.00078235 0.00065905 0.00085565 0.0009007 0.0006354 0.00088095 0.00082855 0.00084025 0.00087935 0.0008883 0.0008523 0.00083635 0.000814 0.00082235 0.00082735 0.0008556 0.00089745 0.0009393 0.0006477 0.00087535 0.00061685 0.0008903 0.00090555 0.0008804 0.00086155 0.0008803 0.000878 0.00087455 0.000877 0.0008324 0.00088765 0.00089055 0.0008633 0.0008548 0.00083315 0.00083835 0.0008226 0.0008537
2 0.00084595 0.00090815 0.0009384 0.00086975 0.0004694 0.00084485 0.000872 0.00062945 0.0006613 0.0008997 0.00084835 0.0007288 0.00083925 0.00084905 0.0006473 0.000842 0.0008664 0.00067175 0.0008983 0.00069295 0.00084485 0.0004693 0.00084825 0.0008896 0.0008343 0.0008352 0.00064735 0.00064595 0.00087855 0.00088305 0.0008339 0.0008636 0.0006702 0.00059665 0.00084165 0.0008629 0.0008601 0.00088055 0.00085775 0.0008542 0.000834 0.00066455 0.0006533 0.0006718 0.0006413 0.0008817 0.00085405 0.00063075 0.00088575 0.0008875 0.00082465 0.0008847 0.0006947 0.00065325 0.0006468 0.0006674 0.00087375 0.00081935 0.0006708 0.00089235 0.0007095 0.0008397 0.00088975 0.0006739 0.00075845 0.00084795 0.0008674 0.0008234 0.0006458 0.0009216 0.0008225 0.0008626 0.00084975 0.00084705 0.00047695 0.00067265 0.00086935 0.0008711 0.00088035 0.00066115 0.00049935 0.0008772 0.00056955 0.0006795 0.0006673 0.0006646 0.000807 0.00085605 0.0006611 0.0006703 0.0008632 0.00085845 0.0008609 0.00087965 0.0008362 0.0008487
3 0.0008627 0.00084165 0.00086975 0.0009227 0.0008762 0.0008676 0.0008451 0.0008438 0.0008836 0.00085565 0.00083295 0.0008516 0.0007843 0.00073095 0.0008638 0.0007894 0.00065635 0.00085825 0.00085295 0.0008534 0.0008676 0.0008761 0.00083285 0.0008388 0.0006439 0.0006774 0.00086385 0.0008509 0.0007344 0.000869 0.0008438 0.00065705 0.0008895 0.0008499 0.00085785 0.00084515 0.00085155 0.0008478 0.0006509 0.00085125 0.0008439 0.0006716 0.00086455 0.0008519 0.00084025 0.00087525 0.00084725 0.00084685 0.0008708 0.00083975 0.000787 0.0008379 0.00086205 0.0008645 0.00086725 0.0008586 0.00084415 0.0008266 0.0008693 0.0008312 0.00066765 0.0007755 0.0008451 0.0008591 0.00081145 0.0008769 0.0008949 0.00079675 0.00085085 0.00086745 0.0008148 0.00068425 0.0008459 0.00077865 0.0008724 0.00085695 0.00080495 0.00090285 0.00084765 0.00086035 0.000872 0.00087705 0.000876 0.0008723 0.0008586 0.00086625 0.0007736 0.00084495 0.0008667 0.0008896 0.00091765 0.0008608 0.00085755 0.0008929 0.00079925 0.00088
4 0.0007969 0.0009056 0.0004694 0.0008762 5e-07 0.00078695 0.00089065 0.00080365 0.0004575 0.00091655 0.00084595 0.0005117 0.00086735 0.00081035 0.000403 0.00082505 0.00088075 0.00042225 0.0008893 0.0004572 0.00078695 3e-07 0.00084585 0.00085855 0.00083365 0.0008328 0.00040305 0.0004241 0.0008772 0.0008557 0.000822 0.0008877 0.000457 0.0007521 0.0008374 0.00086435 0.00082055 0.00086125 0.0008802 0.0008561 0.0008221 0.00047685 0.0004391 0.00089135 0.00041175 0.00088345 0.00085075 0.00036165 0.0009183 0.00088375 0.00082845 0.00087365 0.00045785 0.00043905 0.00037 0.00042535 0.0008387 0.0008128 0.0004436 0.0008843 0.00092955 0.0008209 0.00084095 0.00045135 0.00065695 0.0008594 0.0007992 0.00077855 0.00042405 0.00093265 0.0008081 0.00084845 0.0008249 0.0008376 0.0004863 0.000435 0.0008864 0.00091365 0.00086105 0.00084705 5.86e-05 0.0009102 0.00022595 0.0005617 0.00042535 0.00039965 0.00076025 0.0008017 0.00037795 0.0004571 0.00087955 0.00084015 0.0008151 0.00088735 0.000834 0.0008359
5 0.00036675 0.00086625 0.00084485 0.0008676 0.00078695 0.0007332 0.0008552 0.0008405 0.0007913 0.0008881 0.00078375 0.00084345 0.00087705 0.00085715 0.0007843 0.0008425 0.00087635 0.00077775 0.0008405 0.0008072 0.0003667 0.00078685 0.00078365 0.00081115 0.00080895 0.000811 0.00078435 0.00079295 0.00079475 0.0006395 0.0005825 0.0008334 0.0007985 0.00088425 0.00056475 0.0008261 0.0005677 0.0008371 0.0008091 0.0008516 0.0005826 0.0008186 0.0007748 0.00083575 0.0008013 0.00092895 0.00084435 0.00081505 0.00084025 0.0008197 0.0008318 0.00088485 0.0007655 0.00077475 0.0006956 0.0007563 0.00059485 0.00078715 0.0008238 0.00077245 0.0009062 0.00086265 0.0008434 0.0008182 0.00082745 0.00079565 0.00083485 0.0008077 0.0007929 0.0009196 0.0007825 0.0008017 0.00077515 0.00085795 0.00084725 0.00084825 0.0008786 0.0008101 0.0008369 0.00087305 0.0007574 0.0008659 0.0007916 0.0007694 0.0007563 0.00079505 0.00083025 0.00084535 0.00081505 0.0007986 0.000812 0.0008499 0.0008215 0.0009147 0.00082015 0.00082035
6 0.00079535 0.0008094 0.000872 0.0008451 0.00089065 0.0008552 0.0008974 0.0008584 0.00082665 0.0007387 0.0006246 0.00078595 0.0008929 0.00082835 0.00085445 0.00085305 0.000793 0.0008451 0.0006242 0.0008635 0.0008552 0.00089055 0.0006245 0.0008174 0.0007954 0.00075985 0.0008545 0.00067015 0.0008185 0.0006819 0.0006221 0.0008678 0.00083465 0.0007226 0.0008264 0.0008357 0.0007975 0.00084675 0.0008122 0.0007961 0.0006222 0.00085395 0.000874 0.00082655 0.00067855 0.00079605 0.00062985 0.00087815 0.00081585 0.0008265 0.0008423 0.0006332 0.00083205 0.00087395 0.0008852 0.0008842 0.0008229 0.00077915 0.0008417 0.0008364 0.00086795 0.00077415 0.00081505 0.00077525 0.0008763 0.00079825 0.0009025 0.0008546 0.0006701 0.0006332 0.0008297 0.00077005 0.00080895 0.0008532 0.0008651 0.00088755 0.00080875 0.0007787 0.00084655 0.0008848 0.00085745 0.0007764 0.0008772 0.00084725 0.0008842 0.00086525 0.00086505 0.00065615 0.00090335 0.00083475 0.0007319 0.0007871 0.00083775 0.00062445 0.00085355 0.0007455
7 0.0008216 0.0008774 0.00062945 0.0008438 0.00080365 0.0008405 0.0008584 0.0009105 0.000825 0.000901 0.00085785 0.00091965 0.00084485 0.00090635 0.0008355 0.00086305 0.0008929 0.00084345 0.00088435 0.0006932 0.0008405 0.00080355 0.00085775 0.0008689 0.00083795 0.00083885 0.00083555 0.000818 0.00069875 0.00087235 0.00082665 0.00081695 0.0008384 0.0006744 0.0008222 0.0008605 0.0008525 0.0008647 0.0008135 0.00088835 0.00082675 0.00078285 0.00081315 0.0006694 0.0008184 0.0009102 0.0008675 0.0008138 0.00086335 0.0008686 0.00085915 0.0008766 0.00086945 0.0008131 0.00084125 0.00084045 0.0006946 0.0007998 0.00083555 0.00086995 0.00066315 0.0008812 0.00089665 0.0008344 0.00079105 0.0008701 0.00091095 0.00086315 0.00081795 0.0009111 0.00086465 0.0008806 0.0008754 0.0008552 0.0006372 0.00083465 0.0008608 0.00087325 0.0008645 0.0006715 0.0008336 0.00089135 0.00077155 0.0007901 0.00084045 0.00083945 0.0006532 0.0006703 0.00084555 0.0008385 0.00087825 0.0008835 0.00080295 0.00089005 0.000855 0.00085485
8 0.0008151 0.0008917 0.0006613 0.0008836 0.0004575 0.0007913 0.00082665 0.000825 0.0009147 0.000905 0.0007859 0.0006978 0.0008523 0.00083775 0.00063195 0.0008306 0.0008006 0.00064835 0.00088035 0.00065985 0.0007913 0.00045745 0.0007858 0.0008405 0.0007141 0.00068145 0.000632 0.00059515 0.0008377 0.0008445 0.00077355 0.00087665 0.00066135 0.00073755 0.00081875 0.00085725 0.00082715 0.0008654 0.0008657 0.0007856 0.00077365 0.00068185 0.00063995 0.00085215 0.00058755 0.0008918 0.00080115 0.00061675 0.0008866 0.0008738 0.00082275 0.0008809 0.00066485 0.0006399 0.00061445 0.0006444 0.00083725 0.0005923 0.00066445 0.0008451 0.00090115 0.00083995 0.0008438 0.00067795 0.00074725 0.0008355 0.0008474 0.00080115 0.0005951 0.00091665 0.0008122 0.00080485 0.00082275 0.00083885 0.0006628 0.0006423 0.0008652 0.00086515 0.0008652 0.0008463 0.0004826 0.0008151 0.0005573 0.00070945 0.0006444 0.00063985 0.00081225 0.0008533 0.0006425 0.00066145 0.0008075 0.00085555 0.00081205 0.00090245 0.0008219 0.00078755
9 0.00087815 0.00085415 0.0008997 0.00085565 0.00091655 0.0008881 0.0007387 0.000901 0.000905 0.000841 0.0007286 0.0007761 0.0008995 0.0008602 0.0008666 0.0008907 0.00069595 0.0008934 0.00088085 0.0008922 0.0008881 0.00091645 0.0007285 0.00087585 0.00085495 0.0008598 0.00086665 0.00075175 0.0008566 0.0008947 0.0007322 0.0009036 0.00087305 0.0008143 0.000892 0.00084115 0.00087425 0.0008879 0.00085705 0.0006993 0.0007323 0.0008783 0.00091115 0.00087665 0.00076775 0.0004851 0.0007362 0.00088215 0.00084755 0.0008681 0.00084425 0.00085215 0.00090715 0.0009111 0.0009056 0.00091505 0.00088575 0.00090035 0.00087825 0.00087785 0.0008685 0.0007564 0.0009096 0.00066855 0.0008934 0.0008229 0.00087835 0.00084685 0.0007517 0.00065595 0.00080805 0.00084475 0.0008435 0.00085845 0.0008871 0.000895 0.00083555 0.0008296 0.0008877 0.00089505 0.0009106 0.00070585 0.00089965 0.00087885 0.00091505 0.0009131 0.00089565 0.0009053 0.0009118 0.00087315 0.00079195 0.00071005 0.00087025 0.00071855 0.00086035 0.0008207
