 slim_761973517 slim_761973497 slim_761973495 slim_761973483 slim_761973512 slim_761973500 slim_761973506 slim_761973522 slim_761973504 slim_761973493 slim_761973521 slim_761973509 slim_761973488 slim_761973502 slim_761973494 slim_761973489 slim_761973501 slim_761973510 slim_761973515 slim_761973490 slim_761973486 slim_761973514 slim_761973498 slim_761973491 slim_761973511 slim_761973520 slim_761973496 slim_761973492 slim_761973485 slim_761973484 slim_761973519 slim_761973516 slim_761973518 slim_761973503 slim_761973505 slim_761973508 slim_761973507 slim_761973513 slim_761973499 slim_761973487
0 0.0001849 0.00016725 0.00017065 0.0001749 0.00016725 0.0001683 0.00012875 0.0001691 0.00011675 0.00016615 0.0001646 9.43e-05 0.0001642 0.000164 0.0001288 0.0001635 0.00012945 0.00014345 0.00012985 0.0001317 0.0001639 0.00015825 0.00013315 0.0001657 0.0001685 0.0001292 0.00013325 0.0001317 0.0001332 9.26e-05 0.00017015 0.00011895 0.00016435 0.0001472 0.00011665 0.00016855 0.0001678 0.00016985 0.00016895 0.0001273
1 0.00016725 0.0 5.545e-05 0.000138 8.935e-05 0.00018275 0.00016 0.00014405 0.00017 0.00016445 0.00017315 0.0001686 0.0001413 0.00017155 0.0001694 0.00018255 0.00011815 8.83e-05 7.895e-05 8.965e-05 0.00017145 4.58e-05 0.00018065 0.0001755 6.365e-05 0.00016835 0.00014375 0.00017305 0.0001807 0.00017675 6.295e-05 0.00015535 0.00011525 0.00017665 0.0001699 0.0001518 8.16e-05 4.565e-05 0.0001844 0.00011265
2 0.00017065 5.545e-05 0.0001109 0.00014 0.00010535 0.00017465 0.00015745 0.00014295 0.0001511 0.00015895 0.00016485 0.00017055 0.00013325 0.00016445 0.0001622 0.0001803 0.00013665 0.00011035 0.0001107 0.0001153 0.00016435 8.405e-05 0.00017245 0.00017485 9.425e-05 0.00016685 0.0001154 0.00017205 0.0001725 0.0001755 9.615e-05 0.0001631 0.00013015 0.0001556 0.000151 0.00014295 9.365e-05 8.03e-05 0.0001751 0.0001297
3 0.0001749 0.000138 0.00014 0.0001602 0.0001517 0.00012205 0.0001763 0.00016015 0.0001569 0.0001464 0.0001674 0.00017535 0.0001566 0.00016915 0.00017295 0.0001622 0.0001699 0.00015055 0.00015815 0.0001552 0.00016905 0.0001585 0.0001259 0.0001395 0.000147 0.00016675 0.00015675 0.00014545 0.00012595 0.00017165 0.00014195 0.00017865 0.0001341 0.0001327 0.0001568 0.00011695 0.0001335 0.0001332 0.00012035 0.00016555
4 0.00016725 8.935e-05 0.00010535 0.0001517 0.0001787 0.0001505 0.00016025 0.0001457 0.00016795 0.0001595 0.0001337 0.00016715 0.0001228 0.000138 0.0001595 0.0001192 0.0001449 0.000131 0.0001287 0.0001278 0.0001379 0.00011685 0.00017205 0.00014075 0.00011725 0.00016945 0.0001439 0.0001664 0.0001721 0.0001666 0.0001141 0.0001634 0.00014165 0.0001725 0.00016785 0.0001624 0.00013125 8.945e-05 0.00014625 0.00014165
5 0.0001683 0.00018275 0.00017465 0.00012205 0.0001505 0.0001653 0.00017355 0.00016765 0.00014855 0.00016755 0.00013925 0.0001685 0.00015105 0.00012685 0.00016575 9.51e-05 0.0001581 0.0001723 0.00017945 0.0001718 0.00012675 0.00018205 0.00012165 0.00013585 0.0001769 0.00015195 0.0001635 0.0001625 0.0001217 0.0001606 0.0001735 0.000174 0.00016585 0.0001209 0.00014845 0.00014015 0.00014945 0.00015545 9.515e-05 0.00017155
6 0.00012875 0.00016 0.00015745 0.0001763 0.00016025 0.00017355 0.0001746 0.0001273 0.00016685 0.00013015 0.00012895 0.00012815 0.00016155 0.0001277 0.0001288 0.0001693 0.0001615 0.0001706 0.00012365 0.0001645 0.00012765 0.0001608 0.0001747 0.0001718 0.00016135 0.00016095 0.00016255 0.000171 0.00017475 0.00017035 0.0001636 0.00011495 0.00017165 0.00017575 0.00016675 0.00016975 0.00016485 0.0001656 0.00017485 0.000165
7 0.0001691 0.00014405 0.00014295 0.00016015 0.0001457 0.00016765 0.0001273 0.0001585 0.0001614 0.0001226 0.0001188 0.0001691 0.0001503 0.0001186 0.0001211 0.0001581 0.00015905 0.0001496 0.0001597 0.00015345 0.00011855 0.00016125 0.0001702 0.00016215 0.00012365 0.00015755 0.00015235 0.0001644 0.00017025 0.000163 0.00011165 0.00016185 0.00016265 0.00016775 0.0001613 0.0001571 0.00015345 0.00014535 0.0001679 0.00016215
8 0.00011675 0.00017 0.0001511 0.0001569 0.00016795 0.00014855 0.00016685 0.0001614 0.0001162 0.00016105 0.00016105 0.0001203 0.00015915 0.00015515 0.00010825 0.00015785 0.0001112 0.00012495 0.0001727 0.0001176 0.00015505 0.0001478 0.0001016 0.0001638 0.00016865 0.0001087 9.515e-05 0.0001145 0.00010175 5.825e-05 0.0001672 0.00017325 0.00015275 9.91e-05 5.815e-05 0.0001405 0.0001397 0.0001716 0.0001545 0.0001066
9 0.00016615 0.00016445 0.00015895 0.0001464 0.0001595 0.00016755 0.00013015 0.0001226 0.00016105 0.0001735 0.00012645 0.00016495 0.0001555 0.0001255 0.0001228 0.00016515 0.00015775 0.00016625 0.000169 0.0001604 0.00012545 0.00016325 0.0001649 0.00012645 0.00016345 0.0001595 0.0001561 0.00012155 0.00016495 0.0001589 0.0001614 0.00017405 0.0001244 0.0001704 0.00016095 0.0001394 0.00016825 0.0001668 0.00016855 0.0001599
10 0.0001646 0.00017315 0.00016485 0.0001674 0.0001337 0.00013925 0.00012895 0.0001188 0.00016105 0.00012645 0.0001671 0.00016285 0.0001244 9.725e-05 0.00011925 9.72e-05 0.0001591 0.00017225 0.00017375 0.00016225 9.72e-05 0.00017395 0.0001613 0.00012645 0.0001662 0.00015875 0.0001557 0.00016035 0.00016135 0.000155 0.00016355 0.0001691 0.00016805 0.00016755 0.00016095 0.00016765 0.00017155 0.000153 0.0001256 0.00016275
11 9.43e-05 0.0001686 0.00017055 0.00017535 0.00016715 0.0001685 0.00012815 0.0001691 0.0001203 0.00016495 0.00016285 0.0001852 0.0001623 0.00016375 0.0001299 0.00016285 0.0001281 0.0001459 0.0001306 0.0001306 0.00016365 0.0001596 0.0001347 0.0001641 0.00016925 0.0001314 0.00013425 0.0001294 0.00013475 9.615e-05 0.0001715 0.0001173 0.0001645 0.00014875 0.0001202 0.0001684 0.00016825 0.0001712 0.00016765 0.0001262
12 0.0001642 0.0001413 0.00013325 0.0001566 0.0001228 0.00015105 0.00016155 0.0001503 0.00015915 0.0001555 0.0001244 0.0001623 0.0001806 0.0001398 0.0001473 0.00011955 0.00015075 0.00015235 0.0001599 0.0001437 0.0001397 0.0001491 0.0001586 0.0001353 0.0001488 0.0001648 0.00013755 0.00015625 0.00015865 0.00015005 0.0001486 0.0001754 0.0001539 0.00016815 0.00015905 0.0001667 0.0001566 0.00013115 0.0001357 0.0001477
13 0.000164 0.00017155 0.00016445 0.00016915 0.000138 0.00012685 0.0001277 0.0001186 0.00015515 0.0001255 9.725e-05 0.00016375 0.0001398 0.0001619 0.0001173 9.725e-05 0.000145 0.00016985 0.000173 0.0001623 8.095e-05 0.00017185 0.0001632 0.0001418 0.00016645 0.00014355 0.00015545 0.00016155 0.00016325 0.0001537 0.00016385 0.00017045 0.00016735 0.0001588 0.00015505 0.0001617 0.00016265 0.0001514 0.00014315 0.00016255
14 0.0001288 0.0001694 0.0001622 0.00017295 0.0001595 0.00016575 0.0001288 0.0001211 0.00010825 0.0001228 0.00011925 0.0001299 0.0001473 0.0001173 0.0001556 0.0001587 0.00011925 0.0001418 0.0001746 0.0001247 0.00011725 0.000157 0.00012635 0.00016425 0.00016785 0.00011935 0.0001164 0.0001239 0.00012635 7.79e-05 0.00016685 0.0001748 0.0001611 0.00014575 0.0001081 0.00016965 0.0001689 0.00017155 0.00016775 0.0001186
15 0.0001635 0.00018255 0.0001803 0.0001622 0.0001192 9.51e-05 0.0001693 0.0001581 0.00015785 0.00016515 9.72e-05 0.00016285 0.00011955 9.725e-05 0.0001587 5.99e-05 0.0001528 0.00017315 0.00017835 0.00016705 9.715e-05 0.00018625 0.0001566 9.79e-05 0.00017195 0.0001512 0.00016545 0.0001587 0.00015665 0.000153 0.0001671 0.00016875 0.000167 0.00015205 0.00015775 0.0001585 0.00016825 0.0001371 9.51e-05 0.000169
16 0.00012945 0.00011815 0.00013665 0.0001699 0.0001449 0.0001581 0.0001615 0.00015905 0.0001112 0.00015775 0.0001591 0.0001281 0.00015075 0.000145 0.00011925 0.0001528 0.0001689 0.0001164 0.00014495 0.0001013 0.0001449 0.00010855 0.0001324 0.0001656 0.0001408 0.0001147 0.00012115 0.00012435 0.00013245 8.73e-05 0.00014245 0.0001666 0.00013865 0.00013845 0.0001111 0.00015955 0.00013375 0.0001405 0.00017225 9.66e-05
17 0.00014345 8.83e-05 0.00011035 0.00015055 0.000131 0.0001723 0.0001706 0.0001496 0.00012495 0.00016625 0.00017225 0.0001459 0.00015235 0.00016985 0.0001418 0.00017315 0.0001164 0.0001652 0.0001303 0.0001039 0.00016975 0.0001004 0.0001443 0.0001696 0.0001044 0.0001357 0.0001235 0.00014155 0.00014435 0.00011475 0.00010925 0.00016865 0.00013305 0.00014765 0.00012485 0.0001566 0.0001236 0.000108 0.00017475 0.00011005
18 0.00012985 7.895e-05 0.0001107 0.00015815 0.0001287 0.00017945 0.00012365 0.0001597 0.0001727 0.000169 0.00017375 0.0001306 0.0001599 0.000173 0.0001746 0.00017835 0.00014495 0.0001303 0.0001579 0.0001306 0.0001729 0.00010395 0.0001811 0.0001744 0.00011285 0.0001696 0.0001616 0.00017595 0.00018115 0.0001809 0.00011495 0.00010725 0.0001451 0.00017695 0.0001726 0.00016025 0.0001227 0.0001048 0.00018025 0.0001432
19 0.0001317 8.965e-05 0.0001153 0.0001552 0.0001278 0.0001718 0.0001645 0.00015345 0.0001176 0.0001604 0.00016225 0.0001306 0.0001437 0.0001623 0.0001247 0.00016705 0.0001013 0.0001039 0.0001306 0.0001793 0.0001622 0.00010145 0.00013425 0.0001652 0.00012005 0.00013015 0.0001164 0.0001265 0.0001343 9.2e-05 0.0001195 0.0001654 0.00013465 0.00014845 0.0001175 0.00015995 0.00012715 0.00011205 0.0001718 9.565e-05
20 0.0001639 0.00017145 0.00016435 0.00016905 0.0001379 0.00012675 0.00012765 0.00011855 0.00015505 0.00012545 9.72e-05 0.00016365 0.0001397 8.095e-05 0.00011725 9.715e-05 0.0001449 0.00016975 0.0001729 0.0001622 0.0001617 0.00017175 0.0001631 0.0001417 0.00016635 0.00014345 0.00015535 0.00016145 0.00016315 0.0001536 0.00016375 0.00017035 0.00016725 0.0001587 0.00015495 0.0001616 0.00016255 0.0001513 0.00014305 0.00016245
21 0.00015825 4.58e-05 8.405e-05 0.0001585 0.00011685 0.00018205 0.0001608 0.00016125 0.0001478 0.00016325 0.00017395 0.0001596 0.0001491 0.00017185 0.000157 0.00018625 0.00010855 0.0001004 0.00010395 0.00010145 0.00017175 0.0 0.00016725 0.0001777 0.00010345 0.00015885 0.00013835 0.00016205 0.0001673 0.00015455 0.00010435 0.00016155 9.245e-05 0.00016675 0.0001477 0.0001687 0.0001057 9.135e-05 0.0001842 7.865e-05
22 0.00013315 0.00018065 0.00017245 0.0001259 0.00017205 0.00012165 0.0001747 0.0001702 0.0001016 0.0001649 0.0001613 0.0001347 0.0001586 0.0001632 0.00012635 0.0001566 0.0001324 0.0001443 0.0001811 0.00013425 0.0001631 0.00016725 0.0001695 0.00015835 0.00017835 0.0001278 0.0001245 0.0001249 8.49e-05 8.49e-05 0.00017655 0.0001784 0.00015965 0.0001078 0.0001016 0.00014815 0.00015575 0.00017565 0.0001198 0.00012765
23 0.0001657 0.0001755 0.00017485 0.0001395 0.00014075 0.00013585 0.0001718 0.00016215 0.0001638 0.00012645 0.00012645 0.0001641 0.0001353 0.0001418 0.00016425 9.79e-05 0.0001656 0.0001696 0.0001744 0.0001652 0.0001417 0.0001777 0.00015835 0.0001652 0.000169 0.0001672 0.00016615 0.00011875 0.0001584 0.00015825 0.0001647 0.0001724 0.0001241 0.0001637 0.0001637 0.00013625 0.0001739 0.00015255 0.00012055 0.0001664
24 0.0001685 6.365e-05 9.425e-05 0.000147 0.00011725 0.0001769 0.00016135 0.00012365 0.00016865 0.00016345 0.0001662 0.00016925 0.0001488 0.00016645 0.00016785 0.00017195 0.0001408 0.0001044 0.00011285 0.00012005 0.00016635 0.00010345 0.00017835 0.000169 0.0001273 0.0001668 0.0001499 0.00017135 0.0001784 0.0001751 7.51e-05 0.00015735 0.00013745 0.00016965 0.00016855 0.0001459 0.00011155 8.52e-05 0.0001767 0.00014005
25 0.0001292 0.00016835 0.00016685 0.00016675 0.00016945 0.00015195 0.00016095 0.00015755 0.0001087 0.0001595 0.00015875 0.0001314 0.0001648 0.00014355 0.00011935 0.0001512 0.0001147 0.0001357 0.0001696 0.00013015 0.00014345 0.00015885 0.0001278 0.0001672 0.0001668 0.0001751 0.00012645 0.00012995 0.00012785 8.77e-05 0.00016615 0.0001694 0.00016085 0.0001315 0.0001086 0.0001601 0.00015815 0.0001689 0.0001672 0.0001255
26 0.00013325 0.00014375 0.0001154 0.00015675 0.0001439 0.0001635 0.00016255 0.00015235 9.515e-05 0.0001561 0.0001557 0.00013425 0.00013755 0.00015545 0.0001164 0.00016545 0.00012115 0.0001235 0.0001616 0.0001164 0.00015535 0.00013835 0.0001245 0.00016615 0.0001499 0.00012645 0.0001741 0.0001278 0.00012455 8.72e-05 0.00015135 0.0001748 0.0001494 0.00012585 9.505e-05 0.00015125 0.00013875 0.00014535 0.0001638 0.0001138
27 0.0001317 0.00017305 0.00017205 0.00014545 0.0001664 0.0001625 0.000171 0.0001644 0.0001145 0.00012155 0.00016035 0.0001294 0.00015625 0.00016155 0.0001239 0.0001587 0.00012435 0.00014155 0.00017595 0.0001265 0.00016145 0.00016205 0.0001249 0.00011875 0.00017135 0.00012995 0.0001278 0.0001599 0.00012495 8.47e-05 0.0001693 0.0001764 0.00011725 0.0001434 0.0001144 0.00013805 0.00017165 0.0001724 0.00016135 0.0001211
28 0.0001332 0.0001807 0.0001725 0.00012595 0.0001721 0.0001217 0.00017475 0.00017025 0.00010175 0.00016495 0.00016135 0.00013475 0.00015865 0.00016325 0.00012635 0.00015665 0.00013245 0.00014435 0.00018115 0.0001343 0.00016315 0.0001673 8.49e-05 0.0001584 0.0001784 0.00012785 0.00012455 0.00012495 0.0001696 8.49e-05 0.0001766 0.00017845 0.0001597 0.00010795 0.0001016 0.0001482 0.0001558 0.0001757 0.00011985 0.0001277
