 slim_761960106 slim_761960081 slim_761960096 slim_761960070 slim_761960110 slim_761960075 slim_761960076 slim_761960093 slim_761960084 slim_761960085 slim_761960072 slim_761960077 slim_761960108 slim_761960087 slim_761960068 slim_761960067 slim_761960086 slim_761960078 slim_761960097 slim_761960107 slim_761960103 slim_761960088 slim_761960091 slim_761960073 slim_761960095 slim_761960079 slim_761960092 slim_761960080 slim_761960102 slim_761960083 slim_761960109 slim_761960111 slim_761960082 slim_761960104 slim_761960074 slim_761960089 slim_761960069 slim_761960100 slim_761960105 slim_761960099 slim_761960094 slim_761960090 slim_761960101 slim_761960098 slim_761960071
0 1.5e-06 1.6e-06 1.05e-06 1.3e-06 1.1e-06 1.45e-06 1.7e-06 1.35e-06 9.5e-07 1.25e-06 1.4e-06 1e-06 1.6e-06 9.5e-07 1.25e-06 1.5e-06 1.2e-06 1.1e-06 1.45e-06 1.1e-06 1.3e-06 1.45e-06 1.3e-06 1.85e-06 1.25e-06 1.25e-06 1e-06 1.1e-06 1.25e-06 1.05e-06 1.35e-06 1.5e-06 1.2e-06 1.35e-06 1.4e-06 9.5e-07 1.45e-06 7.5e-07 1.65e-06 8e-07 1e-06 1.15e-06 1.25e-06 9.5e-07 1.4e-06
1 1.6e-06 2e-06 1.3e-06 1.6e-06 1.2e-06 2.1e-06 2.15e-06 1.7e-06 1.25e-06 1.95e-06 1.7e-06 1.35e-06 1.3e-06 1.75e-06 1.55e-06 1.55e-06 1.9e-06 1.3e-06 1.95e-06 1.45e-06 1.65e-06 1.7e-06 1.9e-06 1.5e-06 1.55e-06 1.65e-06 1.55e-06 1.45e-06 1.65e-06 1.2e-06 2e-06 1.65e-06 1.45e-06 1.6e-06 1.55e-06 1.3e-06 1.15e-06 1.5e-06 2e-06 1.15e-06 1.55e-06 1.65e-06 1.9e-06 1.35e-06 1.7e-06
2 1.05e-06 1.3e-06 8e-07 1e-06 1e-06 1.8e-06 1.85e-06 1.5e-06 8e-07 1.45e-06 1.1e-06 7e-07 1.55e-06 1.4e-06 9e-07 1.6e-06 1.4e-06 8e-07 1.65e-06 1.2e-06 1.25e-06 1.3e-06 1.55e-06 1.75e-06 1.35e-06 1.15e-06 1e-06 8e-07 1.1e-06 7e-07 1.75e-06 1.25e-06 7e-07 1.2e-06 1.1e-06 5.5e-07 1.15e-06 9.5e-07 1.75e-06 5.5e-07 1.05e-06 1.3e-06 1.55e-06 7.5e-07 1.1e-06
3 1.3e-06 1.6e-06 1e-06 1.3e-06 1.35e-06 1.75e-06 1.9e-06 1.75e-06 1.05e-06 1.1e-06 8e-07 1.05e-06 1.6e-06 1.45e-06 8e-07 1.7e-06 1.05e-06 1e-06 1.8e-06 1.2e-06 1.3e-06 1.35e-06 1.7e-06 1.65e-06 1.7e-06 9.5e-07 1.3e-06 1.15e-06 1.35e-06 1.05e-06 1.5e-06 1.05e-06 9.5e-07 1.3e-06 1.05e-06 7.5e-07 1.5e-06 1.2e-06 1.9e-06 7e-07 1.2e-06 1.55e-06 1.7e-06 9e-07 8e-07
4 1.1e-06 1.2e-06 1e-06 1.35e-06 8e-07 1.7e-06 1.75e-06 8.5e-07 7.5e-07 1.55e-06 1.45e-06 1e-06 1.5e-06 1.05e-06 1.3e-06 1.4e-06 1.5e-06 8e-07 1.2e-06 1.05e-06 1.4e-06 1.45e-06 1.2e-06 1.75e-06 1.15e-06 1.3e-06 1e-06 1.05e-06 1e-06 7e-07 1.55e-06 1.65e-06 1.1e-06 1.35e-06 1.3e-06 9.5e-07 1.35e-06 1e-06 1.55e-06 7.5e-07 1e-06 1e-06 1.15e-06 9.5e-07 1.45e-06
5 1.45e-06 2.1e-06 1.8e-06 1.75e-06 1.7e-06 2.4e-06 1.45e-06 1.8e-06 1.45e-06 1.55e-06 1.85e-06 1.7e-06 1.8e-06 1.4e-06 1.7e-06 1.85e-06 1.5e-06 1.85e-06 1.9e-06 1.35e-06 1.4e-06 1.4e-06 1.75e-06 1.75e-06 1.75e-06 1.6e-06 1.6e-06 1.7e-06 1.85e-06 1.8e-06 1.35e-06 2.05e-06 1.95e-06 1.45e-06 1.75e-06 1.7e-06 1.95e-06 1.35e-06 1.6e-06 1.55e-06 1.6e-06 1.5e-06 1.7e-06 1.7e-06 1.85e-06
6 1.7e-06 2.15e-06 1.85e-06 1.9e-06 1.75e-06 1.45e-06 2.5e-06 1.8e-06 1.5e-06 1.9e-06 2e-06 1.75e-06 1.85e-06 1.65e-06 1.85e-06 1.75e-06 1.85e-06 1.9e-06 1.85e-06 1.4e-06 1.55e-06 1.45e-06 1.6e-06 1.8e-06 1.6e-06 1.75e-06 1.45e-06 1.75e-06 1.75e-06 1.85e-06 1.6e-06 2.3e-06 2e-06 1.5e-06 1.8e-06 1.85e-06 2e-06 1.6e-06 1.6e-06 1.6e-06 1.45e-06 1.35e-06 1.4e-06 1.85e-06 2e-06
7 1.35e-06 1.7e-06 1.5e-06 1.75e-06 8.5e-07 1.8e-06 1.8e-06 1e-06 1.1e-06 1.75e-06 1.85e-06 1.45e-06 1.6e-06 9e-07 1.75e-06 1.45e-06 1.7e-06 1.35e-06 6.5e-07 1.1e-06 1.7e-06 1.75e-06 8e-07 1.9e-06 1.15e-06 1.5e-06 1.2e-06 1.3e-06 1.3e-06 1.3e-06 1.6e-06 2e-06 1.55e-06 1.65e-06 1.75e-06 1.4e-06 1.7e-06 1.25e-06 1.45e-06 1.15e-06 1.15e-06 1.1e-06 9.5e-07 1.4e-06 1.85e-06
8 9.5e-07 1.25e-06 8e-07 1.05e-06 7.5e-07 1.45e-06 1.5e-06 1.1e-06 8e-07 1.35e-06 1.15e-06 7.5e-07 1.35e-06 1e-06 1.05e-06 1.3e-06 1.3e-06 7e-07 1.25e-06 7.5e-07 1.05e-06 1.1e-06 1.15e-06 1.5e-06 1.15e-06 1.05e-06 8.5e-07 8.5e-07 1e-06 6.5e-07 1.3e-06 1.35e-06 8.5e-07 1e-06 1.05e-06 7e-07 1.2e-06 8.5e-07 1.4e-06 4.5e-07 8e-07 7.5e-07 1.15e-06 7e-07 1.15e-06
9 1.25e-06 1.95e-06 1.45e-06 1.1e-06 1.55e-06 1.55e-06 1.9e-06 1.75e-06 1.35e-06 1.8e-06 1.2e-06 1.5e-06 1.75e-06 1.2e-06 1.15e-06 1.75e-06 9e-07 1.5e-06 1.8e-06 1.3e-06 1.5e-06 1.65e-06 1.65e-06 1.85e-06 1.7e-06 1.1e-06 1.45e-06 1.4e-06 1.5e-06 1.5e-06 1.3e-06 1.25e-06 1.45e-06 1.65e-06 1.5e-06 1.1e-06 1.85e-06 1.15e-06 1.95e-06 1.15e-06 1.35e-06 1.55e-06 1.6e-06 1.25e-06 1.2e-06
