 slim_762134178 slim_762134160 slim_762134143 slim_762134174 slim_762134139 slim_762134166 slim_762134173 slim_762134149 slim_762134148 slim_762134133 slim_762134157 slim_762134146 slim_762134163 slim_762134129 slim_762134137 slim_762134181 slim_762134150 slim_762134164 slim_762134171 slim_762134153 slim_762134147 slim_762134169 slim_762134132 slim_762134135 slim_762134177 slim_762134158 slim_762134182 slim_762134165 slim_762134180 slim_762134145 slim_762134134 slim_762134152 slim_762134136 slim_762134172 slim_762134131 slim_762134141 slim_762134138 slim_762134162 slim_762134130 slim_762134175 slim_762134176 slim_762134168 slim_762134142 slim_762134140 slim_762134167 slim_762134144 slim_762134159 slim_762134151 slim_762134154 slim_762134155 slim_762134170 slim_762134156 slim_762134179 slim_762134161
0 5e-07 1.55e-06 1.65e-06 1.65e-06 1.55e-06 2.15e-06 1.7e-06 1.8e-06 2.35e-06 1.75e-06 2.15e-06 1.5e-06 1.65e-06 1.8e-06 1.7e-06 1.75e-06 2.45e-06 1.7e-06 2.3e-06 2.2e-06 1.5e-06 6e-07 1.6e-06 1.5e-06 1.55e-06 2.3e-06 2.25e-06 1.35e-06 2.3e-06 2e-06 5e-07 1.2e-06 1.2e-06 1.95e-06 1.8e-06 2e-06 2.3e-06 1.15e-06 8.5e-07 1.05e-06 7.5e-07 1.95e-06 1.55e-06 2.05e-06 1.2e-06 1.75e-06 2.15e-06 1.6e-06 1.8e-06 2e-06 2e-06 1.95e-06 1.95e-06 1.95e-06
1 1.55e-06 2.3e-06 1.65e-06 2.1e-06 1.4e-06 2.15e-06 2e-06 2.2e-06 2.45e-06 1.85e-06 1.65e-06 1.75e-06 1.85e-06 2.1e-06 1.8e-06 1.75e-06 2.1e-06 1.8e-06 2.35e-06 2e-06 1.9e-06 1.6e-06 1.85e-06 1.8e-06 1.85e-06 2.4e-06 1.65e-06 1.6e-06 2.45e-06 2.15e-06 1.45e-06 1.45e-06 1.8e-06 2.3e-06 2.15e-06 1.9e-06 2.35e-06 1.5e-06 1.6e-06 1.95e-06 1.5e-06 2.25e-06 2e-06 1.75e-06 1.8e-06 1.85e-06 2.15e-06 1.95e-06 1.95e-06 2.35e-06 1.7e-06 2.4e-06 2e-06 1.85e-06
2 1.65e-06 1.65e-06 1.8e-06 1.85e-06 1.1e-06 2.4e-06 2e-06 1.85e-06 2.45e-06 1.65e-06 1.9e-06 1.7e-06 2.05e-06 1.7e-06 1.8e-06 1.85e-06 2.25e-06 2e-06 2.25e-06 1.9e-06 1.65e-06 1.75e-06 1.25e-06 1.85e-06 2.15e-06 2.3e-06 1.85e-06 1.6e-06 2.55e-06 2e-06 1.65e-06 1.65e-06 1.95e-06 1.8e-06 1.75e-06 1.7e-06 2.25e-06 1e-06 1.7e-06 2.05e-06 1.65e-06 2.15e-06 1.85e-06 1.75e-06 1.95e-06 1.65e-06 2.3e-06 1.6e-06 2.2e-06 1.85e-06 1.75e-06 2e-06 1.6e-06 1.6e-06
3 1.65e-06 2.1e-06 1.85e-06 2e-06 1.6e-06 2.4e-06 1.25e-06 1.45e-06 1.75e-06 1.85e-06 2.35e-06 1.65e-06 1.75e-06 1.15e-06 1.55e-06 1.55e-06 2.55e-06 2e-06 1.75e-06 2.3e-06 1.2e-06 1.75e-06 1.55e-06 2e-06 1.85e-06 1.85e-06 2.35e-06 1.8e-06 1.85e-06 2.1e-06 1.8e-06 1.7e-06 2e-06 1.4e-06 1.25e-06 2.35e-06 1.75e-06 1.15e-06 1.6e-06 2.05e-06 1.75e-06 1.2e-06 2.05e-06 2.2e-06 2e-06 1.85e-06 2.35e-06 1.3e-06 2.1e-06 1.45e-06 2.25e-06 1.5e-06 2.05e-06 2.05e-06
4 1.55e-06 1.4e-06 1.1e-06 1.6e-06 1.5e-06 1.95e-06 1.7e-06 1.7e-06 2.25e-06 1.45e-06 1.55e-06 1.35e-06 1.65e-06 1.6e-06 1.6e-06 1.6e-06 1.95e-06 1.6e-06 1.95e-06 1.8e-06 1.3e-06 1.6e-06 1.25e-06 1.6e-06 1.75e-06 2e-06 1.65e-06 1.35e-06 2.2e-06 1.75e-06 1.55e-06 1.25e-06 1.7e-06 1.8e-06 1.65e-06 1.55e-06 1.95e-06 9e-07 1.45e-06 1.95e-06 1.4e-06 1.8e-06 1.85e-06 1.4e-06 1.7e-06 1.35e-06 1.95e-06 1.5e-06 1.8e-06 1.85e-06 1.5e-06 1.85e-06 1.55e-06 1.35e-06
5 2.15e-06 2.15e-06 2.4e-06 2.4e-06 1.95e-06 2e-07 2.15e-06 2.45e-06 1.85e-06 1.1e-06 1.05e-06 1e-06 1.05e-06 2.45e-06 1.9e-06 1.85e-06 7e-07 8.5e-07 2.7e-06 1.6e-06 2.05e-06 1.75e-06 2.35e-06 1.95e-06 1.15e-06 2.75e-06 1.3e-06 1.75e-06 1.6e-06 1.35e-06 2.2e-06 1.55e-06 1.1e-06 2.65e-06 2.5e-06 1.35e-06 2.7e-06 2e-06 1.9e-06 1.7e-06 1.9e-06 2.25e-06 1.9e-06 1.2e-06 1.1e-06 2.35e-06 5e-07 2.25e-06 7e-07 2.7e-06 2.05e-06 2.65e-06 2.35e-06 2.35e-06
6 1.7e-06 2e-06 2e-06 1.25e-06 1.7e-06 2.15e-06 2.1e-06 1.55e-06 1.7e-06 1.85e-06 2.2e-06 1.7e-06 1.6e-06 1.3e-06 1.45e-06 1.4e-06 2.4e-06 1.65e-06 1.75e-06 2.1e-06 1.3e-06 1.8e-06 1.8e-06 2e-06 1.7e-06 1.85e-06 2.2e-06 1.55e-06 1.75e-06 2.1e-06 1.75e-06 1.45e-06 1.9e-06 1.55e-06 1.4e-06 2.25e-06 1.75e-06 1.45e-06 1.4e-06 2.1e-06 1.7e-06 1.2e-06 2.05e-06 2.05e-06 1.9e-06 2e-06 2.15e-06 1.35e-06 1.9e-06 1.6e-06 2.15e-06 1.65e-06 2.05e-06 2.1e-06
7 1.8e-06 2.2e-06 1.85e-06 1.45e-06 1.7e-06 2.45e-06 1.55e-06 2.3e-06 1.95e-06 1.85e-06 2.4e-06 1.8e-06 2e-06 1.4e-06 1.6e-06 1.6e-06 2.55e-06 2.05e-06 1.8e-06 2.2e-06 1.3e-06 1.9e-06 1.25e-06 2.05e-06 2.1e-06 1.85e-06 2.35e-06 1.75e-06 2.1e-06 1.8e-06 1.9e-06 1.75e-06 2.1e-06 1.6e-06 1.45e-06 2.4e-06 1.8e-06 1.25e-06 1.7e-06 2.15e-06 1.85e-06 1.55e-06 2.05e-06 2.25e-06 2.1e-06 1.75e-06 2.4e-06 1.35e-06 2.2e-06 1.65e-06 2.05e-06 1.35e-06 1.8e-06 1.85e-06
8 2.35e-06 2.45e-06 2.45e-06 1.75e-06 2.25e-06 1.85e-06 1.7e-06 1.95e-06 2.5e-06 1.95e-06 2.15e-06 1.9e-06 1.75e-06 1.7e-06 1.7e-06 1.65e-06 1.9e-06 2e-06 2.15e-06 2.1e-06 1.75e-06 2.2e-06 2.35e-06 2.2e-06 1.85e-06 2.2e-06 2e-06 2.15e-06 1.6e-06 2.25e-06 2.5e-06 2.15e-06 2.1e-06 1.9e-06 1.75e-06 2.3e-06 2.15e-06 2.05e-06 2.15e-06 2.1e-06 2.3e-06 1.55e-06 2.05e-06 2.1e-06 2.1e-06 2.6e-06 1.7e-06 1.85e-06 2e-06 1.95e-06 2.55e-06 2.05e-06 2.6e-06 2.6e-06
9 1.75e-06 1.85e-06 1.65e-06 1.85e-06 1.45e-06 1.1e-06 1.85e-06 1.85e-06 1.95e-06 2.1e-06 1.5e-06 1.1e-06 1.35e-06 1.75e-06 1.75e-06 1.75e-06 1.4e-06 1.2e-06 2.4e-06 1.55e-06 1.6e-06 1.6e-06 1.35e-06 1.9e-06 1.45e-06 2.45e-06 1.55e-06 1.45e-06 1.9e-06 1.4e-06 1.75e-06 1.4e-06 1.35e-06 1.95e-06 1.8e-06 1.65e-06 2.4e-06 1.1e-06 1.65e-06 1.7e-06 1.65e-06 2e-06 1.65e-06 1.5e-06 1.35e-06 1.85e-06 1.25e-06 1.7e-06 1.25e-06 2e-06 1.9e-06 2e-06 1.8e-06 1.9e-06
