 slim_762373939 slim_762373923 slim_762373922 slim_762373926 slim_762373946 slim_762373925 slim_762373932 slim_762373920 slim_762373941 slim_762373952 slim_762373931 slim_762373936 slim_762373956 slim_762373942 slim_762373921 slim_762373955 slim_762373935 slim_762373951 slim_762373940 slim_762373944 slim_762373938 slim_762373950 slim_762373943 slim_762373930 slim_762373937 slim_762373924 slim_762373947 slim_762373949 slim_762373929 slim_762373933 slim_762373927 slim_762373919 slim_762373953 slim_762373934 slim_762373928 slim_762373948 slim_762373945 slim_762373954
10 1.75e-06 1.35e-06 1e-06 1.1e-06 1.7e-06 2e-06 8.5e-07 1.75e-06 2e-06 1.65e-06 9e-07 1.3e-06 1.5e-06 2e-06 1.2e-06 1.05e-06 1.5e-06 1.2e-06 7.5e-07 1.8e-06 1.9e-06 2.5e-06 1.25e-06 1e-06 2.15e-06 1.9e-06 1.4e-06 1.25e-06 1.55e-06 1.05e-06 1.1e-06 1.85e-06 1.3e-06 7.5e-07 9.5e-07 2.6e-06 1.75e-06 1.25e-06
11 2e-06 1.9e-06 1.3e-06 1.6e-06 1.7e-06 2.3e-06 1.7e-06 1.8e-06 1.75e-06 1.65e-06 1.3e-06 2e-06 1.8e-06 2.25e-06 1.7e-06 1.4e-06 1.9e-06 1.4e-06 1.55e-06 1.85e-06 1.65e-06 2.55e-06 1.7e-06 1.65e-06 2.1e-06 1.6e-06 1.2e-06 1.2e-06 1.6e-06 1.05e-06 1.85e-06 1.7e-06 1.2e-06 1.2e-06 1.35e-06 2.6e-06 1.8e-06 1.25e-06
12 1.9e-06 2e-06 1.65e-06 1.75e-06 2.4e-06 2.5e-06 1.65e-06 2e-06 2.05e-06 2.35e-06 1.5e-06 1.8e-06 2.3e-06 2.15e-06 1.7e-06 1.6e-06 1.7e-06 1.45e-06 1.7e-06 1.9e-06 2.45e-06 2.4e-06 2.05e-06 1.7e-06 2.45e-06 2.45e-06 1.9e-06 1.8e-06 2.25e-06 1.25e-06 1.95e-06 2.2e-06 1.8e-06 1.35e-06 1.55e-06 2.35e-06 1.8e-06 1.8e-06
13 1.85e-06 1.85e-06 2.3e-06 1.95e-06 2.4e-06 2.3e-06 2.15e-06 2.4e-06 2.05e-06 2.35e-06 2e-06 2.25e-06 2.15e-06 3.3e-06 1.9e-06 2.15e-06 2.05e-06 2.4e-06 1.9e-06 2.1e-06 2.3e-06 1.7e-06 1.95e-06 1.9e-06 2.35e-06 2.3e-06 2.35e-06 2.3e-06 2.1e-06 2.25e-06 2e-06 1.95e-06 2.15e-06 2e-06 2.25e-06 2.4e-06 1.95e-06 2.3e-06
14 1.85e-06 6e-07 1.5e-06 9.5e-07 1.85e-06 2.45e-06 1.6e-06 2.1e-06 2.2e-06 1.8e-06 1.2e-06 1.7e-06 1.7e-06 1.9e-06 1.2e-06 1.3e-06 1.9e-06 1.45e-06 1e-06 2.4e-06 2.35e-06 3.05e-06 1.05e-06 1.05e-06 2.7e-06 2.35e-06 1.8e-06 1.85e-06 1.35e-06 1.4e-06 1.5e-06 2.4e-06 1.75e-06 1.1e-06 1.45e-06 2.75e-06 2.2e-06 1.75e-06
15 2e-06 1.45e-06 1.3e-06 1.25e-06 1.9e-06 2.3e-06 1.45e-06 1.9e-06 2.15e-06 1.85e-06 1.05e-06 1.4e-06 1.6e-06 2.15e-06 1.3e-06 1.8e-06 1.75e-06 1.2e-06 1e-06 2.1e-06 2.25e-06 2.85e-06 1.45e-06 1.25e-06 2.5e-06 2.25e-06 1.55e-06 1.55e-06 1.75e-06 9.5e-07 1.5e-06 2.25e-06 1.4e-06 1e-06 1.05e-06 2.75e-06 1.9e-06 1.55e-06
16 1.9e-06 2e-06 1.85e-06 1.75e-06 2.3e-06 2.35e-06 1.65e-06 2.1e-06 2.15e-06 2.25e-06 1.5e-06 1.9e-06 1.7e-06 2.05e-06 1.9e-06 1.75e-06 2.7e-06 1.85e-06 1.65e-06 1.95e-06 2.25e-06 2e-06 2e-06 1.8e-06 2.25e-06 2.25e-06 2e-06 1.95e-06 2.15e-06 1.65e-06 1.9e-06 2.05e-06 1.9e-06 1.55e-06 1.7e-06 2.45e-06 1.8e-06 1.95e-06
17 2.15e-06 1.7e-06 1.25e-06 1.2e-06 2.35e-06 2.8e-06 1.6e-06 1.7e-06 2.3e-06 2.3e-06 1.2e-06 1.4e-06 1.45e-06 2.4e-06 1.45e-06 1.2e-06 1.85e-06 8e-07 1.65e-06 2.15e-06 2.65e-06 3.15e-06 1.85e-06 1.3e-06 2.8e-06 2.65e-06 1.5e-06 1.6e-06 2.1e-06 5e-07 2e-06 2.6e-06 1.35e-06 9.5e-07 8e-07 2.95e-06 1.8e-06 1.65e-06
18 1.75e-06 1.1e-06 1.35e-06 1.2e-06 1.55e-06 1.9e-06 1.15e-06 1.95e-06 2.05e-06 1.5e-06 7.5e-07 1.55e-06 1.7e-06 1.9e-06 1e-06 1e-06 1.65e-06 1.65e-06 7e-07 2.1e-06 1.9e-06 2.6e-06 1e-06 1.05e-06 2.25e-06 1.9e-06 1.65e-06 1.55e-06 1.4e-06 1.55e-06 9.5e-07 1.95e-06 1.6e-06 9.5e-07 1.2e-06 2.6e-06 2.05e-06 1.45e-06
19 1.9e-06 2.55e-06 1.9e-06 2.25e-06 2.4e-06 2.25e-06 1.95e-06 2.2e-06 1.85e-06 2.35e-06 1.8e-06 1.85e-06 1.9e-06 2.1e-06 2.4e-06 2.1e-06 1.95e-06 2.15e-06 2.1e-06 3.1e-06 2.05e-06 1.6e-06 2.4e-06 2.25e-06 2.2e-06 2.05e-06 1.95e-06 1.75e-06 2.3e-06 1.85e-06 2.05e-06 1.65e-06 1.9e-06 1.85e-06 2e-06 2.35e-06 1.7e-06 1.8e-06
20 2.1e-06 2.45e-06 2.1e-06 2.4e-06 1.85e-06 1.7e-06 2.2e-06 1.75e-06 1.75e-06 1.8e-06 1.9e-06 1.65e-06 2.45e-06 2.3e-06 2.35e-06 2.25e-06 2.25e-06 2.65e-06 1.9e-06 2.05e-06 1.7e-06 2e-06 2e-06 2.4e-06 9.5e-07 9e-07 1.75e-06 1.65e-06 1.8e-06 2.35e-06 2.1e-06 1.35e-06 1.8e-06 2e-06 2.3e-06 1.95e-06 2.15e-06 1.65e-06
21 1.45e-06 3.15e-06 2.85e-06 3e-06 2.85e-06 1.9e-06 2.4e-06 2.45e-06 1.65e-06 2.8e-06 2.5e-06 2.55e-06 2.4e-06 1.7e-06 3.05e-06 2.85e-06 2e-06 3.15e-06 2.6e-06 1.6e-06 2e-06 1e-07 2.85e-06 3e-06 1.75e-06 2e-06 2.65e-06 2.55e-06 2.8e-06 2.85e-06 2.2e-06 1.25e-06 2.3e-06 2.6e-06 2.8e-06 1.8e-06 1.45e-06 2.65e-06
22 2.05e-06 9e-07 1.65e-06 1.15e-06 1.65e-06 2.25e-06 1.65e-06 2.15e-06 2.1e-06 1.6e-06 1.25e-06 1.7e-06 2.05e-06 1.95e-06 1.05e-06 1.45e-06 2e-06 1.85e-06 1e-06 2.4e-06 2e-06 2.85e-06 1.6e-06 1.25e-06 2.4e-06 2e-06 1.75e-06 1.7e-06 1.3e-06 1.8e-06 1.5e-06 2.1e-06 1.7e-06 1.35e-06 1.6e-06 2.8e-06 2.3e-06 1.6e-06
23 2.05e-06 1.05e-06 1.45e-06 1e-06 1.95e-06 2.5e-06 1.4e-06 2.05e-06 2.35e-06 1.9e-06 1e-06 1.65e-06 1.7e-06 1.9e-06 1.05e-06 1.25e-06 1.8e-06 1.3e-06 1.05e-06 2.25e-06 2.4e-06 3e-06 1.25e-06 1.7e-06 2.65e-06 2.4e-06 1.75e-06 1.7e-06 1.6e-06 1.25e-06 1.55e-06 2.4e-06 1.65e-06 1.05e-06 1.25e-06 2.95e-06 2.1e-06 1.65e-06
24 2.15e-06 2.8e-06 2.5e-06 2.65e-06 2.4e-06 1.6e-06 2.35e-06 1.55e-06 2e-06 2.35e-06 2.15e-06 2.1e-06 2.45e-06 2.35e-06 2.7e-06 2.5e-06 2.25e-06 2.8e-06 2.25e-06 2.2e-06 9.5e-07 1.75e-06 2.4e-06 2.65e-06 6e-07 1e-06 2.2e-06 2.1e-06 2.35e-06 2.5e-06 2.45e-06 1.6e-06 2.05e-06 2.25e-06 2.45e-06 1.6e-06 2.1e-06 2.15e-06
25 2.1e-06 2.45e-06 2.1e-06 2.4e-06 1.85e-06 1.7e-06 2.2e-06 1.75e-06 1.75e-06 1.8e-06 1.9e-06 1.6e-06 2.45e-06 2.3e-06 2.35e-06 2.25e-06 2.25e-06 2.65e-06 1.9e-06 2.05e-06 9e-07 2e-06 2e-06 2.4e-06 1e-06 1.7e-06 1.75e-06 1.65e-06 1.8e-06 2.35e-06 2.1e-06 1.35e-06 1.8e-06 2e-06 2.3e-06 1.95e-06 2.15e-06 1.65e-06
26 2.1e-06 2e-06 1.35e-06 1.7e-06 1.65e-06 2.4e-06 1.8e-06 1.9e-06 1.75e-06 1.7e-06 1.4e-06 1.2e-06 1.9e-06 2.35e-06 1.8e-06 1.55e-06 2e-06 1.5e-06 1.65e-06 1.95e-06 1.75e-06 2.65e-06 1.75e-06 1.75e-06 2.2e-06 1.75e-06 2.2e-06 1.2e-06 1.7e-06 1.2e-06 1.95e-06 1.8e-06 1.25e-06 1.3e-06 1.45e-06 2.7e-06 1.9e-06 1.25e-06
27 2.1e-06 2e-06 1.3e-06 1.7e-06 1.65e-06 2.3e-06 1.65e-06 1.9e-06 1.75e-06 1.65e-06 1.25e-06 1.2e-06 1.8e-06 2.3e-06 1.85e-06 1.55e-06 1.95e-06 1.6e-06 1.55e-06 1.75e-06 1.65e-06 2.55e-06 1.7e-06 1.7e-06 2.1e-06 1.65e-06 1.2e-06 2e-06 1.65e-06 1.3e-06 1.85e-06 1.65e-06 1.25e-06 1.3e-06 1.45e-06 2.7e-06 1.9e-06 1.05e-06
28 2.2e-06 1.15e-06 1.75e-06 1.45e-06 1.65e-06 2.4e-06 1.95e-06 2.25e-06 2.05e-06 1.6e-06 1.55e-06 1.6e-06 2.25e-06 2.1e-06 1.35e-06 1.75e-06 2.15e-06 2.1e-06 1.4e-06 2.3e-06 1.8e-06 2.8e-06 1.3e-06 1.6e-06 2.35e-06 1.8e-06 1.7e-06 1.65e-06 2.3e-06 1.95e-06 1.85e-06 1.9e-06 1.8e-06 1.6e-06 1.9e-06 2.85e-06 2.35e-06 1.6e-06
29 1.95e-06 1.7e-06 9.5e-07 1.15e-06 2.1e-06 2.55e-06 1.45e-06 1.6e-06 2e-06 2.05e-06 1.05e-06 1.05e-06 1.25e-06 2.25e-06 1.4e-06 9.5e-07 1.65e-06 5e-07 1.55e-06 1.85e-06 2.35e-06 2.85e-06 1.8e-06 1.25e-06 2.5e-06 2.35e-06 1.2e-06 1.3e-06 1.95e-06 2e-07 1.85e-06 2.3e-06 1e-06 7e-07 7.5e-07 2.65e-06 1.45e-06 1.4e-06
30 1.75e-06 1.65e-06 1.65e-06 1.65e-06 2e-06 1.6e-06 1.35e-06 2.2e-06 2e-06 1.95e-06 1.1e-06 1.85e-06 1.95e-06 2e-06 1.5e-06 1.5e-06 1.9e-06 2e-06 9.5e-07 2.05e-06 2.1e-06 2.2e-06 1.5e-06 1.55e-06 2.45e-06 2.1e-06 1.95e-06 1.85e-06 1.85e-06 1.85e-06 1.5e-06 1.9e-06 1.8e-06 1.3e-06 1.55e-06 2.4e-06 2e-06 1.8e-06
31 1.75e-06 2.5e-06 2.05e-06 2.4e-06 1.95e-06 1.85e-06 2e-06 2.1e-06 1.45e-06 1.9e-06 1.85e-06 1.7e-06 2.2e-06 1.95e-06 2.4e-06 2.25e-06 2.05e-06 2.6e-06 1.95e-06 1.65e-06 1.35e-06 1.25e-06 2.1e-06 2.4e-06 1.6e-06 1.35e-06 1.8e-06 1.65e-06 1.9e-06 2.3e-06 1.9e-06 2e-06 1.75e-06 2e-06 2.25e-06 2.05e-06 1.75e-06 1.7e-06
32 1.9e-06 1.95e-06 1.4e-06 1.6e-06 1.8e-06 2.2e-06 1.7e-06 1.75e-06 1.7e-06 1.8e-06 1.3e-06 1.2e-06 1.8e-06 2.15e-06 1.75e-06 1.4e-06 1.9e-06 1.35e-06 1.6e-06 1.9e-06 1.8e-06 2.3e-06 1.7e-06 1.65e-06 2.05e-06 1.8e-06 1.25e-06 1.25e-06 1.8e-06 1e-06 1.8e-06 1.75e-06 1.9e-06 1.2e-06 1.3e-06 2.5e-06 1.65e-06 1.35e-06
33 1.7e-06 1.35e-06 1e-06 1.1e-06 1.75e-06 2.15e-06 1.15e-06 1.65e-06 1.9e-06 1.7e-06 7.5e-07 1.2e-06 1.35e-06 2e-06 1.1e-06 1e-06 1.55e-06 9.5e-07 9.5e-07 1.85e-06 2e-06 2.6e-06 1.35e-06 1.05e-06 2.25e-06 2e-06 1.3e-06 1.3e-06 1.6e-06 7e-07 1.3e-06 2e-06 1.2e-06 1.3e-06 9e-07 2.5e-06 1.6e-06 1.3e-06
34 2e-06 1.65e-06 1.2e-06 1.25e-06 2.05e-06 2.35e-06 1.35e-06 1.65e-06 2.15e-06 2e-06 9.5e-07 1.35e-06 1.55e-06 2.25e-06 1.45e-06 1.05e-06 1.7e-06 8e-07 1.2e-06 2e-06 2.3e-06 2.8e-06 1.6e-06 1.25e-06 2.45e-06 2.3e-06 1.45e-06 1.45e-06 1.9e-06 7.5e-07 1.55e-06 2.25e-06 1.3e-06 9e-07 1.3e-06 2.8e-06 1.75e-06 1.5e-06
35 2.15e-06 2.95e-06 2.75e-06 2.9e-06 2.95e-06 1.9e-06 2.65e-06 2.15e-06 2.1e-06 2.9e-06 2.6e-06 2.6e-06 2.35e-06 2.4e-06 2.75e-06 2.75e-06 2.45e-06 2.95e-06 2.6e-06 2.35e-06 1.95e-06 1.8e-06 2.8e-06 2.95e-06 1.6e-06 1.95e-06 2.7e-06 2.7e-06 2.85e-06 2.65e-06 2.4e-06 2.05e-06 2.5e-06 2.5e-06 2.8e-06 2.7e-06 2.2e-06 2.7e-06
36 1.7e-06 2.4e-06 1.85e-06 2.05e-06 2.45e-06 2.2e-06 1.9e-06 2e-06 1.8e-06 2.4e-06 1.75e-06 1.8e-06 1.8e-06 1.95e-06 2.2e-06 1.9e-06 1.8e-06 1.8e-06 2.05e-06 1.7e-06 2.15e-06 1.45e-06 2.3e-06 2.1e-06 2.1e-06 2.15e-06 1.9e-06 1.9e-06 2.35e-06 1.45e-06 2e-06 1.75e-06 1.65e-06 1.6e-06 1.75e-06 2.2e-06 2.8e-06 2e-06
37 2.1e-06 1.9e-06 1.35e-06 1.7e-06 1.6e-06 2.3e-06 1.65e-06 1.9e-06 1.8e-06 1.6e-06 1.25e-06 1.25e-06 1.8e-06 2.3e-06 1.75e-06 1.55e-06 1.95e-06 1.65e-06 1.45e-06 1.8e-06 1.65e-06 2.65e-06 1.6e-06 1.65e-06 2.15e-06 1.65e-06 1.25e-06 1.05e-06 1.6e-06 1.4e-06 1.8e-06 1.7e-06 1.35e-06 1.3e-06 1.5e-06 2.7e-06 2e-06 2e-06
