 slim_337488038 slim_337488176 slim_337488147 slim_337488117 slim_337488058 slim_337488259 slim_337488277 slim_337488279 slim_337488309 slim_337488248 slim_337488217 slim_337488215 slim_337488232 slim_337488289 slim_337488299 slim_337488269 slim_337488266 slim_337488271 slim_337488241 slim_337488251 slim_337488235 slim_337488327 slim_337488321 slim_337488319 slim_337488414 slim_337488397 slim_337488390 slim_337488398 slim_337488395 slim_337488373 slim_337488433 slim_337488318 slim_337488417 slim_337488375 slim_337488428 slim_337488402 slim_337488363 slim_337488380 slim_337488404 slim_337488411 slim_337488340 slim_337488382 slim_337488354 slim_337488385 slim_337488406 slim_337488394 slim_337488337 slim_337488427 slim_337488423 slim_337488393 slim_337488351 slim_337488418 slim_337488430 slim_337488360 slim_337488407 slim_337488367 slim_337488429 slim_337488389 slim_337488421 slim_337488311 slim_337488331 slim_337488409 slim_337488365 slim_337488320 slim_337488343 slim_337488387 slim_337488322 slim_337488371 slim_337488361 slim_337488408 slim_337488431 slim_337488424 slim_337488316 slim_337488422 slim_337488334 slim_337488369 slim_337488329 slim_337488401 slim_337488403 slim_337488335 slim_337488415 slim_337488378 slim_337488410 slim_337488366 slim_337488425 slim_337488400 slim_337488392 slim_337488412
0 0.0008237 0.0008141 0.0007852 0.0004425 0.00083815 0.0008231 0.00082105 0.0008308 0.00078975 0.00078215 0.00059255 0.0008282 0.0008817 0.00082825 0.0008398 0.0006518 0.0007847 0.0008416 0.0008308 0.0006558 0.0008548 0.00083255 0.000842 0.00088175 0.0008274 0.00085945 0.00085325 0.0008601 0.00085895 0.0008253 0.0007608 0.00084775 0.00080155 0.00082155 0.00060155 0.0008207 0.000833 0.00085295 0.000811 0.00082915 0.000825 0.0006449 0.00058665 0.0008135 0.00085345 0.00082135 0.0008358 0.0008257 0.00082265 0.00080315 0.000874 0.0008132 0.00085065 0.00084075 0.00083315 0.0008077 0.0008543 0.00059255 0.0008601 0.00085745 0.00080845 0.00079635 0.0007864 0.0007898 0.0007522 0.0008751 0.0007946 0.00085605 0.00059795 0.00077975 0.0006183 0.0008796 0.00082775 0.00079545 0.0008162 0.0008564 0.00081005 0.00082065 0.00044165 0.0006098 0.00082915 0.00058025 0.00084985 0.0008019 0.00081485 0.0007683 0.0008268 0.00085865
1 0.0008141 0.0008715 0.00076525 0.0008161 0.00082355 0.0006504 0.00083345 0.00081215 0.00080735 0.0008352 0.0008396 0.00082845 0.0008579 0.0008285 0.0008391 0.0007949 0.0007376 0.0008394 0.00081215 0.00082 0.0008143 0.00079695 0.0008225 0.00085795 0.0007854 0.00084745 0.0008035 0.0008537 0.00081985 0.00081955 0.0008109 0.0008496 0.0008292 0.00080735 0.0008058 0.000772 0.00082575 0.000812 0.0008074 0.00086005 0.0008134 0.00084895 0.00079925 0.00078035 0.00084035 0.0008675 0.0008186 0.0007987 0.00080465 0.00083785 0.0008667 0.0004988 0.0008372 0.0006334 0.00082575 0.000856 0.00084795 0.00077735 0.0008537 0.0008242 0.0008371 0.0008514 0.0008402 0.0008074 0.00062915 0.00085995 0.0007637 0.00082855 0.0007884 0.00082685 0.00081195 0.0008748 0.0007743 0.00080415 0.00078705 0.0008614 0.0007972 0.0006033 0.0008157 0.0008189 0.00083865 0.00082445 0.0008327 0.00083655 0.0007945 0.0008033 0.0006427 0.00081925
2 0.0007852 0.00076525 0.0008256 0.0008024 0.0008132 0.00084885 0.0008053 0.00081465 0.00079735 0.00083115 0.000859 0.0008002 0.00079865 0.00080025 0.00074725 0.0007837 0.00060265 0.00084555 0.00081465 0.0007972 0.00082895 0.0008288 0.0007943 0.0007987 0.0006058 0.000833 0.00080265 0.0008137 0.0008182 0.0007805 0.00081255 0.0008262 0.00083105 0.00077465 0.0008174 0.00063885 0.0008561 0.0008135 0.00075915 0.00080595 0.00076495 0.00082805 0.0007949 0.00068255 0.0008468 0.00086505 0.00077495 0.00079555 0.0008275 0.0008144 0.000832 0.00073285 0.00079795 0.0007796 0.00078035 0.00082115 0.00081295 0.0006261 0.0008137 0.00082235 0.0008498 0.0008607 0.000811 0.0007974 0.00075895 0.0008602 0.0008049 0.00080015 0.00081615 0.0008441 0.0008056 0.00083965 0.0008043 0.00080685 0.0006295 0.0008301 0.00078075 0.00077695 0.0008129 0.000803 0.0007786 0.00080495 0.0007852 0.00079325 0.00083665 0.00081255 0.00083245 0.00083015
3 0.0004425 0.0008161 0.0008024 0.0006781 0.00080625 0.0008372 0.00084365 0.00085775 0.000816 0.00080035 0.00056045 0.00081095 0.0009241 0.000811 0.0008632 0.00059985 0.0007881 0.00085635 0.00085775 0.000602 0.00087705 0.0008353 0.0008643 0.00092415 0.0008435 0.00089385 0.0008893 0.0008945 0.0008852 0.00086155 0.0007809 0.0008172 0.0007288 0.0008578 0.00057365 0.00080985 0.0008539 0.00088265 0.0008333 0.00086355 0.00086125 0.0006084 0.0005653 0.0008227 0.0008609 0.0008058 0.00084685 0.00082845 0.0007999 0.00082185 0.000894 0.0008152 0.0008414 0.0008378 0.0008296 0.0008341 0.00089245 0.00055105 0.0008945 0.0008935 0.000807 0.0008163 0.00081265 0.00081605 0.00076005 0.00087745 0.0008107 0.0008923 0.0005703 0.00077905 0.0005514 0.0009007 0.00085765 0.0008119 0.0008254 0.0008925 0.0007807 0.0008245 0.000408 0.000547 0.00086355 0.00054815 0.0008406 0.0008201 0.00082365 0.00078655 0.0008392 0.000809
4 0.00083815 0.00082355 0.0008132 0.00080625 0.0009251 0.0008409 0.0008226 0.0008205 0.00080405 0.0005976 0.0008109 0.0008048 0.0008052 0.00080485 0.00077915 0.00062105 0.0007954 0.0008434 0.0008205 0.0008001 0.00080535 0.00081205 0.00080805 0.00080525 0.00080825 0.00082895 0.00079525 0.00081305 0.00080155 0.000722 0.00063235 0.00084445 0.0007839 0.0007294 0.00081195 0.0008277 0.0008284 0.0008095 0.0007912 0.0008093 0.00061705 0.00086055 0.0007434 0.0008244 0.00083255 0.00083135 0.00080635 0.0007748 0.00081225 0.00081905 0.00084785 0.00081775 0.000796 0.0008425 0.00079865 0.0008173 0.00081045 0.0008223 0.00081305 0.0008129 0.0008032 0.0008432 0.00080355 0.0008041 0.00082145 0.0008773 0.0007295 0.00063395 0.00081465 0.00082305 0.00081585 0.00085265 0.0006242 0.0006514 0.0008172 0.00084035 0.00079975 0.0008233 0.000828 0.00067445 0.00079625 0.00079145 0.000797 0.0008212 0.00082335 0.00081205 0.0008136 0.0006476
5 0.0008231 0.0006504 0.00084885 0.0008372 0.0008409 0.0009124 0.0007986 0.0007945 0.0007826 0.00085345 0.0008311 0.0008513 0.00078455 0.00085135 0.0007917 0.0008378 0.00078705 0.0008345 0.0007945 0.00084245 0.00078515 0.0007809 0.0007993 0.0007846 0.000811 0.0008221 0.0008074 0.00081475 0.0008053 0.0007883 0.00081965 0.00085125 0.0008462 0.00077995 0.0007894 0.00083105 0.00083865 0.0007767 0.00080905 0.0008159 0.00081975 0.0008293 0.0008049 0.0008459 0.00083485 0.00066675 0.00083875 0.00075805 0.00084495 0.00079315 0.000797 0.00065045 0.00082895 0.0008346 0.0008118 0.00084625 0.00081765 0.000836 0.00081475 0.0008203 0.00081135 0.00064895 0.0007941 0.00078265 0.00082415 0.00084145 0.0007805 0.00081005 0.00076885 0.0008142 0.00083245 0.00081465 0.00083305 0.00082415 0.0008432 0.00062035 0.0008358 0.00081525 0.00082875 0.00086035 0.00082455 0.00080575 0.00082115 0.00066045 0.00082315 0.00081295 0.00065065 0.0006514
6 0.00082105 0.00083345 0.0008053 0.00084365 0.0008226 0.0007986 0.0008692 0.0006159 0.0006002 0.0007924 0.00084195 0.00077845 0.0004347 0.0007785 0.00062945 0.0008444 0.0007718 0.000845 0.00061585 0.0008049 0.0006647 0.0008041 0.0004519 0.0004348 0.0005943 0.00059685 0.0006376 0.00059675 0.00069105 0.00059095 0.00073725 0.000832 0.0007658 0.0006095 0.0008119 0.0007859 0.00076695 0.000676 0.0005585 0.00061055 0.00074275 0.0008464 0.0008103 0.00073875 0.00078845 0.00071125 0.00075375 0.0007831 0.0007865 0.0004576 0.000568 0.00080125 0.0005932 0.00083335 0.0008211 0.00077275 0.00061755 0.00079515 0.0005968 0.000693 0.0007679 0.00067425 0.00053565 0.00060025 0.00074275 0.0008454 0.00083945 0.0006362 0.00080355 0.00072735 0.0008028 0.0006503 0.00083925 0.0006362 0.0007552 0.00060685 0.00063355 0.00087185 0.00083205 0.00083915 0.0007034 0.0007722 0.00061645 0.0007951 0.00062205 0.0007624 0.00078855 0.000798
7 0.0008308 0.00081215 0.00081465 0.00085775 0.0008205 0.0007945 0.0006159 0.0008763 0.00063055 0.0007946 0.0008644 0.00077645 0.00043825 0.0007765 0.0006103 0.0008132 0.0007563 0.0008345 0.0004382 0.00078905 0.00066165 0.0008025 0.00061825 0.00043835 0.00060475 0.0006293 0.00060425 0.00059375 0.00067385 0.00060345 0.0008065 0.00083685 0.0008189 0.00059665 0.00082105 0.00081715 0.0008071 0.0006425 0.0007085 0.0005906 0.00070805 0.0008532 0.0008208 0.0007607 0.0008062 0.0007823 0.0007588 0.000787 0.0008343 0.00061935 0.0006237 0.0007788 0.0006242 0.0008362 0.00082275 0.0007462 0.00060595 0.00082895 0.00059375 0.00067115 0.00079915 0.00070065 0.0006269 0.0006306 0.00081245 0.00087435 0.00081995 0.00061785 0.0007976 0.00083935 0.00082775 0.0006541 0.00078395 0.0007955 0.00075505 0.0006061 0.0008009 0.00084725 0.0008602 0.0008415 0.00068405 0.00078565 0.00062105 0.0007897 0.00083155 0.00078615 0.00078215 0.00081325
8 0.00078975 0.00080735 0.00079735 0.000816 0.00080405 0.0007826 0.0006002 0.00063055 0.0008335 0.00075585 0.00079715 0.0008138 0.0004169 0.00081385 0.00061565 0.0008299 0.0007578 0.0008373 0.00063055 0.0008292 0.00063425 0.0008225 0.0006172 0.00041695 0.0005725 0.0006686 0.00061235 0.0006085 0.00067835 0.0006057 0.00069365 0.0008508 0.00081005 0.0005824 0.00078765 0.00079265 0.0008351 0.0006733 0.0007228 0.00060265 0.0007147 0.00083325 0.0007608 0.0007786 0.00082865 0.00079205 0.00079585 0.00080245 0.00084875 0.0005846 0.0006272 0.00078135 0.0006372 0.00082605 0.0008358 0.00079445 0.00063185 0.000751 0.0006085 0.0006797 0.0007668 0.00060045 0.00050135 0.0004168 0.00069045 0.00087125 0.0007997 0.00060915 0.00080045 0.0007215 0.0008253 0.00064545 0.0008048 0.0007925 0.0007602 0.00058115 0.00082245 0.0008234 0.00078235 0.00078445 0.00071415 0.0007343 0.00062225 0.00078775 0.00084375 0.00060855 0.00080995 0.00077615
9 0.00078215 0.0008352 0.00083115 0.00080035 0.0005976 0.00085345 0.0007924 0.0007946 0.00075585 0.0002565 0.0007209 0.000793 0.0008049 0.00079305 0.00076675 0.0005507 0.0008186 0.0008242 0.0007946 0.0008146 0.0008249 0.0008489 0.00082025 0.00080495 0.00081385 0.0007783 0.000762 0.0007984 0.0007902 0.0007623 0.00048755 0.0008608 0.00081045 0.000766 0.00079585 0.00085285 0.0008406 0.0007838 0.0007873 0.0008047 0.00050145 0.00084415 0.00074525 0.0007995 0.00083745 0.00082075 0.0007854 0.00081195 0.00084165 0.00078135 0.00085505 0.0008117 0.000804 0.0008291 0.0008058 0.00079835 0.0008034 0.00079315 0.0007984 0.0007369 0.00080965 0.0007945 0.00075795 0.0007559 0.0007432 0.0009124 0.00078595 0.00053445 0.00080625 0.000797 0.00080395 0.00086615 0.0004916 0.000522 0.0008155 0.0008083 0.0008148 0.0008102 0.0007268 0.00046595 0.0007655 0.00074845 0.00079955 0.00078345 0.0008624 0.0007495 0.00084355 0.0008948
