 slim_761955270 slim_761955252 slim_761955251 slim_761955274 slim_761955271 slim_761955255 slim_761955250 slim_761955264 slim_761955247 slim_761955285 slim_761955263 slim_761955277 slim_761955265 slim_761955248 slim_761955278 slim_761955273 slim_761955272 slim_761955260 slim_761955266 slim_761955283 slim_761955257 slim_761955281 slim_761955284 slim_761955249 slim_761955269 slim_761955287 slim_761955259 slim_761955254 slim_761955256 slim_761955253 slim_761955261 slim_761955276 slim_761955267 slim_761955275 slim_761955246 slim_761955258 slim_761955282 slim_761955262 slim_761955280 slim_761955279 slim_761955268 slim_761955286
0 2.4e-06 1.7e-06 1.55e-06 2.15e-06 1.85e-06 1.75e-06 2.6e-06 2.05e-06 1.35e-06 2.15e-06 1.35e-06 2.5e-06 1.95e-06 1.95e-06 2e-06 2.05e-06 2.4e-06 2.15e-06 1.25e-06 2.2e-06 1.85e-06 2.4e-06 1.55e-06 2.15e-06 1.8e-06 2.55e-06 1.6e-06 1.35e-06 1.5e-06 1.9e-06 2.3e-06 1.95e-06 1.5e-06 2e-06 1.65e-06 2.6e-06 2.15e-06 2.15e-06 2.5e-06 1.75e-06 1.55e-06 2.9e-06
1 1.7e-06 2.3e-06 1.45e-06 2.4e-06 1.65e-06 1.65e-06 2.85e-06 2.2e-06 1.35e-06 2.1e-06 1.35e-06 2.65e-06 1.95e-06 1.75e-06 2.05e-06 2.35e-06 2.4e-06 1.95e-06 1.5e-06 2.15e-06 1.7e-06 1.85e-06 1.7e-06 1.85e-06 1.7e-06 2.65e-06 1.8e-06 1.5e-06 1.4e-06 1.55e-06 2.45e-06 1.8e-06 1.35e-06 1.9e-06 1.75e-06 2.45e-06 2.4e-06 1.9e-06 2.35e-06 1.65e-06 1.4e-06 3.15e-06
2 1.55e-06 1.45e-06 1.1e-06 1.95e-06 1.5e-06 1.35e-06 2.35e-06 1.55e-06 7.5e-07 1.65e-06 7.5e-07 2.2e-06 1.75e-06 1.3e-06 1.65e-06 1.95e-06 2.4e-06 2.15e-06 9e-07 2.2e-06 1.1e-06 1.85e-06 1.1e-06 2.05e-06 1.6e-06 2.1e-06 1.3e-06 7.5e-07 8e-07 1.7e-06 2e-06 1.4e-06 1.45e-06 1.4e-06 1.05e-06 2.2e-06 2.1e-06 1.8e-06 2.2e-06 1.15e-06 1.5e-06 2.65e-06
3 2.15e-06 2.4e-06 1.95e-06 1.6e-06 2.45e-06 1.35e-06 1.15e-06 1.95e-06 1.8e-06 1.7e-06 1.8e-06 1.6e-06 1.55e-06 2.2e-06 1.85e-06 1.2e-06 2.15e-06 1.85e-06 1.85e-06 2.15e-06 1.95e-06 1.8e-06 1.8e-06 2.35e-06 2.25e-06 1.65e-06 1.55e-06 1.9e-06 1.8e-06 2.35e-06 2e-06 1.7e-06 2.3e-06 1.9e-06 2e-06 1.65e-06 1.4e-06 2.25e-06 1.95e-06 2.2e-06 2.35e-06 1.6e-06
4 1.85e-06 1.65e-06 1.5e-06 2.45e-06 2.4e-06 1.85e-06 2.9e-06 2.35e-06 1.4e-06 2.25e-06 1.4e-06 2.8e-06 2.2e-06 1.9e-06 1.9e-06 2.4e-06 2.2e-06 2.25e-06 1.55e-06 2.35e-06 1.75e-06 2.2e-06 1.75e-06 2.25e-06 1.5e-06 2.65e-06 1.85e-06 1.65e-06 1.45e-06 1.9e-06 2.3e-06 1.95e-06 1.65e-06 2.05e-06 1.65e-06 2.65e-06 2.55e-06 2e-06 2.35e-06 1.5e-06 1.7e-06 3.2e-06
5 1.75e-06 1.65e-06 1.35e-06 1.35e-06 1.85e-06 1.6e-06 2.05e-06 1.75e-06 1.25e-06 1.8e-06 1.2e-06 2e-06 1.2e-06 1.55e-06 1.55e-06 1.35e-06 2.25e-06 1.7e-06 1.35e-06 2.2e-06 1.55e-06 1.6e-06 1.4e-06 1.95e-06 1.75e-06 2.2e-06 1.25e-06 1.35e-06 1.25e-06 1.85e-06 2.1e-06 1.35e-06 1.6e-06 1.65e-06 1.55e-06 1.95e-06 1.85e-06 2e-06 1.95e-06 1.65e-06 1.65e-06 2.4e-06
6 2.6e-06 2.85e-06 2.35e-06 1.15e-06 2.9e-06 2.05e-06 8e-07 2.1e-06 2.25e-06 1.35e-06 2.25e-06 1.1e-06 2.1e-06 2.5e-06 2.15e-06 1.5e-06 1.9e-06 2.25e-06 2.35e-06 1.85e-06 2.15e-06 1.7e-06 2.25e-06 2.5e-06 2.7e-06 9e-07 1.9e-06 2.35e-06 2.15e-06 2.6e-06 1.8e-06 1.75e-06 2.8e-06 2e-06 2.25e-06 1.05e-06 1.05e-06 2.35e-06 1.7e-06 2.6e-06 2.85e-06 5.5e-07
7 2.05e-06 2.2e-06 1.55e-06 1.95e-06 2.35e-06 1.75e-06 2.1e-06 2.3e-06 1.55e-06 1.9e-06 1.55e-06 1.7e-06 1.7e-06 1.8e-06 1.95e-06 1.75e-06 2.5e-06 2.55e-06 1.6e-06 2.4e-06 1.9e-06 2.45e-06 1.65e-06 2.1e-06 2.15e-06 2.25e-06 1.55e-06 1.5e-06 1.55e-06 2.35e-06 2.15e-06 1.9e-06 2.1e-06 1.6e-06 1.75e-06 2.3e-06 1.85e-06 2.55e-06 2.3e-06 1.95e-06 2.15e-06 2.25e-06
8 1.35e-06 1.35e-06 7.5e-07 1.8e-06 1.4e-06 1.25e-06 2.25e-06 1.55e-06 5e-07 1.45e-06 3.5e-07 2.05e-06 1.7e-06 1.35e-06 1.5e-06 1.75e-06 2.3e-06 2.15e-06 4e-07 2.1e-06 9e-07 1.75e-06 8e-07 2.05e-06 1.55e-06 1.95e-06 9.5e-07 7e-07 4.5e-07 1.65e-06 1.75e-06 1.3e-06 1.25e-06 1.1e-06 7.5e-07 2.1e-06 2.1e-06 1.65e-06 2.1e-06 8e-07 1.3e-06 2.55e-06
9 2.15e-06 2.1e-06 1.65e-06 1.7e-06 2.25e-06 1.8e-06 1.35e-06 1.9e-06 1.45e-06 2.5e-06 1.45e-06 1.4e-06 2e-06 1.95e-06 1.8e-06 1.7e-06 2.1e-06 2.35e-06 1.6e-06 1.95e-06 1.6e-06 1.85e-06 1.7e-06 2.2e-06 2.25e-06 1.4e-06 1.5e-06 1.7e-06 1.4e-06 2.25e-06 1.8e-06 1.65e-06 2.2e-06 1.5e-06 1.55e-06 1.55e-06 1.6e-06 2.15e-06 1.9e-06 1.85e-06 2.25e-06 1.4e-06
