 slim_762422480 slim_762422479 slim_762422475 slim_762422487 slim_762422484 slim_762422488 slim_762422458 slim_762422467 slim_762422472 slim_762422451 slim_762422443 slim_762422466 slim_762422464 slim_762422457 slim_762422441 slim_762422461 slim_762422482 slim_762422452 slim_762422454 slim_762422456 slim_762422469 slim_762422455 slim_762422486 slim_762422444 slim_762422473 slim_762422459 slim_762422446 slim_762422453 slim_762422481 slim_762422463 slim_762422471 slim_762422460 slim_762422465 slim_762422448 slim_762422483 slim_762422470 slim_762422450 slim_762422478 slim_762422485 slim_762422445 slim_762422442 slim_762422462 slim_762422468 slim_762422474 slim_762422477 slim_762422447 slim_762422449 slim_762422476
0 1.1e-06 2.8e-06 9e-07 1.3e-06 1.95e-06 1.35e-06 2.1e-06 2.25e-06 2e-06 1.95e-06 1.35e-06 1.45e-06 2.25e-06 2.15e-06 2.4e-06 2.8e-06 1.45e-06 1.85e-06 1.65e-06 2.15e-06 1.95e-06 1.65e-06 1.95e-06 1.85e-06 2.1e-06 1.15e-06 2.25e-06 2.1e-06 2.35e-06 1.95e-06 1.9e-06 1.35e-06 2e-06 2.2e-06 2.9e-06 2.3e-06 2.1e-06 2.7e-06 2.2e-06 1.65e-06 2.25e-06 2.8e-06 8.5e-07 1.8e-06 2.8e-06 1.45e-06 1.9e-06 1.05e-06
1 2.8e-06 9e-07 2.6e-06 2.45e-06 2.5e-06 2.5e-06 1.3e-06 1.55e-06 2.05e-06 1.6e-06 2.65e-06 2.15e-06 1.65e-06 1.3e-06 1.8e-06 8e-07 2.05e-06 1.35e-06 2.35e-06 1.3e-06 2.35e-06 2.15e-06 2.1e-06 1.5e-06 1.6e-06 2.4e-06 1.3e-06 1.6e-06 1.6e-06 1.5e-06 2.45e-06 2.1e-06 1.85e-06 1.5e-06 5e-07 1.2e-06 1.7e-06 6.5e-07 1.75e-06 2.3e-06 1.85e-06 8e-07 2.6e-06 1.8e-06 7.5e-07 2.15e-06 1.75e-06 2.55e-06
2 9e-07 2.6e-06 9e-07 1e-06 1.8e-06 1.05e-06 1.85e-06 1.85e-06 1.8e-06 1.55e-06 1.05e-06 1.1e-06 2.05e-06 1.9e-06 2.3e-06 2.6e-06 1.2e-06 1.6e-06 1.7e-06 1.8e-06 1.85e-06 1.7e-06 1.6e-06 1.9e-06 1.7e-06 1.15e-06 2.1e-06 1.7e-06 2.2e-06 1.7e-06 1.8e-06 1.35e-06 1.8e-06 1.8e-06 2.7e-06 2.05e-06 1.9e-06 2.45e-06 2.05e-06 1.55e-06 2.15e-06 2.6e-06 9e-07 1.4e-06 2.6e-06 1.1e-06 1.85e-06 6.5e-07
3 1.3e-06 2.45e-06 1e-06 1.8e-06 2.1e-06 9.5e-07 1.85e-06 2.1e-06 2e-06 1.8e-06 1.65e-06 1.65e-06 2.1e-06 1.9e-06 2.5e-06 2.45e-06 1.4e-06 1.6e-06 2.1e-06 1.6e-06 2.15e-06 2.05e-06 1.9e-06 2e-06 1.95e-06 1.6e-06 2.25e-06 1.95e-06 2.35e-06 1.7e-06 2.25e-06 1.55e-06 1.95e-06 2.05e-06 2.55e-06 2e-06 2.15e-06 2.15e-06 2.25e-06 2e-06 2.35e-06 2.45e-06 1.3e-06 1.65e-06 2.45e-06 1.65e-06 2e-06 1.3e-06
4 1.95e-06 2.5e-06 1.8e-06 2.1e-06 3.2e-06 2.15e-06 2.15e-06 2.25e-06 2e-06 2.3e-06 1.8e-06 2.05e-06 1.7e-06 2.15e-06 2.2e-06 2.65e-06 1.8e-06 2.2e-06 2.15e-06 2.45e-06 1.75e-06 2.45e-06 2.4e-06 2.15e-06 2.25e-06 2.05e-06 2.5e-06 2.25e-06 2.5e-06 2.3e-06 2.2e-06 1.75e-06 1.75e-06 2.2e-06 2.45e-06 2e-06 2.2e-06 2.55e-06 2.1e-06 2.4e-06 2.2e-06 2.65e-06 1.95e-06 2.2e-06 2.6e-06 2.05e-06 2.2e-06 1.8e-06
5 1.35e-06 2.5e-06 1.05e-06 9.5e-07 2.15e-06 1.9e-06 1.9e-06 2.15e-06 2.05e-06 1.85e-06 1.7e-06 1.7e-06 2.15e-06 1.95e-06 2.55e-06 2.5e-06 1.45e-06 1.65e-06 2.15e-06 1.65e-06 2.2e-06 2.1e-06 1.95e-06 2.05e-06 2e-06 1.65e-06 2.3e-06 2e-06 2.4e-06 1.75e-06 2.3e-06 1.6e-06 2e-06 2.1e-06 2.6e-06 2.05e-06 2.2e-06 2.2e-06 2.3e-06 2.05e-06 2.4e-06 2.5e-06 1.35e-06 1.7e-06 2.5e-06 1.7e-06 2.05e-06 1.35e-06
6 2.1e-06 1.3e-06 1.85e-06 1.85e-06 2.15e-06 1.9e-06 2.3e-06 1.55e-06 2.05e-06 1.6e-06 2.05e-06 1.95e-06 1.45e-06 1.2e-06 1.9e-06 1.55e-06 1.25e-06 1.25e-06 2.35e-06 1.45e-06 2e-06 2.25e-06 2.1e-06 1.55e-06 1.65e-06 2.15e-06 1.9e-06 1.65e-06 1.85e-06 1.4e-06 2.55e-06 1.6e-06 1.4e-06 1.5e-06 1.25e-06 1.35e-06 1.8e-06 1.4e-06 2e-06 2.35e-06 2e-06 1.55e-06 2.05e-06 1.6e-06 1.35e-06 1.95e-06 1.7e-06 1.95e-06
7 2.25e-06 1.55e-06 1.85e-06 2.1e-06 2.25e-06 2.15e-06 1.55e-06 2.9e-06 2.2e-06 1.65e-06 1.95e-06 1.8e-06 1.65e-06 1.55e-06 2e-06 1.8e-06 1.65e-06 1.65e-06 2.4e-06 1.8e-06 2.1e-06 2.3e-06 2.1e-06 1.75e-06 1.65e-06 2.15e-06 2e-06 1.65e-06 1.95e-06 1.8e-06 2.5e-06 1.85e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.8e-06 1.7e-06 2.15e-06 2.3e-06 2.1e-06 1.8e-06 2.1e-06 1.6e-06 1.65e-06 1.8e-06 1.85e-06 1.8e-06
8 2e-06 2.05e-06 1.8e-06 2e-06 2e-06 2.05e-06 2.05e-06 2.2e-06 2.8e-06 1.9e-06 1.8e-06 1.8e-06 2.6e-06 2.1e-06 2.15e-06 2.05e-06 2.1e-06 1.8e-06 1.75e-06 1.85e-06 2.25e-06 1.95e-06 2.05e-06 2.1e-06 2.05e-06 1.85e-06 1.9e-06 2.05e-06 2.2e-06 1.9e-06 1.7e-06 2.1e-06 2.5e-06 2.15e-06 2.15e-06 2.05e-06 2.25e-06 1.9e-06 1.7e-06 1.9e-06 2e-06 2.05e-06 1.85e-06 1.95e-06 2.05e-06 1.8e-06 2.2e-06 1.9e-06
9 1.95e-06 1.6e-06 1.55e-06 1.8e-06 2.3e-06 1.85e-06 1.6e-06 1.65e-06 1.9e-06 2.3e-06 1.8e-06 1.6e-06 2.05e-06 1.65e-06 2.25e-06 1.7e-06 1.6e-06 1.25e-06 2.15e-06 1.45e-06 2.3e-06 2.05e-06 1.9e-06 1.8e-06 1.55e-06 2e-06 1.8e-06 1.55e-06 2.05e-06 1.5e-06 2.3e-06 1.75e-06 1.95e-06 1.55e-06 1.75e-06 1.65e-06 2e-06 1.6e-06 2e-06 2.1e-06 2.15e-06 1.7e-06 1.75e-06 1.4e-06 1.65e-06 1.6e-06 2e-06 1.6e-06
