 slim_762091599 slim_762091565 slim_762091572 slim_762091590 slim_762091596 slim_762091591 slim_762091579 slim_762091578 slim_762091575 slim_762091570 slim_762091601 slim_762091589 slim_762091582 slim_762091566 slim_762091593 slim_762091562 slim_762091581 slim_762091574 slim_762091580 slim_762091595 slim_762091584 slim_762091571 slim_762091586 slim_762091583 slim_762091594 slim_762091576 slim_762091587 slim_762091597 slim_762091567 slim_762091568 slim_762091602 slim_762091588 slim_762091564 slim_762091573 slim_762091569 slim_762091592 slim_762091577 slim_762091585 slim_762091603 slim_762091598 slim_762091563 slim_762091600
0 1.7e-06 2.4e-06 2.15e-06 1.15e-06 2.05e-06 1.6e-06 1.8e-06 1.95e-06 1.25e-06 1.65e-06 3.1e-06 1.3e-06 1.95e-06 2.65e-06 1.5e-06 1.5e-06 2.05e-06 1.3e-06 1.4e-06 1.95e-06 1.55e-06 2.45e-06 1.75e-06 1.45e-06 1.55e-06 1.4e-06 2.05e-06 1.8e-06 1.6e-06 1.8e-06 2.9e-06 1.8e-06 2.1e-06 2.25e-06 1.95e-06 1.5e-06 1.25e-06 1.9e-06 1.45e-06 1.3e-06 1.55e-06 2.65e-06
1 2.4e-06 2.8e-06 1.85e-06 2.1e-06 1.85e-06 1.95e-06 1.95e-06 1.8e-06 2.15e-06 2.15e-06 2.6e-06 2.25e-06 1.6e-06 1.65e-06 1.9e-06 1.9e-06 1.85e-06 2e-06 2.15e-06 1.8e-06 2.1e-06 1.65e-06 2.1e-06 2.25e-06 1.95e-06 2.2e-06 1.85e-06 1.85e-06 2.15e-06 2e-06 2.8e-06 2e-06 1.8e-06 1.95e-06 1.8e-06 1.95e-06 1.95e-06 2.1e-06 2.45e-06 2e-06 2.1e-06 2.55e-06
2 2.15e-06 1.85e-06 2.3e-06 1.85e-06 2.25e-06 1.5e-06 1.75e-06 1.9e-06 2.1e-06 2.05e-06 3.1e-06 2e-06 1.5e-06 2.05e-06 1.8e-06 1.5e-06 1.25e-06 1.75e-06 1.95e-06 1.75e-06 1.75e-06 1.75e-06 1.9e-06 2e-06 1.6e-06 1.95e-06 1.45e-06 1.6e-06 2e-06 1.9e-06 2.7e-06 1.75e-06 1.25e-06 1.3e-06 2.15e-06 1.8e-06 1.7e-06 1.7e-06 2.3e-06 1.75e-06 1.7e-06 2.5e-06
3 1.15e-06 2.1e-06 1.85e-06 1.4e-06 1.9e-06 1.45e-06 1.4e-06 1.8e-06 1.15e-06 1.35e-06 2.85e-06 9.5e-07 1.7e-06 2.3e-06 1.4e-06 9e-07 1.75e-06 1e-06 1.7e-06 1.8e-06 9.5e-07 2.2e-06 1.55e-06 1.2e-06 9.5e-07 1.15e-06 1.6e-06 1.35e-06 1.25e-06 1.55e-06 2.55e-06 1.4e-06 1.7e-06 1.95e-06 1.85e-06 1.35e-06 8.5e-07 1.4e-06 1.7e-06 9.5e-07 1.3e-06 2.35e-06
4 2.05e-06 1.85e-06 2.25e-06 1.9e-06 2.7e-06 2.05e-06 2.2e-06 2.15e-06 1.75e-06 1.8e-06 2.55e-06 2.05e-06 2.35e-06 1.65e-06 1.95e-06 1.8e-06 2.2e-06 1.7e-06 2.25e-06 2.45e-06 2e-06 2.05e-06 1.85e-06 1.95e-06 1.9e-06 1.95e-06 1.8e-06 2.25e-06 1.95e-06 1.7e-06 2.7e-06 1.95e-06 1.8e-06 2.35e-06 1.4e-06 2.15e-06 1.6e-06 2.05e-06 2.1e-06 1.7e-06 2e-06 2.9e-06
5 1.6e-06 1.95e-06 1.5e-06 1.45e-06 2.05e-06 2e-06 1.4e-06 1.7e-06 1.55e-06 1.6e-06 3.1e-06 1.65e-06 1.25e-06 2.5e-06 1.2e-06 1.3e-06 1.4e-06 1.25e-06 1.45e-06 1.4e-06 1.45e-06 1.85e-06 1.7e-06 1.5e-06 1.2e-06 1.5e-06 1.8e-06 1.4e-06 1.75e-06 1.7e-06 2.8e-06 1.6e-06 1.9e-06 1.6e-06 2e-06 1.5e-06 1.1e-06 1.8e-06 1.8e-06 1.25e-06 1.9e-06 2.25e-06
6 1.8e-06 1.95e-06 1.75e-06 1.4e-06 2.2e-06 1.4e-06 2.1e-06 1.4e-06 1.65e-06 1.7e-06 3.15e-06 1.6e-06 1.05e-06 2.55e-06 1.2e-06 1.2e-06 1.65e-06 1.3e-06 1.5e-06 1.05e-06 1.4e-06 2.1e-06 1.85e-06 1.65e-06 1.15e-06 1.6e-06 1.85e-06 1.35e-06 1.75e-06 1.85e-06 2.85e-06 1.5e-06 1.95e-06 1.85e-06 2.15e-06 1.3e-06 1.25e-06 1.8e-06 2.05e-06 1.35e-06 1.9e-06 2.25e-06
7 1.95e-06 1.8e-06 1.9e-06 1.8e-06 2.15e-06 1.7e-06 1.4e-06 1.4e-06 1.7e-06 2e-06 3.05e-06 1.95e-06 1e-06 2.2e-06 1.15e-06 1.9e-06 1.9e-06 1.85e-06 1.45e-06 7e-07 2.1e-06 2e-06 2e-06 2e-06 1.8e-06 2.05e-06 2e-06 1.8e-06 2e-06 1.9e-06 2.95e-06 1.5e-06 2e-06 2e-06 2e-06 1.1e-06 1.75e-06 2.2e-06 2.35e-06 1.85e-06 1.9e-06 2.55e-06
8 1.25e-06 2.15e-06 2.1e-06 1.15e-06 1.75e-06 1.55e-06 1.65e-06 1.7e-06 1.5e-06 1.35e-06 2.85e-06 1.35e-06 1.85e-06 2.2e-06 1.35e-06 1.3e-06 2.05e-06 1.05e-06 1.65e-06 1.85e-06 1.5e-06 2.3e-06 1.45e-06 1.4e-06 1.35e-06 1.3e-06 1.8e-06 1.8e-06 1.2e-06 1.4e-06 2.6e-06 1.55e-06 1.9e-06 2.2e-06 1.7e-06 1.35e-06 1.05e-06 1.85e-06 1.7e-06 1.05e-06 1.55e-06 2.55e-06
9 1.65e-06 2.15e-06 2.05e-06 1.35e-06 1.8e-06 1.6e-06 1.7e-06 2e-06 1.35e-06 1.9e-06 2.9e-06 1.35e-06 2e-06 2.15e-06 1.6e-06 1.1e-06 1.95e-06 1.15e-06 1.9e-06 2.15e-06 1.15e-06 2.25e-06 1.55e-06 1.25e-06 1.25e-06 1.2e-06 1.8e-06 1.55e-06 1.45e-06 1.35e-06 2.6e-06 1.7e-06 1.9e-06 2.15e-06 1.8e-06 1.8e-06 1.05e-06 1.6e-06 1.8e-06 1.15e-06 1.85e-06 2.6e-06
